items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	AAI_min	AAI_max	AAI_avg
GC_00000022	37	106	10	0	0.801168998963334	0.64240428982594	0.713056144508268	0.0169491525423729	1.0	0.526506972045827
GC_00000023	39	102	6	0	0.99963360160773	0.719515257863509	0.836753169648189	0.0127388535031847	1.0	0.632387255211096
GC_00000024	34	102	15	0	0.936258931596722	0.723857130085777	0.816470268417165	0.0669456066945607	1.0	0.730679097936867
GC_00000025	32	102	5	0	0.785760224507649	0.725799558638351	0.754590629496972	0.0535876475930972	1.0	0.660682096419291
GC_00000026	42	99	4	0	0.78037064554102	0.947115009407715	0.855695384995856	0.0823529411764706	1.0	0.686532794936156
GC_00000027	39	94	14	0	0.836403743915011	0.727363852547255	0.778082179008306	0.0289435600578871	1.0	0.485813119689997
GC_00000028	42	91	6	0	0.811257363820881	0.908602054603892	0.857174836133191	0.11328125	1.0	0.660670405982906
GC_00000029	42	88	3	0	0.840124982300172	0.976825033355208	0.903332625319245	0.478070175438596	1.0	0.802874479825478
GC_00000030	42	87	3	0	0.864845120265276	0.979340969066605	0.918538821079566	0.605442176870748	1.0	0.808107257872409
GC_00000031	42	87	3	0	0.844734574467887	0.898889901983948	0.870971231593474	0.472998137802607	1.0	0.738283363623285
GC_00000032	42	87	4	0	0.844553762600648	0.949349917350066	0.89389085231671	0.00689655172413793	1.0	0.756649061195144
GC_00000033	42	87	4	0	0.860016787441458	0.947219897832682	0.901514472534203	0.168724279835391	1.0	0.7738231563709
GC_00000034	42	87	3	0	0.8949987251085	0.944227850889569	0.918954449426127	0.0439814814814815	1.0	0.793724692348055
GC_00000035	42	87	3	0	0.858731221778445	0.906103018193324	0.881781341552776	0.0119940029985007	1.0	0.716200841038983
GC_00000036	42	87	3	0	0.840366226830904	0.936379972812331	0.885778852140312	0.027027027027027	1.0	0.730013293164857
GC_00000037	42	86	3	0	0.784407333627244	0.923041407355089	0.848096264083908	0.363013698630137	1.0	0.722073346700898
GC_00000038	42	86	3	0	0.850646120956001	0.979288077336679	0.910445419362201	0.46606334841629	1.0	0.7917846376686
GC_00000039	42	86	3	0	0.805497742066897	0.927428467896201	0.86217351035952	0.536842105263158	1.0	0.751819905440756
GC_00000040	42	86	3	0	0.808419261810411	0.882822589465957	0.843984301295533	0.041025641025641	1.0	0.666661054403872
GC_00000041	42	86	4	0	0.808855667393505	0.975973916475383	0.884590933167028	0.475054229934924	1.0	0.727675813300652
GC_00000042	40	86	7	0	0.97214352910833	0.644167782991379	0.774879860342766	0.011088295687885	1.0	0.535417433292977
GC_00000043	42	85	3	0	0.855044060169248	0.990722506527927	0.917896563700923	0.642007926023778	1.0	0.816134379775688
GC_00000044	42	85	3	0	0.832135873841226	0.955578398288917	0.889595253425442	0.0101449275362319	1.0	0.75580522063898
GC_00000045	42	85	3	0	0.804437212094389	0.987734759142741	0.886712445776083	0.513452914798206	1.0	0.74925135973672
GC_00000046	42	84	2	0	0.852025841463317	0.988545119600628	0.915222509938228	0.613496932515337	1.0	0.805388952831484
GC_00000047	42	84	2	0	0.97297175463233	0.998240519328062	0.985444178149662	0.890756302521008	1.0	0.960004483721199
GC_00000048	42	84	2	0	0.798502891571335	0.975983139817392	0.878367420744532	0.461764705882353	1.0	0.733104687658196
GC_00000049	42	84	2	0	0.866797493630793	0.967362266746544	0.914322957424824	0.607734806629834	1.0	0.805648798825927
GC_00000050	42	84	2	0	0.781510775750813	0.985643068552124	0.87178677917703	0.442307692307692	1.0	0.721512423319652
GC_00000051	42	84	2	0	0.955334157141386	1.0	0.977156925993707	0.871794871794872	1.0	0.946279623990467
GC_00000052	42	84	2	0	0.844153703327378	0.98339421744131	0.908469606788363	0.436619718309859	1.0	0.770728790413162
GC_00000053	42	84	2	0	0.801754349584223	0.874982101947308	0.836769195783668	0.422680412371134	1.0	0.783002407272684
GC_00000054	42	84	3	0	0.794951818100547	0.948561679790762	0.864989956019467	0.455414012738854	1.0	0.728723812447241
GC_00000055	42	84	2	0	0.838046081203577	0.941480230063343	0.886757124454655	0.527675276752767	1.0	0.76212070210203
GC_00000056	42	84	2	0	0.800397803449327	0.972153678804986	0.877954380361468	0.470031545741325	1.0	0.732324521158089
GC_00000057	42	84	2	0	0.835028872507629	0.922135627514152	0.876423207198544	0.469107551487414	1.0	0.734551150007024
GC_00000058	42	84	2	0	0.815594089782294	0.97450679059723	0.887996858250027	0.503125	1.0	0.750621234939759
GC_00000059	42	84	2	0	0.849392901344796	0.990874875682187	0.914695237325797	0.574209245742092	1.0	0.786821250940502
GC_00000060	42	84	2	0	0.830624639469798	0.990479864778084	0.90353626457387	0.514084507042254	1.0	0.775888934679025
GC_00000061	42	84	2	0	0.825643610311433	0.978233369185957	0.895484714137047	0.524271844660194	1.0	0.758534832812526
GC_00000062	42	84	2	0	0.811628467332905	0.993290861497769	0.893317642130305	0.532544378698225	1.0	0.764450871957823
GC_00000063	42	84	2	0	0.824204486176317	0.963378002606034	0.888373517433969	0.546875	1.0	0.774562535857717
GC_00000064	42	84	2	0	0.79481065156228	0.965519356241863	0.871887731537178	0.474916387959866	1.0	0.737754649750459
GC_00000065	42	84	3	0	0.813200144949235	0.938508324086616	0.871372284457089	0.109473684210526	1.0	0.711839840565269
GC_00000066	42	84	2	0	0.811350550439512	0.9836604897019	0.889235176740041	0.505464480874317	1.0	0.75112863632516
GC_00000067	42	84	2	0	0.843599503303328	0.889969850321622	0.866164508638037	0.49343339587242	1.0	0.793764713100593
GC_00000068	42	84	2	0	0.833313746527569	0.952426943432037	0.888897776690192	0.507002801120448	1.0	0.759007217344769
GC_00000069	42	84	2	0	0.828615508389406	0.967282271671496	0.892595447464672	0.553151458137347	1.0	0.772307075365027
GC_00000070	42	84	2	0	0.80959457366237	0.97466076932314	0.884492315640513	0.495016611295681	1.0	0.745205787554585
GC_00000071	42	84	2	0	0.819147094059501	0.986845936661595	0.895210521358441	0.526315789473684	1.0	0.761847964719602
GC_00000072	42	83	2	0	0.659580984401644	0.714522539054015	0.685953382174873	0.118	1.0	0.752781663238319
GC_00000073	42	83	6	0	0.884648166885787	0.897721597977459	0.89113693654411	0.0285714285714286	1.0	0.735941676112114
GC_00000074	42	83	3	0	0.819261846198139	0.983253114225192	0.893797587622811	0.537688442211055	1.0	0.765348192623417
GC_00000075	42	83	2	0	0.690252555936411	0.710846390309657	0.700398125491474	0.109185441941075	1.0	0.743755509844255
GC_00000076	42	83	12	0	0.970679888748125	0.690436288134912	0.806918418688851	0.0225225225225225	1.0	0.497165546386822
GC_00000077	36	83	8	0	0.772678774569765	0.79133133636039	0.781893829182421	0.153225806451613	1.0	0.664418492222233
GC_00000078	42	82	2	0	0.842375929662865	0.965648127429287	0.899809641226461	0.568807339449541	1.0	0.780537530145944
GC_00000079	42	82	2	0	0.68600921743765	0.720163279720852	0.702671470174467	0.0501930501930502	1.0	0.768164215318687
GC_00000080	42	82	2	0	0.823036513359243	0.995362458932446	0.901033997721631	0.56687898089172	1.0	0.780048600202916
GC_00000081	42	82	2	0	0.779723590950119	0.961223657748586	0.861012604128185	0.469026548672566	1.0	0.715460478105273
GC_00000082	42	82	2	0	0.823609446455152	1.0	0.903273941749026	0.558823529411765	1.0	0.781936301570714
GC_00000083	42	82	2	0	0.80557917253856	0.92755201302132	0.862273542085974	0.446428571428571	1.0	0.72217203653518
GC_00000084	42	82	2	0	0.909417076452755	0.993155196967087	0.94944334920449	0.769461077844311	1.0	0.884325297012118
GC_00000085	42	82	2	0	0.909853458131817	0.99266339025547	0.949456210230562	0.740667976424361	1.0	0.883724988745194
GC_00000086	38	82	3	0	0.705596796304829	0.69647455144012	0.701005998010577	0.036144578313253	1.0	0.697138690262405
GC_00000087	42	81	3	0	0.836545533858737	0.877688963306936	0.856623505810317	0.160919540229885	1.0	0.736460905349794
GC_00000088	42	81	2	0	0.87190680545839	0.988569272756681	0.926580337878401	0.666666666666667	1.0	0.831742550821498
GC_00000089	42	81	2	0	0.935751092451319	0.997875926999845	0.965815516051296	0.812006319115324	1.0	0.918263023423634
GC_00000090	40	80	2	0	0.831714589379359	0.995485534337143	0.906260711870191	0.570570570570571	1.0	0.782593036074049
GC_00000091	40	80	4	0	0.827110716684256	0.848046328327699	0.837447699000149	0.186335403726708	1.0	0.764140262599261
GC_00000092	40	80	2	0	0.914343126604002	0.988965180791047	0.950191318971942	0.774907749077491	1.0	0.888158017656126
GC_00000093	42	79	4	0	0.797895842355098	0.954563789440881	0.869226845558833	0.0119453924914676	1.0	0.697983789226715
GC_00000094	40	78	3	0	0.823662878635664	0.97467235382339	0.892827346299629	0.0119047619047619	1.0	0.737204065775494
GC_00000095	40	78	3	0	0.884243599328285	0.990610989941667	0.934409988159409	0.334677419354839	1.0	0.836631110824659
GC_00000096	40	78	2	0	0.808793679914321	0.989241434059137	0.889962841724814	0.541547277936963	1.0	0.768463628062482
GC_00000097	40	78	2	0	0.815898535227046	0.979034795218274	0.890053175575854	0.530280649926145	1.0	0.76119301673216
GC_00000098	35	78	5	0	0.976793206020826	0.619078634099792	0.757845070736539	0.0798816568047337	1.0	0.564505514209656
GC_00000099	42	77	2	0	0.896250623220657	0.972954938558311	0.933028970038574	0.684542586750789	1.0	0.843134866130051
GC_00000100	42	76	2	0	0.818191494718378	0.924356193246937	0.868039802443507	0.275	1.0	0.724543859649123
GC_00000101	42	76	4	0	0.903603877461411	0.949982880813145	0.926213149498094	0.0	1.0	0.815168810916179
GC_00000102	19	76	9	0	0.475886757008508	0.733510024929075	0.577259196005935	0.0263653483992467	1.0	0.668791753394786
GC_00000103	42	74	3	0	0.875543276749846	0.969958111502044	0.92033558864891	0.591240875912409	1.0	0.839116088391161
GC_00000104	37	73	2	0	0.790552052482405	0.699121561910074	0.742030979622491	0.21025641025641	1.0	0.722246289141266
GC_00000105	36	72	2	0	0.809650646696972	0.984818978383967	0.888685226635771	0.429054054054054	1.0	0.754760922894726
GC_00000106	40	72	3	0	0.903494574174807	0.998255488627758	0.948514145214502	0.704453441295547	1.0	0.880946950257551
GC_00000107	42	71	3	0	0.867810258699228	0.968355667775718	0.915330113089075	0.647058823529412	1.0	0.813690969345485
GC_00000108	39	71	3	0	0.659548997973592	0.68379768808932	0.671454487028598	0.0588235294117647	1.0	0.660731447508581
GC_00000109	37	70	5	0	0.620120733228124	0.729629783848876	0.670432870105922	0.116666666666667	1.0	0.750653324131585
GC_00000110	41	70	2	0	0.788662802399066	0.657950941041539	0.717401497608858	0.172413793103448	1.0	0.61944027986007
GC_00000111	36	68	5	0	0.836163121818457	0.87640788895263	0.855812637028116	0.0177514792899408	1.0	0.685177488817659
GC_00000112	40	68	2	0	0.831422960705528	0.991369607937851	0.904378774375425	0.558904109589041	1.0	0.786676608897495
GC_00000113	34	68	3	0	0.704588139113527	0.660508940882729	0.681836877895431	0.0423280423280423	1.0	0.653188306831854
GC_00000114	39	68	6	0	0.942824729590467	0.854058728429275	0.896249209810314	0.0679611650485437	1.0	0.868471747487576
GC_00000115	42	67	2	0	0.82033478615892	0.673655226545947	0.739794525417055	0.0394088669950739	1.0	0.583467570343535
GC_00000116	39	67	2	0	0.836185039860783	0.965467886697167	0.896187929896729	0.02	1.0	0.756422433288105
GC_00000117	39	66	6	0	0.86414521414089	0.792179511536878	0.82659894285517	0.0227272727272727	1.0	0.778311082856537
GC_00000118	40	66	2	0	0.986389307722174	0.569885600494371	0.722403297752406	0.0124333925399645	1.0	0.506494926033114
GC_00000119	35	65	9	0	0.873722961730449	0.681390823125746	0.765663341004245	0.126050420168067	1.0	0.605904573367809
GC_00000120	42	64	2	0	0.822205313550187	0.993406147844843	0.89973414537037	0.501587301587302	1.0	0.773371756109851
GC_00000121	42	64	8	0	0.970358608515246	0.704268889127088	0.816173603068231	0.0711538461538462	1.0	0.550240384615385
GC_00000122	38	64	3	0	0.894418450848917	0.655117840121624	0.756290107046239	0.0117801047120419	1.0	0.496895256793817
GC_00000123	42	63	2	0	0.945179420340081	0.621473937958919	0.749884297409933	0.134868421052632	1.0	0.571871547147438
GC_00000124	42	63	2	0	0.894621921401505	0.666397690868145	0.763826383648283	0.190265486725664	1.0	0.554545083805718
GC_00000125	42	63	2	0	0.931942111003036	0.673561166677196	0.781960428595072	0.15530303030303	1.0	0.556484584710391
GC_00000126	42	63	2	0	0.988039138479256	0.634928992879142	0.773070873048801	0.0401459854014599	1.0	0.554125975011306
GC_00000127	42	63	2	0	0.829146657927761	0.689598431123763	0.752961426641489	0.085427135678392	1.0	0.572883619325506
GC_00000128	42	62	2	0	0.96924007031087	0.987159819321397	0.978117876368292	0.746987951807229	1.0	0.948271138493689
GC_00000129	42	62	2	0	0.877313374707272	0.981825887874475	0.926632017732716	0.669014084507042	1.0	0.84977394775847
GC_00000130	40	62	2	0	0.861939370292496	0.688451358374917	0.765488749825961	0.0538461538461538	1.0	0.569485687941531
GC_00000131	42	62	2	0	0.868818395342043	0.987205396570081	0.924236221818467	0.595813204508857	1.0	0.818966185278005
GC_00000132	42	62	2	0	0.886047446299543	0.65166821317014	0.750995741713551	0.15609756097561	1.0	0.570084224374766
GC_00000133	42	62	2	0	0.864502518034572	0.681787873910744	0.762350121078835	0.120689655172414	1.0	0.56628494319736
GC_00000134	40	61	2	0	0.841117380142098	0.984253610383805	0.907073490767935	0.540322580645161	1.0	0.797148774898643
GC_00000135	40	61	2	0	0.846231309843875	0.990267727691216	0.912601138550004	0.568376068376068	1.0	0.803976927747419
GC_00000136	35	61	6	0	0.820556870613589	0.919392836908874	0.86716771853448	0.0108695652173913	1.0	0.694078165835115
GC_00000137	40	60	2	0	0.959093407755085	0.634922314591847	0.764044918534505	0.100502512562814	1.0	0.549799846691083
GC_00000138	20	60	3	0	0.893562095396958	0.600889572325005	0.71856742770059	0.208955223880597	1.0	0.529471287629648
GC_00000139	37	59	2	0	0.961305534308268	0.59398173911164	0.734266836544617	0.0964467005076142	1.0	0.533588277701466
GC_00000140	40	59	3	0	0.957816739848609	0.689155637737235	0.801573620989721	0.0388349514563107	1.0	0.539008890764805
GC_00000141	42	58	5	0	1.0	0.872238155036656	0.931759832679597	0.8515625	1.0	0.994881465517241
GC_00000142	35	57	2	0	0.842099590956965	0.767493942324691	0.80306775782812	0.045643153526971	1.0	0.720743768134028
GC_00000143	34	57	2	0	0.812880743637587	0.929493545183714	0.867284841222501	0.415094339622642	1.0	0.744266326192841
GC_00000144	34	57	6	0	0.852815807551116	0.741154508732506	0.793074092318788	0.0802005012531328	1.0	0.597816596629418
GC_00000145	29	56	4	0	0.655856232160794	0.77875673916839	0.712042161793071	0.166253101736973	1.0	0.805112629306178
GC_00000146	42	56	3	0	0.792664205277049	0.734971707573242	0.762728552771007	0.214689265536723	1.0	0.786263359992173
GC_00000147	41	56	4	0	0.965020217131738	0.727938107615009	0.829878657260139	0.0116235470566179	1.0	0.56819837455383
GC_00000148	29	55	5	0	0.997992836238151	0.934458176967103	0.965181067985269	0.0	1.0	0.90080335518932
GC_00000149	37	55	3	0	0.709605318015472	0.733329612887624	0.721272431650949	0.165745856353591	1.0	0.798355562996447
GC_00000150	30	54	5	0	0.994998772964602	0.963404367080106	0.978946717877057	0.0114942528735632	1.0	0.944440428283412
GC_00000151	34	54	2	0	0.920546332156361	0.970541393049086	0.944882997937285	0.746543778801843	1.0	0.8870581302109
GC_00000152	33	54	2	0	0.833787606726111	0.989904764439056	0.905163982126088	0.55	1.0	0.780112721417069
GC_00000153	38	54	6	0	0.819910136007298	0.659536329407254	0.731030874300046	0.193426042983565	1.0	0.581219007333551
GC_00000154	42	53	11	0	0.969799986613716	0.83881264263109	0.899562987055685	0.0303830911492734	1.0	0.68907708029365
GC_00000155	28	53	3	0	0.836628681971937	0.994615495407659	0.908807095493399	0.519083969465649	1.0	0.785849610565151
GC_00000156	42	53	4	0	0.921815971761031	0.915545662860444	0.918670118063249	0.0262773722627737	1.0	0.788521394594938
GC_00000157	42	52	3	0	0.913302807827674	0.943305896717662	0.928061924953239	0.0238095238095238	1.0	0.824313486078192
GC_00000158	42	52	4	0	0.981795523206772	0.706962692847664	0.822015609237062	0.147260273972603	1.0	0.788918676005703
GC_00000159	42	51	2	0	0.888876976809564	0.977537091988134	0.931101227291281	0.480712166172107	1.0	0.846197707569675
GC_00000160	42	51	2	0	0.895713643136862	0.893183931886294	0.894446998857185	0.545454545454545	1.0	0.874862557463177
GC_00000161	35	51	4	0	0.963657577832027	0.734823868941516	0.83382552223045	0.141414141414141	1.0	0.758708655179243
GC_00000162	42	51	2	0	0.91952487605754	0.998654065504319	0.957457342389038	0.641274238227147	1.0	0.893749388952257
GC_00000163	26	51	2	0	0.885855222592182	1.0	0.939473202375036	0.726415094339623	1.0	0.861235664076952
GC_00000164	39	51	3	0	0.88613718103501	0.96373050243651	0.923306502769867	0.0146750524109015	1.0	0.804474041188803
GC_00000165	40	51	11	0	0.979049290613596	0.802255494790853	0.881879035526766	0.00302114803625378	1.0	0.669585925004443
GC_00000166	31	51	6	0	0.86904687493489	0.61954884884571	0.723389140997195	0.100208768267223	1.0	0.578389618895575
GC_00000167	42	50	3	0	0.913380008075391	0.956347280091719	0.934369939339497	0.0969162995594714	1.0	0.853032455272858
GC_00000168	39	50	5	0	0.904445280165062	0.852431690284084	0.877668535598671	0.0668604651162791	1.0	0.697985287138111
GC_00000169	42	50	2	0	0.908469175620276	0.99698927706676	0.950673078556867	0.569491525423729	1.0	0.879358007609824
GC_00000170	37	50	4	0	0.926086453871411	0.940511871491981	0.933243421531953	0.368686868686869	1.0	0.867367553081839
GC_00000171	41	50	3	0	0.766375789675196	0.845633021724818	0.804055995496619	0.184	1.0	0.658671020408163
GC_00000172	42	49	2	0	0.923646121631812	0.929793523422028	0.926709627819779	0.5875	1.0	0.904634353741496
GC_00000173	42	49	2	0	0.907812570777763	0.992368453706875	0.948209192187599	0.524271844660194	1.0	0.879224181582018
GC_00000174	41	49	4	0	0.998626147698797	0.830993467968875	0.907130420524912	0.0	1.0	0.732473544973545
GC_00000175	41	49	2	0	0.905489012831063	0.979180093089868	0.940893882210186	0.526315789473684	1.0	0.887450769781597
GC_00000176	40	49	10	0	0.995191616688226	0.829510579730707	0.904829266411053	0.0336749633967789	1.0	0.692916405215088
GC_00000177	42	49	3	0	0.963649879005125	0.939224520135399	0.951280437212173	0.0626349892008639	1.0	0.869774907803294
GC_00000178	39	48	4	0	0.865540514974365	0.935446458922417	0.899136775025957	0.0514705882352941	1.0	0.768975542344597
GC_00000179	42	48	3	0	0.969285274919188	0.848631991336477	0.904954816477454	0.0298507462686567	1.0	0.781787869164814
GC_00000180	42	48	2	0	0.914722999844088	0.781671788466572	0.842979674503334	0.010752688172043	1.0	0.636029131396324
GC_00000181	28	48	2	0	0.833672114762592	0.689367759678818	0.754683692403483	0.149625935162095	1.0	0.738744893086433
GC_00000182	42	48	4	0	0.884014830458638	0.714777204759531	0.790438825766319	0.104792851340374	1.0	0.698092567306751
GC_00000183	42	48	2	0	0.985379318712652	0.832509752793219	0.902516997199926	0.00252525252525253	1.0	0.760862167777061
GC_00000184	42	47	2	0	0.980875167514617	0.881086702219797	0.928306944070791	0.0199203187250996	1.0	0.81633134437274
GC_00000185	42	47	2	0	0.990763574993622	0.865446822503066	0.923874997130048	0.0139275766016713	1.0	0.788986263106223
GC_00000186	39	47	3	0	0.927280568171098	0.857432566863471	0.890989753100195	0.06640625	1.0	0.741681602682701
GC_00000187	42	47	2	0	0.987430513076677	0.851378843862471	0.914371514855815	0.0129659643435981	1.0	0.78252473473598
GC_00000188	40	47	8	0	0.996516964827417	0.85432635311471	0.919959778469555	0.0514905149051491	1.0	0.750149791044626
GC_00000189	42	47	2	0	0.975827850069015	0.907545034538561	0.940448625051859	0.187692307692308	1.0	0.830205650039137
GC_00000190	41	47	2	0	0.978231249788618	0.851681270821799	0.910580396159757	0.00413223140495868	1.0	0.777308659719727
GC_00000191	20	47	6	0	0.929936448766028	0.634636081098757	0.754418490994178	0.0689655172413793	1.0	0.561006730677215
GC_00000192	42	46	3	0	0.994212017962568	0.888194427812422	0.938217754619876	0.252931323283082	1.0	0.824564044052792
GC_00000193	42	46	2	0	0.995873493975904	0.874416687760015	0.931201383116023	0.0474137931034483	1.0	0.831034482758621
GC_00000194	42	46	2	0	0.987360370079633	0.846732181775321	0.91165497565592	0.0517241379310345	1.0	0.797791104447776
GC_00000195	40	46	2	0	0.927924988541642	0.88571058583037	0.906326493394285	0.533613445378151	1.0	0.903515609142208
GC_00000196	42	46	2	0	0.906985091850838	0.955418239779635	0.930571896264663	0.277227722772277	1.0	0.851312957382695
GC_00000197	42	46	2	0	0.993498414823014	0.868680898046544	0.926906543566277	0.103825136612022	1.0	0.824191547213643
GC_00000198	42	46	2	0	0.981712246553123	0.87886832814369	0.92744792951192	0.0841750841750842	1.0	0.822993217196116
GC_00000199	42	46	2	0	0.991861604451022	0.877531909652364	0.931200628758174	0.00440528634361234	1.0	0.829462214560855
GC_00000200	42	46	2	0	0.993474322802086	0.87840193040933	0.932401125837555	0.0333333333333333	1.0	0.82846728151076
GC_00000201	42	46	2	0	0.993349570336201	0.875184321989753	0.93053058741291	0.00369685767097967	1.0	0.831491155223374
GC_00000202	41	46	2	0	0.941551040346123	0.896579251010863	0.918515004634214	0.0708661417322835	1.0	0.854988778576591
GC_00000203	40	46	2	0	0.992282581339682	0.826621116187766	0.901907820711666	0.0021551724137931	1.0	0.761427619523572
GC_00000204	42	46	3	0	0.996739125031689	0.890274112223226	0.940503248346707	0.256959314775161	1.0	0.833377815018258
GC_00000205	42	46	2	0	0.984133822489987	0.814854912837882	0.891530073977631	0.225641025641026	1.0	0.784818530905487
GC_00000206	42	46	2	0	0.991572990720107	0.900489517911631	0.943838885147038	0.0180722891566265	1.0	0.82691636109656
GC_00000207	42	46	2	0	0.954506522293966	0.84235816032449	0.894932563275273	0.0561370123691722	1.0	0.767639744986371
GC_00000208	35	46	11	0	0.867948279383069	0.785672400681145	0.824763522313332	0.0507425742574257	1.0	0.566747979145741
GC_00000209	42	46	2	0	0.923512455189036	0.850428382863607	0.885464934313108	0.0378927911275416	1.0	0.751556877137525
GC_00000210	42	46	2	0	0.98676587697664	0.875048410764802	0.927555361596041	0.0951086956521739	1.0	0.808790170132325
GC_00000211	42	45	2	0	0.958588265901056	0.992996171763294	0.97548890016377	0.547945205479452	1.0	0.941248097412481
GC_00000212	42	45	4	0	0.996827844361896	0.893429130330088	0.942300487183428	0.108626198083067	1.0	0.855771775260593
GC_00000213	42	45	3	0	0.994172145276665	0.966817719517499	0.980304144922336	0.00431965442764579	1.0	0.947337303924777
GC_00000214	42	45	2	0	0.960894806740911	0.965943256163506	0.963412417808316	0.159645232815965	1.0	0.904085197876772
GC_00000215	42	45	3	0	0.993256317828896	0.830120820705723	0.904390794753417	0.134986225895317	1.0	0.866015527172552
GC_00000216	42	45	2	0	0.982411547165645	1.0	0.991127748998687	0.836065573770492	1.0	0.974325219407187
GC_00000217	42	45	3	0	0.954008616172926	0.958082293156701	0.956041115215239	0.545150501672241	1.0	0.939988513901557
GC_00000218	42	45	2	0	0.993073535410718	0.926863476738117	0.95882686136376	0.00359281437125748	1.0	0.868161858101978
GC_00000219	42	45	2	0	0.983988972537377	0.865510093963354	0.92095465578262	0.0229885057471264	1.0	0.813102287240218
GC_00000220	42	45	2	0	0.99110040947367	0.899475603025646	0.943067755622036	0.00228310502283105	1.0	0.843229094598958
GC_00000221	42	45	2	0	0.979329592482953	0.90251319331888	0.939353578834551	0.151658767772512	1.0	0.848886974005457
GC_00000222	42	45	2	0	0.995860974189241	0.907043070455097	0.94937923782052	0.0243161094224924	1.0	0.863281753707286
GC_00000223	42	45	2	0	0.989504849783849	0.901708478869693	0.943568765526855	0.0155763239875389	1.0	0.857896724251864
GC_00000224	40	45	6	0	0.996380568621344	0.888387037144608	0.939289892841987	0.0830670926517572	1.0	0.821663923580856
GC_00000225	38	45	3	0	0.86646757185355	0.952550791714879	0.907472280758334	0.588235294117647	1.0	0.832376048062322
GC_00000226	42	45	2	0	0.997929199022932	0.918606841106838	0.956626507373857	0.0	1.0	0.864272664272664
GC_00000227	42	45	2	0	0.977370387165036	0.923026423839391	0.949421392424514	0.0448877805486284	1.0	0.881760245850021
GC_00000228	42	45	2	0	0.978720106431759	0.86110578184442	0.916153585865037	0.111688311688312	1.0	0.875266955266955
GC_00000229	42	45	2	0	0.934043746141343	0.995906668316257	0.96398372550177	0.642857142857143	1.0	0.916246314072401
GC_00000230	42	45	2	0	0.994591625181844	0.898166637472994	0.943922986124383	0.0323699421965318	1.0	0.855742395048753
GC_00000231	42	45	3	0	0.953370188419295	0.947874796429111	0.950614550435305	0.0148148148148148	1.0	0.900224466891134
GC_00000232	42	45	2	0	0.983977405048118	0.776314299339441	0.867896755818137	0.00224215246636771	1.0	0.785127055306428
GC_00000233	42	45	3	0	0.969075176919853	0.910535542406005	0.938893764306034	0.00506329113924051	1.0	0.834018667689554
