gene_callers_id	source	accession	function	e_value
77	NCBI_PGAP	FHDKMCMF_00083	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (ispE)	0
78	NCBI_PGAP	FHDKMCMF_00084	Protein Veg (veg)	0
79	NCBI_PGAP	FHDKMCMF_00085	Ribosomal RNA small subunit methyltransferase A (rsmA)	0
80	NCBI_PGAP	FHDKMCMF_00086	Ribonuclease M5 (rnmV)	0
81	NCBI_PGAP	FHDKMCMF_00087	D-aminoacyl-tRNA deacylase (dtd3)	0
82	NCBI_PGAP	FHDKMCMF_00088	Methionine--tRNA ligase (metG)	0
85	NCBI_PGAP	FHDKMCMF_00091	NAD-dependent protein deacetylase (cobB)	0
87	NCBI_PGAP	FHDKMCMF_00093	3-hydroxy-3-methylglutaryl-coenzyme A reductase (mvaA)	0
88	NCBI_PGAP	FHDKMCMF_00094	Exopolyphosphatase (ppx_1)	0
89	NCBI_PGAP	FHDKMCMF_00095	Tryptophan--tRNA ligase 2 (trpS2)	0
91	NCBI_PGAP	FHDKMCMF_00097	DNA helicase IV (helD_1)	0
94	NCBI_PGAP	FHDKMCMF_00100	HTH-type transcriptional regulator KdgR (kdgR_1)	0
95	NCBI_PGAP	FHDKMCMF_00101	3-hexulose-6-phosphate isomerase (hxlB)	0
96	NCBI_PGAP	FHDKMCMF_00102	3-hexulose-6-phosphate synthase (rmpA)	0
97	NCBI_PGAP	FHDKMCMF_00103	2-dehydro-3-deoxygluconokinase (kdgK_1)	0
101	NCBI_PGAP	FHDKMCMF_00107	Na(+)/H(+) antiporter (napA_1)	0
104	NCBI_PGAP	FHDKMCMF_00110	Glutathione amide reductase (garB)	0
109	NCBI_PGAP	FHDKMCMF_00115	Isopentenyl-diphosphate Delta-isomerase (idi)	0
110	NCBI_PGAP	FHDKMCMF_00120	Tyrosine--tRNA ligase (tyrS_1)	0
111	NCBI_PGAP	FHDKMCMF_00121	Divalent metal cation transporter MntH (mntH_1)	0
112	NCBI_PGAP	FHDKMCMF_00122	Divalent metal cation transporter MntH (mntH_2)	0
119	NCBI_PGAP	FHDKMCMF_00129	Allantoin permease (pucI)	0
123	NCBI_PGAP	FHDKMCMF_00133	Sodium, potassium, lithium and rubidium/H(+) antiporter (nhaK_1)	0
124	NCBI_PGAP	FHDKMCMF_00134	Glycerate 3-kinase (glxK)	0
126	NCBI_PGAP	FHDKMCMF_00136	Carbohydrate diacid regulator (cdaR_1)	0
128	NCBI_PGAP	FHDKMCMF_00138	ABC transporter ATP-binding protein YtrB (ytrB_1)	0
129	NCBI_PGAP	FHDKMCMF_00139	HTH-type transcriptional repressor YtrA (ytrA)	0
132	NCBI_PGAP	FHDKMCMF_00142	Arylsulfate sulfotransferase AssT (assT_1)	0
134	NCBI_PGAP	FHDKMCMF_00144	Non-specific ribonucleoside hydrolase RihC (rihC_1)	0
136	NCBI_PGAP	FHDKMCMF_00146	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (citG)	0
137	NCBI_PGAP	FHDKMCMF_00147	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (citX)	0
138	NCBI_PGAP	FHDKMCMF_00148	Citrate lyase alpha chain (citF)	0
139	NCBI_PGAP	FHDKMCMF_00149	Citrate lyase subunit beta (citE)	0
140	NCBI_PGAP	FHDKMCMF_00150	Citrate lyase acyl carrier protein (citD)	0
141	NCBI_PGAP	FHDKMCMF_00151	[Citrate [pro-3S]-lyase] ligase (citC)	0
143	NCBI_PGAP	FHDKMCMF_00153	NAD-dependent malic enzyme	0
144	NCBI_PGAP	FHDKMCMF_00154	Transcriptional regulator LsrR (lsrR)	0
145	NCBI_PGAP	FHDKMCMF_00155	AB hydrolase superfamily protein YdjP (ydjP)	0
146	NCBI_PGAP	FHDKMCMF_00156	putative ATP-binding protein YbiT (ybiT)	0
147	NCBI_PGAP	FHDKMCMF_00157	HTH-type transcriptional activator RhaS (rhaS_1)	0
148	NCBI_PGAP	FHDKMCMF_00158	Quinolone resistance protein NorA (norA)	0
149	NCBI_PGAP	FHDKMCMF_00159	HTH-type transcriptional regulator CysL (cysL)	0
152	NCBI_PGAP	FHDKMCMF_00162	HTH-type transcriptional repressor CzrA (czrA_1)	0
153	NCBI_PGAP	FHDKMCMF_00163	Multicopper oxidase mco (mco)	0
155	NCBI_PGAP	FHDKMCMF_00165	Zinc-transporting ATPase (zosA)	0
159	NCBI_PGAP	FHDKMCMF_00169	Bacitracin export permease protein BceB (bceB)	0
160	NCBI_PGAP	FHDKMCMF_00170	Bacitracin export ATP-binding protein BceA (bceA)	0
161	NCBI_PGAP	FHDKMCMF_00171	6-dehydroglucose reductase (smoB)	0
162	NCBI_PGAP	FHDKMCMF_00172	Inner membrane transport protein YdhP (ydhP)	0
163	NCBI_PGAP	FHDKMCMF_00173	putative HTH-type transcriptional regulator YtcD (ytcD_1)	0
166	NCBI_PGAP	FHDKMCMF_00176	Putative HTH-type transcriptional regulator YwnA (ywnA_1)	0
167	NCBI_PGAP	FHDKMCMF_00177	Quinone oxidoreductase 2 (qorB_1)	0
168	NCBI_PGAP	FHDKMCMF_00178	3beta-hydroxysteroid dehydrogenase 2	0
169	NCBI_PGAP	FHDKMCMF_00179	HTH-type transcriptional activator RhaS (rhaS_2)	0
170	NCBI_PGAP	FHDKMCMF_00180	Beta-xylosidase (xynB_1)	0
172	NCBI_PGAP	FHDKMCMF_00182	3alpha-hydroxysteroid dehydrogenase (baiA)	0
177	NCBI_PGAP	FHDKMCMF_00187	Global transcriptional regulator Spx (spx_1)	0
180	NCBI_PGAP	FHDKMCMF_00190	Sugar phosphatase YbiV (ybiV_1)	0
182	NCBI_PGAP	FHDKMCMF_00192	Maltose epimerase	0
183	NCBI_PGAP	FHDKMCMF_00193	Small ribosomal subunit protein uS14A (rpsN2)	0
185	NCBI_PGAP	FHDKMCMF_00195	Maltose phosphorylase (malP)	0
187	NCBI_PGAP	FHDKMCMF_00197	HTH-type transcriptional regulator MalR (malR)	0
188	NCBI_PGAP	FHDKMCMF_00198	Adaptive-response sensory-kinase SasA (sasA_1)	0
189	NCBI_PGAP	FHDKMCMF_00199	Response regulator ArlR (arlR_1)	0
192	NCBI_PGAP	FHDKMCMF_00202	Na(+)/H(+) antiporter (napA_2)	0
194	NCBI_PGAP	FHDKMCMF_00204	GTP pyrophosphokinase YwaC (ywaC)	0
195	NCBI_PGAP	FHDKMCMF_00205	Staphyloferrin B transporter (sbnD_1)	0
196	NCBI_PGAP	FHDKMCMF_00206	NADP-dependent (R)-specific alcohol dehydrogenase (adh_1)	0
199	NCBI_PGAP	FHDKMCMF_00209	HTH-type transcriptional regulator CatM (catM)	0
203	NCBI_PGAP	FHDKMCMF_00213	S-ribosylhomocysteine lyase (luxS)	0
204	NCBI_PGAP	FHDKMCMF_00214	putative carboxylic ester hydrolase LipM (lipM)	0
206	NCBI_PGAP	FHDKMCMF_00216	Fluoride-specific ion channel FluC 2 (fluC2)	0
207	NCBI_PGAP	FHDKMCMF_00217	Fluoride-specific ion channel FluC 1 (fluC1)	0
209	NCBI_PGAP	FHDKMCMF_00219	Thioredoxin (trxA_1)	0
210	NCBI_PGAP	FHDKMCMF_00220	NADH oxidase (nox_1)	0
211	NCBI_PGAP	FHDKMCMF_00221	Protein DegV (degV_1)	0
212	NCBI_PGAP	FHDKMCMF_00222	Divalent metal cation transporter MntH (mntH_3)	0
213	NCBI_PGAP	FHDKMCMF_00223	NADP-dependent (R)-specific alcohol dehydrogenase (adh_2)	0
215	NCBI_PGAP	FHDKMCMF_00225	2-dehydro-3-deoxy-phosphogluconate aldolase (kdgA)	0
216	NCBI_PGAP	FHDKMCMF_00226	2-dehydro-3-deoxygluconokinase (kdgK_2)	0
217	NCBI_PGAP	FHDKMCMF_00227	2-keto-3-deoxygluconate permease (kdgT)	0
218	NCBI_PGAP	FHDKMCMF_00228	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (kduD_1)	0
219	NCBI_PGAP	FHDKMCMF_00229	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1 (kduI1_1)	0
223	NCBI_PGAP	FHDKMCMF_00233	HTH-type transcriptional regulator BhcR (bhcR)	0
224	NCBI_PGAP	FHDKMCMF_00234	Succinate-semialdehyde dehydrogenase [NADP(+)] 1 (gabD1_1)	0
226	NCBI_PGAP	FHDKMCMF_00236	Methylated-DNA--protein-cysteine methyltransferase (ogt)	0
227	NCBI_PGAP	FHDKMCMF_00237	Type II NADH:quinone oxidoreductase	0
228	NCBI_PGAP	FHDKMCMF_00238	putative sugar epimerase YhfK (yhfK_1)	0
230	NCBI_PGAP	FHDKMCMF_00240	Transcriptional regulatory protein TrcR (trcR)	0
231	NCBI_PGAP	FHDKMCMF_00241	Adaptive-response sensory-kinase SasA (sasA_2)	0
234	NCBI_PGAP	FHDKMCMF_00244	Pyruvate oxidase (pox5)	0
236	NCBI_PGAP	FHDKMCMF_00246	Nicotinamide riboside transporter PnuC (pnuC_1)	0
238	NCBI_PGAP	FHDKMCMF_00248	Oligo-1,6-glucosidase (malL_1)	0
239	NCBI_PGAP	FHDKMCMF_00249	putative ABC transporter ATP-binding protein	0
244	NCBI_PGAP	FHDKMCMF_00254	putative glycosyltransferase YkoT (ykoT)	0
247	NCBI_PGAP	FHDKMCMF_00257	Cystathionine beta-lyase PatB (patB)	0
248	NCBI_PGAP	FHDKMCMF_00258	Dye-decolorizing peroxidase (dyp)	0
249	NCBI_PGAP	FHDKMCMF_00259	Staphyloferrin B transporter (sbnD_2)	0
251	NCBI_PGAP	FHDKMCMF_00261	Carnitine transport ATP-binding protein OpuCA (opuCA)	0
252	NCBI_PGAP	FHDKMCMF_00262	Carnitine transport permease protein OpuCB (opuCB)	0
253	NCBI_PGAP	FHDKMCMF_00263	Glycine betaine/carnitine/choline-binding protein OpuCC (opuCC)	0
254	NCBI_PGAP	FHDKMCMF_00264	Glycine betaine/carnitine/choline transport system permease protein OpuCD (opuCD)	0
258	NCBI_PGAP	FHDKMCMF_00268	UvrABC system protein A (uvrA_1)	0
259	NCBI_PGAP	FHDKMCMF_00269	Inner membrane protein YagU (yagU)	0
260	NCBI_PGAP	FHDKMCMF_00270	Isoprimeverose transporter (xylP_2)	0
263	NCBI_PGAP	FHDKMCMF_00273	Cytidine deaminase (cdd)	0
264	NCBI_PGAP	FHDKMCMF_00274	Signal peptidase IB (spsB_1)	0
265	NCBI_PGAP	FHDKMCMF_00275	Linoleate hydratase (cla-hy)	0
267	NCBI_PGAP	FHDKMCMF_00277	Peptidoglycan O-acetyltransferase OatA (oatA)	0
268	NCBI_PGAP	FHDKMCMF_00278	Adenosine deaminase (add)	0
269	NCBI_PGAP	FHDKMCMF_00279	Tyrosine recombinase XerC (xerC_1)	0
270	NCBI_PGAP	FHDKMCMF_00280	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase (icaB)	0
273	NCBI_PGAP	FHDKMCMF_00283	putative copper-transporting ATPase PacS (pacS)	0
274	NCBI_PGAP	FHDKMCMF_00284	putative oxidoreductase YtbE (ytbE_1)	0
276	NCBI_PGAP	FHDKMCMF_00286	Transcriptional repressor CopY (copY)	0
277	NCBI_PGAP	FHDKMCMF_00287	Copper-exporting P-type ATPase B (copB)	0
278	NCBI_PGAP	FHDKMCMF_00288	putative inner membrane transporter YicL (yicL_1)	0
280	NCBI_PGAP	FHDKMCMF_00290	Maltose O-acetyltransferase (maa_1)	0
282	NCBI_PGAP	FHDKMCMF_00292	Dipeptidase A (pepDA_1)	0
283	NCBI_PGAP	FHDKMCMF_00293	putative cation-transporting ATPase F (ctpF)	0
288	NCBI_PGAP	FHDKMCMF_00298	putative ergothioneine transporter EgtUBC (egtUBC)	0
289	NCBI_PGAP	FHDKMCMF_00299	Vitamin B12 import ATP-binding protein BtuD (btuD_1)	0
291	NCBI_PGAP	FHDKMCMF_00301	Alcohol dehydrogenase 1 (adhA_1)	0
292	NCBI_PGAP	FHDKMCMF_00302	putative succinyl-diaminopimelate desuccinylase (dapE_1)	0
296	NCBI_PGAP	FHDKMCMF_00306	Threonine/serine transporter ThrP (thrP)	0
298	NCBI_PGAP	FHDKMCMF_00308	Flavodoxin	0
299	NCBI_PGAP	FHDKMCMF_00309	Enoyl-[acyl-carrier-protein] reductase [NADH] (fabV)	0
300	NCBI_PGAP	FHDKMCMF_00310	putative tRNA-dihydrouridine synthase (dus)	0
304	NCBI_PGAP	FHDKMCMF_00314	Triuret hydrolase TrtA (trtA)	0
307	NCBI_PGAP	FHDKMCMF_00317	Beta-galactosidase BgaA (bgaA)	0
308	NCBI_PGAP	FHDKMCMF_00318	HTH-type transcriptional activator RhaR (rhaR_1)	0
309	NCBI_PGAP	FHDKMCMF_00319	Thermostable beta-glucosidase B (bglB_1)	0
312	NCBI_PGAP	FHDKMCMF_00322	Glycerol kinase (glpK_1)	0
313	NCBI_PGAP	FHDKMCMF_00323	Endonuclease III (nth_1)	0
315	NCBI_PGAP	FHDKMCMF_00325	Putative glutamine amidotransferase	0
317	NCBI_PGAP	FHDKMCMF_00327	Kumamolisin-As (scpA_1)	0
318	NCBI_PGAP	FHDKMCMF_00328	Monoterpene epsilon-lactone hydrolase (mlhB)	0
319	NCBI_PGAP	FHDKMCMF_00329	Triple specificity protein phosphatase PtpB (ptpB_1)	0
320	NCBI_PGAP	FHDKMCMF_00330	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase (menH_1)	0
321	NCBI_PGAP	FHDKMCMF_00331	Fatty acid metabolism regulator protein (fadR)	0
323	NCBI_PGAP	FHDKMCMF_00333	Succinate-semialdehyde dehydrogenase [NADP(+)] 1 (gabD1_2)	0
325	NCBI_PGAP	FHDKMCMF_00335	Adenylosuccinate lyase (purB)	0
326	NCBI_PGAP	FHDKMCMF_00336	Adenylosuccinate synthetase (purA)	0
327	NCBI_PGAP	FHDKMCMF_00337	GMP reductase (guaC)	0
329	NCBI_PGAP	FHDKMCMF_00339	Divalent metal cation transporter MntH (mntH_4)	0
330	NCBI_PGAP	FHDKMCMF_00340	Putative universal stress protein	0
336	NCBI_PGAP	FHDKMCMF_00346	Protein ElaA (elaA_1)	0
339	NCBI_PGAP	FHDKMCMF_00349	Negative transcriptional regulator PadR (padR)	0
340	NCBI_PGAP	FHDKMCMF_00350	Phenolic acid decarboxylase PadC (padC)	0
348	NCBI_PGAP	FHDKMCMF_00358	Transcriptional regulatory protein DcuR (dcuR)	0
349	NCBI_PGAP	FHDKMCMF_00359	Sensor histidine kinase DcuS (dcuS)	0
350	NCBI_PGAP	FHDKMCMF_00360	(R)-2-hydroxyglutarate dehydrogenase (hgdH)	0
352	NCBI_PGAP	FHDKMCMF_00362	Na(+)/H(+) antiporter NhaC (nhaC_1)	0
355	NCBI_PGAP	FHDKMCMF_00365	Aldo-keto reductase/MSMEI_2347	0
358	NCBI_PGAP	FHDKMCMF_00368	putative succinyl-diaminopimelate desuccinylase (dapE_2)	0
360	NCBI_PGAP	FHDKMCMF_00370	Putative universal stress protein	0
362	NCBI_PGAP	FHDKMCMF_00372	Intracellular iron chaperone frataxin (fra)	0
363	NCBI_PGAP	FHDKMCMF_00373	Diacetyl reductase [(S)-acetoin forming] (butA)	0
364	NCBI_PGAP	FHDKMCMF_00374	D-xylose transporter (xylT_1)	0
365	NCBI_PGAP	FHDKMCMF_00375	Xylulose kinase (xylB_1)	0
366	NCBI_PGAP	FHDKMCMF_00376	Xylose isomerase (xylA)	0
371	NCBI_PGAP	FHDKMCMF_00381	Lipoate-protein ligase LplJ (lplJ_1)	0
373	NCBI_PGAP	FHDKMCMF_00383	Oligopeptide transport ATP-binding protein OppD (oppD)	0
374	NCBI_PGAP	FHDKMCMF_00384	Oligopeptide transport ATP-binding protein OppF (oppF_1)	0
375	NCBI_PGAP	FHDKMCMF_00385	Oligopeptide transport system permease protein OppB (oppB)	0
376	NCBI_PGAP	FHDKMCMF_00386	Oligopeptide transport system permease protein OppC (oppC)	0
377	NCBI_PGAP	FHDKMCMF_00387	Oligopeptide-binding protein OppA (oppA)	0
379	NCBI_PGAP	FHDKMCMF_00389	Multidrug resistance protein Stp (stp_1)	0
381	NCBI_PGAP	FHDKMCMF_00391	Putative universal stress protein	0
382	NCBI_PGAP	FHDKMCMF_00392	Ribosomal large subunit pseudouridine synthase D (rluD_1)	0
384	NCBI_PGAP	FHDKMCMF_00394	NADP-dependent (R)-specific alcohol dehydrogenase (adh_3)	0
387	NCBI_PGAP	FHDKMCMF_00397	Accessory gene regulator A (agrA)	0
389	NCBI_PGAP	FHDKMCMF_00399	Transcription elongation factor GreA (greA_1)	0
391	NCBI_PGAP	FHDKMCMF_00401	HTH-type transcriptional repressor NagR (nagR_1)	0
392	NCBI_PGAP	FHDKMCMF_00402	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK (ybaK)	0
397	NCBI_PGAP	FHDKMCMF_00407	putative transport protein HsrA (hsrA)	0
400	NCBI_PGAP	FHDKMCMF_00410	Uronate isomerase (uxaC_1)	0
401	NCBI_PGAP	FHDKMCMF_00411	Tagaturonate/fructuronate epimerase (uxaE)	0
402	NCBI_PGAP	FHDKMCMF_00412	putative symporter YjmB (yjmB)	0
403	NCBI_PGAP	FHDKMCMF_00413	putative HTH-type transcriptional repressor ExuR (exuR)	0
404	NCBI_PGAP	FHDKMCMF_00414	Mannonate dehydratase (uxuA)	0
405	NCBI_PGAP	FHDKMCMF_00415	HTH-type transcriptional repressor RspR (rspR)	0
406	NCBI_PGAP	FHDKMCMF_00416	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating	0
407	NCBI_PGAP	FHDKMCMF_00417	Xylulose kinase (xylB_2)	0
408	NCBI_PGAP	FHDKMCMF_00418	Hydroxypyruvate reductase	0
409	NCBI_PGAP	FHDKMCMF_00419	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (gpmA_1)	0
410	NCBI_PGAP	FHDKMCMF_00420	Protein LacX, plasmid (lacX_1)	0
411	NCBI_PGAP	FHDKMCMF_00421	D-mannonate oxidoreductase (uxuB)	0
412	NCBI_PGAP	FHDKMCMF_00422	Beta-glucuronidase (bglR)	0
413	NCBI_PGAP	FHDKMCMF_00423	Oligosaccharide 4-alpha-D-glucosyltransferase	0
414	NCBI_PGAP	FHDKMCMF_00424	Glucuronide carrier protein (uidB)	0
415	NCBI_PGAP	FHDKMCMF_00425	Uronate isomerase (uxaC_2)	0
417	NCBI_PGAP	FHDKMCMF_00427	putative protein YedJ (yedJ)	0
418	NCBI_PGAP	FHDKMCMF_00428	Multidrug efflux system ATP-binding protein	0
419	NCBI_PGAP	FHDKMCMF_00429	Multidrug efflux system permease protein	0
421	NCBI_PGAP	FHDKMCMF_00431	Acetate kinase (ackA_1)	0
422	NCBI_PGAP	FHDKMCMF_00432	2-dehydro-3-deoxygluconokinase (kdgK_3)	0
423	NCBI_PGAP	FHDKMCMF_00433	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1 (kduI1_2)	0
428	NCBI_PGAP	FHDKMCMF_00438	Melibiose permease (melB)	0
429	NCBI_PGAP	FHDKMCMF_00439	Unsaturated rhamnogalacturonyl hydrolase YteR (yteR)	0
435	NCBI_PGAP	FHDKMCMF_00445	Aldehyde-alcohol dehydrogenase (adhE)	0
438	NCBI_PGAP	FHDKMCMF_00448	Calcium-transporting ATPase CtpE (ctpE)	0
440	NCBI_PGAP	FHDKMCMF_00450	Glyoxal reductase (yvgN_1)	0
441	NCBI_PGAP	FHDKMCMF_00451	Inner membrane transporter YjeM (yjeM_1)	0
442	NCBI_PGAP	FHDKMCMF_00452	Acid shock protein	0
447	NCBI_PGAP	FHDKMCMF_00457	HTH-type transcriptional regulator KdgR (kdgR_2)	0
448	NCBI_PGAP	FHDKMCMF_00458	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (kduD_2)	0
450	NCBI_PGAP	FHDKMCMF_00460	Fatty acid resistance protein FarB (farB)	0
451	NCBI_PGAP	FHDKMCMF_00461	Ribosome protection protein VmlR (vmlR_1)	0
452	NCBI_PGAP	FHDKMCMF_00462	Putative NrdI-like protein	0
453	NCBI_PGAP	FHDKMCMF_00463	FMN reductase (NADPH) (nfrA1)	0
455	NCBI_PGAP	FHDKMCMF_00465	Multidrug transporter protein MdtP (mdtP_1)	0
457	NCBI_PGAP	FHDKMCMF_00467	Phosphoglycerate transporter protein (pgtP)	0
460	NCBI_PGAP	FHDKMCMF_00470	Pyridoxine 4-dehydrogenase (pdxI)	0
461	NCBI_PGAP	FHDKMCMF_00471	Coniferyl aldehyde dehydrogenase (calB)	0
463	NCBI_PGAP	FHDKMCMF_00473	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD (yokD)	0
464	NCBI_PGAP	FHDKMCMF_00474	Glucose-6-phosphate 1-dehydrogenase (zwf)	0
466	NCBI_PGAP	FHDKMCMF_00476	Protein ElaA (elaA_2)	0
468	NCBI_PGAP	FHDKMCMF_00478	6-phosphogluconate dehydrogenase, decarboxylating (gnd)	0
473	NCBI_PGAP	FHDKMCMF_00483	putative sugar epimerase YhfK (yhfK_2)	0
475	NCBI_PGAP	FHDKMCMF_00485	Alkyl hydroperoxide reductase C (ahpC)	0
476	NCBI_PGAP	FHDKMCMF_00486	Proton/sodium-glutamate symport protein (gltT)	0
478	NCBI_PGAP	FHDKMCMF_00491	Glutamate--tRNA ligase (gltX_1)	0
479	NCBI_PGAP	FHDKMCMF_00492	Glutamate decarboxylase (gadB_1)	0
480	NCBI_PGAP	FHDKMCMF_00493	Glutamate/gamma-aminobutyrate antiporter (gadC_1)	0
484	NCBI_PGAP	FHDKMCMF_00497	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase (hcaB)	0
486	NCBI_PGAP	FHDKMCMF_00501	Lysine--tRNA ligase (lysS)	0
487	NCBI_PGAP	FHDKMCMF_00502	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L- lysine ligase (murE)	0
490	NCBI_PGAP	FHDKMCMF_00505	2-succinylbenzoate--CoA ligase (menE)	0
491	NCBI_PGAP	FHDKMCMF_00506	1,4-dihydroxy-2-naphthoyl-CoA synthase (menB)	0
492	NCBI_PGAP	FHDKMCMF_00507	1,4-dihydroxy-2-naphthoyl-CoA hydrolase (menI)	0
500	NCBI_PGAP	FHDKMCMF_00515	Dipeptide-binding protein (dppA_1)	0
502	NCBI_PGAP	FHDKMCMF_00517	Peptidyl-lysine N-acetyltransferase YjaB (yjaB)	0
505	NCBI_PGAP	FHDKMCMF_00520	Galactoside O-acetyltransferase (lacA_1)	0
506	NCBI_PGAP	FHDKMCMF_00521	ADP-ribosylarginine hydrolase Tri1 (tri1)	0
507	NCBI_PGAP	FHDKMCMF_00522	Acetyl esterase (aes)	0
508	NCBI_PGAP	FHDKMCMF_00523	HTH-type transcriptional regulator MgrA (mgrA)	0
509	NCBI_PGAP	FHDKMCMF_00524	Arginine exporter protein ArgO (argO)	0
510	NCBI_PGAP	FHDKMCMF_00525	Multidrug export protein EmrB (emrB_1)	0
512	NCBI_PGAP	FHDKMCMF_00527	Ribosome protection protein VmlR (vmlR_2)	0
514	NCBI_PGAP	FHDKMCMF_00529	putative MFS-type transporter EfpA (efpA)	0
519	NCBI_PGAP	FHDKMCMF_00534	Foldase protein PrsA (prsA_1)	0
522	NCBI_PGAP	FHDKMCMF_00537	Cell wall protein	0
529	NCBI_PGAP	FHDKMCMF_00544	IS30 family transposase ISLpl1	0
