gene_callers_id	source	accession	function	e_value
67	NCBI_PGAP	OPNKAGHI_00069	Ribosome protection protein VmlR (vmlR_1)	0
68	NCBI_PGAP	OPNKAGHI_00070	Arginine exporter protein ArgO (argO)	0
69	NCBI_PGAP	OPNKAGHI_00071	HTH-type transcriptional regulator MgrA (mgrA)	0
70	NCBI_PGAP	OPNKAGHI_00072	Carboxylesterase NlhH (nlhH)	0
71	NCBI_PGAP	OPNKAGHI_00073	ADP-ribosylarginine hydrolase Tri1 (tri1)	0
72	NCBI_PGAP	OPNKAGHI_00074	Galactoside O-acetyltransferase (lacA_1)	0
75	NCBI_PGAP	OPNKAGHI_00077	Peptidyl-lysine N-acetyltransferase YjaB (yjaB)	0
77	NCBI_PGAP	OPNKAGHI_00079	Dipeptide-binding protein (dppA_4)	0
86	NCBI_PGAP	OPNKAGHI_00088	1,4-dihydroxy-2-naphthoyl-CoA hydrolase (menI)	0
87	NCBI_PGAP	OPNKAGHI_00089	1,4-dihydroxy-2-naphthoyl-CoA synthase (menB)	0
88	NCBI_PGAP	OPNKAGHI_00090	2-succinylbenzoate--CoA ligase (menE)	0
91	NCBI_PGAP	OPNKAGHI_00093	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L- lysine ligase (murE_1)	0
92	NCBI_PGAP	OPNKAGHI_00094	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase (murE_2)	0
93	NCBI_PGAP	OPNKAGHI_00095	Lysine--tRNA ligase (lysS)	0
99	NCBI_PGAP	OPNKAGHI_00103	Glutamate/gamma-aminobutyrate antiporter (gadC_1)	0
100	NCBI_PGAP	OPNKAGHI_00104	Glutamate decarboxylase (gadB_1)	0
101	NCBI_PGAP	OPNKAGHI_00105	Glutamate--tRNA ligase (gltX_1)	0
103	NCBI_PGAP	OPNKAGHI_00110	Proton/sodium-glutamate symport protein (gltT)	0
104	NCBI_PGAP	OPNKAGHI_00111	Peroxiredoxin	0
106	NCBI_PGAP	OPNKAGHI_00113	putative sugar epimerase YhfK (yhfK_2)	0
110	NCBI_PGAP	OPNKAGHI_00117	6-phosphogluconate dehydrogenase, decarboxylating (gnd)	0
112	NCBI_PGAP	OPNKAGHI_00119	Protein ElaA (elaA_1)	0
114	NCBI_PGAP	OPNKAGHI_00121	Glucose-6-phosphate 1-dehydrogenase (zwf)	0
115	NCBI_PGAP	OPNKAGHI_00122	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD (yokD)	0
120	NCBI_PGAP	OPNKAGHI_00127	Carbonic anhydrase (cah)	0
123	NCBI_PGAP	OPNKAGHI_00130	Galactoside O-acetyltransferase (lacA_2)	0
124	NCBI_PGAP	OPNKAGHI_00131	L-glyceraldehyde 3-phosphate reductase (gpr_1)	0
133	NCBI_PGAP	OPNKAGHI_00140	2-aminoadipate transaminase (lysN_1)	0
134	NCBI_PGAP	OPNKAGHI_00141	Tetracycline resistance protein TetO (tetO)	0
135	NCBI_PGAP	OPNKAGHI_00142	GMP synthase [glutamine-hydrolyzing] (guaA_1)	0
136	NCBI_PGAP	OPNKAGHI_00143	putative protein YhaZ (yhaZ)	0
137	NCBI_PGAP	OPNKAGHI_00144	putative fructoselysine utilization operon transcriptional repressor (frlR)	0
140	NCBI_PGAP	OPNKAGHI_00147	putative sugar kinase YdjH (ydjH)	0
141	NCBI_PGAP	OPNKAGHI_00148	Proline iminopeptidase (pip)	0
143	NCBI_PGAP	OPNKAGHI_00150	Niacin transporter NiaP (niaP)	0
144	NCBI_PGAP	OPNKAGHI_00151	Orotidine 5'-phosphate decarboxylase (pyrF)	0
145	NCBI_PGAP	OPNKAGHI_00152	Orotate phosphoribosyltransferase (pyrE)	0
146	NCBI_PGAP	OPNKAGHI_00153	DNA-binding and peroxide stress resistance protein YaaA (yaaA)	0
148	NCBI_PGAP	OPNKAGHI_00155	HTH-type transcriptional activator RhaR (rhaR_1)	0
154	NCBI_PGAP	OPNKAGHI_00161	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase (abfA_1)	0
157	NCBI_PGAP	OPNKAGHI_00164	Acetyl-CoA acetyltransferase (thlA)	0
158	NCBI_PGAP	OPNKAGHI_00165	Putrescine carbamoyltransferase (ptcA)	0
159	NCBI_PGAP	OPNKAGHI_00166	Glutamate/gamma-aminobutyrate antiporter (gadC_2)	0
160	NCBI_PGAP	OPNKAGHI_00167	Putative agmatine deiminase (aguA_1)	0
161	NCBI_PGAP	OPNKAGHI_00168	Carbamate kinase 1 (arcC1_1)	0
162	NCBI_PGAP	OPNKAGHI_00169	Putative agmatine deiminase (aguA_2)	0
163	NCBI_PGAP	OPNKAGHI_00170	HTH-type transcriptional regulator GlvR (glvR)	0
164	NCBI_PGAP	OPNKAGHI_00171	Transcriptional dual regulator GltC (gltC)	0
165	NCBI_PGAP	OPNKAGHI_00172	Malolactic enzyme (mleS)	0
168	NCBI_PGAP	OPNKAGHI_00175	putative transporter	0
171	NCBI_PGAP	OPNKAGHI_00178	Putative hemin import ATP-binding protein HrtA (hrtA)	0
172	NCBI_PGAP	OPNKAGHI_00179	IS30 family transposase IS1070	0
173	NCBI_PGAP	OPNKAGHI_00180	D-xylose transporter (xylT_1)	0
175	NCBI_PGAP	OPNKAGHI_00182	(S)-2-haloacid dehalogenase 4A (hdl IVa)	0
176	NCBI_PGAP	OPNKAGHI_00183	1,3-propanediol dehydrogenase (dhaT)	0
177	NCBI_PGAP	OPNKAGHI_00184	Manganese efflux system protein MneS (mneS_1)	0
178	NCBI_PGAP	OPNKAGHI_00185	Regulatory protein YeiL (yeiL)	0
179	NCBI_PGAP	OPNKAGHI_00186	Pyrimidine-specific ribonucleoside hydrolase RihB (rihB)	0
182	NCBI_PGAP	OPNKAGHI_00189	putative HTH-type transcriptional regulator YtcD (ytcD_1)	0
184	NCBI_PGAP	OPNKAGHI_00191	NADH:acrylate oxidoreductase (ard_2)	0
185	NCBI_PGAP	OPNKAGHI_00192	putative HTH-type transcriptional regulator	0
187	NCBI_PGAP	OPNKAGHI_00194	Oligo-1,6-glucosidase (malL_1)	0
189	NCBI_PGAP	OPNKAGHI_00196	Catabolite control protein A (ccpA_1)	0
192	NCBI_PGAP	OPNKAGHI_00199	Dipeptide-binding protein (dppA_5)	0
193	NCBI_PGAP	OPNKAGHI_00200	CRISPR-associated endonuclease Cas9 (cas9)	0
194	NCBI_PGAP	OPNKAGHI_00201	CRISPR-associated endonuclease Cas1 (cas1)	0
195	NCBI_PGAP	OPNKAGHI_00202	CRISPR-associated endoribonuclease Cas2 (cas2)	0
197	NCBI_PGAP	OPNKAGHI_00204	Isoprimeverose transporter (xylP_1)	0
200	NCBI_PGAP	OPNKAGHI_00207	Alpha,alpha-trehalose phosphorylase (treP)	0
202	NCBI_PGAP	OPNKAGHI_00209	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (gpmA_1)	0
204	NCBI_PGAP	OPNKAGHI_00211	putative guanidinium efflux system subunit GdnD (gdnD)	0
207	NCBI_PGAP	OPNKAGHI_00214	Putative fructokinase (gmuE)	0
208	NCBI_PGAP	OPNKAGHI_00215	2-deoxy-scyllo-inosamine dehydrogenase (neoA)	0
211	NCBI_PGAP	OPNKAGHI_00218	HTH-type transcriptional regulator NorG (norG)	0
212	NCBI_PGAP	OPNKAGHI_00219	Pyridoxine kinase (pdxK)	0
213	NCBI_PGAP	OPNKAGHI_00220	Thiamine precursor transporter HmpT (hmpT)	0
216	NCBI_PGAP	OPNKAGHI_00223	Catabolite control protein A (ccpA_2)	0
217	NCBI_PGAP	OPNKAGHI_00225	Deoxyribokinase (deoK)	0
218	NCBI_PGAP	OPNKAGHI_00226	Pseudouridine kinase (psuK)	0
219	NCBI_PGAP	OPNKAGHI_00227	N-(5'-phosphoribosyl)anthranilate isomerase (trpF)	0
223	NCBI_PGAP	OPNKAGHI_00231	Nucleoside permease NupC (nupC)	0
225	NCBI_PGAP	OPNKAGHI_00233	Pyrimidine-specific ribonucleoside hydrolase RihA (rihA_1)	0
228	NCBI_PGAP	OPNKAGHI_00236	Arylsulfate sulfotransferase AssT (assT)	0
229	NCBI_PGAP	OPNKAGHI_00237	IS30 family transposase ISLpl1	0
231	NCBI_PGAP	OPNKAGHI_00239	Sulfoacetate--CoA ligase (sauT)	0
232	NCBI_PGAP	OPNKAGHI_00240	Long-chain-fatty-acid--CoA ligase FadD13	0
233	NCBI_PGAP	OPNKAGHI_00241	Putative aliphatic sulfonates-binding protein (ssuA)	0
234	NCBI_PGAP	OPNKAGHI_00242	Trifunctional nucleotide phosphoesterase protein YfkN (yfkN)	0
236	NCBI_PGAP	OPNKAGHI_00244	Global transcriptional regulator Spx (spx_1)	0
238	NCBI_PGAP	OPNKAGHI_00246	2-dehydropantoate 2-reductase (panE)	0
240	NCBI_PGAP	OPNKAGHI_00248	HTH-type transcriptional activator BcrR (bcrR)	0
242	NCBI_PGAP	OPNKAGHI_00250	Lipid II flippase MurJ (murJ_1)	0
243	NCBI_PGAP	OPNKAGHI_00251	Lipid II flippase MurJ (murJ_2)	0
244	NCBI_PGAP	OPNKAGHI_00252	IS30 family transposase ISSlu1	0
246	NCBI_PGAP	OPNKAGHI_00254	Penicillin V acylase (yxeI_1)	0
249	NCBI_PGAP	OPNKAGHI_00257	D-alanyl-D-alanine dipeptidase (ddpX)	0
250	NCBI_PGAP	OPNKAGHI_00258	Bifunctional NAD(P)H-hydrate repair enzyme Nnr (nnr)	0
255	NCBI_PGAP	OPNKAGHI_00264	Serine/threonine exchanger SteT (steT_1)	0
257	NCBI_PGAP	OPNKAGHI_00266	Beta-glucoside kinase (bglK_1)	0
258	NCBI_PGAP	OPNKAGHI_00267	Branched-chain amino acid permease BrnQ (brnQ_1)	0
264	NCBI_PGAP	OPNKAGHI_00273	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase (menH_1)	0
266	NCBI_PGAP	OPNKAGHI_00275	Ribonuclease Y (rny_1)	0
267	NCBI_PGAP	OPNKAGHI_00276	Replication-associated recombination protein A (rarA_1)	0
268	NCBI_PGAP	OPNKAGHI_00277	Glyoxal reductase (yvgN_1)	0
269	NCBI_PGAP	OPNKAGHI_00278	DNA-binding transcriptional dual regulator NagC (nagC_1)	0
281	NCBI_PGAP	OPNKAGHI_00290	23S rRNA (uracil-C(5))-methyltransferase RlmCD (rlmCD)	0
282	NCBI_PGAP	OPNKAGHI_00291	putative iron export ATP-binding protein FetA (fetA)	0
283	NCBI_PGAP	OPNKAGHI_00292	putative iron export permease protein FetB (fetB)	0
284	NCBI_PGAP	OPNKAGHI_00293	3-ketodihydrosphingosine reductase (kdsr_1)	0
285	NCBI_PGAP	OPNKAGHI_00294	Hydroxyethylthiazole kinase (thiM)	0
286	NCBI_PGAP	OPNKAGHI_00295	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (thiD_1)	0
287	NCBI_PGAP	OPNKAGHI_00296	Thiamine-phosphate synthase (thiE)	0
288	NCBI_PGAP	OPNKAGHI_00297	putative ABC transporter ATP-binding protein YknY (yknY)	0
289	NCBI_PGAP	OPNKAGHI_00298	Pyoverdine export ATP-binding/permease protein PvdT (pvdT)	0
290	NCBI_PGAP	OPNKAGHI_00299	DNA polymerase IV (dinB_1)	0
297	NCBI_PGAP	OPNKAGHI_00306	HTH-type transcriptional regulator MetR (metR)	0
298	NCBI_PGAP	OPNKAGHI_00307	2-aminoadipate transaminase (lysN_2)	0
299	NCBI_PGAP	OPNKAGHI_00308	S-layer protein	0
312	NCBI_PGAP	OPNKAGHI_00321	Phosphopentomutase (deoB_1)	0
313	NCBI_PGAP	OPNKAGHI_00322	Phosphopentomutase (deoB_2)	0
314	NCBI_PGAP	OPNKAGHI_00323	Purine nucleoside transport protein NupG (nupG)	0
315	NCBI_PGAP	OPNKAGHI_00324	Nucleobase transporter PlAzg2	0
316	NCBI_PGAP	OPNKAGHI_00325	Non-specific ribonucleoside hydrolase RihC (rihC_1)	0
317	NCBI_PGAP	OPNKAGHI_00326	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA (cpdA)	0
318	NCBI_PGAP	OPNKAGHI_00327	Ribosomal RNA small subunit methyltransferase G (rsmG)	0
319	NCBI_PGAP	OPNKAGHI_00328	Nucleoid occlusion protein (noc)	0
320	NCBI_PGAP	OPNKAGHI_00329	Sporulation initiation inhibitor protein Soj (soj_1)	0
321	NCBI_PGAP	OPNKAGHI_00330	Stage 0 sporulation protein J (spo0J)	0
323	NCBI_PGAP	OPNKAGHI_00332	Ribosome-binding ATPase YchF (ychF)	0
326	NCBI_PGAP	OPNKAGHI_00335	Inosine-5'-monophosphate dehydrogenase (guaB)	0
327	NCBI_PGAP	OPNKAGHI_00336	Regulatory protein VanRc (vanRc)	0
328	NCBI_PGAP	OPNKAGHI_00337	Adaptive-response sensory-kinase SasA (sasA_1)	0
329	NCBI_PGAP	OPNKAGHI_00338	D-alanyl-D-alanine carboxypeptidase DacA (dacA_1)	0
330	NCBI_PGAP	OPNKAGHI_00339	Chromosome partition protein Smc (smc_1)	0
332	NCBI_PGAP	OPNKAGHI_00341	Dihydrolipoyl dehydrogenase (pdhD_1)	0
333	NCBI_PGAP	OPNKAGHI_00342	Putative phosphinothricin acetyltransferase YwnH (ywnH)	0
334	NCBI_PGAP	OPNKAGHI_00343	Inner membrane protein YgaZ (ygaZ_1)	0
336	NCBI_PGAP	OPNKAGHI_00345	Cyclopropane-fatty-acyl-phospholipid synthase (cfa_1)	0
338	NCBI_PGAP	OPNKAGHI_00347	DNA-binding transcriptional dual regulator NagC (nagC_2)	0
341	NCBI_PGAP	OPNKAGHI_00350	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (gpmA_2)	0
345	NCBI_PGAP	OPNKAGHI_00354	ISL3 family transposase ISP1	0
349	NCBI_PGAP	OPNKAGHI_00358	Tyrosine recombinase XerC (xerC_1)	0
351	NCBI_PGAP	OPNKAGHI_00360	Tyrosine recombinase XerC (xerC_2)	0
358	NCBI_PGAP	OPNKAGHI_00367	putative N-acetyltransferase YafP (yafP)	0
363	NCBI_PGAP	OPNKAGHI_00372	Hydroxyacylglutathione hydrolase (gloB)	0
364	NCBI_PGAP	OPNKAGHI_00373	Multidrug transporter protein MdtP (mdtP_1)	0
366	NCBI_PGAP	OPNKAGHI_00375	Sodium, potassium, lithium and rubidium/H(+) antiporter (nhaK_1)	0
370	NCBI_PGAP	OPNKAGHI_00379	Putative dipeptidase	0
372	NCBI_PGAP	OPNKAGHI_00381	Protein-glutamate methylesterase/protein-glutamine glutaminase (cheB)	0
373	NCBI_PGAP	OPNKAGHI_00382	Sensor histidine kinase GlnK (glnK)	0
375	NCBI_PGAP	OPNKAGHI_00384	Arginine deiminase (arcA)	0
376	NCBI_PGAP	OPNKAGHI_00385	Ornithine carbamoyltransferase, catabolic (arcB)	0
377	NCBI_PGAP	OPNKAGHI_00386	Arginine/ornithine antiporter ArcD1 (arcD1_1)	0
378	NCBI_PGAP	OPNKAGHI_00387	Capreomycidine synthase (vioD)	0
379	NCBI_PGAP	OPNKAGHI_00388	Carbamate kinase 1 (arcC1_2)	0
380	NCBI_PGAP	OPNKAGHI_00389	HTH-type transcriptional regulator ArcR (arcR)	0
384	NCBI_PGAP	OPNKAGHI_00393	Multidrug resistance protein Stp (stp_1)	0
386	NCBI_PGAP	OPNKAGHI_00395	Asparagine--tRNA ligase (asnS)	0
392	NCBI_PGAP	OPNKAGHI_00401	Alkaline shock protein 23	0
393	NCBI_PGAP	OPNKAGHI_00402	Alkaline shock protein 23	0
394	NCBI_PGAP	OPNKAGHI_00403	HTH-type transcriptional activator HxlR (hxlR)	0
395	NCBI_PGAP	OPNKAGHI_00404	putative oxidoreductase	0
397	NCBI_PGAP	OPNKAGHI_00406	Methionine aminopeptidase (map_1)	0
398	NCBI_PGAP	OPNKAGHI_00407	Sugar phosphatase YidA (yidA_1)	0
399	NCBI_PGAP	OPNKAGHI_00408	Multidrug resistance protein MdtL (mdtL)	0
402	NCBI_PGAP	OPNKAGHI_00411	Hydroperoxy fatty acid reductase gpx1 (gpx1)	0
405	NCBI_PGAP	OPNKAGHI_00414	ABC transporter ATP-binding protein YtrB (ytrB_1)	0
410	NCBI_PGAP	OPNKAGHI_00419	Multidrug resistance ABC transporter ATP-binding and permease protein (lmrA_1)	0
411	NCBI_PGAP	OPNKAGHI_00420	Pyrrolidone-carboxylate peptidase (pcp)	0
412	NCBI_PGAP	OPNKAGHI_00421	Aquaporin Z 2 (aqpZ2)	0
415	NCBI_PGAP	OPNKAGHI_00424	Peptide deformylase (def_1)	0
416	NCBI_PGAP	OPNKAGHI_00425	Energy-coupling factor transporter transmembrane protein EcfT (ecfT_1)	0
417	NCBI_PGAP	OPNKAGHI_00426	Putative HMP/thiamine import ATP-binding protein YkoD (ykoD_1)	0
421	NCBI_PGAP	OPNKAGHI_00430	HTH-type transcriptional activator RhaR (rhaR_2)	0
422	NCBI_PGAP	OPNKAGHI_00431	Bacterial microcompartment shell vertex protein PduN (pduN_1)	0
423	NCBI_PGAP	OPNKAGHI_00432	NADH:acrylate oxidoreductase (ard_3)	0
424	NCBI_PGAP	OPNKAGHI_00433	Purine efflux pump PbuE (pbuE_1)	0
425	NCBI_PGAP	OPNKAGHI_00434	Purine efflux pump PbuE (pbuE_2)	0
426	NCBI_PGAP	OPNKAGHI_00435	2,5-diketo-D-gluconic acid reductase B (dkgB)	0
429	NCBI_PGAP	OPNKAGHI_00438	putative HTH-type transcriptional regulator	0
436	NCBI_PGAP	OPNKAGHI_00445	DNA-3-methyladenine glycosylase 1 (tag_1)	0
437	NCBI_PGAP	OPNKAGHI_00446	Nuclease SbcCD subunit D (sbcD)	0
438	NCBI_PGAP	OPNKAGHI_00447	Nuclease SbcCD subunit C (sbcC_1)	0
439	NCBI_PGAP	OPNKAGHI_00448	Nuclease SbcCD subunit C (sbcC_2)	0
440	NCBI_PGAP	OPNKAGHI_00449	Penicillin V acylase (yxeI_2)	0
441	NCBI_PGAP	OPNKAGHI_00450	Thermostable beta-glucosidase B (bglB)	0
443	NCBI_PGAP	OPNKAGHI_00452	Dipeptide-binding protein (dppA_6)	0
445	NCBI_PGAP	OPNKAGHI_00454	DNA-3-methyladenine glycosylase 1 (tag_2)	0
446	NCBI_PGAP	OPNKAGHI_00455	D-methionine-binding lipoprotein MetQ (metQ)	0
447	NCBI_PGAP	OPNKAGHI_00456	Methionine import ATP-binding protein MetN 2 (metN2)	0
448	NCBI_PGAP	OPNKAGHI_00457	Methionine import ATP-binding protein MetN (metN)	0
449	NCBI_PGAP	OPNKAGHI_00458	Methionine import system permease protein MetP (metP)	0
450	NCBI_PGAP	OPNKAGHI_00459	putative inner membrane transporter YicL (yicL_1)	0
452	NCBI_PGAP	OPNKAGHI_00461	Aldo-keto reductase IolS (iolS_1)	0
453	NCBI_PGAP	OPNKAGHI_00462	Glycine cleavage system H protein (gcvH_1)	0
454	NCBI_PGAP	OPNKAGHI_00463	Lipoate--protein ligase (lplA)	0
457	NCBI_PGAP	OPNKAGHI_00466	Dipeptide-binding protein (dppA_7)	0
458	NCBI_PGAP	OPNKAGHI_00467	Adenine DNA glycosylase (mutY)	0
461	NCBI_PGAP	OPNKAGHI_00470	Putative hydrolase MhqD (mhqD)	0
462	NCBI_PGAP	OPNKAGHI_00471	Cold shock protein CspC (cspC)	0
466	NCBI_PGAP	OPNKAGHI_00476	Glutathione-regulated potassium-efflux system ancillary protein KefG (kefG)	0
468	NCBI_PGAP	OPNKAGHI_00478	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (thiD_2)	0
470	NCBI_PGAP	OPNKAGHI_00480	Cytosine deaminase (codA_1)	0
472	NCBI_PGAP	OPNKAGHI_00482	Ribonuclease H (rnhA_1)	0
474	NCBI_PGAP	OPNKAGHI_00484	Maltose O-acetyltransferase (maa_1)	0
475	NCBI_PGAP	OPNKAGHI_00485	Glycine betaine transporter BetL (betL)	0
477	NCBI_PGAP	OPNKAGHI_00487	Beta-phosphoglucomutase (yvdM)	0
479	NCBI_PGAP	OPNKAGHI_00489	Putative 3-methyladenine DNA glycosylase	0
480	NCBI_PGAP	OPNKAGHI_00490	Putative 3-methyladenine DNA glycosylase	0
483	NCBI_PGAP	OPNKAGHI_00493	Demethylmenaquinone methyltransferase (menG)	0
484	NCBI_PGAP	OPNKAGHI_00494	Methionine aminopeptidase 1 (map_2)	0
486	NCBI_PGAP	OPNKAGHI_00496	Riboflavin transporter RibZ (ribZ_1)	0
488	NCBI_PGAP	OPNKAGHI_00498	Dihydroanticapsin 7-dehydrogenase (bacC)	0
489	NCBI_PGAP	OPNKAGHI_00499	Shikimate dehydrogenase (NADP(+)) (aroE)	0
490	NCBI_PGAP	OPNKAGHI_00500	putative MFS-type transporter YhjX (yhjX)	0
493	NCBI_PGAP	OPNKAGHI_00503	Caffeyl-CoA reductase-Etf complex subunit CarE (carE)	0
494	NCBI_PGAP	OPNKAGHI_00504	Caffeyl-CoA reductase-Etf complex subunit CarD (carD)	0
495	NCBI_PGAP	OPNKAGHI_00505	Acyl-CoA dehydrogenase (mmgC)	0
496	NCBI_PGAP	OPNKAGHI_00506	Maltose epimerase	0
498	NCBI_PGAP	OPNKAGHI_00508	Phosphoglucomutase (pgcA)	0
500	NCBI_PGAP	OPNKAGHI_00510	Lactose permease (lacS)	0
501	NCBI_PGAP	OPNKAGHI_00511	Galactokinase (galK_1)	0
502	NCBI_PGAP	OPNKAGHI_00512	UDP-glucose 4-epimerase (galE)	0
503	NCBI_PGAP	OPNKAGHI_00513	Galactose-1-phosphate uridylyltransferase (galT)	0
504	NCBI_PGAP	OPNKAGHI_00514	HTH-type transcriptional regulator GanR (ganR)	0
506	NCBI_PGAP	OPNKAGHI_00516	Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase (rtpR)	0
507	NCBI_PGAP	OPNKAGHI_00517	Corrinoid adenosyltransferase (yvqK)	0
508	NCBI_PGAP	OPNKAGHI_00518	Neutral endopeptidase (pepO)	0
511	NCBI_PGAP	OPNKAGHI_00521	Putative universal stress protein	0
517	NCBI_PGAP	OPNKAGHI_00527	Peroxide-responsive repressor PerR (perR)	0
520	NCBI_PGAP	OPNKAGHI_00530	Glutamate/serine transporter AimA (aimA)	0
522	NCBI_PGAP	OPNKAGHI_00532	6-phosphogluconolactonase (pgl)	0
525	NCBI_PGAP	OPNKAGHI_00535	3'-5' exonuclease DinG (dinG_1)	0
529	NCBI_PGAP	OPNKAGHI_00539	Phosphate-binding protein PstS 1 (pstS1_1)	0
531	NCBI_PGAP	OPNKAGHI_00541	Phosphate transport system permease protein PstA (pstA)	0
532	NCBI_PGAP	OPNKAGHI_00542	Phosphate import ATP-binding protein PstB 3 (pstB3_1)	0
533	NCBI_PGAP	OPNKAGHI_00543	Spermidine/putrescine-binding periplasmic protein (potD)	0
534	NCBI_PGAP	OPNKAGHI_00544	Spermidine/putrescine transport system permease protein PotC (potC)	0
535	NCBI_PGAP	OPNKAGHI_00545	Spermidine/putrescine transport system permease protein PotB (potB)	0
536	NCBI_PGAP	OPNKAGHI_00546	Spermidine/putrescine import ATP-binding protein PotA (potA)	0
540	NCBI_PGAP	OPNKAGHI_00550	Nickel transporter NixA (nixA)	0
541	NCBI_PGAP	OPNKAGHI_00551	Glycerol facilitator-aquaporin gla (gla)	0
542	NCBI_PGAP	OPNKAGHI_00552	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase (larE)	0
543	NCBI_PGAP	OPNKAGHI_00553	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein (larC)	0
544	NCBI_PGAP	OPNKAGHI_00554	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase (larB)	0
545	NCBI_PGAP	OPNKAGHI_00555	Lactate racemase (larA)	0
546	NCBI_PGAP	OPNKAGHI_00556	Lactate racemization regulatory protein (larR)	0
547	NCBI_PGAP	OPNKAGHI_00557	Glutamate decarboxylase (gadB_2)	0
550	NCBI_PGAP	OPNKAGHI_00560	Aldo-keto reductase/MSMEI_2347	0
551	NCBI_PGAP	OPNKAGHI_00561	DegV domain-containing protein	0
552	NCBI_PGAP	OPNKAGHI_00562	putative threonine/serine exporter	0
553	NCBI_PGAP	OPNKAGHI_00564	putative protein YhaP (yhaP)	0
554	NCBI_PGAP	OPNKAGHI_00565	Multidrug efflux system ATP-binding protein	0
555	NCBI_PGAP	OPNKAGHI_00566	Uric acid permease PucK (pucK)	0
563	NCBI_PGAP	OPNKAGHI_00574	Aminopyrimidine aminohydrolase (tenA)	0
564	NCBI_PGAP	OPNKAGHI_00575	Putative HMP/thiamine permease protein YkoC (ykoC)	0
565	NCBI_PGAP	OPNKAGHI_00576	Putative HMP/thiamine import ATP-binding protein YkoD (ykoD_2)	0
566	NCBI_PGAP	OPNKAGHI_00577	Putative HMP/thiamine permease protein YkoE (ykoE)	0
