gene_callers_id	source	accession	function	e_value
75	NCBI_PGAP	KGEHKDDB_00077	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L- lysine ligase (murE)	0
76	NCBI_PGAP	KGEHKDDB_00078	Lysine--tRNA ligase (lysS)	0
78	NCBI_PGAP	KGEHKDDB_00082	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase (hcaB)	0
82	NCBI_PGAP	KGEHKDDB_00086	Glutamate/gamma-aminobutyrate antiporter (gadC_1)	0
83	NCBI_PGAP	KGEHKDDB_00087	Glutamate decarboxylase (gadB_1)	0
84	NCBI_PGAP	KGEHKDDB_00088	Glutamate--tRNA ligase (gltX_1)	0
86	NCBI_PGAP	KGEHKDDB_00093	Proton/sodium-glutamate symport protein (gltT)	0
87	NCBI_PGAP	KGEHKDDB_00094	Alkyl hydroperoxide reductase C (ahpC)	0
89	NCBI_PGAP	KGEHKDDB_00096	putative sugar epimerase YhfK (yhfK_1)	0
94	NCBI_PGAP	KGEHKDDB_00101	6-phosphogluconate dehydrogenase, decarboxylating (gnd)	0
96	NCBI_PGAP	KGEHKDDB_00103	Protein ElaA (elaA_1)	0
98	NCBI_PGAP	KGEHKDDB_00105	Glucose-6-phosphate 1-dehydrogenase (zwf)	0
99	NCBI_PGAP	KGEHKDDB_00106	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD (yokD)	0
101	NCBI_PGAP	KGEHKDDB_00108	Coniferyl aldehyde dehydrogenase (calB)	0
102	NCBI_PGAP	KGEHKDDB_00109	Pyridoxine 4-dehydrogenase (pdxI)	0
105	NCBI_PGAP	KGEHKDDB_00112	Phosphoglycerate transporter protein (pgtP)	0
107	NCBI_PGAP	KGEHKDDB_00114	Multidrug transporter protein MdtP (mdtP_1)	0
109	NCBI_PGAP	KGEHKDDB_00116	FMN reductase (NADPH) (nfrA1)	0
110	NCBI_PGAP	KGEHKDDB_00117	Putative NrdI-like protein	0
111	NCBI_PGAP	KGEHKDDB_00118	Ribosome protection protein VmlR (vmlR_2)	0
112	NCBI_PGAP	KGEHKDDB_00119	Fatty acid resistance protein FarB (farB)	0
114	NCBI_PGAP	KGEHKDDB_00121	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (kduD_1)	0
115	NCBI_PGAP	KGEHKDDB_00122	HTH-type transcriptional regulator KdgR (kdgR_1)	0
120	NCBI_PGAP	KGEHKDDB_00127	Acid shock protein	0
121	NCBI_PGAP	KGEHKDDB_00128	Inner membrane transporter YjeM (yjeM_1)	0
122	NCBI_PGAP	KGEHKDDB_00129	Glyoxal reductase (yvgN_1)	0
124	NCBI_PGAP	KGEHKDDB_00131	Calcium-transporting ATPase CtpE (ctpE)	0
127	NCBI_PGAP	KGEHKDDB_00134	Aldehyde-alcohol dehydrogenase (adhE)	0
133	NCBI_PGAP	KGEHKDDB_00140	Unsaturated rhamnogalacturonyl hydrolase YteR (yteR)	0
134	NCBI_PGAP	KGEHKDDB_00141	Melibiose permease (melB)	0
139	NCBI_PGAP	KGEHKDDB_00146	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1 (kduI1_1)	0
140	NCBI_PGAP	KGEHKDDB_00147	2-dehydro-3-deoxygluconokinase (kdgK_1)	0
141	NCBI_PGAP	KGEHKDDB_00148	Acetate kinase (ackA_1)	0
143	NCBI_PGAP	KGEHKDDB_00150	Multidrug efflux system permease protein	0
144	NCBI_PGAP	KGEHKDDB_00151	Multidrug efflux system ATP-binding protein	0
145	NCBI_PGAP	KGEHKDDB_00152	putative protein YedJ (yedJ)	0
147	NCBI_PGAP	KGEHKDDB_00154	Uronate isomerase (uxaC_1)	0
148	NCBI_PGAP	KGEHKDDB_00155	Glucuronide carrier protein (uidB)	0
149	NCBI_PGAP	KGEHKDDB_00156	Oligosaccharide 4-alpha-D-glucosyltransferase	0
150	NCBI_PGAP	KGEHKDDB_00157	Beta-glucuronidase (bglR)	0
151	NCBI_PGAP	KGEHKDDB_00158	D-mannonate oxidoreductase (uxuB)	0
152	NCBI_PGAP	KGEHKDDB_00159	Protein LacX, plasmid (lacX_1)	0
153	NCBI_PGAP	KGEHKDDB_00160	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (gpmA_1)	0
154	NCBI_PGAP	KGEHKDDB_00161	Hydroxypyruvate reductase	0
155	NCBI_PGAP	KGEHKDDB_00162	Xylulose kinase (xylB_1)	0
156	NCBI_PGAP	KGEHKDDB_00163	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating	0
157	NCBI_PGAP	KGEHKDDB_00164	HTH-type transcriptional repressor RspR (rspR)	0
158	NCBI_PGAP	KGEHKDDB_00165	Mannonate dehydratase (uxuA)	0
159	NCBI_PGAP	KGEHKDDB_00166	putative HTH-type transcriptional repressor ExuR (exuR)	0
160	NCBI_PGAP	KGEHKDDB_00167	putative symporter YjmB (yjmB)	0
161	NCBI_PGAP	KGEHKDDB_00168	Tagaturonate/fructuronate epimerase (uxaE)	0
162	NCBI_PGAP	KGEHKDDB_00169	Uronate isomerase (uxaC_2)	0
165	NCBI_PGAP	KGEHKDDB_00172	putative transport protein HsrA (hsrA)	0
170	NCBI_PGAP	KGEHKDDB_00177	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK (ybaK)	0
171	NCBI_PGAP	KGEHKDDB_00178	HTH-type transcriptional repressor NagR (nagR_1)	0
173	NCBI_PGAP	KGEHKDDB_00180	Transcription elongation factor GreA (greA_1)	0
175	NCBI_PGAP	KGEHKDDB_00182	Accessory gene regulator A (agrA)	0
178	NCBI_PGAP	KGEHKDDB_00185	NADP-dependent (R)-specific alcohol dehydrogenase (adh_1)	0
180	NCBI_PGAP	KGEHKDDB_00187	Ribosomal large subunit pseudouridine synthase D (rluD_1)	0
181	NCBI_PGAP	KGEHKDDB_00188	Putative universal stress protein	0
183	NCBI_PGAP	KGEHKDDB_00190	Multidrug resistance protein Stp (stp_1)	0
185	NCBI_PGAP	KGEHKDDB_00192	Oligopeptide-binding protein OppA (oppA)	0
186	NCBI_PGAP	KGEHKDDB_00193	Oligopeptide transport system permease protein OppC (oppC)	0
187	NCBI_PGAP	KGEHKDDB_00194	Oligopeptide transport system permease protein OppB (oppB)	0
188	NCBI_PGAP	KGEHKDDB_00195	Oligopeptide transport ATP-binding protein OppF (oppF_1)	0
189	NCBI_PGAP	KGEHKDDB_00196	Oligopeptide transport ATP-binding protein OppD (oppD)	0
191	NCBI_PGAP	KGEHKDDB_00198	Lipoate-protein ligase LplJ (lplJ_1)	0
196	NCBI_PGAP	KGEHKDDB_00203	Xylose isomerase (xylA)	0
197	NCBI_PGAP	KGEHKDDB_00204	Xylulose kinase (xylB_2)	0
198	NCBI_PGAP	KGEHKDDB_00205	D-xylose transporter (xylT_1)	0
199	NCBI_PGAP	KGEHKDDB_00206	Diacetyl reductase [(S)-acetoin forming] (butA)	0
200	NCBI_PGAP	KGEHKDDB_00207	Intracellular iron chaperone frataxin (fra)	0
202	NCBI_PGAP	KGEHKDDB_00209	Putative universal stress protein	0
204	NCBI_PGAP	KGEHKDDB_00211	putative succinyl-diaminopimelate desuccinylase (dapE_1)	0
207	NCBI_PGAP	KGEHKDDB_00214	Aldo-keto reductase/MSMEI_2347	0
210	NCBI_PGAP	KGEHKDDB_00217	Na(+)/H(+) antiporter NhaC (nhaC_1)	0
212	NCBI_PGAP	KGEHKDDB_00219	(R)-2-hydroxyglutarate dehydrogenase (hgdH)	0
213	NCBI_PGAP	KGEHKDDB_00220	Sensor histidine kinase DcuS (dcuS)	0
214	NCBI_PGAP	KGEHKDDB_00221	Transcriptional regulatory protein DcuR (dcuR)	0
221	NCBI_PGAP	KGEHKDDB_00228	Phenolic acid decarboxylase PadC (padC)	0
222	NCBI_PGAP	KGEHKDDB_00229	Negative transcriptional regulator PadR (padR)	0
225	NCBI_PGAP	KGEHKDDB_00232	Protein ElaA (elaA_2)	0
231	NCBI_PGAP	KGEHKDDB_00238	Putative universal stress protein	0
232	NCBI_PGAP	KGEHKDDB_00239	Divalent metal cation transporter MntH (mntH_1)	0
234	NCBI_PGAP	KGEHKDDB_00241	GMP reductase (guaC)	0
235	NCBI_PGAP	KGEHKDDB_00242	Adenylosuccinate synthetase (purA)	0
236	NCBI_PGAP	KGEHKDDB_00243	Adenylosuccinate lyase (purB)	0
238	NCBI_PGAP	KGEHKDDB_00245	Succinate-semialdehyde dehydrogenase [NADP(+)] 1 (gabD1_1)	0
241	NCBI_PGAP	KGEHKDDB_00248	Fatty acid metabolism regulator protein (fadR)	0
242	NCBI_PGAP	KGEHKDDB_00249	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase (menH_1)	0
243	NCBI_PGAP	KGEHKDDB_00250	Triple specificity protein phosphatase PtpB (ptpB_1)	0
244	NCBI_PGAP	KGEHKDDB_00251	Monoterpene epsilon-lactone hydrolase (mlhB)	0
245	NCBI_PGAP	KGEHKDDB_00252	Kumamolisin-As (scpA_1)	0
247	NCBI_PGAP	KGEHKDDB_00254	Putative glutamine amidotransferase	0
249	NCBI_PGAP	KGEHKDDB_00256	Endonuclease III (nth_1)	0
250	NCBI_PGAP	KGEHKDDB_00257	Glycerol kinase (glpK_1)	0
253	NCBI_PGAP	KGEHKDDB_00260	Thermostable beta-glucosidase B (bglB_1)	0
254	NCBI_PGAP	KGEHKDDB_00261	HTH-type transcriptional activator RhaR (rhaR_1)	0
255	NCBI_PGAP	KGEHKDDB_00262	Beta-galactosidase BgaA (bgaA)	0
258	NCBI_PGAP	KGEHKDDB_00265	Triuret hydrolase TrtA (trtA)	0
262	NCBI_PGAP	KGEHKDDB_00269	putative tRNA-dihydrouridine synthase (dus)	0
263	NCBI_PGAP	KGEHKDDB_00270	Enoyl-[acyl-carrier-protein] reductase [NADH] (fabV)	0
264	NCBI_PGAP	KGEHKDDB_00271	Flavodoxin	0
266	NCBI_PGAP	KGEHKDDB_00273	Threonine/serine transporter ThrP (thrP)	0
270	NCBI_PGAP	KGEHKDDB_00277	putative succinyl-diaminopimelate desuccinylase (dapE_2)	0
271	NCBI_PGAP	KGEHKDDB_00278	Alcohol dehydrogenase 1 (adhA_1)	0
273	NCBI_PGAP	KGEHKDDB_00280	Vitamin B12 import ATP-binding protein BtuD (btuD_1)	0
274	NCBI_PGAP	KGEHKDDB_00281	putative ergothioneine transporter EgtUBC (egtUBC)	0
279	NCBI_PGAP	KGEHKDDB_00286	putative cation-transporting ATPase F (ctpF)	0
280	NCBI_PGAP	KGEHKDDB_00287	Dipeptidase A (pepDA_1)	0
282	NCBI_PGAP	KGEHKDDB_00289	Maltose O-acetyltransferase (maa_1)	0
284	NCBI_PGAP	KGEHKDDB_00291	putative inner membrane transporter YicL (yicL_1)	0
285	NCBI_PGAP	KGEHKDDB_00292	Copper-exporting P-type ATPase B (copB)	0
286	NCBI_PGAP	KGEHKDDB_00293	Transcriptional repressor CopY (copY)	0
288	NCBI_PGAP	KGEHKDDB_00295	putative oxidoreductase YtbE (ytbE_1)	0
289	NCBI_PGAP	KGEHKDDB_00296	putative copper-transporting ATPase PacS (pacS)	0
292	NCBI_PGAP	KGEHKDDB_00299	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase (icaB)	0
293	NCBI_PGAP	KGEHKDDB_00300	Tyrosine recombinase XerC (xerC_1)	0
294	NCBI_PGAP	KGEHKDDB_00301	Adenosine deaminase (add)	0
295	NCBI_PGAP	KGEHKDDB_00302	Peptidoglycan O-acetyltransferase OatA (oatA)	0
297	NCBI_PGAP	KGEHKDDB_00304	Linoleate hydratase (cla-hy)	0
298	NCBI_PGAP	KGEHKDDB_00305	Signal peptidase IB (spsB_1)	0
299	NCBI_PGAP	KGEHKDDB_00306	Cytidine deaminase (cdd)	0
302	NCBI_PGAP	KGEHKDDB_00309	Isoprimeverose transporter (xylP_1)	0
303	NCBI_PGAP	KGEHKDDB_00310	Inner membrane protein YagU (yagU)	0
304	NCBI_PGAP	KGEHKDDB_00311	UvrABC system protein A (uvrA_1)	0
308	NCBI_PGAP	KGEHKDDB_00315	Glycine betaine/carnitine/choline transport system permease protein OpuCD (opuCD)	0
309	NCBI_PGAP	KGEHKDDB_00316	Glycine betaine/carnitine/choline-binding protein OpuCC (opuCC)	0
310	NCBI_PGAP	KGEHKDDB_00317	Carnitine transport permease protein OpuCB (opuCB)	0
311	NCBI_PGAP	KGEHKDDB_00318	Carnitine transport ATP-binding protein OpuCA (opuCA)	0
313	NCBI_PGAP	KGEHKDDB_00320	Staphyloferrin B transporter (sbnD_1)	0
314	NCBI_PGAP	KGEHKDDB_00321	Dye-decolorizing peroxidase (dyp)	0
315	NCBI_PGAP	KGEHKDDB_00322	Cystathionine beta-lyase PatB (patB)	0
318	NCBI_PGAP	KGEHKDDB_00325	putative glycosyltransferase YkoT (ykoT)	0
323	NCBI_PGAP	KGEHKDDB_00330	putative ABC transporter ATP-binding protein	0
324	NCBI_PGAP	KGEHKDDB_00331	Oligo-1,6-glucosidase (malL_1)	0
326	NCBI_PGAP	KGEHKDDB_00333	Nicotinamide riboside transporter PnuC (pnuC_1)	0
328	NCBI_PGAP	KGEHKDDB_00335	Pyruvate oxidase (pox5)	0
331	NCBI_PGAP	KGEHKDDB_00338	Adaptive-response sensory-kinase SasA (sasA_1)	0
332	NCBI_PGAP	KGEHKDDB_00339	Transcriptional regulatory protein TrcR (trcR)	0
334	NCBI_PGAP	KGEHKDDB_00341	putative sugar epimerase YhfK (yhfK_2)	0
335	NCBI_PGAP	KGEHKDDB_00342	Type II NADH:quinone oxidoreductase	0
336	NCBI_PGAP	KGEHKDDB_00343	Methylated-DNA--protein-cysteine methyltransferase (ogt)	0
338	NCBI_PGAP	KGEHKDDB_00345	Succinate-semialdehyde dehydrogenase [NADP(+)] 1 (gabD1_2)	0
339	NCBI_PGAP	KGEHKDDB_00346	HTH-type transcriptional regulator BhcR (bhcR)	0
343	NCBI_PGAP	KGEHKDDB_00350	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1 (kduI1_2)	0
344	NCBI_PGAP	KGEHKDDB_00351	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (kduD_2)	0
345	NCBI_PGAP	KGEHKDDB_00352	2-keto-3-deoxygluconate permease (kdgT)	0
346	NCBI_PGAP	KGEHKDDB_00353	2-dehydro-3-deoxygluconokinase (kdgK_2)	0
347	NCBI_PGAP	KGEHKDDB_00354	2-dehydro-3-deoxy-phosphogluconate aldolase (kdgA)	0
349	NCBI_PGAP	KGEHKDDB_00356	NADP-dependent (R)-specific alcohol dehydrogenase (adh_2)	0
350	NCBI_PGAP	KGEHKDDB_00357	Divalent metal cation transporter MntH (mntH_2)	0
351	NCBI_PGAP	KGEHKDDB_00358	Protein DegV (degV_1)	0
352	NCBI_PGAP	KGEHKDDB_00359	NADH oxidase (nox_1)	0
353	NCBI_PGAP	KGEHKDDB_00360	Thioredoxin (trxA_1)	0
355	NCBI_PGAP	KGEHKDDB_00362	Fluoride-specific ion channel FluC 1 (fluC1)	0
356	NCBI_PGAP	KGEHKDDB_00363	Fluoride-specific ion channel FluC 2 (fluC2)	0
358	NCBI_PGAP	KGEHKDDB_00365	putative carboxylic ester hydrolase LipM (lipM)	0
359	NCBI_PGAP	KGEHKDDB_00366	S-ribosylhomocysteine lyase (luxS)	0
363	NCBI_PGAP	KGEHKDDB_00370	HTH-type transcriptional regulator CatM (catM)	0
366	NCBI_PGAP	KGEHKDDB_00373	NADP-dependent (R)-specific alcohol dehydrogenase (adh_3)	0
367	NCBI_PGAP	KGEHKDDB_00374	Staphyloferrin B transporter (sbnD_2)	0
368	NCBI_PGAP	KGEHKDDB_00375	GTP pyrophosphokinase YwaC (ywaC)	0
370	NCBI_PGAP	KGEHKDDB_00377	Na(+)/H(+) antiporter (napA_1)	0
373	NCBI_PGAP	KGEHKDDB_00380	Response regulator ArlR (arlR_1)	0
374	NCBI_PGAP	KGEHKDDB_00381	Adaptive-response sensory-kinase SasA (sasA_2)	0
375	NCBI_PGAP	KGEHKDDB_00382	HTH-type transcriptional regulator MalR (malR)	0
377	NCBI_PGAP	KGEHKDDB_00384	Maltose phosphorylase (malP)	0
379	NCBI_PGAP	KGEHKDDB_00386	Small ribosomal subunit protein uS14A (rpsN2)	0
380	NCBI_PGAP	KGEHKDDB_00387	Maltose epimerase	0
382	NCBI_PGAP	KGEHKDDB_00389	Sugar phosphatase YbiV (ybiV_1)	0
385	NCBI_PGAP	KGEHKDDB_00392	Global transcriptional regulator Spx (spx_1)	0
390	NCBI_PGAP	KGEHKDDB_00397	3alpha-hydroxysteroid dehydrogenase (baiA)	0
392	NCBI_PGAP	KGEHKDDB_00399	Beta-xylosidase (xynB_1)	0
393	NCBI_PGAP	KGEHKDDB_00400	HTH-type transcriptional activator RhaS (rhaS_1)	0
394	NCBI_PGAP	KGEHKDDB_00401	3beta-hydroxysteroid dehydrogenase 2	0
395	NCBI_PGAP	KGEHKDDB_00402	Quinone oxidoreductase 2 (qorB_1)	0
396	NCBI_PGAP	KGEHKDDB_00403	Putative HTH-type transcriptional regulator YwnA (ywnA_1)	0
397	NCBI_PGAP	KGEHKDDB_00404	Teichoic acid poly(glycerol phosphate) polymerase (tagF_1)	0
399	NCBI_PGAP	KGEHKDDB_00406	putative HTH-type transcriptional regulator YtcD (ytcD_1)	0
400	NCBI_PGAP	KGEHKDDB_00407	Inner membrane transport protein YdhP (ydhP_1)	0
401	NCBI_PGAP	KGEHKDDB_00408	6-dehydroglucose reductase (smoB)	0
402	NCBI_PGAP	KGEHKDDB_00409	Bacitracin export ATP-binding protein BceA (bceA)	0
403	NCBI_PGAP	KGEHKDDB_00410	Bacitracin export permease protein BceB (bceB)	0
407	NCBI_PGAP	KGEHKDDB_00414	Zinc-transporting ATPase (zosA)	0
409	NCBI_PGAP	KGEHKDDB_00416	Multicopper oxidase mco (mco)	0
410	NCBI_PGAP	KGEHKDDB_00417	HTH-type transcriptional repressor CzrA (czrA_1)	0
413	NCBI_PGAP	KGEHKDDB_00420	HTH-type transcriptional regulator CysL (cysL)	0
414	NCBI_PGAP	KGEHKDDB_00421	Quinolone resistance protein NorA (norA)	0
415	NCBI_PGAP	KGEHKDDB_00422	HTH-type transcriptional activator RhaS (rhaS_2)	0
416	NCBI_PGAP	KGEHKDDB_00423	putative ATP-binding protein YbiT (ybiT)	0
417	NCBI_PGAP	KGEHKDDB_00424	AB hydrolase superfamily protein YdjP (ydjP)	0
418	NCBI_PGAP	KGEHKDDB_00425	Transcriptional regulator LsrR (lsrR)	0
419	NCBI_PGAP	KGEHKDDB_00426	NAD-dependent malic enzyme	0
421	NCBI_PGAP	KGEHKDDB_00428	[Citrate [pro-3S]-lyase] ligase (citC)	0
422	NCBI_PGAP	KGEHKDDB_00429	Citrate lyase acyl carrier protein (citD)	0
423	NCBI_PGAP	KGEHKDDB_00430	Citrate lyase subunit beta (citE)	0
424	NCBI_PGAP	KGEHKDDB_00431	Citrate lyase alpha chain (citF)	0
425	NCBI_PGAP	KGEHKDDB_00432	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (citX)	0
426	NCBI_PGAP	KGEHKDDB_00433	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (citG)	0
428	NCBI_PGAP	KGEHKDDB_00435	Non-specific ribonucleoside hydrolase RihC (rihC_1)	0
430	NCBI_PGAP	KGEHKDDB_00437	Arylsulfate sulfotransferase AssT (assT_1)	0
434	NCBI_PGAP	KGEHKDDB_00441	HTH-type transcriptional repressor YtrA (ytrA)	0
435	NCBI_PGAP	KGEHKDDB_00442	ABC transporter ATP-binding protein YtrB (ytrB_1)	0
437	NCBI_PGAP	KGEHKDDB_00444	Carbohydrate diacid regulator (cdaR_1)	0
439	NCBI_PGAP	KGEHKDDB_00446	Glycerate 3-kinase (glxK)	0
440	NCBI_PGAP	KGEHKDDB_00447	Sodium, potassium, lithium and rubidium/H(+) antiporter (nhaK_1)	0
444	NCBI_PGAP	KGEHKDDB_00451	Allantoin permease (pucI)	0
450	NCBI_PGAP	KGEHKDDB_00457	Divalent metal cation transporter MntH (mntH_3)	0
451	NCBI_PGAP	KGEHKDDB_00458	Tyrosine--tRNA ligase (tyrS_1)	0
452	NCBI_PGAP	KGEHKDDB_00463	Isopentenyl-diphosphate Delta-isomerase (idi)	0
457	NCBI_PGAP	KGEHKDDB_00468	Glutathione amide reductase (garB_1)	0
460	NCBI_PGAP	KGEHKDDB_00471	Na(+)/H(+) antiporter (napA_2)	0
464	NCBI_PGAP	KGEHKDDB_00475	2-dehydro-3-deoxygluconokinase (kdgK_3)	0
465	NCBI_PGAP	KGEHKDDB_00476	3-hexulose-6-phosphate synthase (rmpA)	0
466	NCBI_PGAP	KGEHKDDB_00477	3-hexulose-6-phosphate isomerase (hxlB)	0
467	NCBI_PGAP	KGEHKDDB_00478	HTH-type transcriptional regulator KdgR (kdgR_2)	0
470	NCBI_PGAP	KGEHKDDB_00481	DNA helicase IV (helD_1)	0
472	NCBI_PGAP	KGEHKDDB_00483	Tryptophan--tRNA ligase 2 (trpS2)	0
473	NCBI_PGAP	KGEHKDDB_00484	Exopolyphosphatase (ppx_1)	0
474	NCBI_PGAP	KGEHKDDB_00485	3-hydroxy-3-methylglutaryl-coenzyme A reductase (mvaA)	0
476	NCBI_PGAP	KGEHKDDB_00487	NAD-dependent protein deacetylase (cobB)	0
479	NCBI_PGAP	KGEHKDDB_00490	Methionine--tRNA ligase (metG)	0
480	NCBI_PGAP	KGEHKDDB_00491	D-aminoacyl-tRNA deacylase (dtd3)	0
481	NCBI_PGAP	KGEHKDDB_00492	Ribonuclease M5 (rnmV)	0
482	NCBI_PGAP	KGEHKDDB_00493	Ribosomal RNA small subunit methyltransferase A (rsmA)	0
483	NCBI_PGAP	KGEHKDDB_00494	Protein Veg (veg)	0
484	NCBI_PGAP	KGEHKDDB_00495	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (ispE)	0
486	NCBI_PGAP	KGEHKDDB_00497	Alpha-xylosidase XylQ (xylQ)	0
487	NCBI_PGAP	KGEHKDDB_00498	Isoprimeverose transporter (xylP_2)	0
488	NCBI_PGAP	KGEHKDDB_00499	N-acetylmannosamine kinase (nanK)	0
489	NCBI_PGAP	KGEHKDDB_00500	Aryl-phospho-beta-D-glucosidase BglA (bglA)	0
490	NCBI_PGAP	KGEHKDDB_00501	Beta-glucoside kinase (bglK_1)	0
494	NCBI_PGAP	KGEHKDDB_00505	Fluoroquinolones export ATP-binding protein	0
497	NCBI_PGAP	KGEHKDDB_00508	Manganese-binding lipoprotein MntA (mntA)	0
498	NCBI_PGAP	KGEHKDDB_00509	Manganese transport system ATP-binding protein MntB (mntB)	0
499	NCBI_PGAP	KGEHKDDB_00510	High-affinity zinc uptake system membrane protein ZnuB (znuB)	0
502	NCBI_PGAP	KGEHKDDB_00513	Purine biosynthesis transcriptional repressor PurR (purR)	0
503	NCBI_PGAP	KGEHKDDB_00514	Bifunctional protein GlmU (glmU)	0
504	NCBI_PGAP	KGEHKDDB_00515	Ribose-phosphate pyrophosphokinase (prs_1)	0
507	NCBI_PGAP	KGEHKDDB_00518	HTH-type transcriptional regulator GmuR (gmuR)	0
508	NCBI_PGAP	KGEHKDDB_00519	Xylulose-5-phosphate phosphoketolase (xpkA)	0
509	NCBI_PGAP	KGEHKDDB_00520	Sugar phosphatase YidA (yidA_1)	0
511	NCBI_PGAP	KGEHKDDB_00522	Octanoyl-[GcvH]:protein N-octanoyltransferase (lipL)	0
512	NCBI_PGAP	KGEHKDDB_00523	putative beta-barrel protein YwiB (ywiB)	0
513	NCBI_PGAP	KGEHKDDB_00524	putative DNA-directed RNA polymerase subunit delta (rpoE)	0
514	NCBI_PGAP	KGEHKDDB_00525	CTP synthase (pyrG)	0
518	NCBI_PGAP	KGEHKDDB_00529	Acetolactate synthase (alsS)	0
519	NCBI_PGAP	KGEHKDDB_00530	Alpha-acetolactate decarboxylase (aldC)	0
521	NCBI_PGAP	KGEHKDDB_00532	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (murA1_1)	0
522	NCBI_PGAP	KGEHKDDB_00533	Large ribosomal subunit protein bL31B (rpmE2_1)	0
