gene_callers_id	source	accession	function	e_value
37	NCBI_PGAP	JECDCPOO_00040	Exodeoxyribonuclease WalJ (walJ)	0
38	NCBI_PGAP	JECDCPOO_00041	Serine protease Do-like HtrA (htrA)	0
39	NCBI_PGAP	JECDCPOO_00042	Ribosomal RNA large subunit methyltransferase H (rlmH)	0
45	NCBI_PGAP	JECDCPOO_00048	Cell wall protein	0
48	NCBI_PGAP	JECDCPOO_00051	Foldase protein PrsA (prsA_1)	0
52	NCBI_PGAP	JECDCPOO_00055	putative MFS-type transporter EfpA (efpA)	0
54	NCBI_PGAP	JECDCPOO_00057	3-ketodihydrosphingosine reductase (kdsr_1)	0
56	NCBI_PGAP	JECDCPOO_00059	Ribosome protection protein VmlR (vmlR_1)	0
57	NCBI_PGAP	JECDCPOO_00060	Arginine exporter protein ArgO (argO)	0
58	NCBI_PGAP	JECDCPOO_00061	HTH-type transcriptional regulator MgrA (mgrA)	0
59	NCBI_PGAP	JECDCPOO_00062	Acetyl esterase (aes)	0
60	NCBI_PGAP	JECDCPOO_00063	ADP-ribosylarginine hydrolase Tri1 (tri1)	0
61	NCBI_PGAP	JECDCPOO_00064	Maltose O-acetyltransferase (maa_1)	0
64	NCBI_PGAP	JECDCPOO_00067	Peptidyl-lysine N-acetyltransferase YjaB (yjaB)	0
66	NCBI_PGAP	JECDCPOO_00069	Dipeptide-binding protein (dppA_4)	0
74	NCBI_PGAP	JECDCPOO_00077	1,4-dihydroxy-2-naphthoyl-CoA hydrolase (menI)	0
75	NCBI_PGAP	JECDCPOO_00078	1,4-dihydroxy-2-naphthoyl-CoA synthase (menB)	0
76	NCBI_PGAP	JECDCPOO_00079	2-succinylbenzoate--CoA ligase (menE)	0
79	NCBI_PGAP	JECDCPOO_00082	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L- lysine ligase (murE)	0
80	NCBI_PGAP	JECDCPOO_00083	Lysine--tRNA ligase (lysS)	0
82	NCBI_PGAP	JECDCPOO_00087	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase (hcaB)	0
86	NCBI_PGAP	JECDCPOO_00091	Glutamate/gamma-aminobutyrate antiporter (gadC_1)	0
87	NCBI_PGAP	JECDCPOO_00092	Glutamate decarboxylase (gadB_1)	0
88	NCBI_PGAP	JECDCPOO_00093	Glutamate--tRNA ligase (gltX_1)	0
90	NCBI_PGAP	JECDCPOO_00098	Proton/sodium-glutamate symport protein (gltT)	0
91	NCBI_PGAP	JECDCPOO_00099	Alkyl hydroperoxide reductase C (ahpC)	0
93	NCBI_PGAP	JECDCPOO_00101	putative sugar epimerase YhfK (yhfK_1)	0
95	NCBI_PGAP	JECDCPOO_00103	Gamma-resorcylate decarboxylase	0
96	NCBI_PGAP	JECDCPOO_00104	Gamma-resorcylate decarboxylase	0
101	NCBI_PGAP	JECDCPOO_00109	6-phosphogluconate dehydrogenase, decarboxylating (gnd)	0
103	NCBI_PGAP	JECDCPOO_00111	Protein ElaA (elaA_1)	0
105	NCBI_PGAP	JECDCPOO_00113	Glucose-6-phosphate 1-dehydrogenase (zwf)	0
106	NCBI_PGAP	JECDCPOO_00114	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD (yokD)	0
108	NCBI_PGAP	JECDCPOO_00116	Coniferyl aldehyde dehydrogenase (calB)	0
109	NCBI_PGAP	JECDCPOO_00117	Pyridoxine 4-dehydrogenase (pdxI)	0
112	NCBI_PGAP	JECDCPOO_00120	Phosphoglycerate transporter protein (pgtP)	0
114	NCBI_PGAP	JECDCPOO_00122	Multidrug transporter protein MdtP (mdtP_1)	0
116	NCBI_PGAP	JECDCPOO_00124	FMN reductase (NADPH) (nfrA1)	0
117	NCBI_PGAP	JECDCPOO_00125	Putative NrdI-like protein	0
118	NCBI_PGAP	JECDCPOO_00126	Ribosome protection protein VmlR (vmlR_2)	0
119	NCBI_PGAP	JECDCPOO_00127	Fatty acid resistance protein FarB (farB)	0
121	NCBI_PGAP	JECDCPOO_00129	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (kduD_1)	0
122	NCBI_PGAP	JECDCPOO_00130	HTH-type transcriptional regulator KdgR (kdgR_1)	0
125	NCBI_PGAP	JECDCPOO_00133	Acid shock protein	0
126	NCBI_PGAP	JECDCPOO_00134	Inner membrane transporter YjeM (yjeM_1)	0
127	NCBI_PGAP	JECDCPOO_00135	Glyoxal reductase (yvgN_1)	0
129	NCBI_PGAP	JECDCPOO_00137	Calcium-transporting ATPase CtpE (ctpE)	0
132	NCBI_PGAP	JECDCPOO_00140	Aldehyde-alcohol dehydrogenase (adhE_1)	0
140	NCBI_PGAP	JECDCPOO_00148	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1 (kduI1_1)	0
141	NCBI_PGAP	JECDCPOO_00149	2-dehydro-3-deoxygluconokinase (kdgK_1)	0
142	NCBI_PGAP	JECDCPOO_00150	Acetate kinase (ackA_1)	0
144	NCBI_PGAP	JECDCPOO_00152	Multidrug efflux system permease protein	0
145	NCBI_PGAP	JECDCPOO_00153	Multidrug efflux system ATP-binding protein	0
146	NCBI_PGAP	JECDCPOO_00154	putative protein YedJ (yedJ)	0
148	NCBI_PGAP	JECDCPOO_00156	Uronate isomerase (uxaC_1)	0
149	NCBI_PGAP	JECDCPOO_00157	Glucuronide carrier protein (uidB)	0
150	NCBI_PGAP	JECDCPOO_00158	Oligosaccharide 4-alpha-D-glucosyltransferase	0
151	NCBI_PGAP	JECDCPOO_00159	Beta-glucuronidase (bglR)	0
152	NCBI_PGAP	JECDCPOO_00160	D-mannonate oxidoreductase (uxuB)	0
153	NCBI_PGAP	JECDCPOO_00161	Protein LacX, plasmid (lacX_1)	0
154	NCBI_PGAP	JECDCPOO_00162	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (gpmA_1)	0
155	NCBI_PGAP	JECDCPOO_00163	Hydroxypyruvate reductase	0
156	NCBI_PGAP	JECDCPOO_00164	Xylulose kinase (xylB_1)	0
157	NCBI_PGAP	JECDCPOO_00165	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating	0
158	NCBI_PGAP	JECDCPOO_00166	HTH-type transcriptional repressor RspR (rspR)	0
159	NCBI_PGAP	JECDCPOO_00167	Mannonate dehydratase (uxuA)	0
160	NCBI_PGAP	JECDCPOO_00168	putative HTH-type transcriptional repressor ExuR (exuR)	0
161	NCBI_PGAP	JECDCPOO_00169	putative symporter YjmB (yjmB)	0
162	NCBI_PGAP	JECDCPOO_00170	Tagaturonate/fructuronate epimerase (uxaE)	0
163	NCBI_PGAP	JECDCPOO_00171	Uronate isomerase (uxaC_2)	0
166	NCBI_PGAP	JECDCPOO_00174	putative transport protein HsrA (hsrA)	0
171	NCBI_PGAP	JECDCPOO_00179	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK (ybaK)	0
172	NCBI_PGAP	JECDCPOO_00180	HTH-type transcriptional repressor NagR (nagR_1)	0
174	NCBI_PGAP	JECDCPOO_00182	Transcription elongation factor GreA (greA_1)	0
176	NCBI_PGAP	JECDCPOO_00184	Accessory gene regulator A (agrA)	0
179	NCBI_PGAP	JECDCPOO_00187	NADP-dependent (R)-specific alcohol dehydrogenase (adh_1)	0
181	NCBI_PGAP	JECDCPOO_00189	Ribosomal large subunit pseudouridine synthase D (rluD_1)	0
182	NCBI_PGAP	JECDCPOO_00190	Putative universal stress protein	0
184	NCBI_PGAP	JECDCPOO_00192	Multidrug resistance protein Stp (stp_1)	0
186	NCBI_PGAP	JECDCPOO_00194	Oligopeptide-binding protein OppA (oppA)	0
187	NCBI_PGAP	JECDCPOO_00195	Oligopeptide transport system permease protein OppC (oppC)	0
188	NCBI_PGAP	JECDCPOO_00196	Oligopeptide transport system permease protein OppB (oppB)	0
189	NCBI_PGAP	JECDCPOO_00197	Oligopeptide transport ATP-binding protein OppF (oppF_1)	0
190	NCBI_PGAP	JECDCPOO_00198	Oligopeptide transport ATP-binding protein OppD (oppD)	0
192	NCBI_PGAP	JECDCPOO_00200	Lipoate-protein ligase LplJ (lplJ_1)	0
196	NCBI_PGAP	JECDCPOO_00204	Xylose isomerase (xylA)	0
197	NCBI_PGAP	JECDCPOO_00205	Xylulose kinase (xylB_2)	0
198	NCBI_PGAP	JECDCPOO_00206	D-xylose transporter (xylT_1)	0
199	NCBI_PGAP	JECDCPOO_00207	Diacetyl reductase [(S)-acetoin forming] (butA)	0
200	NCBI_PGAP	JECDCPOO_00208	Intracellular iron chaperone frataxin (fra)	0
202	NCBI_PGAP	JECDCPOO_00210	Putative universal stress protein	0
204	NCBI_PGAP	JECDCPOO_00212	putative succinyl-diaminopimelate desuccinylase (dapE_1)	0
207	NCBI_PGAP	JECDCPOO_00215	Aldo-keto reductase/MSMEI_2347	0
210	NCBI_PGAP	JECDCPOO_00218	Na(+)/H(+) antiporter NhaC (nhaC_1)	0
212	NCBI_PGAP	JECDCPOO_00220	(R)-2-hydroxyglutarate dehydrogenase (hgdH)	0
213	NCBI_PGAP	JECDCPOO_00221	Sensor histidine kinase DcuS (dcuS)	0
214	NCBI_PGAP	JECDCPOO_00222	Transcriptional regulatory protein DcuR (dcuR)	0
222	NCBI_PGAP	JECDCPOO_00230	Phenolic acid decarboxylase PadC (padC)	0
223	NCBI_PGAP	JECDCPOO_00231	Negative transcriptional regulator PadR (padR)	0
225	NCBI_PGAP	JECDCPOO_00233	3-beta-hydroxysteroid dehydrogenase	0
226	NCBI_PGAP	JECDCPOO_00234	Protein ElaA (elaA_2)	0
233	NCBI_PGAP	JECDCPOO_00241	Putative universal stress protein	0
234	NCBI_PGAP	JECDCPOO_00242	Divalent metal cation transporter MntH (mntH_1)	0
236	NCBI_PGAP	JECDCPOO_00244	GMP reductase (guaC)	0
237	NCBI_PGAP	JECDCPOO_00245	Adenylosuccinate synthetase (purA)	0
238	NCBI_PGAP	JECDCPOO_00246	Adenylosuccinate lyase (purB)	0
240	NCBI_PGAP	JECDCPOO_00248	Succinate-semialdehyde dehydrogenase [NADP(+)] 1 (gabD1_1)	0
242	NCBI_PGAP	JECDCPOO_00250	Fatty acid metabolism regulator protein (fadR)	0
243	NCBI_PGAP	JECDCPOO_00251	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase (menH_1)	0
244	NCBI_PGAP	JECDCPOO_00252	Triple specificity protein phosphatase PtpB (ptpB_1)	0
245	NCBI_PGAP	JECDCPOO_00253	Monoterpene epsilon-lactone hydrolase (mlhB)	0
246	NCBI_PGAP	JECDCPOO_00254	Kumamolisin-As (scpA_1)	0
248	NCBI_PGAP	JECDCPOO_00256	Putative glutamine amidotransferase	0
250	NCBI_PGAP	JECDCPOO_00258	Endonuclease III (nth_1)	0
251	NCBI_PGAP	JECDCPOO_00259	Glycerol kinase (glpK_1)	0
254	NCBI_PGAP	JECDCPOO_00262	Thermostable beta-glucosidase B (bglB_1)	0
255	NCBI_PGAP	JECDCPOO_00263	HTH-type transcriptional activator RhaR (rhaR_1)	0
256	NCBI_PGAP	JECDCPOO_00264	Beta-galactosidase BgaA (bgaA)	0
259	NCBI_PGAP	JECDCPOO_00267	Triuret hydrolase TrtA (trtA)	0
263	NCBI_PGAP	JECDCPOO_00271	putative tRNA-dihydrouridine synthase (dus)	0
264	NCBI_PGAP	JECDCPOO_00272	Enoyl-[acyl-carrier-protein] reductase [NADH] (fabV)	0
265	NCBI_PGAP	JECDCPOO_00273	Flavodoxin	0
267	NCBI_PGAP	JECDCPOO_00275	Threonine/serine transporter ThrP (thrP)	0
271	NCBI_PGAP	JECDCPOO_00279	putative succinyl-diaminopimelate desuccinylase (dapE_2)	0
272	NCBI_PGAP	JECDCPOO_00280	Alcohol dehydrogenase 1 (adhA_1)	0
274	NCBI_PGAP	JECDCPOO_00282	Vitamin B12 import ATP-binding protein BtuD (btuD_1)	0
275	NCBI_PGAP	JECDCPOO_00283	putative ergothioneine transporter EgtUBC (egtUBC)	0
280	NCBI_PGAP	JECDCPOO_00288	putative cation-transporting ATPase F (ctpF)	0
281	NCBI_PGAP	JECDCPOO_00289	Dipeptidase A (pepDA_1)	0
283	NCBI_PGAP	JECDCPOO_00291	Maltose O-acetyltransferase (maa_2)	0
285	NCBI_PGAP	JECDCPOO_00293	putative inner membrane transporter YicL (yicL_1)	0
286	NCBI_PGAP	JECDCPOO_00294	Copper-exporting P-type ATPase B (copB)	0
287	NCBI_PGAP	JECDCPOO_00295	Transcriptional repressor CopY (copY)	0
289	NCBI_PGAP	JECDCPOO_00297	putative oxidoreductase YtbE (ytbE_1)	0
290	NCBI_PGAP	JECDCPOO_00298	putative copper-transporting ATPase PacS (pacS)	0
293	NCBI_PGAP	JECDCPOO_00301	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase (icaB)	0
294	NCBI_PGAP	JECDCPOO_00302	Tyrosine recombinase XerC (xerC_1)	0
295	NCBI_PGAP	JECDCPOO_00303	Adenosine deaminase (add)	0
296	NCBI_PGAP	JECDCPOO_00304	Peptidoglycan O-acetyltransferase OatA (oatA)	0
298	NCBI_PGAP	JECDCPOO_00306	Linoleate hydratase (cla-hy)	0
299	NCBI_PGAP	JECDCPOO_00307	Signal peptidase IB (spsB_1)	0
300	NCBI_PGAP	JECDCPOO_00308	Cytidine deaminase (cdd)	0
303	NCBI_PGAP	JECDCPOO_00311	Isoprimeverose transporter (xylP_2)	0
304	NCBI_PGAP	JECDCPOO_00312	Inner membrane protein YagU (yagU)	0
305	NCBI_PGAP	JECDCPOO_00313	UvrABC system protein A (uvrA_1)	0
309	NCBI_PGAP	JECDCPOO_00317	Glycine betaine/carnitine/choline transport system permease protein OpuCD (opuCD)	0
310	NCBI_PGAP	JECDCPOO_00318	Glycine betaine/carnitine/choline-binding protein OpuCC (opuCC)	0
311	NCBI_PGAP	JECDCPOO_00319	Carnitine transport permease protein OpuCB (opuCB)	0
312	NCBI_PGAP	JECDCPOO_00320	Carnitine transport ATP-binding protein OpuCA (opuCA)	0
314	NCBI_PGAP	JECDCPOO_00322	Staphyloferrin B transporter (sbnD_1)	0
315	NCBI_PGAP	JECDCPOO_00323	Dye-decolorizing peroxidase (dyp)	0
316	NCBI_PGAP	JECDCPOO_00324	Cystathionine beta-lyase PatB (patB)	0
319	NCBI_PGAP	JECDCPOO_00327	putative glycosyltransferase YkoT (ykoT)	0
324	NCBI_PGAP	JECDCPOO_00332	putative ABC transporter ATP-binding protein	0
325	NCBI_PGAP	JECDCPOO_00333	Oligo-1,6-glucosidase (malL_1)	0
327	NCBI_PGAP	JECDCPOO_00335	Nicotinamide riboside transporter PnuC (pnuC_1)	0
329	NCBI_PGAP	JECDCPOO_00337	Pyruvate oxidase (pox5)	0
332	NCBI_PGAP	JECDCPOO_00340	Adaptive-response sensory-kinase SasA (sasA_1)	0
333	NCBI_PGAP	JECDCPOO_00341	Response regulator MprA (mprA)	0
335	NCBI_PGAP	JECDCPOO_00343	putative sugar epimerase YhfK (yhfK_2)	0
336	NCBI_PGAP	JECDCPOO_00344	Type II NADH:quinone oxidoreductase	0
337	NCBI_PGAP	JECDCPOO_00345	Methylated-DNA--protein-cysteine methyltransferase (ogt)	0
339	NCBI_PGAP	JECDCPOO_00347	Succinate-semialdehyde dehydrogenase [NADP(+)] 1 (gabD1_2)	0
340	NCBI_PGAP	JECDCPOO_00348	HTH-type transcriptional regulator BhcR (bhcR)	0
344	NCBI_PGAP	JECDCPOO_00352	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1 (kduI1_2)	0
345	NCBI_PGAP	JECDCPOO_00353	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (kduD_2)	0
346	NCBI_PGAP	JECDCPOO_00354	2-keto-3-deoxygluconate permease (kdgT)	0
347	NCBI_PGAP	JECDCPOO_00355	2-dehydro-3-deoxygluconokinase (kdgK_2)	0
348	NCBI_PGAP	JECDCPOO_00356	2-dehydro-3-deoxy-phosphogluconate aldolase (kdgA)	0
350	NCBI_PGAP	JECDCPOO_00358	NADP-dependent (R)-specific alcohol dehydrogenase (adh_2)	0
351	NCBI_PGAP	JECDCPOO_00359	Divalent metal cation transporter MntH (mntH_2)	0
352	NCBI_PGAP	JECDCPOO_00360	Protein DegV (degV_1)	0
353	NCBI_PGAP	JECDCPOO_00361	NADH oxidase (nox_1)	0
354	NCBI_PGAP	JECDCPOO_00362	Thioredoxin (trxA_1)	0
356	NCBI_PGAP	JECDCPOO_00364	Fluoride-specific ion channel FluC 1 (fluC1)	0
357	NCBI_PGAP	JECDCPOO_00365	Fluoride-specific ion channel FluC 2 (fluC2)	0
359	NCBI_PGAP	JECDCPOO_00367	putative carboxylic ester hydrolase LipM (lipM)	0
360	NCBI_PGAP	JECDCPOO_00368	S-ribosylhomocysteine lyase (luxS)	0
364	NCBI_PGAP	JECDCPOO_00372	Transcriptional dual regulator GltC (gltC_1)	0
368	NCBI_PGAP	JECDCPOO_00376	NADP-dependent (R)-specific alcohol dehydrogenase (adh_3)	0
369	NCBI_PGAP	JECDCPOO_00377	Staphyloferrin B transporter (sbnD_2)	0
370	NCBI_PGAP	JECDCPOO_00378	GTP pyrophosphokinase YwaC (ywaC)	0
372	NCBI_PGAP	JECDCPOO_00380	Na(+)/H(+) antiporter (napA_1)	0
375	NCBI_PGAP	JECDCPOO_00383	Response regulator ArlR (arlR_1)	0
376	NCBI_PGAP	JECDCPOO_00384	Adaptive-response sensory-kinase SasA (sasA_2)	0
377	NCBI_PGAP	JECDCPOO_00385	HTH-type transcriptional regulator MalR (malR)	0
379	NCBI_PGAP	JECDCPOO_00387	Maltose phosphorylase (malP)	0
381	NCBI_PGAP	JECDCPOO_00389	Small ribosomal subunit protein uS14A (rpsN2)	0
382	NCBI_PGAP	JECDCPOO_00390	Maltose epimerase	0
384	NCBI_PGAP	JECDCPOO_00392	Sugar phosphatase YbiV (ybiV_1)	0
387	NCBI_PGAP	JECDCPOO_00395	Global transcriptional regulator Spx (spx_1)	0
392	NCBI_PGAP	JECDCPOO_00400	3alpha-hydroxysteroid dehydrogenase (baiA)	0
394	NCBI_PGAP	JECDCPOO_00402	Beta-xylosidase (xynB_2)	0
395	NCBI_PGAP	JECDCPOO_00403	HTH-type transcriptional activator RhaS (rhaS_1)	0
396	NCBI_PGAP	JECDCPOO_00404	3beta-hydroxysteroid dehydrogenase 2	0
397	NCBI_PGAP	JECDCPOO_00405	Quinone oxidoreductase 2 (qorB_1)	0
398	NCBI_PGAP	JECDCPOO_00406	Putative HTH-type transcriptional regulator YwnA (ywnA_1)	0
401	NCBI_PGAP	JECDCPOO_00409	putative HTH-type transcriptional regulator YtcD (ytcD_1)	0
402	NCBI_PGAP	JECDCPOO_00410	Inner membrane transport protein YdhP (ydhP)	0
403	NCBI_PGAP	JECDCPOO_00411	6-dehydroglucose reductase (smoB_1)	0
404	NCBI_PGAP	JECDCPOO_00412	Bacitracin export ATP-binding protein BceA (bceA)	0
405	NCBI_PGAP	JECDCPOO_00413	Bacitracin export permease protein BceB (bceB)	0
409	NCBI_PGAP	JECDCPOO_00417	Zinc-transporting ATPase (zosA)	0
411	NCBI_PGAP	JECDCPOO_00419	Multicopper oxidase mco (mco)	0
412	NCBI_PGAP	JECDCPOO_00420	HTH-type transcriptional repressor CzrA (czrA_1)	0
415	NCBI_PGAP	JECDCPOO_00423	HTH-type transcriptional regulator CysL (cysL)	0
416	NCBI_PGAP	JECDCPOO_00424	Quinolone resistance protein NorA (norA)	0
417	NCBI_PGAP	JECDCPOO_00425	HTH-type transcriptional activator RhaS (rhaS_2)	0
418	NCBI_PGAP	JECDCPOO_00426	putative ATP-binding protein YbiT (ybiT)	0
419	NCBI_PGAP	JECDCPOO_00427	AB hydrolase superfamily protein YdjP (ydjP)	0
420	NCBI_PGAP	JECDCPOO_00428	Transcriptional regulator LsrR (lsrR)	0
421	NCBI_PGAP	JECDCPOO_00429	NAD-dependent malic enzyme	0
423	NCBI_PGAP	JECDCPOO_00431	[Citrate [pro-3S]-lyase] ligase (citC)	0
424	NCBI_PGAP	JECDCPOO_00432	Citrate lyase acyl carrier protein (citD)	0
425	NCBI_PGAP	JECDCPOO_00433	Citrate lyase subunit beta (citE)	0
426	NCBI_PGAP	JECDCPOO_00434	Citrate lyase alpha chain (citF)	0
427	NCBI_PGAP	JECDCPOO_00435	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (citX)	0
428	NCBI_PGAP	JECDCPOO_00436	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (citG)	0
430	NCBI_PGAP	JECDCPOO_00438	Non-specific ribonucleoside hydrolase RihC (rihC_1)	0
432	NCBI_PGAP	JECDCPOO_00440	Arylsulfate sulfotransferase AssT (assT_1)	0
435	NCBI_PGAP	JECDCPOO_00443	HTH-type transcriptional repressor YtrA (ytrA)	0
436	NCBI_PGAP	JECDCPOO_00444	ABC transporter ATP-binding protein YtrB (ytrB_1)	0
438	NCBI_PGAP	JECDCPOO_00446	Carbohydrate diacid regulator (cdaR_1)	0
440	NCBI_PGAP	JECDCPOO_00448	Glycerate 3-kinase (glxK)	0
441	NCBI_PGAP	JECDCPOO_00449	Sodium, potassium, lithium and rubidium/H(+) antiporter (nhaK_1)	0
445	NCBI_PGAP	JECDCPOO_00453	Allantoin permease (pucI)	0
451	NCBI_PGAP	JECDCPOO_00459	Divalent metal cation transporter MntH (mntH_3)	0
452	NCBI_PGAP	JECDCPOO_00460	Tyrosine--tRNA ligase (tyrS_1)	0
453	NCBI_PGAP	JECDCPOO_00465	Isopentenyl-diphosphate Delta-isomerase (idi)	0
458	NCBI_PGAP	JECDCPOO_00470	Glutathione amide reductase (garB)	0
461	NCBI_PGAP	JECDCPOO_00473	Na(+)/H(+) antiporter (napA_2)	0
465	NCBI_PGAP	JECDCPOO_00477	2-dehydro-3-deoxygluconokinase (kdgK_3)	0
466	NCBI_PGAP	JECDCPOO_00478	3-hexulose-6-phosphate synthase (rmpA)	0
467	NCBI_PGAP	JECDCPOO_00479	3-hexulose-6-phosphate isomerase (hxlB)	0
468	NCBI_PGAP	JECDCPOO_00480	HTH-type transcriptional regulator KdgR (kdgR_2)	0
471	NCBI_PGAP	JECDCPOO_00483	DNA helicase IV (helD_1)	0
472	NCBI_PGAP	JECDCPOO_00484	Tryptophan--tRNA ligase 2 (trpS2)	0
473	NCBI_PGAP	JECDCPOO_00485	Exopolyphosphatase (ppx_1)	0
474	NCBI_PGAP	JECDCPOO_00486	3-hydroxy-3-methylglutaryl-coenzyme A reductase (mvaA)	0
476	NCBI_PGAP	JECDCPOO_00488	NAD-dependent protein deacetylase (cobB)	0
479	NCBI_PGAP	JECDCPOO_00491	Methionine--tRNA ligase (metG)	0
480	NCBI_PGAP	JECDCPOO_00492	D-aminoacyl-tRNA deacylase (dtd3)	0
481	NCBI_PGAP	JECDCPOO_00493	Ribonuclease M5 (rnmV)	0
482	NCBI_PGAP	JECDCPOO_00494	Ribosomal RNA small subunit methyltransferase A (rsmA)	0
483	NCBI_PGAP	JECDCPOO_00495	Protein Veg (veg)	0
484	NCBI_PGAP	JECDCPOO_00496	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (ispE)	0
486	NCBI_PGAP	JECDCPOO_00498	Alpha-xylosidase XylQ (xylQ)	0
487	NCBI_PGAP	JECDCPOO_00499	Isoprimeverose transporter (xylP_3)	0
488	NCBI_PGAP	JECDCPOO_00500	N-acetylmannosamine kinase (nanK)	0
489	NCBI_PGAP	JECDCPOO_00501	Aryl-phospho-beta-D-glucosidase BglA (bglA)	0
490	NCBI_PGAP	JECDCPOO_00502	Beta-glucoside kinase (bglK_1)	0
494	NCBI_PGAP	JECDCPOO_00506	Fluoroquinolones export ATP-binding protein	0
497	NCBI_PGAP	JECDCPOO_00509	Manganese-binding lipoprotein MntA (mntA)	0
498	NCBI_PGAP	JECDCPOO_00510	Manganese transport system ATP-binding protein MntB (mntB)	0
499	NCBI_PGAP	JECDCPOO_00511	High-affinity zinc uptake system membrane protein ZnuB (znuB)	0
502	NCBI_PGAP	JECDCPOO_00514	Purine biosynthesis transcriptional repressor PurR (purR)	0
503	NCBI_PGAP	JECDCPOO_00515	Bifunctional protein GlmU (glmU)	0
504	NCBI_PGAP	JECDCPOO_00516	Ribose-phosphate pyrophosphokinase (prs_1)	0
507	NCBI_PGAP	JECDCPOO_00519	HTH-type transcriptional regulator GmuR (gmuR)	0
508	NCBI_PGAP	JECDCPOO_00520	Xylulose-5-phosphate phosphoketolase (xpkA)	0
509	NCBI_PGAP	JECDCPOO_00521	Sugar phosphatase YidA (yidA_1)	0
511	NCBI_PGAP	JECDCPOO_00523	Octanoyl-[GcvH]:protein N-octanoyltransferase (lipL)	0
512	NCBI_PGAP	JECDCPOO_00524	putative beta-barrel protein YwiB (ywiB)	0
513	NCBI_PGAP	JECDCPOO_00525	putative DNA-directed RNA polymerase subunit delta (rpoE)	0
514	NCBI_PGAP	JECDCPOO_00526	CTP synthase (pyrG)	0
518	NCBI_PGAP	JECDCPOO_00530	Acetolactate synthase (alsS)	0
519	NCBI_PGAP	JECDCPOO_00531	Alpha-acetolactate decarboxylase (aldC)	0
521	NCBI_PGAP	JECDCPOO_00533	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (murA1_1)	0
522	NCBI_PGAP	JECDCPOO_00534	Large ribosomal subunit protein bL31B (rpmE2)	0
523	NCBI_PGAP	JECDCPOO_00535	Sortase A (strA)	0
534	NCBI_PGAP	JECDCPOO_00546	Low molecular weight protein-tyrosine-phosphatase YfkJ (yfkJ)	0
535	NCBI_PGAP	JECDCPOO_00547	Protein LemA (lemA)	0
536	NCBI_PGAP	JECDCPOO_00548	Protease HtpX (htpX)	0
