gene_callers_id	source	accession	function	e_value
316	NCBI_PGAP	BMKFACGC_00323	Maltose O-acetyltransferase (maa_2)	0
318	NCBI_PGAP	BMKFACGC_00325	putative inner membrane transporter YicL (yicL_1)	0
319	NCBI_PGAP	BMKFACGC_00326	Copper-exporting P-type ATPase B (copB)	0
320	NCBI_PGAP	BMKFACGC_00327	Transcriptional repressor CopY (copY)	0
322	NCBI_PGAP	BMKFACGC_00329	putative oxidoreductase YtbE (ytbE_1)	0
323	NCBI_PGAP	BMKFACGC_00330	putative copper-transporting ATPase PacS (pacS)	0
326	NCBI_PGAP	BMKFACGC_00333	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase (icaB)	0
327	NCBI_PGAP	BMKFACGC_00334	Tyrosine recombinase XerC (xerC_1)	0
328	NCBI_PGAP	BMKFACGC_00335	Adenosine deaminase (add)	0
329	NCBI_PGAP	BMKFACGC_00336	Peptidoglycan O-acetyltransferase OatA (oatA)	0
331	NCBI_PGAP	BMKFACGC_00338	Linoleate hydratase (cla-hy)	0
332	NCBI_PGAP	BMKFACGC_00339	Signal peptidase IB (spsB_1)	0
333	NCBI_PGAP	BMKFACGC_00340	Cytidine deaminase (cdd)	0
336	NCBI_PGAP	BMKFACGC_00343	Isoprimeverose transporter (xylP_1)	0
337	NCBI_PGAP	BMKFACGC_00344	Inner membrane protein YagU (yagU)	0
338	NCBI_PGAP	BMKFACGC_00345	UvrABC system protein A (uvrA_1)	0
342	NCBI_PGAP	BMKFACGC_00349	Glycine betaine/carnitine/choline transport system permease protein OpuCD (opuCD)	0
343	NCBI_PGAP	BMKFACGC_00350	Glycine betaine/carnitine/choline-binding protein OpuCC (opuCC)	0
344	NCBI_PGAP	BMKFACGC_00351	Carnitine transport permease protein OpuCB (opuCB)	0
345	NCBI_PGAP	BMKFACGC_00352	Carnitine transport ATP-binding protein OpuCA (opuCA)	0
347	NCBI_PGAP	BMKFACGC_00354	Staphyloferrin B transporter (sbnD_1)	0
348	NCBI_PGAP	BMKFACGC_00355	Dye-decolorizing peroxidase (dyp)	0
349	NCBI_PGAP	BMKFACGC_00356	Cystathionine beta-lyase PatB (patB)	0
352	NCBI_PGAP	BMKFACGC_00359	putative glycosyltransferase YkoT (ykoT_1)	0
357	NCBI_PGAP	BMKFACGC_00364	putative ABC transporter ATP-binding protein	0
358	NCBI_PGAP	BMKFACGC_00365	Oligo-1,6-glucosidase (malL_1)	0
360	NCBI_PGAP	BMKFACGC_00367	Nicotinamide riboside transporter PnuC (pnuC_1)	0
362	NCBI_PGAP	BMKFACGC_00369	Pyruvate oxidase (pox5)	0
365	NCBI_PGAP	BMKFACGC_00372	Adaptive-response sensory-kinase SasA (sasA_1)	0
366	NCBI_PGAP	BMKFACGC_00373	Response regulator MprA (mprA_1)	0
368	NCBI_PGAP	BMKFACGC_00375	IS30 family transposase ISSlu1	0
369	NCBI_PGAP	BMKFACGC_00376	IS30 family transposase ISLpl1	0
370	NCBI_PGAP	BMKFACGC_00377	Regulator of RpoS (rssB)	0
372	NCBI_PGAP	BMKFACGC_00379	putative sugar epimerase YhfK (yhfK_2)	0
373	NCBI_PGAP	BMKFACGC_00380	Type II NADH:quinone oxidoreductase	0
374	NCBI_PGAP	BMKFACGC_00381	Methylated-DNA--protein-cysteine methyltransferase (ogt)	0
376	NCBI_PGAP	BMKFACGC_00383	ISL3 family transposase ISSau8	0
377	NCBI_PGAP	BMKFACGC_00384	Succinate-semialdehyde dehydrogenase [NADP(+)] 1 (gabD1_2)	0
378	NCBI_PGAP	BMKFACGC_00385	IS30 family transposase ISLsa1	0
379	NCBI_PGAP	BMKFACGC_00386	ISL3 family transposase ISP1	0
380	NCBI_PGAP	BMKFACGC_00387	HTH-type transcriptional regulator BhcR (bhcR)	0
383	NCBI_PGAP	BMKFACGC_00390	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1 (kduI1_2)	0
384	NCBI_PGAP	BMKFACGC_00391	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (kduD_2)	0
385	NCBI_PGAP	BMKFACGC_00392	2-keto-3-deoxygluconate permease (kdgT)	0
386	NCBI_PGAP	BMKFACGC_00393	2-dehydro-3-deoxygluconokinase (kdgK_3)	0
387	NCBI_PGAP	BMKFACGC_00394	2-dehydro-3-deoxy-phosphogluconate aldolase (kdgA_2)	0
388	NCBI_PGAP	BMKFACGC_00395	NADP-dependent (R)-specific alcohol dehydrogenase (adh_2)	0
389	NCBI_PGAP	BMKFACGC_00396	Divalent metal cation transporter MntH (mntH_2)	0
390	NCBI_PGAP	BMKFACGC_00397	Protein DegV (degV_1)	0
391	NCBI_PGAP	BMKFACGC_00398	NADH oxidase (nox_1)	0
392	NCBI_PGAP	BMKFACGC_00399	Thioredoxin (trxA_1)	0
394	NCBI_PGAP	BMKFACGC_00401	Fluoride-specific ion channel FluC 1 (fluC1)	0
395	NCBI_PGAP	BMKFACGC_00402	Fluoride-specific ion channel FluC 2 (fluC2)	0
397	NCBI_PGAP	BMKFACGC_00404	putative carboxylic ester hydrolase LipM (lipM)	0
398	NCBI_PGAP	BMKFACGC_00405	S-ribosylhomocysteine lyase (luxS)	0
402	NCBI_PGAP	BMKFACGC_00409	Transcriptional dual regulator GltC (gltC_1)	0
405	NCBI_PGAP	BMKFACGC_00412	NADP-dependent (R)-specific alcohol dehydrogenase (adh_3)	0
406	NCBI_PGAP	BMKFACGC_00413	Staphyloferrin B transporter (sbnD_2)	0
407	NCBI_PGAP	BMKFACGC_00414	GTP pyrophosphokinase YwaC (ywaC)	0
409	NCBI_PGAP	BMKFACGC_00416	Na(+)/H(+) antiporter (napA_1)	0
412	NCBI_PGAP	BMKFACGC_00419	Response regulator ArlR (arlR_1)	0
413	NCBI_PGAP	BMKFACGC_00420	Adaptive-response sensory-kinase SasA (sasA_2)	0
414	NCBI_PGAP	BMKFACGC_00421	HTH-type transcriptional regulator MalR (malR)	0
416	NCBI_PGAP	BMKFACGC_00423	Maltose phosphorylase (malP)	0
418	NCBI_PGAP	BMKFACGC_00425	Small ribosomal subunit protein uS14A (rpsN2)	0
419	NCBI_PGAP	BMKFACGC_00426	Maltose epimerase	0
421	NCBI_PGAP	BMKFACGC_00428	Sugar phosphatase YbiV (ybiV_1)	0
424	NCBI_PGAP	BMKFACGC_00431	IS30 family transposase ISLpl1	0
425	NCBI_PGAP	BMKFACGC_00432	Global transcriptional regulator Spx (spx_1)	0
431	NCBI_PGAP	BMKFACGC_00438	3alpha-hydroxysteroid dehydrogenase (baiA)	0
433	NCBI_PGAP	BMKFACGC_00440	Beta-xylosidase (xynB_1)	0
434	NCBI_PGAP	BMKFACGC_00441	HTH-type transcriptional activator RhaS (rhaS_1)	0
435	NCBI_PGAP	BMKFACGC_00442	3beta-hydroxysteroid dehydrogenase 2	0
436	NCBI_PGAP	BMKFACGC_00443	Quinone oxidoreductase 2 (qorB_1)	0
437	NCBI_PGAP	BMKFACGC_00444	Putative HTH-type transcriptional regulator YwnA (ywnA_1)	0
440	NCBI_PGAP	BMKFACGC_00447	putative HTH-type transcriptional regulator YtcD (ytcD_1)	0
441	NCBI_PGAP	BMKFACGC_00448	Inner membrane transport protein YdhP (ydhP)	0
442	NCBI_PGAP	BMKFACGC_00449	6-dehydroglucose reductase (smoB)	0
443	NCBI_PGAP	BMKFACGC_00450	Bacitracin export ATP-binding protein BceA (bceA)	0
444	NCBI_PGAP	BMKFACGC_00451	Bacitracin export permease protein BceB (bceB)	0
448	NCBI_PGAP	BMKFACGC_00455	Zinc-transporting ATPase (zosA)	0
450	NCBI_PGAP	BMKFACGC_00457	Multicopper oxidase mco (mco)	0
451	NCBI_PGAP	BMKFACGC_00458	HTH-type transcriptional repressor CzrA (czrA_1)	0
454	NCBI_PGAP	BMKFACGC_00461	HTH-type transcriptional regulator CysL (cysL)	0
455	NCBI_PGAP	BMKFACGC_00462	Quinolone resistance protein NorA (norA)	0
456	NCBI_PGAP	BMKFACGC_00463	HTH-type transcriptional activator RhaS (rhaS_2)	0
457	NCBI_PGAP	BMKFACGC_00464	putative ATP-binding protein YbiT (ybiT)	0
458	NCBI_PGAP	BMKFACGC_00465	AB hydrolase superfamily protein YdjP (ydjP)	0
459	NCBI_PGAP	BMKFACGC_00466	Transcriptional regulator LsrR (lsrR)	0
460	NCBI_PGAP	BMKFACGC_00467	IS30 family transposase ISSlu1	0
461	NCBI_PGAP	BMKFACGC_00468	HTH-type transcriptional repressor YtrA (ytrA)	0
462	NCBI_PGAP	BMKFACGC_00469	ABC transporter ATP-binding protein YtrB (ytrB_1)	0
464	NCBI_PGAP	BMKFACGC_00471	Carbohydrate diacid regulator (cdaR_1)	0
466	NCBI_PGAP	BMKFACGC_00473	Glycerate 3-kinase (glxK)	0
467	NCBI_PGAP	BMKFACGC_00474	Sodium, potassium, lithium and rubidium/H(+) antiporter (nhaK_1)	0
472	NCBI_PGAP	BMKFACGC_00479	Allantoin permease (pucI)	0
474	NCBI_PGAP	BMKFACGC_00481	IS5 family transposase ISCaa8	0
480	NCBI_PGAP	BMKFACGC_00487	Divalent metal cation transporter MntH (mntH_3)	0
481	NCBI_PGAP	BMKFACGC_00488	Tyrosine--tRNA ligase (tyrS_1)	0
482	NCBI_PGAP	BMKFACGC_00493	Isopentenyl-diphosphate Delta-isomerase (idi)	0
487	NCBI_PGAP	BMKFACGC_00498	IS30 family transposase ISLpl1	0
489	NCBI_PGAP	BMKFACGC_00500	Glutathione amide reductase (garB)	0
492	NCBI_PGAP	BMKFACGC_00503	Na(+)/H(+) antiporter (napA_2)	0
496	NCBI_PGAP	BMKFACGC_00507	2-dehydro-3-deoxygluconokinase (kdgK_4)	0
497	NCBI_PGAP	BMKFACGC_00508	3-hexulose-6-phosphate synthase (rmpA)	0
498	NCBI_PGAP	BMKFACGC_00509	3-hexulose-6-phosphate isomerase (hxlB)	0
499	NCBI_PGAP	BMKFACGC_00510	HTH-type transcriptional regulator KdgR (kdgR_2)	0
502	NCBI_PGAP	BMKFACGC_00513	DNA helicase IV (helD_1)	0
503	NCBI_PGAP	BMKFACGC_00514	Tryptophan--tRNA ligase 2 (trpS2)	0
504	NCBI_PGAP	BMKFACGC_00515	Exopolyphosphatase (ppx_1)	0
505	NCBI_PGAP	BMKFACGC_00516	3-hydroxy-3-methylglutaryl-coenzyme A reductase (mvaA)	0
507	NCBI_PGAP	BMKFACGC_00518	NAD-dependent protein deacetylase (cobB)	0
510	NCBI_PGAP	BMKFACGC_00521	Methionine--tRNA ligase (metG)	0
511	NCBI_PGAP	BMKFACGC_00522	D-aminoacyl-tRNA deacylase (dtd3)	0
512	NCBI_PGAP	BMKFACGC_00523	Ribonuclease M5 (rnmV)	0
513	NCBI_PGAP	BMKFACGC_00524	Ribosomal RNA small subunit methyltransferase A (rsmA)	0
514	NCBI_PGAP	BMKFACGC_00525	Protein Veg (veg)	0
515	NCBI_PGAP	BMKFACGC_00526	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (ispE)	0
517	NCBI_PGAP	BMKFACGC_00528	ISL3 family transposase ISP1	0
518	NCBI_PGAP	BMKFACGC_00529	IS5 family transposase ISCaa8	0
520	NCBI_PGAP	BMKFACGC_00531	IS30 family transposase ISSag3	0
521	NCBI_PGAP	BMKFACGC_00532	ISL3 family transposase ISP1	0
522	NCBI_PGAP	BMKFACGC_00533	Alpha-xylosidase XylQ (xylQ)	0
523	NCBI_PGAP	BMKFACGC_00534	Isoprimeverose transporter (xylP_2)	0
524	NCBI_PGAP	BMKFACGC_00535	N-acetylmannosamine kinase (nanK)	0
526	NCBI_PGAP	BMKFACGC_00537	Aryl-phospho-beta-D-glucosidase BglA (bglA)	0
527	NCBI_PGAP	BMKFACGC_00538	Beta-glucoside kinase (bglK_1)	0
