query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000285|gene_cluster:GC_00005036|genome_name:Reference_reformatted|gene_callers_id:825	sp|Q5HCW9|Y2597_STAAC	51.825	274	129	2	1	274	1	271	1.8299999999999998e-94	282.0	sp|Q5HCW9|Y2597_STAAC Uncharacterized hydrolase SACOL2597 OS=Staphylococcus aureus (strain COL) OX=93062 GN=SACOL2597 PE=3 SV=1	Reference_reformatted
00000285|gene_cluster:GC_00005036|genome_name:Reference_reformatted|gene_callers_id:825	sp|Q6GDM0|Y2661_STAAR	51.825	274	129	2	1	274	1	271	2.68e-94	282.0	sp|Q6GDM0|Y2661_STAAR Uncharacterized hydrolase SAR2661 OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=SAR2661 PE=3 SV=1	Reference_reformatted
00000346|gene_cluster:GC_00004873|genome_name:Reference_reformatted|gene_callers_id:1989	sp|Q58615|T1S2_METJA	31.532	111	68	4	30	138	77	181	8.56e-05	45.1	sp|Q58615|T1S2_METJA Type I restriction enzyme MjaVIII specificity subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1218 PE=3 SV=1	Reference_reformatted
00000346|gene_cluster:GC_00004873|genome_name:Reference_reformatted|gene_callers_id:1989	sp|Q58615|T1S2_METJA	23.529	136	91	3	10	136	261	392	0.007	39.3	sp|Q58615|T1S2_METJA Type I restriction enzyme MjaVIII specificity subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1218 PE=3 SV=1	Reference_reformatted
00000403|gene_cluster:GC_00004124|genome_name:Reference_reformatted|gene_callers_id:1648	sp|Q71VU0|INLJ_LISMF	30.435	161	97	5	643	794	512	666	2.44e-07	59.3	sp|Q71VU0|INLJ_LISMF Internalin J OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlJ PE=3 SV=1	Reference_reformatted
00000403|gene_cluster:GC_00004124|genome_name:Reference_reformatted|gene_callers_id:1648	sp|Q71VU0|INLJ_LISMF	31.677	161	94	6	643	793	582	736	8.58e-05	50.8	sp|Q71VU0|INLJ_LISMF Internalin J OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlJ PE=3 SV=1	Reference_reformatted
00000403|gene_cluster:GC_00004124|genome_name:Reference_reformatted|gene_callers_id:1648	sp|Q71VU0|INLJ_LISMF	35.78	109	52	6	664	760	741	843	0.000175	49.7	sp|Q71VU0|INLJ_LISMF Internalin J OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlJ PE=3 SV=1	Reference_reformatted
00000403|gene_cluster:GC_00004124|genome_name:Reference_reformatted|gene_callers_id:1648	sp|Q8Y3L4|INLJ_LISMO	35.78	109	52	6	664	760	671	773	0.000119	50.4	sp|Q8Y3L4|INLJ_LISMO Internalin J OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=inlJ PE=1 SV=1	Reference_reformatted
00000403|gene_cluster:GC_00004124|genome_name:Reference_reformatted|gene_callers_id:1648	sp|Q8Y3L4|INLJ_LISMO	29.375	160	97	6	643	792	512	665	0.000303	48.9	sp|Q8Y3L4|INLJ_LISMO Internalin J OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=inlJ PE=1 SV=1	Reference_reformatted
00000423|gene_cluster:GC_00004454|genome_name:Reference_reformatted|gene_callers_id:826	sp|G3Y417|YANB_ASPNA	28.615	325	212	8	4	312	2	322	7.3e-34	130.0	sp|G3Y417|YANB_ASPNA Decarboxylase yanB OS=Aspergillus niger (strain ATCC 1015 / CBS 113.46 / FGSC A1144 / LSHB Ac4 / NCTC 3858a / NRRL 328 / USDA 3528.7) OX=380704 GN=yanB PE=1 SV=1	Reference_reformatted
00000423|gene_cluster:GC_00004454|genome_name:Reference_reformatted|gene_callers_id:826	sp|A0A2P1DP90|MACB_PENTR	29.179	329	204	11	4	312	2	321	3.7400000000000005e-32	125.0	sp|A0A2P1DP90|MACB_PENTR Decarboxylase macB OS=Penicillium terrestre OX=374132 GN=macB PE=3 SV=1	Reference_reformatted
00000423|gene_cluster:GC_00004454|genome_name:Reference_reformatted|gene_callers_id:826	sp|G1XU02|AR281_ARTOA	28.527	319	210	9	5	312	7	318	9.56e-31	121.0	sp|G1XU02|AR281_ARTOA 6-methylsalicylic acid decarboxylase OS=Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491) OX=756982 GN=AOL_s00215g281 PE=1 SV=1	Reference_reformatted
00000423|gene_cluster:GC_00004454|genome_name:Reference_reformatted|gene_callers_id:826	sp|A1CFL4|PATG_ASPCL	28.707	317	211	8	5	312	3	313	1.54e-29	117.0	sp|A1CFL4|PATG_ASPCL 6-methylsalicylic acid decarboxylase OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107) OX=344612 GN=patG PE=1 SV=1	Reference_reformatted
00000423|gene_cluster:GC_00004454|genome_name:Reference_reformatted|gene_callers_id:826	sp|A0A075TXZ1|PATG_PENEN	29.18	305	203	9	5	301	3	302	2.44e-28	114.0	sp|A0A075TXZ1|PATG_PENEN 6-methylsalicylic acid decarboxylase OS=Penicillium expansum OX=27334 GN=patG PE=1 SV=1	Reference_reformatted
00000752|gene_cluster:GC_00004835|genome_name:Reference_reformatted|gene_callers_id:824	sp|A7MSP5|SLMA_VIBC1	27.869	122	86	2	3	122	5	126	0.000394	42.7	sp|A7MSP5|SLMA_VIBC1 Nucleoid occlusion factor SlmA OS=Vibrio campbellii (strain ATCC BAA-1116) OX=2902295 GN=slmA PE=3 SV=1	Reference_reformatted
00000752|gene_cluster:GC_00004835|genome_name:Reference_reformatted|gene_callers_id:824	sp|Q9KVD2|SLMA_VIBCH	26.606	109	79	1	15	122	18	126	0.000442	42.7	sp|Q9KVD2|SLMA_VIBCH Nucleoid occlusion factor SlmA OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=slmA PE=1 SV=2	Reference_reformatted
00000752|gene_cluster:GC_00004835|genome_name:Reference_reformatted|gene_callers_id:824	sp|B7VHK0|SLMA_VIBA3	27.523	109	78	1	15	122	18	126	0.000531	42.7	sp|B7VHK0|SLMA_VIBA3 Nucleoid occlusion factor SlmA OS=Vibrio atlanticus (strain LGP32) OX=575788 GN=slmA PE=3 SV=1	Reference_reformatted
00000752|gene_cluster:GC_00004835|genome_name:Reference_reformatted|gene_callers_id:824	sp|Q87T90|SLMA_VIBPA	27.049	122	87	2	3	122	5	126	0.002	41.2	sp|Q87T90|SLMA_VIBPA Nucleoid occlusion factor SlmA OS=Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926 GN=slmA PE=3 SV=1	Reference_reformatted
00000752|gene_cluster:GC_00004835|genome_name:Reference_reformatted|gene_callers_id:824	sp|Q7MPT0|SLMA_VIBVY	27.049	122	87	2	3	122	5	126	0.003	40.4	sp|Q7MPT0|SLMA_VIBVY Nucleoid occlusion factor SlmA OS=Vibrio vulnificus (strain YJ016) OX=196600 GN=slmA PE=3 SV=1	Reference_reformatted
00000765|gene_cluster:GC_00004838|genome_name:Reference_reformatted|gene_callers_id:1899	sp|Q9V6U8|UBA3_DROME	43.137	102	55	2	185	285	48	147	2e-14	78.2	sp|Q9V6U8|UBA3_DROME Nedd8-activating enzyme E1 catalytic subunit OS=Drosophila melanogaster OX=7227 GN=Uba3 PE=1 SV=1	Reference_reformatted
00000765|gene_cluster:GC_00004838|genome_name:Reference_reformatted|gene_callers_id:1899	sp|P51335|MOEB_PORPU	37.681	138	75	4	149	285	11	138	8.51e-14	75.9	sp|P51335|MOEB_PORPU Probable molybdopterin-synthase adenylyltransferase OS=Porphyra purpurea OX=2787 GN=moeB PE=3 SV=1	Reference_reformatted
00000765|gene_cluster:GC_00004838|genome_name:Reference_reformatted|gene_callers_id:1899	sp|P9WMN7|MOEZ_MYCTU	36.496	137	76	4	149	284	15	141	1.04e-13	75.9	sp|P9WMN7|MOEZ_MYCTU Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=moeZ PE=1 SV=1	Reference_reformatted
00000765|gene_cluster:GC_00004838|genome_name:Reference_reformatted|gene_callers_id:1899	sp|P9WMN6|MOEZ_MYCTO	36.496	137	76	4	149	284	15	141	1.04e-13	75.9	sp|P9WMN6|MOEZ_MYCTO Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=moeZ PE=3 SV=1	Reference_reformatted
00000765|gene_cluster:GC_00004838|genome_name:Reference_reformatted|gene_callers_id:1899	sp|Q59WH7|UBA4_CANAL	32.414	145	84	4	145	286	39	172	1.26e-13	75.9	sp|Q59WH7|UBA4_CANAL Adenylyltransferase and sulfurtransferase UBA4 OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=UBA4 PE=3 SV=1	Reference_reformatted
00000803|gene_cluster:GC_00004603|genome_name:Reference_reformatted|gene_callers_id:18	sp|Q8ZWT6|Y1627_PYRAE	35.088	57	36	1	4	60	126	181	4.6e-06	47.8	sp|Q8ZWT6|Y1627_PYRAE Putative HTH-type transcriptional regulatory protein PAE1627 OS=Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2) OX=178306 GN=PAE1627 PE=3 SV=1	Reference_reformatted
00000803|gene_cluster:GC_00004603|genome_name:Reference_reformatted|gene_callers_id:18	sp|P71049|SLRR_BACSU	37.705	61	38	0	3	63	2	62	0.000285	42.0	sp|P71049|SLRR_BACSU HTH-type transcriptional regulator SlrR OS=Bacillus subtilis (strain 168) OX=224308 GN=slrR PE=4 SV=1	Reference_reformatted
00000803|gene_cluster:GC_00004603|genome_name:Reference_reformatted|gene_callers_id:18	sp|Q8TZX4|Y1851_PYRFU	35.897	78	43	3	4	80	128	199	0.000736	41.6	sp|Q8TZX4|Y1851_PYRFU Putative HTH-type transcriptional regulatory protein PF1851 OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=PF1851 PE=3 SV=2	Reference_reformatted
00000803|gene_cluster:GC_00004603|genome_name:Reference_reformatted|gene_callers_id:18	sp|Q6L1L0|Y557_PICTO	35.088	57	35	1	4	60	129	183	0.001	41.2	sp|Q6L1L0|Y557_PICTO Putative HTH-type transcriptional regulatory protein PTO0557 OS=Picrophilus torridus (strain ATCC 700027 / DSM 9790 / JCM 10055 / NBRC 100828 / KAW 2/3) OX=1122961 GN=PTO0557 PE=3 SV=1	Reference_reformatted
00000803|gene_cluster:GC_00004603|genome_name:Reference_reformatted|gene_callers_id:18	sp|Q9V1R0|Y367_PYRAB	50.0	36	18	0	4	39	128	163	0.001	40.8	sp|Q9V1R0|Y367_PYRAB Putative HTH-type transcriptional regulatory protein PYRAB03670 OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=PYRAB03670 PE=3 SV=1	Reference_reformatted
