query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000040|gene_cluster:GC_00004169|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2801	sp|P48758|CBR1_MOUSE	28.8	250	138	7	6	220	7	251	2.22e-25	103.0	sp|P48758|CBR1_MOUSE Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3	P3337_BambaraGroudhut_BE
00000040|gene_cluster:GC_00004169|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2801	sp|Q8MI29|CBR1_MACFA	31.225	253	128	9	6	220	7	251	2.5399999999999998e-24	101.0	sp|Q8MI29|CBR1_MACFA Carbonyl reductase [NADPH] 1 OS=Macaca fascicularis OX=9541 GN=CBR1 PE=2 SV=1	P3337_BambaraGroudhut_BE
00000040|gene_cluster:GC_00004169|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2801	sp|A0AAW1NHX6|SDR1_SAPOF	29.137	278	135	9	1	222	8	279	6.92e-23	97.8	sp|A0AAW1NHX6|SDR1_SAPOF Short-chain dehydrogenase/reductase 1 OS=Saponaria officinalis OX=3572 GN=SDR1 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000059|gene_cluster:GC_00004368|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3066	sp|P17492|REPA_NEIGO	25.229	218	149	8	26	241	5	210	1.94e-09	60.5	sp|P17492|REPA_NEIGO Replication protein OS=Neisseria gonorrhoeae OX=485 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000059|gene_cluster:GC_00004368|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3066	sp|P22308|REPY_ECOLX	25.114	219	145	9	38	246	15	224	2.08e-07	54.3	sp|P22308|REPY_ECOLX Replication initiation protein OS=Escherichia coli OX=562 GN=repA PE=3 SV=1	P3337_BambaraGroudhut_BE
00000059|gene_cluster:GC_00004368|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3066	sp|P62539|REPE2_SALTI	22.174	230	157	10	28	244	18	238	6.43e-06	49.7	sp|P62539|REPE2_SALTI Replication initiation protein OS=Salmonella typhi OX=90370 GN=repE PE=3 SV=1	P3337_BambaraGroudhut_BE
00000059|gene_cluster:GC_00004368|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3066	sp|P62538|REPE2_ECOLX	22.174	230	157	10	28	244	18	238	6.43e-06	49.7	sp|P62538|REPE2_ECOLX Replication initiation protein OS=Escherichia coli OX=562 GN=repE PE=3 SV=1	P3337_BambaraGroudhut_BE
00000059|gene_cluster:GC_00004368|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3066	sp|P03856|REPE1_ECOLI	24.691	162	110	6	90	244	82	238	2.1e-05	48.1	sp|P03856|REPE1_ECOLI Replication initiation protein OS=Escherichia coli (strain K12) OX=83333 GN=repE PE=1 SV=1	P3337_BambaraGroudhut_BE
00000112|gene_cluster:GC_00004408|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3063	sp|P20044|REPA_LACPN	100.0	52	0	0	1	52	1	52	5.06e-31	104.0	sp|P20044|REPA_LACPN Protein RepA OS=Lactiplantibacillus plantarum OX=1590 GN=repA PE=3 SV=1	P3337_BambaraGroudhut_BE
00000160|gene_cluster:GC_00004886|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2454	sp|B2V2P3|KDPB_CLOBA	69.811	689	204	2	1	689	1	685	0.0	956.0	sp|B2V2P3|KDPB_CLOBA Potassium-transporting ATPase ATP-binding subunit OS=Clostridium botulinum (strain Alaska E43 / Type E3) OX=508767 GN=kdpB PE=3 SV=1	P3337_BambaraGroudhut_BE
00000160|gene_cluster:GC_00004886|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2454	sp|B2TMJ2|KDPB_CLOBB	69.666	689	205	2	1	689	1	685	0.0	953.0	sp|B2TMJ2|KDPB_CLOBB Potassium-transporting ATPase ATP-binding subunit OS=Clostridium botulinum (strain Eklund 17B / Type B) OX=935198 GN=kdpB PE=3 SV=1	P3337_BambaraGroudhut_BE
00000160|gene_cluster:GC_00004886|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2454	sp|Q0TRT3|KDPB_CLOP1	67.925	689	217	2	1	689	1	685	0.0	950.0	sp|Q0TRT3|KDPB_CLOP1 Potassium-transporting ATPase ATP-binding subunit OS=Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A) OX=195103 GN=kdpB PE=3 SV=1	P3337_BambaraGroudhut_BE
00000160|gene_cluster:GC_00004886|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2454	sp|Q927G0|KDPB1_LISIN	67.213	671	218	1	19	689	10	678	0.0	908.0	sp|Q927G0|KDPB1_LISIN Potassium-transporting ATPase ATP-binding subunit 1 OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=kdpB1 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000160|gene_cluster:GC_00004886|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2454	sp|Q8Y3Z7|KDPB_LISMO	66.324	680	227	1	10	689	1	678	0.0	907.0	sp|Q8Y3Z7|KDPB_LISMO Potassium-transporting ATPase ATP-binding subunit OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=kdpB PE=3 SV=1	P3337_BambaraGroudhut_BE
00000176|gene_cluster:GC_00004758|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3083	sp|P0A4U2|CADC_LISIN	48.98	98	50	0	7	104	6	103	2.34e-25	95.1	sp|P0A4U2|CADC_LISIN Cadmium resistance transcriptional regulatory protein CadC OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=cadC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000176|gene_cluster:GC_00004758|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3083	sp|P0A4U3|CADC_LACLL	48.98	98	50	0	7	104	6	103	2.34e-25	95.1	sp|P0A4U3|CADC_LACLL Cadmium resistance transcriptional regulatory protein CadC OS=Lactococcus lactis subsp. lactis OX=1360 GN=cadC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000176|gene_cluster:GC_00004758|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3083	sp|P20047|CADC_STAAU	40.741	108	64	0	1	108	1	108	1.3799999999999998e-23	90.5	sp|P20047|CADC_STAAU Cadmium resistance transcriptional regulatory protein CadC OS=Staphylococcus aureus OX=1280 GN=cadC PE=1 SV=1	P3337_BambaraGroudhut_BE
00000176|gene_cluster:GC_00004758|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3083	sp|Q56405|CADC_LISMN	37.0	100	63	0	7	106	6	105	2.6e-21	84.7	sp|Q56405|CADC_LISMN Cadmium resistance transcriptional regulatory protein CadC OS=Listeria monocytogenes OX=1639 GN=cadC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000176|gene_cluster:GC_00004758|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3083	sp|P30339|CADC_ALKPO	37.037	108	68	0	1	108	1	108	2.9100000000000002e-21	84.7	sp|P30339|CADC_ALKPO Cadmium resistance transcriptional regulatory protein CadC OS=Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4) OX=398511 GN=cadC PE=3 SV=2	P3337_BambaraGroudhut_BE
00000203|gene_cluster:GC_00004387|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3065	sp|P0A3M7|LCIA_LACLL	35.87	92	59	0	9	100	4	95	9.66e-09	51.6	sp|P0A3M7|LCIA_LACLL Lactococcin-A immunity protein OS=Lactococcus lactis subsp. lactis OX=1360 GN=lciA PE=1 SV=1	P3337_BambaraGroudhut_BE
00000203|gene_cluster:GC_00004387|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3065	sp|P0A3M8|LCIA_LACLC	35.87	92	59	0	9	100	4	95	9.66e-09	51.6	sp|P0A3M8|LCIA_LACLC Lactococcin-A immunity protein OS=Lactococcus lactis subsp. cremoris OX=1359 GN=lciA PE=4 SV=1	P3337_BambaraGroudhut_BE
00000238|gene_cluster:GC_00004397|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2576	sp|Q5F378|CTHB1_CHICK	45.714	70	38	0	85	154	16	85	6.99e-08	53.5	sp|Q5F378|CTHB1_CHICK Cathelicidin-B1 OS=Gallus gallus OX=9031 GN=CATHB1 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000238|gene_cluster:GC_00004397|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2576	sp|Q5F378|CTHB1_CHICK	50.0	64	30	2	93	155	16	78	4.16e-06	48.5	sp|Q5F378|CTHB1_CHICK Cathelicidin-B1 OS=Gallus gallus OX=9031 GN=CATHB1 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000238|gene_cluster:GC_00004397|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2576	sp|Q5F378|CTHB1_CHICK	45.455	66	36	0	90	155	29	94	6.14e-06	48.1	sp|Q5F378|CTHB1_CHICK Cathelicidin-B1 OS=Gallus gallus OX=9031 GN=CATHB1 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000238|gene_cluster:GC_00004397|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2576	sp|Q5F378|CTHB1_CHICK	33.696	92	61	0	70	161	25	116	9.96e-06	47.4	sp|Q5F378|CTHB1_CHICK Cathelicidin-B1 OS=Gallus gallus OX=9031 GN=CATHB1 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000238|gene_cluster:GC_00004397|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2576	sp|Q5F378|CTHB1_CHICK	37.975	79	49	0	77	155	24	102	3.46e-05	45.8	sp|Q5F378|CTHB1_CHICK Cathelicidin-B1 OS=Gallus gallus OX=9031 GN=CATHB1 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000238|gene_cluster:GC_00004397|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2576	sp|Q8NCB2|CAMKV_HUMAN	40.909	44	26	0	112	155	392	435	0.01	38.9	sp|Q8NCB2|CAMKV_HUMAN CaM kinase-like vesicle-associated protein OS=Homo sapiens OX=9606 GN=CAMKV PE=1 SV=2	P3337_BambaraGroudhut_BE
00000241|gene_cluster:GC_00004166|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3115	sp|Q07606|T4BB_HEYCO	34.437	151	95	3	3	151	176	324	1.79e-21	95.5	sp|Q07606|T4BB_HEYCO Type II restriction enzyme BgcI specificity subunit S.BcgI OS=Heyndrickxia coagulans OX=1398 GN=bcgIB PE=1 SV=1	P3337_BambaraGroudhut_BE
00000241|gene_cluster:GC_00004166|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3115	sp|Q07606|T4BB_HEYCO	21.012	257	169	9	7	249	6	242	6.35e-12	68.2	sp|Q07606|T4BB_HEYCO Type II restriction enzyme BgcI specificity subunit S.BcgI OS=Heyndrickxia coagulans OX=1398 GN=bcgIB PE=1 SV=1	P3337_BambaraGroudhut_BE
00000250|gene_cluster:GC_00004984|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2997	sp|Q7VNH1|CLPB_HAEDU	26.543	324	188	13	95	371	511	831	1.13e-16	85.5	sp|Q7VNH1|CLPB_HAEDU Chaperone protein ClpB OS=Haemophilus ducreyi (strain 35000HP / ATCC 700724) OX=233412 GN=clpB PE=3 SV=1	P3337_BambaraGroudhut_BE
00000250|gene_cluster:GC_00004984|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2997	sp|Q6GBW3|CLPC_STAAS	24.496	347	198	12	96	381	457	800	1.14e-16	85.5	sp|Q6GBW3|CLPC_STAAS ATP-dependent Clp protease ATP-binding subunit ClpC OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=clpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000250|gene_cluster:GC_00004984|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2997	sp|Q6GJE4|CLPC_STAAR	24.496	347	198	12	96	381	457	800	1.14e-16	85.5	sp|Q6GJE4|CLPC_STAAR ATP-dependent Clp protease ATP-binding subunit ClpC OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=clpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000250|gene_cluster:GC_00004984|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2997	sp|Q7A797|CLPC_STAAN	24.496	347	198	12	96	381	457	800	1.14e-16	85.5	sp|Q7A797|CLPC_STAAN ATP-dependent Clp protease ATP-binding subunit ClpC OS=Staphylococcus aureus (strain N315) OX=158879 GN=clpC PE=1 SV=1	P3337_BambaraGroudhut_BE
00000250|gene_cluster:GC_00004984|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2997	sp|Q99W78|CLPC_STAAM	24.496	347	198	12	96	381	457	800	1.14e-16	85.5	sp|Q99W78|CLPC_STAAM ATP-dependent Clp protease ATP-binding subunit ClpC OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=clpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000257|gene_cluster:GC_00004196|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2995	sp|P44031|Y660_HAEIN	32.812	64	40	1	53	116	56	116	0.006	37.4	sp|P44031|Y660_HAEIN Uncharacterized protein HI_0660 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0660 PE=4 SV=1	P3337_BambaraGroudhut_BE
00000259|gene_cluster:GC_00004257|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3034	sp|Q5JGP4|NSR_THEKO	30.735	449	293	9	3	449	1	433	1.4e-63	215.0	sp|Q5JGP4|NSR_THEKO NAD(P)H sulfur oxidoreductase (CoA-dependent) OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=TK1299 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000259|gene_cluster:GC_00004257|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3034	sp|Q8U1M0|NSR_PYRFU	32.301	452	282	11	3	449	1	433	3.76e-58	201.0	sp|Q8U1M0|NSR_PYRFU NAD(P)H sulfur oxidoreductase (CoA-dependent) OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=nsr PE=1 SV=1	P3337_BambaraGroudhut_BE
00000259|gene_cluster:GC_00004257|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3034	sp|Q9UYU5|NSR_PYRAB	29.371	429	285	8	23	449	25	437	5.38e-54	190.0	sp|Q9UYU5|NSR_PYRAB NAD(P)H sulfur oxidoreductase (CoA-dependent) OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=PYRAB14120 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000259|gene_cluster:GC_00004257|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3034	sp|Q58065|NAOX_METJA	26.432	454	310	12	9	455	4	440	8.89e-47	171.0	sp|Q58065|NAOX_METJA NADH oxidase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0649 PE=3 SV=2	P3337_BambaraGroudhut_BE
00000259|gene_cluster:GC_00004257|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3034	sp|O58308|NCPPR_PYRHO	30.444	450	289	10	5	449	6	436	2.1e-45	167.0	sp|O58308|NCPPR_PYRHO NAD(P)H coenzyme A polysulfide/persulfide reductase OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=PH0572 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000261|gene_cluster:GC_00004571|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2566	sp|Q58457|Y1057_METJA	26.549	226	157	6	4	226	9	228	8.86e-19	87.8	sp|Q58457|Y1057_METJA Uncharacterized glycosyltransferase MJ1057 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1057 PE=3 SV=2	P3337_BambaraGroudhut_BE
00000261|gene_cluster:GC_00004571|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2566	sp|Q1RIM7|Y706_RICBR	41.964	112	58	3	5	116	293	397	1.06e-16	84.0	sp|Q1RIM7|Y706_RICBR Uncharacterized glycosyltransferase RBE_0706 OS=Rickettsia bellii (strain RML369-C) OX=336407 GN=RBE_0706 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000261|gene_cluster:GC_00004571|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2566	sp|Q1RIM7|Y706_RICBR	41.509	106	55	3	4	109	14	112	6.35e-14	75.5	sp|Q1RIM7|Y706_RICBR Uncharacterized glycosyltransferase RBE_0706 OS=Rickettsia bellii (strain RML369-C) OX=336407 GN=RBE_0706 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000261|gene_cluster:GC_00004571|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2566	sp|Q57022|Y868_HAEIN	34.815	135	80	3	4	138	5	131	1.8e-16	80.5	sp|Q57022|Y868_HAEIN Uncharacterized glycosyltransferase HI_0868 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0868 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000261|gene_cluster:GC_00004571|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2566	sp|B5L3F2|WFGD_ECOLX	33.824	136	78	4	4	139	5	128	4.54e-16	79.3	sp|B5L3F2|WFGD_ECOLX UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD OS=Escherichia coli OX=562 GN=wfgD PE=1 SV=1	P3337_BambaraGroudhut_BE
00000261|gene_cluster:GC_00004571|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2566	sp|Q4UM29|Y543_RICFE	32.895	228	128	10	4	219	15	229	5.63e-15	78.6	sp|Q4UM29|Y543_RICFE Uncharacterized glycosyltransferase RF_0543 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=RF_0543 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000261|gene_cluster:GC_00004571|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2566	sp|Q4UM29|Y543_RICFE	39.286	112	61	3	5	116	295	399	5.39e-14	75.9	sp|Q4UM29|Y543_RICFE Uncharacterized glycosyltransferase RF_0543 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=RF_0543 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000265|gene_cluster:GC_00004955|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3131	sp|P96634|YDCQ_BACSU	53.333	30	14	0	4	33	416	445	1.21e-05	43.1	sp|P96634|YDCQ_BACSU Ftsk domain-containing protein YdcQ OS=Bacillus subtilis (strain 168) OX=224308 GN=ydcQ PE=4 SV=1	P3337_BambaraGroudhut_BE
00000277|gene_cluster:GC_00004549|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2457	sp|Q2FWH6|KDPE_STAA8	43.966	232	123	4	1	230	1	227	1.12e-53	175.0	sp|Q2FWH6|KDPE_STAA8 Transcriptional regulatory protein KdpE OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=kdpE PE=1 SV=1	P3337_BambaraGroudhut_BE
00000277|gene_cluster:GC_00004549|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2457	sp|P21866|KDPE_ECOLI	37.445	227	134	4	5	229	4	224	5.87e-49	163.0	sp|P21866|KDPE_ECOLI KDP operon transcriptional regulatory protein KdpE OS=Escherichia coli (strain K12) OX=83333 GN=kdpE PE=1 SV=3	P3337_BambaraGroudhut_BE
00000277|gene_cluster:GC_00004549|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2457	sp|P9WGN1|KDPE_MYCTU	37.778	225	135	3	5	228	4	224	3.49e-48	161.0	sp|P9WGN1|KDPE_MYCTU Transcriptional regulatory protein KdpE OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=kdpE PE=1 SV=1	P3337_BambaraGroudhut_BE
00000277|gene_cluster:GC_00004549|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2457	sp|P9WGN0|KDPE_MYCTO	37.778	225	135	3	5	228	4	224	3.49e-48	161.0	sp|P9WGN0|KDPE_MYCTO Transcriptional regulatory protein KdpE OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=kdpE PE=3 SV=1	P3337_BambaraGroudhut_BE
00000277|gene_cluster:GC_00004549|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2457	sp|A1TEL7|MPRA_MYCVP	36.726	226	141	1	1	226	1	224	9.899999999999999e-48	160.0	sp|A1TEL7|MPRA_MYCVP Response regulator MprA OS=Mycolicibacterium vanbaalenii (strain DSM 7251 / JCM 13017 / BCRC 16820 / KCTC 9966 / NRRL B-24157 / PYR-1) OX=350058 GN=mprA PE=3 SV=1	P3337_BambaraGroudhut_BE
00000288|gene_cluster:GC_00004943|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2042	sp|P22294|HVTJ_LACHE	28.247	308	177	12	19	302	25	312	1.96e-20	93.6	sp|P22294|HVTJ_LACHE Bacteriocin helveticin-J OS=Lactobacillus helveticus OX=1587 GN=hlv PE=4 SV=1	P3337_BambaraGroudhut_BE
00000342|gene_cluster:GC_00004468|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2974	sp|O32507|GABD_DEIRA	40.929	452	264	3	3	454	15	463	5.600000000000001e-124	372.0	sp|O32507|GABD_DEIRA Succinate-semialdehyde dehydrogenase [NADP(+)] OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1) OX=243230 GN=ssdA PE=3 SV=1	P3337_BambaraGroudhut_BE
00000342|gene_cluster:GC_00004468|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2974	sp|Q73TP5|GABD1_MYCPA	38.596	456	277	3	1	454	1	455	5.62e-107	328.0	sp|Q73TP5|GABD1_MYCPA Succinate-semialdehyde dehydrogenase [NADP(+)] OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=gabD1 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000342|gene_cluster:GC_00004468|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2974	sp|A0QMB9|GABD1_MYCA1	38.596	456	277	3	1	454	1	455	6.54e-107	328.0	sp|A0QMB9|GABD1_MYCA1 Succinate-semialdehyde dehydrogenase [NADP(+)] OS=Mycobacterium avium (strain 104) OX=243243 GN=gabD1 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000342|gene_cluster:GC_00004468|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2974	sp|P9WNX9|GABD1_MYCTU	37.802	455	281	2	1	454	1	454	3.87e-102	315.0	sp|P9WNX9|GABD1_MYCTU Succinate-semialdehyde dehydrogenase [NADP(+)] 1 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=gabD1 PE=1 SV=1	P3337_BambaraGroudhut_BE
