query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000058|gene_cluster:GC_00004591|genome_name:P2506_Topinambur_IT|gene_callers_id:3026	sp|P0AEQ9|GLNP_SHIFL	31.401	207	134	3	18	222	15	215	1.2600000000000002e-21	92.0	sp|P0AEQ9|GLNP_SHIFL Glutamine transport system permease protein GlnP OS=Shigella flexneri OX=623 GN=glnP PE=3 SV=1	P2506_Topinambur_IT
00000058|gene_cluster:GC_00004591|genome_name:P2506_Topinambur_IT|gene_callers_id:3026	sp|P0AEQ6|GLNP_ECOLI	31.401	207	134	3	18	222	15	215	1.2600000000000002e-21	92.0	sp|P0AEQ6|GLNP_ECOLI Glutamine transport system permease protein GlnP OS=Escherichia coli (strain K12) OX=83333 GN=glnP PE=1 SV=1	P2506_Topinambur_IT
00000058|gene_cluster:GC_00004591|genome_name:P2506_Topinambur_IT|gene_callers_id:3026	sp|P0AEQ7|GLNP_ECOL6	31.401	207	134	3	18	222	15	215	1.2600000000000002e-21	92.0	sp|P0AEQ7|GLNP_ECOL6 Glutamine transport system permease protein GlnP OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=glnP PE=3 SV=1	P2506_Topinambur_IT
00000089|gene_cluster:GC_00004674|genome_name:P2506_Topinambur_IT|gene_callers_id:3024	sp|O34563|GLNH_BACSU	31.765	255	166	6	3	252	2	253	1.51e-33	126.0	sp|O34563|GLNH_BACSU ABC transporter glutamine-binding protein GlnH OS=Bacillus subtilis (strain 168) OX=224308 GN=glnH PE=2 SV=1	P2506_Topinambur_IT
00000089|gene_cluster:GC_00004674|genome_name:P2506_Topinambur_IT|gene_callers_id:3024	sp|P27676|GLNH_GEOSE	30.342	234	148	6	1	219	1	234	3.5700000000000005e-27	109.0	sp|P27676|GLNH_GEOSE Glutamine-binding protein OS=Geobacillus stearothermophilus OX=1422 GN=glnH PE=3 SV=1	P2506_Topinambur_IT
00000089|gene_cluster:GC_00004674|genome_name:P2506_Topinambur_IT|gene_callers_id:3024	sp|P30859|ARTI_ECOLI	29.358	218	149	2	50	263	22	238	7.599999999999999e-24	100.0	sp|P30859|ARTI_ECOLI Putative ABC transporter arginine-binding protein 2 OS=Escherichia coli (strain K12) OX=83333 GN=artI PE=1 SV=3	P2506_Topinambur_IT
00000089|gene_cluster:GC_00004674|genome_name:P2506_Topinambur_IT|gene_callers_id:3024	sp|P30860|ARTJ_ECOLI	28.571	203	140	2	51	249	23	224	6.35e-22	94.7	sp|P30860|ARTJ_ECOLI ABC transporter arginine-binding protein 1 OS=Escherichia coli (strain K12) OX=83333 GN=artJ PE=1 SV=2	P2506_Topinambur_IT
00000089|gene_cluster:GC_00004674|genome_name:P2506_Topinambur_IT|gene_callers_id:3024	sp|P0AEM9|TCYJ_ECOLI	28.34	247	166	5	11	254	10	248	1.14e-20	92.0	sp|P0AEM9|TCYJ_ECOLI L-cystine-binding protein TcyJ OS=Escherichia coli (strain K12) OX=83333 GN=tcyJ PE=1 SV=1	P2506_Topinambur_IT
00000100|gene_cluster:GC_00004367|genome_name:P2506_Topinambur_IT|gene_callers_id:3016	sp|P71055|EPSF_BACSU	26.146	371	259	8	2	358	5	374	5.060000000000001e-32	127.0	sp|P71055|EPSF_BACSU Putative glycosyltransferase EpsF OS=Bacillus subtilis (strain 168) OX=224308 GN=epsF PE=2 SV=1	P2506_Topinambur_IT
00000100|gene_cluster:GC_00004367|genome_name:P2506_Topinambur_IT|gene_callers_id:3016	sp|B5T072|WCLR_ECOLX	28.807	243	151	8	69	294	76	313	9.27e-18	87.0	sp|B5T072|WCLR_ECOLX UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase OS=Escherichia coli OX=562 GN=wclR PE=1 SV=1	P2506_Topinambur_IT
00000100|gene_cluster:GC_00004367|genome_name:P2506_Topinambur_IT|gene_callers_id:3016	sp|Q58459|Y1059_METJA	27.642	246	152	9	69	294	67	306	9.16e-12	69.3	sp|Q58459|Y1059_METJA Uncharacterized glycosyltransferase MJ1059 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1059 PE=3 SV=1	P2506_Topinambur_IT
00000100|gene_cluster:GC_00004367|genome_name:P2506_Topinambur_IT|gene_callers_id:3016	sp|Q65CC1|KANF_STRKN	21.667	240	163	7	74	291	72	308	3.44e-11	67.4	sp|Q65CC1|KANF_STRKN 2-deoxystreptamine glucosyltransferase OS=Streptomyces kanamyceticus OX=1967 GN=kanF PE=1 SV=1	P2506_Topinambur_IT
00000100|gene_cluster:GC_00004367|genome_name:P2506_Topinambur_IT|gene_callers_id:3016	sp|Q59002|Y1607_METJA	31.973	147	88	5	158	296	173	315	3.1e-09	61.6	sp|Q59002|Y1607_METJA Uncharacterized glycosyltransferase MJ1607 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1607 PE=3 SV=1	P2506_Topinambur_IT
00000104|gene_cluster:GC_00005075|genome_name:P2506_Topinambur_IT|gene_callers_id:3019	sp|P37782|RFBF_SHIFL	25.882	255	157	10	6	247	7	242	6.14e-05	47.4	sp|P37782|RFBF_SHIFL dTDP-rhamnosyl transferase RfbF OS=Shigella flexneri OX=623 GN=rfbF PE=3 SV=2	P2506_Topinambur_IT
00000104|gene_cluster:GC_00005075|genome_name:P2506_Topinambur_IT|gene_callers_id:3019	sp|P9WMX3|GLFT1_MYCTU	27.041	196	136	5	6	198	7	198	0.00011	47.0	sp|P9WMX3|GLFT1_MYCTU Galactofuranosyltransferase GlfT1 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=glfT1 PE=1 SV=1	P2506_Topinambur_IT
00000104|gene_cluster:GC_00005075|genome_name:P2506_Topinambur_IT|gene_callers_id:3019	sp|P9WMX2|GLFT1_MYCTO	27.041	196	136	5	6	198	7	198	0.00011	47.0	sp|P9WMX2|GLFT1_MYCTO Galactofuranosyltransferase GlfT1 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=glfT1 PE=3 SV=1	P2506_Topinambur_IT
00000104|gene_cluster:GC_00005075|genome_name:P2506_Topinambur_IT|gene_callers_id:3019	sp|A0R5Z2|GLFT1_MYCS2	38.462	91	53	1	6	96	9	96	0.000314	45.4	sp|A0R5Z2|GLFT1_MYCS2 Galactofuranosyltransferase GlfT1 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glfT1 PE=1 SV=1	P2506_Topinambur_IT
00000104|gene_cluster:GC_00005075|genome_name:P2506_Topinambur_IT|gene_callers_id:3019	sp|Q6GDD8|ICAA_STAAR	24.211	95	68	2	7	101	52	142	0.002	43.1	sp|Q6GDD8|ICAA_STAAR Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=icaA PE=3 SV=1	P2506_Topinambur_IT
00000162|gene_cluster:GC_00004474|genome_name:P2506_Topinambur_IT|gene_callers_id:2840	sp|P19769|INSK_ECOLI	38.362	232	121	5	2	226	59	275	4.4e-47	160.0	sp|P19769|INSK_ECOLI Putative transposase InsK for insertion sequence element IS150 OS=Escherichia coli (strain K12) OX=83333 GN=insK PE=2 SV=2	P2506_Topinambur_IT
00000162|gene_cluster:GC_00004474|genome_name:P2506_Topinambur_IT|gene_callers_id:2840	sp|O05086|Y1721_HAEIN	40.654	214	119	4	16	229	9	214	5.940000000000001e-47	157.0	sp|O05086|Y1721_HAEIN Uncharacterized transposase-like protein HI_1721 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1721 PE=3 SV=1	P2506_Topinambur_IT
00000162|gene_cluster:GC_00004474|genome_name:P2506_Topinambur_IT|gene_callers_id:2840	sp|Q79CE8|T1353_SHIFL	33.772	228	140	7	2	226	287	506	1.42e-28	115.0	sp|Q79CE8|T1353_SHIFL Probable transposase for insertion sequence element IS1353 OS=Shigella flexneri OX=623 PE=3 SV=1	P2506_Topinambur_IT
00000162|gene_cluster:GC_00004474|genome_name:P2506_Topinambur_IT|gene_callers_id:2840	sp|P35878|T904_LACLA	30.667	225	148	7	2	225	31	248	3.47e-20	89.0	sp|P35878|T904_LACLA Transposase for insertion sequence element IS904 OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=nisX1 PE=3 SV=1	P2506_Topinambur_IT
00000162|gene_cluster:GC_00004474|genome_name:P2506_Topinambur_IT|gene_callers_id:2840	sp|P16942|T629_SHISO	28.959	221	148	5	2	222	67	278	8.69e-18	83.2	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629 OS=Shigella sonnei OX=624 PE=4 SV=1	P2506_Topinambur_IT
00000165|gene_cluster:GC_00005110|genome_name:P2506_Topinambur_IT|gene_callers_id:2448	sp|O06008|ADHR_BACSU	43.363	113	64	0	1	113	1	113	3.14e-32	113.0	sp|O06008|ADHR_BACSU HTH-type transcriptional regulator AdhR OS=Bacillus subtilis (strain 168) OX=224308 GN=adhR PE=1 SV=2	P2506_Topinambur_IT
00000165|gene_cluster:GC_00005110|genome_name:P2506_Topinambur_IT|gene_callers_id:2448	sp|P44558|Y186_HAEIN	30.556	108	75	0	6	113	8	115	2.63e-15	70.5	sp|P44558|Y186_HAEIN Uncharacterized HTH-type transcriptional regulator HI_0186 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0186 PE=1 SV=1	P2506_Topinambur_IT
00000165|gene_cluster:GC_00005110|genome_name:P2506_Topinambur_IT|gene_callers_id:2448	sp|Q9X5X4|HMRR_SINMW	32.5	120	69	3	1	116	1	112	2.21e-13	65.9	sp|Q9X5X4|HMRR_SINMW HTH-type transcriptional regulator HmrR OS=Sinorhizobium medicae (strain WSM419) OX=366394 GN=hmrR PE=1 SV=1	P2506_Topinambur_IT
00000165|gene_cluster:GC_00005110|genome_name:P2506_Topinambur_IT|gene_callers_id:2448	sp|P37510|YYAN_BACSU	41.791	67	39	0	2	68	5	71	5.67e-13	64.3	sp|P37510|YYAN_BACSU Uncharacterized HTH-type transcriptional regulator YyaN OS=Bacillus subtilis (strain 168) OX=224308 GN=yyaN PE=4 SV=1	P2506_Topinambur_IT
00000165|gene_cluster:GC_00005110|genome_name:P2506_Topinambur_IT|gene_callers_id:2448	sp|P58379|HMRR2_RHIME	30.833	120	71	3	1	116	1	112	2.88e-12	62.8	sp|P58379|HMRR2_RHIME Heavy metal-dependent transcription regulator 2 OS=Rhizobium meliloti (strain 1021) OX=266834 GN=hmrR2 PE=3 SV=1	P2506_Topinambur_IT
00000207|gene_cluster:GC_00004544|genome_name:P2506_Topinambur_IT|gene_callers_id:3042	sp|Q6FDK3|NRTR_ACIAD	24.352	193	124	5	9	199	25	197	1.21e-07	54.3	sp|Q6FDK3|NRTR_ACIAD ADPR responsive transcriptional repressor NtrR OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=ACIAD0962 PE=1 SV=1	P2506_Topinambur_IT
00000207|gene_cluster:GC_00004544|genome_name:P2506_Topinambur_IT|gene_callers_id:3042	sp|Q58549|ADPP_METJA	26.724	116	76	3	9	124	41	147	4.09e-05	46.2	sp|Q58549|ADPP_METJA ADP-ribose pyrophosphatase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=nudF PE=1 SV=1	P2506_Topinambur_IT
00000207|gene_cluster:GC_00004544|genome_name:P2506_Topinambur_IT|gene_callers_id:3042	sp|P32056|GMM_ECOLI	30.0	70	44	1	9	78	16	80	0.000627	42.7	sp|P32056|GMM_ECOLI GDP-mannose mannosyl hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=gmm PE=1 SV=2	P2506_Topinambur_IT
00000207|gene_cluster:GC_00004544|genome_name:P2506_Topinambur_IT|gene_callers_id:3042	sp|P65553|GMM_SHIFL	31.429	70	43	1	9	78	16	80	0.000651	42.4	sp|P65553|GMM_SHIFL GDP-mannose mannosyl hydrolase OS=Shigella flexneri OX=623 GN=gmm PE=3 SV=1	P2506_Topinambur_IT
00000207|gene_cluster:GC_00004544|genome_name:P2506_Topinambur_IT|gene_callers_id:3042	sp|P65552|GMM_ECO57	31.429	70	43	1	9	78	16	80	0.000651	42.4	sp|P65552|GMM_ECO57 GDP-mannose mannosyl hydrolase OS=Escherichia coli O157:H7 OX=83334 GN=gmm PE=3 SV=1	P2506_Topinambur_IT
00000215|gene_cluster:GC_00004740|genome_name:P2506_Topinambur_IT|gene_callers_id:3080	sp|Q9P6J8|YHD2_SCHPO	40.141	142	84	1	13	153	198	339	1.1599999999999999e-34	126.0	sp|Q9P6J8|YHD2_SCHPO Uncharacterized deaminase C1683.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1683.02 PE=3 SV=1	P2506_Topinambur_IT
00000215|gene_cluster:GC_00004740|genome_name:P2506_Topinambur_IT|gene_callers_id:3080	sp|Q2SLW3|ADE_HAHCH	39.85	133	78	1	22	152	202	334	1.25e-30	115.0	sp|Q2SLW3|ADE_HAHCH Adenine deaminase OS=Hahella chejuensis (strain KCTC 2396) OX=349521 GN=HCH_01503 PE=3 SV=1	P2506_Topinambur_IT
00000215|gene_cluster:GC_00004740|genome_name:P2506_Topinambur_IT|gene_callers_id:3080	sp|A6VWL7|ADE_MARMS	39.695	131	77	1	22	150	205	335	1.2300000000000001e-29	113.0	sp|A6VWL7|ADE_MARMS Adenine deaminase OS=Marinomonas sp. (strain MWYL1) OX=400668 GN=Mmwyl1_1922 PE=3 SV=1	P2506_Topinambur_IT
00000215|gene_cluster:GC_00004740|genome_name:P2506_Topinambur_IT|gene_callers_id:3080	sp|Q20YN2|ADE_RHOPB	33.333	132	86	1	23	152	206	337	1.6900000000000001e-29	112.0	sp|Q20YN2|ADE_RHOPB Adenine deaminase OS=Rhodopseudomonas palustris (strain BisB18) OX=316056 GN=RPC_4230 PE=3 SV=1	P2506_Topinambur_IT
00000215|gene_cluster:GC_00004740|genome_name:P2506_Topinambur_IT|gene_callers_id:3080	sp|Q5NNW5|ADE_ZYMMO	40.152	132	77	1	23	152	206	337	6.61e-29	111.0	sp|Q5NNW5|ADE_ZYMMO Adenine deaminase OS=Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4) OX=264203 GN=ZMO0971 PE=3 SV=1	P2506_Topinambur_IT
00000237|gene_cluster:GC_00004346|genome_name:P2506_Topinambur_IT|gene_callers_id:2998	sp|P48758|CBR1_MOUSE	34.875	281	135	9	4	242	3	277	7.29e-35	128.0	sp|P48758|CBR1_MOUSE Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3	P2506_Topinambur_IT
00000237|gene_cluster:GC_00004346|genome_name:P2506_Topinambur_IT|gene_callers_id:2998	sp|Q28960|CBR1_PIG	33.452	281	139	9	4	242	3	277	3.8800000000000005e-33	124.0	sp|Q28960|CBR1_PIG Carbonyl reductase [NADPH] 1 OS=Sus scrofa OX=9823 GN=CBR1 PE=1 SV=3	P2506_Topinambur_IT
00000237|gene_cluster:GC_00004346|genome_name:P2506_Topinambur_IT|gene_callers_id:2998	sp|Q3SZD7|CBR1_BOVIN	35.106	282	138	8	1	242	1	277	1.3e-31	120.0	sp|Q3SZD7|CBR1_BOVIN Carbonyl reductase [NADPH] 1 OS=Bos taurus OX=9913 GN=CBR1 PE=2 SV=1	P2506_Topinambur_IT
00000237|gene_cluster:GC_00004346|genome_name:P2506_Topinambur_IT|gene_callers_id:2998	sp|W6QCN3|ANUI_PENRF	34.375	224	137	5	8	223	8	229	2.92e-31	118.0	sp|W6QCN3|ANUI_PENRF Short-chain dehydrogenase anuI OS=Penicillium roqueforti (strain FM164) OX=1365484 GN=anuI PE=3 SV=1	P2506_Topinambur_IT
00000237|gene_cluster:GC_00004346|genome_name:P2506_Topinambur_IT|gene_callers_id:2998	sp|P16152|CBR1_HUMAN	33.813	278	134	10	8	242	7	277	5.25e-31	118.0	sp|P16152|CBR1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3	P2506_Topinambur_IT
00000245|gene_cluster:GC_00004561|genome_name:P2506_Topinambur_IT|gene_callers_id:1686	sp|P57017|Y6K4_BPP22	53.191	47	19	2	6	51	4	48	2.58e-05	40.0	sp|P57017|Y6K4_BPP22 Uncharacterized 6.4 kDa protein in sieA-mnt intergenic region OS=Salmonella phage P22 OX=10754 PE=4 SV=1	P2506_Topinambur_IT
00000314|gene_cluster:GC_00004125|genome_name:P2506_Topinambur_IT|gene_callers_id:3066	sp|P94422|YCNB_BACSU	35.165	455	279	4	8	450	11	461	8.73e-71	234.0	sp|P94422|YCNB_BACSU Uncharacterized MFS-type transporter YcnB OS=Bacillus subtilis (strain 168) OX=224308 GN=ycnB PE=3 SV=1	P2506_Topinambur_IT
00000314|gene_cluster:GC_00004125|genome_name:P2506_Topinambur_IT|gene_callers_id:3066	sp|P54585|YHCA_BACSU	35.629	421	255	6	7	418	10	423	4.21e-64	218.0	sp|P54585|YHCA_BACSU Uncharacterized MFS-type transporter YhcA OS=Bacillus subtilis (strain 168) OX=224308 GN=yhcA PE=3 SV=2	P2506_Topinambur_IT
00000314|gene_cluster:GC_00004125|genome_name:P2506_Topinambur_IT|gene_callers_id:3066	sp|Q92EE1|LMRB_LISIN	33.486	436	248	11	13	426	17	432	6.63e-53	187.0	sp|Q92EE1|LMRB_LISIN Lincomycin resistance protein LmrB OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=lmrB PE=3 SV=1	P2506_Topinambur_IT
00000314|gene_cluster:GC_00004125|genome_name:P2506_Topinambur_IT|gene_callers_id:3066	sp|Q8Y9K8|LMRB_LISMO	33.257	436	249	11	13	426	17	432	1.5699999999999998e-52	186.0	sp|Q8Y9K8|LMRB_LISMO Lincomycin resistance protein LmrB OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=lmrB PE=3 SV=1	P2506_Topinambur_IT
00000314|gene_cluster:GC_00004125|genome_name:P2506_Topinambur_IT|gene_callers_id:3066	sp|O35018|LMRB_BACSU	32.414	435	281	8	13	437	20	451	2.84e-51	183.0	sp|O35018|LMRB_BACSU Lincomycin resistance protein LmrB OS=Bacillus subtilis (strain 168) OX=224308 GN=lmrB PE=3 SV=1	P2506_Topinambur_IT
00000329|gene_cluster:GC_00004969|genome_name:P2506_Topinambur_IT|gene_callers_id:3077	sp|Q96VH4|HBN1_YEAST	35.417	96	60	1	1	96	95	188	5.81e-16	72.4	sp|Q96VH4|HBN1_YEAST Putative nitroreductase HBN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HBN1 PE=1 SV=1	P2506_Topinambur_IT
00000329|gene_cluster:GC_00004969|genome_name:P2506_Topinambur_IT|gene_callers_id:3077	sp|P37261|FRM2_YEAST	35.052	97	57	2	1	95	95	187	7.71e-13	64.3	sp|P37261|FRM2_YEAST nitroreductase FRM2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRM2 PE=1 SV=2	P2506_Topinambur_IT
00000344|gene_cluster:GC_00004362|genome_name:P2506_Topinambur_IT|gene_callers_id:2955	sp|P38033|NIFS_BACSU	36.24	367	223	4	1	357	1	366	2.16e-66	218.0	sp|P38033|NIFS_BACSU Putative cysteine desulfurase NifS OS=Bacillus subtilis (strain 168) OX=224308 GN=nifS PE=2 SV=1	P2506_Topinambur_IT
00000344|gene_cluster:GC_00004362|genome_name:P2506_Topinambur_IT|gene_callers_id:2955	sp|Q9KDJ6|NIFS_HALH5	32.88	368	240	5	1	363	1	366	1.4500000000000001e-58	197.0	sp|Q9KDJ6|NIFS_HALH5 Putative cysteine desulfurase NifS OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=nifS PE=3 SV=1	P2506_Topinambur_IT
00000344|gene_cluster:GC_00004362|genome_name:P2506_Topinambur_IT|gene_callers_id:2955	sp|P31672|NIFS_LACDA	33.867	375	237	7	1	365	1	374	5.42e-51	177.0	sp|P31672|NIFS_LACDA NifS/IcsS protein homolog OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14) OX=390333 GN=Ldb0724 PE=3 SV=2	P2506_Topinambur_IT
00000344|gene_cluster:GC_00004362|genome_name:P2506_Topinambur_IT|gene_callers_id:2955	sp|A0A7V4WV16|MES_CALAY	31.148	366	236	7	2	356	754	1114	1.1599999999999999e-42	162.0	sp|A0A7V4WV16|MES_CALAY Metallopterin-dependent ergothioneine synthase OS=Caldithrix abyssi OX=187145 GN=ENK44_09415 PE=1 SV=1	P2506_Topinambur_IT
00000344|gene_cluster:GC_00004362|genome_name:P2506_Topinambur_IT|gene_callers_id:2955	sp|O34874|ISCS2_BACSU	32.713	376	231	7	1	361	1	369	1.33e-40	150.0	sp|O34874|ISCS2_BACSU Putative cysteine desulfurase IscS 2 OS=Bacillus subtilis (strain 168) OX=224308 GN=iscS2 PE=3 SV=1	P2506_Topinambur_IT
00000409|gene_cluster:GC_00004993|genome_name:P2506_Topinambur_IT|gene_callers_id:2621	sp|Q04763|SCAF_BPLLH	32.447	188	115	5	1	188	1	176	9.1e-20	85.1	sp|Q04763|SCAF_BPLLH Capsid assembly scaffolding protein OS=Lactococcus phage LL-H OX=12348 GN=g20 PE=3 SV=1	P2506_Topinambur_IT
00000409|gene_cluster:GC_00004993|genome_name:P2506_Topinambur_IT|gene_callers_id:2621	sp|Q04764|SCAF_BPMV4	32.704	159	98	3	1	159	1	150	1.3e-15	74.3	sp|Q04764|SCAF_BPMV4 Capsid assembly scaffolding protein OS=Lactococcus phage mv4 OX=12392 GN=g20 PE=3 SV=1	P2506_Topinambur_IT
