query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000026|gene_cluster:GC_00004905|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1578	sp|P94361|YXKH_BACSU	35.612	278	170	6	8	280	4	277	4.21e-49	167.0	sp|P94361|YXKH_BACSU Putative polysaccharide deacetylase YxkH OS=Bacillus subtilis (strain 168) OX=224308 GN=yxkH PE=3 SV=1	P3342_SorghumSeso_BE
00000026|gene_cluster:GC_00004905|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1578	sp|Q6GDD6|ICAB_STAAR	26.786	224	146	4	69	279	63	281	2.56e-16	80.5	sp|Q6GDD6|ICAB_STAAR Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=icaB PE=3 SV=1	P3342_SorghumSeso_BE
00000026|gene_cluster:GC_00004905|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1578	sp|Q5HCM9|ICAB_STAAC	26.786	224	146	5	69	279	63	281	3.23e-16	80.1	sp|Q5HCM9|ICAB_STAAC Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase OS=Staphylococcus aureus (strain COL) OX=93062 GN=icaB PE=3 SV=1	P3342_SorghumSeso_BE
00000026|gene_cluster:GC_00004905|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1578	sp|Q8NUI6|ICAB_STAAW	26.786	224	146	5	69	279	63	281	3.24e-16	80.1	sp|Q8NUI6|ICAB_STAAW Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase OS=Staphylococcus aureus (strain MW2) OX=196620 GN=icaB PE=3 SV=1	P3342_SorghumSeso_BE
00000026|gene_cluster:GC_00004905|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1578	sp|Q6G606|ICAB_STAAS	26.786	224	146	5	69	279	63	281	3.24e-16	80.1	sp|Q6G606|ICAB_STAAS Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=icaB PE=3 SV=1	P3342_SorghumSeso_BE
00000031|gene_cluster:GC_00005207|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1587	sp|P71054|EPSE_BACSU	28.74	254	180	1	1	253	11	264	1.17e-40	144.0	sp|P71054|EPSE_BACSU Putative glycosyltransferase EpsE OS=Bacillus subtilis (strain 168) OX=224308 GN=epsE PE=2 SV=2	P3342_SorghumSeso_BE
00000031|gene_cluster:GC_00005207|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1587	sp|Q57287|Y1578_HAEIN	31.683	202	127	4	5	196	15	215	1.4800000000000002e-21	94.7	sp|Q57287|Y1578_HAEIN Uncharacterized glycosyltransferase HI_1578 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1578 PE=3 SV=1	P3342_SorghumSeso_BE
00000031|gene_cluster:GC_00005207|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1587	sp|Q4KXC9|WBNJ_ECOLX	31.925	213	127	7	1	204	13	216	5.81e-20	89.4	sp|Q4KXC9|WBNJ_ECOLX O-antigen biosynthesis glycosyltransferase WbnJ OS=Escherichia coli OX=562 GN=wbnJ PE=1 SV=1	P3342_SorghumSeso_BE
00000031|gene_cluster:GC_00005207|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1587	sp|Q58457|Y1057_METJA	32.178	202	128	4	1	196	14	212	2.59e-19	88.2	sp|Q58457|Y1057_METJA Uncharacterized glycosyltransferase MJ1057 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1057 PE=3 SV=2	P3342_SorghumSeso_BE
00000031|gene_cluster:GC_00005207|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1587	sp|Q46635|AMSE_ERWAM	28.571	203	134	4	10	207	17	213	1.44e-17	82.8	sp|Q46635|AMSE_ERWAM Amylovoran biosynthesis glycosyltransferase AmsE OS=Erwinia amylovora OX=552 GN=amsE PE=3 SV=2	P3342_SorghumSeso_BE
00000032|gene_cluster:GC_00004824|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1573	sp|P71056|EPSG_BACSU	26.882	186	126	4	44	219	35	220	1.48e-11	68.9	sp|P71056|EPSG_BACSU Transmembrane protein EpsG OS=Bacillus subtilis (strain 168) OX=224308 GN=epsG PE=2 SV=1	P3342_SorghumSeso_BE
00000053|gene_cluster:GC_00004552|genome_name:P3342_SorghumSeso_BE|gene_callers_id:662	sp|Q06426|YO91_BPP2	44.595	74	38	2	2	74	4	75	1.87e-10	55.5	sp|Q06426|YO91_BPP2 Uncharacterized 12.9 kDa protein in GpA 3'region OS=Escherichia phage P2 OX=2905681 GN=ORF91 PE=4 SV=1	P3342_SorghumSeso_BE
00000053|gene_cluster:GC_00004552|genome_name:P3342_SorghumSeso_BE|gene_callers_id:662	sp|P21318|YR7D_ECOLX	38.71	62	36	1	1	62	5	64	4.11e-08	49.3	sp|P21318|YR7D_ECOLX Protein ORFd in retron Ec67 OS=Escherichia coli OX=562 PE=4 SV=1	P3342_SorghumSeso_BE
00000056|gene_cluster:GC_00004300|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1127	sp|O31834|YOZG_BACSU	29.577	71	49	1	5	75	6	75	9.51e-07	48.5	sp|O31834|YOZG_BACSU Uncharacterized HTH-type transcriptional regulator YozG OS=Bacillus subtilis (strain 168) OX=224308 GN=yozG PE=4 SV=1	P3342_SorghumSeso_BE
00000081|gene_cluster:GC_00004240|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1388	sp|P24141|OPPA_BACSU	49.412	85	42	1	64	148	70	153	1.11e-19	87.4	sp|P24141|OPPA_BACSU Oligopeptide-binding protein OppA OS=Bacillus subtilis (strain 168) OX=224308 GN=oppA PE=1 SV=1	P3342_SorghumSeso_BE
00000081|gene_cluster:GC_00004240|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1388	sp|P26906|DPPE_BACSU	34.839	155	90	3	3	148	5	157	1.34e-18	84.3	sp|P26906|DPPE_BACSU Dipeptide-binding protein DppE OS=Bacillus subtilis (strain 168) OX=224308 GN=dppE PE=1 SV=4	P3342_SorghumSeso_BE
00000081|gene_cluster:GC_00004240|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1388	sp|A2RI74|DPPA_LACLM	29.932	147	98	2	2	148	3	144	6.76e-16	76.6	sp|A2RI74|DPPA_LACLM Dipeptide-binding protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=dppA PE=1 SV=1	P3342_SorghumSeso_BE
00000081|gene_cluster:GC_00004240|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1388	sp|P77348|MPPA_ECOLI	33.333	105	66	2	46	148	47	149	1.02e-12	67.4	sp|P77348|MPPA_ECOLI Periplasmic murein peptide-binding protein MppA OS=Escherichia coli (strain K12) OX=83333 GN=mppA PE=1 SV=2	P3342_SorghumSeso_BE
00000081|gene_cluster:GC_00004240|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1388	sp|P71370|OPPA_HAEIN	35.78	109	67	3	42	148	41	148	1.74e-11	63.9	sp|P71370|OPPA_HAEIN Periplasmic oligopeptide-binding protein OppA OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=oppA PE=3 SV=1	P3342_SorghumSeso_BE
00000097|gene_cluster:GC_00004642|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2950	sp|P09757|TETM_UREUR	99.687	639	2	0	1	639	1	639	0.0	1317.0	sp|P09757|TETM_UREUR Tetracycline resistance protein TetM OS=Ureaplasma urealyticum OX=2130 GN=tetM PE=3 SV=1	P3342_SorghumSeso_BE
00000097|gene_cluster:GC_00004642|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2950	sp|Q51238|TETM_NEIME	99.531	639	3	0	1	639	1	639	0.0	1314.0	sp|Q51238|TETM_NEIME Tetracycline resistance protein TetM OS=Neisseria meningitidis OX=487 GN=tetM PE=3 SV=1	P3342_SorghumSeso_BE
00000097|gene_cluster:GC_00004642|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2950	sp|Q47810|TET1_ENTFL	99.218	639	5	0	1	639	1	639	0.0	1310.0	sp|Q47810|TET1_ENTFL Tetracycline resistance protein TetM from transposon TnFO1 OS=Enterococcus faecalis OX=1351 GN=tetM PE=1 SV=2	P3342_SorghumSeso_BE
00000097|gene_cluster:GC_00004642|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2950	sp|P21598|TET9_ENTFL	98.905	639	7	0	1	639	1	639	0.0	1307.0	sp|P21598|TET9_ENTFL Tetracycline resistance protein TetM from transposon Tn916 OS=Enterococcus faecalis OX=1351 GN=tetM PE=1 SV=1	P3342_SorghumSeso_BE
00000097|gene_cluster:GC_00004642|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2950	sp|Q54807|TETM_STREE	97.183	639	18	0	1	639	1	639	0.0	1287.0	sp|Q54807|TETM_STREE Tetracycline resistance protein TetM from transposon Tn5251 OS=Streptococcus pneumoniae OX=1313 GN=tetM(5251) PE=3 SV=1	P3342_SorghumSeso_BE
00000103|gene_cluster:GC_00004234|genome_name:P3342_SorghumSeso_BE|gene_callers_id:208	sp|P46321|LICR_BACSU	22.457	521	347	18	86	568	91	592	4.41e-10	66.2	sp|P46321|LICR_BACSU Probable licABCH operon regulator OS=Bacillus subtilis (strain 168) OX=224308 GN=licR PE=1 SV=1	P3342_SorghumSeso_BE
00000103|gene_cluster:GC_00004234|genome_name:P3342_SorghumSeso_BE|gene_callers_id:208	sp|O31644|MANR_BACSU	20.677	266	185	8	334	582	360	616	0.006	43.5	sp|O31644|MANR_BACSU Transcriptional regulator ManR OS=Bacillus subtilis (strain 168) OX=224308 GN=manR PE=1 SV=2	P3342_SorghumSeso_BE
00000131|gene_cluster:GC_00004417|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1564	sp|P39850|CAPA_STAAU	22.436	156	114	3	58	212	69	218	0.007	40.0	sp|P39850|CAPA_STAAU Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus OX=1280 GN=capA PE=3 SV=1	P3342_SorghumSeso_BE
00000132|gene_cluster:GC_00004594|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2993	sp|A6SSW9|BOA17_BOTFB	37.546	269	164	3	9	273	2	270	6.41e-57	187.0	sp|A6SSW9|BOA17_BOTFB Oxidoreductase BOA17 OS=Botryotinia fuckeliana (strain B05.10) OX=332648 GN=BOA17 PE=2 SV=1	P3342_SorghumSeso_BE
00000132|gene_cluster:GC_00004594|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2993	sp|Q8A945|KDSR_BACTN	39.837	246	135	4	10	250	4	241	1.98e-47	162.0	sp|Q8A945|KDSR_BACTN 3-ketodihydrosphingosine reductase OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50) OX=226186 GN=kdsr PE=1 SV=1	P3342_SorghumSeso_BE
00000132|gene_cluster:GC_00004594|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2993	sp|O74628|YQ53_SCHPO	35.06	251	149	6	2	248	4	244	5.84e-38	138.0	sp|O74628|YQ53_SCHPO Uncharacterized oxidoreductase C162.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC162.03 PE=3 SV=1	P3342_SorghumSeso_BE
00000132|gene_cluster:GC_00004594|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2993	sp|P0CU00|YI78_SCHPO	37.824	193	119	1	57	248	16	208	2.03e-36	133.0	sp|P0CU00|YI78_SCHPO Uncharacterized oxidoreductase SPAC977.08 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC977.08 PE=3 SV=1	P3342_SorghumSeso_BE
00000132|gene_cluster:GC_00004594|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2993	sp|P0CU01|YI49_SCHPO	37.824	193	119	1	57	248	16	208	2.03e-36	133.0	sp|P0CU01|YI49_SCHPO Uncharacterized oxidoreductase SPBC1348.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1348.09 PE=3 SV=1	P3342_SorghumSeso_BE
00000137|gene_cluster:GC_00004213|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2331	sp|P26421|LACC_STRMU	48.882	313	156	3	1	312	1	310	3.32e-106	315.0	sp|P26421|LACC_STRMU Tagatose-6-phosphate kinase OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=lacC PE=3 SV=1	P3342_SorghumSeso_BE
00000137|gene_cluster:GC_00004213|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2331	sp|Q833W9|LACC_ENTFA	52.475	303	143	1	1	303	1	302	1.18e-104	311.0	sp|Q833W9|LACC_ENTFA Tagatose-6-phosphate kinase OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=lacC PE=1 SV=1	P3342_SorghumSeso_BE
00000137|gene_cluster:GC_00004213|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2331	sp|Q6GEN6|LACC_STAAR	49.038	312	157	2	1	312	1	310	3.2e-104	310.0	sp|Q6GEN6|LACC_STAAR Tagatose-6-phosphate kinase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=lacC PE=3 SV=1	P3342_SorghumSeso_BE
00000137|gene_cluster:GC_00004213|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2331	sp|P0A0B8|LACC_STAAW	48.718	312	158	2	1	312	1	310	1.29e-103	308.0	sp|P0A0B8|LACC_STAAW Tagatose-6-phosphate kinase OS=Staphylococcus aureus (strain MW2) OX=196620 GN=lacC PE=3 SV=1	P3342_SorghumSeso_BE
00000137|gene_cluster:GC_00004213|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2331	sp|A8YYG0|LACC_STAAT	48.718	312	158	2	1	312	1	310	1.29e-103	308.0	sp|A8YYG0|LACC_STAAT Tagatose-6-phosphate kinase OS=Staphylococcus aureus (strain USA300 / TCH1516) OX=451516 GN=lacC PE=3 SV=1	P3342_SorghumSeso_BE
00000139|gene_cluster:GC_00004624|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2928	sp|P52329|SIGA_ENTFA	47.561	246	121	3	209	454	131	368	2.92e-65	217.0	sp|P52329|SIGA_ENTFA RNA polymerase sigma factor SigA OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=sigA PE=3 SV=2	P3342_SorghumSeso_BE
00000139|gene_cluster:GC_00004624|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2928	sp|P06224|SIGA_BACSU	47.934	242	118	3	213	454	138	371	3.33e-64	214.0	sp|P06224|SIGA_BACSU RNA polymerase sigma factor SigA OS=Bacillus subtilis (strain 168) OX=224308 GN=sigA PE=1 SV=2	P3342_SorghumSeso_BE
00000139|gene_cluster:GC_00004624|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2928	sp|P52328|SIGA_BACSP	47.107	242	120	3	213	454	144	377	9.58e-64	213.0	sp|P52328|SIGA_BACSP RNA polymerase sigma factor SigA OS=Bacillus sp. OX=1409 GN=sigA PE=3 SV=1	P3342_SorghumSeso_BE
00000139|gene_cluster:GC_00004624|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2928	sp|P52331|SIGA_LISMO	47.521	242	119	3	213	454	141	374	2.22e-63	212.0	sp|P52331|SIGA_LISMO RNA polymerase sigma factor SigA OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=sigA PE=3 SV=1	P3342_SorghumSeso_BE
00000139|gene_cluster:GC_00004624|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2928	sp|Q92BQ6|SIGA_LISIN	47.521	242	119	3	213	454	141	374	2.4e-63	212.0	sp|Q92BQ6|SIGA_LISIN RNA polymerase sigma factor SigA OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=sigA PE=3 SV=1	P3342_SorghumSeso_BE
00000173|gene_cluster:GC_00005098|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1589	sp|Q10323|IMT3_SCHPO	31.068	103	58	4	2	96	56	153	2.67e-06	50.8	sp|Q10323|IMT3_SCHPO Inositol phosphoceramide mannosyltransferase 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17G8.11c PE=1 SV=1	P3342_SorghumSeso_BE
00000173|gene_cluster:GC_00005098|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1589	sp|I1RB03|GT2_GIBZE	35.0	60	35	1	92	147	350	409	0.001	43.5	sp|I1RB03|GT2_GIBZE Type 2 glycosyltransferase OS=Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) OX=229533 GN=GT2 PE=2 SV=1	P3342_SorghumSeso_BE
00000173|gene_cluster:GC_00005098|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1589	sp|P38287|CSH1_YEAST	28.037	107	64	4	3	101	62	163	0.007	40.8	sp|P38287|CSH1_YEAST Mannosyl phosphorylinositol ceramide synthase CSH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CSH1 PE=1 SV=1	P3342_SorghumSeso_BE
00000173|gene_cluster:GC_00005098|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1589	sp|O14084|IMT1_SCHPO	45.714	35	19	0	67	101	134	168	0.009	40.4	sp|O14084|IMT1_SCHPO Inositol phosphoceramide mannosyltransferase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=imt1 PE=3 SV=2	P3342_SorghumSeso_BE
00000210|gene_cluster:GC_00004818|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2980	sp|P19529|REPN_STAAU	100.0	94	0	0	1	94	221	314	1.73e-62	194.0	sp|P19529|REPN_STAAU Replication initiation protein OS=Staphylococcus aureus OX=1280 GN=repN PE=1 SV=1	P3342_SorghumSeso_BE
00000210|gene_cluster:GC_00004818|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2980	sp|P03064|REPC_STAAU	84.043	94	15	0	1	94	221	314	3.14e-53	171.0	sp|P03064|REPC_STAAU Replication initiation protein OS=Staphylococcus aureus OX=1280 GN=repC PE=3 SV=1	P3342_SorghumSeso_BE
00000210|gene_cluster:GC_00004818|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2980	sp|P08115|REP_STAAU	77.66	94	21	0	1	94	221	314	4.37e-47	155.0	sp|P08115|REP_STAAU Replication initiation protein OS=Staphylococcus aureus OX=1280 GN=rep PE=3 SV=1	P3342_SorghumSeso_BE
00000210|gene_cluster:GC_00004818|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2980	sp|P03065|REPD_STAAU	77.66	94	21	0	1	94	218	311	5.09e-47	155.0	sp|P03065|REPD_STAAU Replication initiation protein OS=Staphylococcus aureus OX=1280 GN=repD PE=1 SV=1	P3342_SorghumSeso_BE
00000210|gene_cluster:GC_00004818|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2980	sp|P12053|REPE_STAAU	73.404	94	25	0	1	94	221	314	5.24e-47	155.0	sp|P12053|REPE_STAAU Replication initiation protein OS=Staphylococcus aureus OX=1280 GN=repE PE=1 SV=1	P3342_SorghumSeso_BE
00000222|gene_cluster:GC_00004147|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2839	sp|A0A0H3JPC6|TARS_STAAM	32.864	213	130	4	1	210	1	203	3.87e-23	103.0	sp|A0A0H3JPC6|TARS_STAAM Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarS OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=tarS PE=1 SV=1	P3342_SorghumSeso_BE
00000222|gene_cluster:GC_00004147|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2839	sp|A0A0H3JVA1|TARS_STAAW	32.864	213	130	4	1	210	1	203	4.2899999999999994e-23	103.0	sp|A0A0H3JVA1|TARS_STAAW Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarS OS=Staphylococcus aureus (strain MW2) OX=196620 GN=tarS PE=1 SV=1	P3342_SorghumSeso_BE
00000222|gene_cluster:GC_00004147|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2839	sp|P71057|EPSH_BACSU	27.434	226	155	6	4	225	6	226	1.84e-22	99.8	sp|P71057|EPSH_BACSU Putative glycosyltransferase EpsH OS=Bacillus subtilis (strain 168) OX=224308 GN=epsH PE=2 SV=1	P3342_SorghumSeso_BE
00000222|gene_cluster:GC_00004147|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2839	sp|P71059|EPSJ_BACSU	26.852	216	154	4	4	217	5	218	5.45e-19	90.1	sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1	P3342_SorghumSeso_BE
00000222|gene_cluster:GC_00004147|genome_name:P3342_SorghumSeso_BE|gene_callers_id:2839	sp|E0U4V7|TARQ_BACSH	32.735	223	112	7	4	210	3	203	6.07e-17	85.5	sp|E0U4V7|TARQ_BACSH Poly(ribitol-phosphate) beta-glucosyltransferase OS=Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) OX=655816 GN=tarQ PE=1 SV=1	P3342_SorghumSeso_BE
00000232|gene_cluster:GC_00004630|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1574	sp|P71057|EPSH_BACSU	30.4	250	156	7	2	241	3	244	8.15e-25	105.0	sp|P71057|EPSH_BACSU Putative glycosyltransferase EpsH OS=Bacillus subtilis (strain 168) OX=224308 GN=epsH PE=2 SV=1	P3342_SorghumSeso_BE
00000232|gene_cluster:GC_00004630|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1574	sp|P71059|EPSJ_BACSU	41.176	119	70	0	1	119	1	119	5.049999999999999e-23	100.0	sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1	P3342_SorghumSeso_BE
00000232|gene_cluster:GC_00004630|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1574	sp|A0A0H2UR96|GLYG_STRPN	31.429	245	137	7	1	229	1	230	7.31e-23	99.4	sp|A0A0H2UR96|GLYG_STRPN Glycosyltransferase GlyG OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyG PE=1 SV=1	P3342_SorghumSeso_BE
00000232|gene_cluster:GC_00004630|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1574	sp|A0A0H2URH7|GLYAT_STRPN	39.13	115	70	0	5	119	7	121	1.31e-20	95.9	sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1	P3342_SorghumSeso_BE
00000232|gene_cluster:GC_00004630|genome_name:P3342_SorghumSeso_BE|gene_callers_id:1574	sp|P11290|YIBD_ECOLI	26.471	204	122	6	5	192	8	199	1.75e-17	85.1	sp|P11290|YIBD_ECOLI Uncharacterized glycosyltransferase YibD OS=Escherichia coli (strain K12) OX=83333 GN=yibD PE=3 SV=2	P3342_SorghumSeso_BE
