query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000607|gene_cluster:GC_00004162|genome_name:P2538_Sourdough_Lib|gene_callers_id:2487	sp|Q5HLM5|TAGF_STAEQ	29.683	347	220	6	30	356	355	697	6.99e-45	167.0	sp|Q5HLM5|TAGF_STAEQ Teichoic acid poly(glycerol phosphate) polymerase OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=tagF PE=1 SV=1	P2538_Sourdough_Lib
00000607|gene_cluster:GC_00004162|genome_name:P2538_Sourdough_Lib|gene_callers_id:2487	sp|P27621|TAGB_BACSU	30.65	323	184	13	40	335	37	346	3.8100000000000005e-32	127.0	sp|P27621|TAGB_BACSU Teichoic acid glycerol-phosphate primase OS=Bacillus subtilis (strain 168) OX=224308 GN=tagB PE=1 SV=1	P2538_Sourdough_Lib
00000877|gene_cluster:GC_00005100|genome_name:P2538_Sourdough_Lib|gene_callers_id:3110	sp|P50179|MTL21_LACLC	48.582	282	141	3	3	283	4	282	4.4000000000000004e-96	287.0	sp|P50179|MTL21_LACLC Type II methyltransferase M1.LlaDCHI OS=Lactococcus lactis subsp. cremoris OX=1359 GN=llaDCHIA PE=3 SV=2	P2538_Sourdough_Lib
00000877|gene_cluster:GC_00005100|genome_name:P2538_Sourdough_Lib|gene_callers_id:3110	sp|P04043|MTD21_STREE	47.5	280	144	2	5	284	7	283	2.38e-90	273.0	sp|P04043|MTD21_STREE Type II methyltransferase M1.DpnII OS=Streptococcus pneumoniae OX=1313 GN=dpnM PE=1 SV=1	P2538_Sourdough_Lib
00000877|gene_cluster:GC_00005100|genome_name:P2538_Sourdough_Lib|gene_callers_id:3110	sp|Q58015|MTM3_METJA	40.614	293	150	10	9	283	3	289	5.32e-55	182.0	sp|Q58015|MTM3_METJA Type II methyltransferase M.MjaIII OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaIIIM PE=3 SV=1	P2538_Sourdough_Lib
00000877|gene_cluster:GC_00005100|genome_name:P2538_Sourdough_Lib|gene_callers_id:3110	sp|P34720|MT1A_MORBO	39.073	302	146	13	9	282	1	292	1.38e-50	171.0	sp|P34720|MT1A_MORBO Type II methyltransferase M1.MboI OS=Moraxella bovis OX=476 GN=mboIAM PE=3 SV=1	P2538_Sourdough_Lib
00000877|gene_cluster:GC_00005100|genome_name:P2538_Sourdough_Lib|gene_callers_id:3110	sp|P0AEE8|DMA_ECOLI	35.714	280	164	8	10	286	5	271	6.139999999999999e-48	164.0	sp|P0AEE8|DMA_ECOLI DNA adenine methylase OS=Escherichia coli (strain K12) OX=83333 GN=dam PE=1 SV=1	P2538_Sourdough_Lib
00000900|gene_cluster:GC_00004982|genome_name:P2538_Sourdough_Lib|gene_callers_id:2723	sp|O26979|XERA_METTH	31.148	122	79	4	268	385	186	306	8.09e-08	57.0	sp|O26979|XERA_METTH Tyrosine recombinase XerA OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=xerA PE=3 SV=1	P2538_Sourdough_Lib
00000900|gene_cluster:GC_00004982|genome_name:P2538_Sourdough_Lib|gene_callers_id:2723	sp|Q65JN5|XERC_BACLD	34.066	91	54	3	290	378	201	287	9.16e-07	53.9	sp|Q65JN5|XERC_BACLD Tyrosine recombinase XerC OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=xerC PE=3 SV=1	P2538_Sourdough_Lib
00000900|gene_cluster:GC_00004982|genome_name:P2538_Sourdough_Lib|gene_callers_id:2723	sp|A8F7B4|XER_PSELT	22.42	281	171	13	116	387	40	282	1.68e-05	49.7	sp|A8F7B4|XER_PSELT Tyrosine recombinase Tlet_1492 OS=Pseudothermotoga lettingae (strain ATCC BAA-301 / DSM 14385 / NBRC 107922 / TMO) OX=416591 GN=Tlet_1492 PE=3 SV=1	P2538_Sourdough_Lib
00000900|gene_cluster:GC_00004982|genome_name:P2538_Sourdough_Lib|gene_callers_id:2723	sp|Q5JHA3|XERA_THEKO	38.596	57	35	0	322	378	208	264	1.92e-05	49.7	sp|Q5JHA3|XERA_THEKO Tyrosine recombinase XerA OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=xerA PE=3 SV=1	P2538_Sourdough_Lib
00000900|gene_cluster:GC_00004982|genome_name:P2538_Sourdough_Lib|gene_callers_id:2723	sp|Q8TZV9|XERA_PYRFU	41.818	55	32	0	322	376	211	265	2e-05	49.7	sp|Q8TZV9|XERA_PYRFU Tyrosine recombinase XerA OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=xerA PE=3 SV=1	P2538_Sourdough_Lib
00000906|gene_cluster:GC_00004303|genome_name:P2538_Sourdough_Lib|gene_callers_id:2491	sp|P15555|DAC_STRSR	27.381	84	59	1	69	150	50	133	0.007	42.0	sp|P15555|DAC_STRSR D-alanyl-D-alanine carboxypeptidase OS=Streptomyces sp. (strain R61) OX=31952 PE=1 SV=2	P2538_Sourdough_Lib
00000920|gene_cluster:GC_00005084|genome_name:P2538_Sourdough_Lib|gene_callers_id:2486	sp|Q8NUI7|ICAA_STAAW	28.889	180	113	6	1	173	46	217	5.3e-10	63.2	sp|Q8NUI7|ICAA_STAAW Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain MW2) OX=196620 GN=icaA PE=3 SV=1	P2538_Sourdough_Lib
00000920|gene_cluster:GC_00005084|genome_name:P2538_Sourdough_Lib|gene_callers_id:2486	sp|Q6G608|ICAA_STAAS	28.889	180	113	6	1	173	46	217	5.3e-10	63.2	sp|Q6G608|ICAA_STAAS Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=icaA PE=3 SV=1	P2538_Sourdough_Lib
00000920|gene_cluster:GC_00005084|genome_name:P2538_Sourdough_Lib|gene_callers_id:2486	sp|Q6GDD8|ICAA_STAAR	28.333	180	114	6	1	173	46	217	1.48e-09	62.0	sp|Q6GDD8|ICAA_STAAR Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=icaA PE=3 SV=1	P2538_Sourdough_Lib
00000920|gene_cluster:GC_00005084|genome_name:P2538_Sourdough_Lib|gene_callers_id:2486	sp|Q7A351|ICAA_STAAN	28.333	180	114	6	1	173	46	217	1.48e-09	62.0	sp|Q7A351|ICAA_STAAN Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain N315) OX=158879 GN=icaA PE=3 SV=1	P2538_Sourdough_Lib
00000920|gene_cluster:GC_00005084|genome_name:P2538_Sourdough_Lib|gene_callers_id:2486	sp|Q99QX3|ICAA_STAAM	28.333	180	114	6	1	173	46	217	1.48e-09	62.0	sp|Q99QX3|ICAA_STAAM Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=icaA PE=3 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|P0DW63|QNRB_SCAGO	26.667	75	49	1	27	95	22	96	0.000269	43.9	sp|P0DW63|QNRB_SCAGO Quinolone resistance pentapeptide repeat protein QnrB96 OS=Scandinavium goeteborgense OX=1851514 GN=qnrB96 PE=3 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q5R4L9|SV2A_PONAB	30.208	96	65	2	2	97	475	568	0.000318	44.3	sp|Q5R4L9|SV2A_PONAB Synaptic vesicle glycoprotein 2A OS=Pongo abelii OX=9601 GN=SV2A PE=2 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q5R4L9|SV2A_PONAB	28.947	76	54	0	14	89	505	580	0.003	41.2	sp|Q5R4L9|SV2A_PONAB Synaptic vesicle glycoprotein 2A OS=Pongo abelii OX=9601 GN=SV2A PE=2 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q4R4X3|SV2A_MACFA	30.208	96	65	2	2	97	475	568	0.00039	43.9	sp|Q4R4X3|SV2A_MACFA Synaptic vesicle glycoprotein 2A OS=Macaca fascicularis OX=9541 GN=SV2A PE=2 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q4R4X3|SV2A_MACFA	27.632	76	55	0	14	89	505	580	0.006	40.4	sp|Q4R4X3|SV2A_MACFA Synaptic vesicle glycoprotein 2A OS=Macaca fascicularis OX=9541 GN=SV2A PE=2 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q7L0J3|SV2A_HUMAN	30.208	96	65	2	2	97	475	568	0.00039	43.9	sp|Q7L0J3|SV2A_HUMAN Synaptic vesicle glycoprotein 2A OS=Homo sapiens OX=9606 GN=SV2A PE=1 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q7L0J3|SV2A_HUMAN	28.947	76	54	0	14	89	505	580	0.004	41.2	sp|Q7L0J3|SV2A_HUMAN Synaptic vesicle glycoprotein 2A OS=Homo sapiens OX=9606 GN=SV2A PE=1 SV=1	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q02563|SV2A_RAT	31.0	100	64	3	1	97	471	568	0.000461	43.9	sp|Q02563|SV2A_RAT Synaptic vesicle glycoprotein 2A OS=Rattus norvegicus OX=10116 GN=Sv2a PE=1 SV=2	P2538_Sourdough_Lib
00000933|gene_cluster:GC_00004073|genome_name:P2538_Sourdough_Lib|gene_callers_id:716	sp|Q02563|SV2A_RAT	27.632	76	55	0	14	89	505	580	0.006	40.4	sp|Q02563|SV2A_RAT Synaptic vesicle glycoprotein 2A OS=Rattus norvegicus OX=10116 GN=Sv2a PE=1 SV=2	P2538_Sourdough_Lib
00001007|gene_cluster:GC_00005178|genome_name:P2538_Sourdough_Lib|gene_callers_id:2493	sp|P72367|CAP8A_STAAU	27.461	193	104	10	40	207	38	219	0.000697	42.7	sp|P72367|CAP8A_STAAU Capsular polysaccharide type 8 biosynthesis protein cap8A OS=Staphylococcus aureus OX=1280 GN=cap8A PE=1 SV=1	P2538_Sourdough_Lib
00001007|gene_cluster:GC_00005178|genome_name:P2538_Sourdough_Lib|gene_callers_id:2493	sp|P95695|CAP5A_STAAE	27.979	193	103	10	40	207	38	219	0.001	42.4	sp|P95695|CAP5A_STAAE Capsular polysaccharide type 5 biosynthesis protein cap5A OS=Staphylococcus aureus (strain Newman) OX=426430 GN=cap5A PE=3 SV=1	P2538_Sourdough_Lib
00001007|gene_cluster:GC_00005178|genome_name:P2538_Sourdough_Lib|gene_callers_id:2493	sp|Q9RQQ1|CAPA_STAAW	22.566	226	140	6	6	207	4	218	0.009	39.7	sp|Q9RQQ1|CAPA_STAAW Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain MW2) OX=196620 GN=capA PE=3 SV=1	P2538_Sourdough_Lib
00001007|gene_cluster:GC_00005178|genome_name:P2538_Sourdough_Lib|gene_callers_id:2493	sp|Q6G610|CAPA_STAAS	22.566	226	140	6	6	207	4	218	0.009	39.7	sp|Q6G610|CAPA_STAAS Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=capA PE=3 SV=1	P2538_Sourdough_Lib
00001007|gene_cluster:GC_00005178|genome_name:P2538_Sourdough_Lib|gene_callers_id:2493	sp|Q5HCN3|CAPA_STAAC	22.566	226	140	6	6	207	4	218	0.009	39.7	sp|Q5HCN3|CAPA_STAAC Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain COL) OX=93062 GN=capA PE=3 SV=1	P2538_Sourdough_Lib
00001042|gene_cluster:GC_00004610|genome_name:P2538_Sourdough_Lib|gene_callers_id:2721	sp|P19653|KILA_BPP1	40.351	57	21	1	90	133	56	112	5.75e-05	47.4	sp|P19653|KILA_BPP1 Protein kilA OS=Escherichia phage P1 OX=2886926 GN=kilA PE=4 SV=1	P2538_Sourdough_Lib
00001064|gene_cluster:GC_00004787|genome_name:P2538_Sourdough_Lib|gene_callers_id:2717	sp|Q07683|ANSR_BACSU	29.524	105	64	1	6	100	5	109	5.06e-05	42.7	sp|Q07683|ANSR_BACSU HTH-type transcriptional regulator AnsR OS=Bacillus subtilis (strain 168) OX=224308 GN=ansR PE=4 SV=1	P2538_Sourdough_Lib
00001064|gene_cluster:GC_00004787|genome_name:P2538_Sourdough_Lib|gene_callers_id:2717	sp|P23789|XRE_BACSU	29.358	109	70	2	4	107	3	109	0.000171	41.2	sp|P23789|XRE_BACSU HTH-type transcriptional regulator Xre OS=Bacillus subtilis (strain 168) OX=224308 GN=xre PE=1 SV=1	P2538_Sourdough_Lib
00001064|gene_cluster:GC_00004787|genome_name:P2538_Sourdough_Lib|gene_callers_id:2717	sp|P96631|IMMR_BACSU	29.688	64	45	0	1	64	1	64	0.000182	41.2	sp|P96631|IMMR_BACSU HTH-type transcriptional regulator ImmR OS=Bacillus subtilis (strain 168) OX=224308 GN=immR PE=1 SV=1	P2538_Sourdough_Lib
00001127|gene_cluster:GC_00004256|genome_name:P2538_Sourdough_Lib|gene_callers_id:2492	sp|Q54520|CPSD_STREE	31.481	162	97	7	22	179	36	187	1.99e-08	55.8	sp|Q54520|CPSD_STREE Tyrosine-protein kinase CpsD OS=Streptococcus pneumoniae OX=1313 GN=cpsD PE=1 SV=1	P2538_Sourdough_Lib
00001127|gene_cluster:GC_00004256|genome_name:P2538_Sourdough_Lib|gene_callers_id:2492	sp|Q9AHD2|CPSD_STRPN	29.193	161	102	6	22	179	36	187	4.56e-07	52.0	sp|Q9AHD2|CPSD_STRPN Tyrosine-protein kinase CpsD OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=cpsD PE=3 SV=1	P2538_Sourdough_Lib
00001127|gene_cluster:GC_00004256|genome_name:P2538_Sourdough_Lib|gene_callers_id:2492	sp|P96716|YWQD_BACSU	24.0	175	126	2	22	196	46	213	2.82e-06	49.7	sp|P96716|YWQD_BACSU Tyrosine-protein kinase YwqD OS=Bacillus subtilis (strain 168) OX=224308 GN=ywqD PE=1 SV=1	P2538_Sourdough_Lib
00001127|gene_cluster:GC_00004256|genome_name:P2538_Sourdough_Lib|gene_callers_id:2492	sp|P33698|EXOP_RHIME	27.152	151	100	4	49	196	603	746	1.33e-05	48.5	sp|P33698|EXOP_RHIME Succinoglycan biosynthesis transport protein ExoP OS=Rhizobium meliloti (strain 1021) OX=266834 GN=exoP PE=4 SV=1	P2538_Sourdough_Lib
00001127|gene_cluster:GC_00004256|genome_name:P2538_Sourdough_Lib|gene_callers_id:2492	sp|O52788|PTK_ACIJO	29.545	132	74	4	37	166	550	664	1.52e-05	48.5	sp|O52788|PTK_ACIJO Tyrosine-protein kinase ptk OS=Acinetobacter johnsonii OX=40214 GN=ptk PE=1 SV=1	P2538_Sourdough_Lib
00001176|gene_cluster:GC_00004598|genome_name:P2538_Sourdough_Lib|gene_callers_id:708	sp|O31834|YOZG_BACSU	30.0	60	42	0	5	64	6	65	5.29e-05	43.9	sp|O31834|YOZG_BACSU Uncharacterized HTH-type transcriptional regulator YozG OS=Bacillus subtilis (strain 168) OX=224308 GN=yozG PE=4 SV=1	P2538_Sourdough_Lib
