query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|Q9L9D7|COCE_RHOSM	32.051	156	85	3	62	217	14	148	1.04e-11	71.2	sp|Q9L9D7|COCE_RHOSM Cocaine esterase OS=Rhodococcus sp. (strain MB1 Bresler) OX=104109 GN=cocE PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|P0A5F6|Y1866_MYCBO	30.357	168	107	4	62	225	34	195	7.2e-10	65.5	sp|P0A5F6|Y1866_MYCBO Putative serine esterase Mb1866c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB1866C PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|P0A5F6|Y1866_MYCBO	25.347	288	167	13	320	585	366	627	0.001	45.8	sp|P0A5F6|Y1866_MYCBO Putative serine esterase Mb1866c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB1866C PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|P9WIQ9|Y1835_MYCTU	30.357	168	107	4	62	225	34	195	7.2e-10	65.5	sp|P9WIQ9|Y1835_MYCTU Putative serine esterase Rv1835c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1835c PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|P9WIQ9|Y1835_MYCTU	25.347	288	167	13	320	585	366	627	0.001	45.8	sp|P9WIQ9|Y1835_MYCTU Putative serine esterase Rv1835c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1835c PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|P9WIQ8|Y1835_MYCTO	30.357	168	107	4	62	225	34	195	7.2e-10	65.5	sp|P9WIQ8|Y1835_MYCTO Putative serine esterase MT1883 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1883 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|P9WIQ8|Y1835_MYCTO	25.347	288	167	13	320	585	366	627	0.001	45.8	sp|P9WIQ8|Y1835_MYCTO Putative serine esterase MT1883 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1883 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000068|gene_cluster:GC_00004565|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2074	sp|Q82MI6|PEPX_STRAW	24.18	244	155	9	129	344	152	393	0.000112	48.9	sp|Q82MI6|PEPX_STRAW Putative Xaa-Pro dipeptidyl-peptidase OS=Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680) OX=227882 GN=SAV_1674 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000130|gene_cluster:GC_00004274|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:568	sp|P45245|Y1544_HAEIN	25.0	196	129	7	1	191	1	183	1.16e-13	69.7	sp|P45245|Y1544_HAEIN Uncharacterized NAD(P)H oxidoreductase HI_1544 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1544 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000130|gene_cluster:GC_00004274|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:568	sp|P43340|YCAK_ECOLI	28.0	100	71	1	20	118	13	112	4.91e-10	59.7	sp|P43340|YCAK_ECOLI Uncharacterized NAD(P)H oxidoreductase YcaK OS=Escherichia coli (strain K12) OX=83333 GN=ycaK PE=3 SV=2	P2918_Fermented_IQF_Mango_BE
00000130|gene_cluster:GC_00004274|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:568	sp|A0A481WNM5|TRAD_PENCR	33.588	131	60	5	1	115	1	120	3.89e-09	58.2	sp|A0A481WNM5|TRAD_PENCR Ribosyldihydronicotinamide dehydrogenase-like protein traD OS=Penicillium crustosum OX=36656 GN=traD PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000130|gene_cluster:GC_00004274|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:568	sp|Q5RBB9|NQO2_PONAB	26.357	129	71	3	23	128	16	143	1.72e-08	55.8	sp|Q5RBB9|NQO2_PONAB Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Pongo abelii OX=9601 GN=NQO2 PE=2 SV=3	P2918_Fermented_IQF_Mango_BE
00000130|gene_cluster:GC_00004274|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:568	sp|P16083|NQO2_HUMAN	25.581	129	72	3	23	128	16	143	7.08e-08	54.3	sp|P16083|NQO2_HUMAN Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens OX=9606 GN=NQO2 PE=1 SV=5	P2918_Fermented_IQF_Mango_BE
00000211|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:294	sp|Q5UQ83|YR526_MIMIV	34.528	307	198	1	14	320	36	339	8.67e-65	211.0	sp|Q5UQ83|YR526_MIMIV Putative alpha/beta hydrolase R526 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R526 PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000211|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:294	sp|P14326|VSH5_DICDI	34.524	336	181	11	2	318	1	316	2.3900000000000003e-59	196.0	sp|P14326|VSH5_DICDI Vegetative-specific protein H5 OS=Dictyostelium discoideum OX=44689 GN=cinB PE=2 SV=2	P2918_Fermented_IQF_Mango_BE
00000211|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:294	sp|W7MTJ1|FDB39_GIBM7	34.304	309	193	8	12	314	2	306	1.42e-48	168.0	sp|W7MTJ1|FDB39_GIBM7 Esterase FVEG_12639 OS=Gibberella moniliformis (strain M3125 / FGSC 7600) OX=334819 GN=FVEG_12639 PE=2 SV=1	P2918_Fermented_IQF_Mango_BE
00000211|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:294	sp|K3VZ29|FDB26_FUSPC	36.052	233	145	3	85	314	75	306	3.59e-43	154.0	sp|K3VZ29|FDB26_FUSPC Esterase FPSE_08126 OS=Fusarium pseudograminearum (strain CS3096) OX=1028729 GN=FPSE_08126 PE=2 SV=1	P2918_Fermented_IQF_Mango_BE
00000211|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:294	sp|P9WK87|NLHH_MYCTU	34.884	258	167	1	40	296	36	293	1.94e-39	144.0	sp|P9WK87|NLHH_MYCTU Carboxylesterase NlhH OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=nlhH PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000212|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1407	sp|Q5UQ83|YR526_MIMIV	38.783	263	158	1	7	269	36	295	8.51e-59	193.0	sp|Q5UQ83|YR526_MIMIV Putative alpha/beta hydrolase R526 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R526 PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000212|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1407	sp|P14326|VSH5_DICDI	39.171	217	117	5	64	269	62	274	1.94e-50	171.0	sp|P14326|VSH5_DICDI Vegetative-specific protein H5 OS=Dictyostelium discoideum OX=44689 GN=cinB PE=2 SV=2	P2918_Fermented_IQF_Mango_BE
00000212|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1407	sp|W7MTJ1|FDB39_GIBM7	34.944	269	169	5	5	269	2	268	7.61e-41	146.0	sp|W7MTJ1|FDB39_GIBM7 Esterase FVEG_12639 OS=Gibberella moniliformis (strain M3125 / FGSC 7600) OX=334819 GN=FVEG_12639 PE=2 SV=1	P2918_Fermented_IQF_Mango_BE
00000212|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1407	sp|K3VZ29|FDB26_FUSPC	33.621	232	148	5	44	269	37	268	2.55e-34	129.0	sp|K3VZ29|FDB26_FUSPC Esterase FPSE_08126 OS=Fusarium pseudograminearum (strain CS3096) OX=1028729 GN=FPSE_08126 PE=2 SV=1	P2918_Fermented_IQF_Mango_BE
00000212|gene_cluster:GC_00003632|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1407	sp|P9WK87|NLHH_MYCTU	35.885	209	131	2	63	269	66	273	3.97e-33	125.0	sp|P9WK87|NLHH_MYCTU Carboxylesterase NlhH OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=nlhH PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000223|gene_cluster:GC_00004360|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:616	sp|A0A348HAY2|PHIG_FUNX7	29.739	306	165	13	61	328	68	361	1.95e-22	99.8	sp|A0A348HAY2|PHIG_FUNX7 Probable secreted lipase phiG OS=Fungal sp. (strain ATCC 74256) OX=1729595 GN=phiG PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000223|gene_cluster:GC_00004360|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:616	sp|D4AV38|LIP4_ARTBC	26.786	336	204	13	30	328	34	364	1.02e-14	77.8	sp|D4AV38|LIP4_ARTBC Probable secreted lipase ARB_00047 OS=Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) OX=663331 GN=ARB_00047 PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000224|gene_cluster:GC_00005212|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:604	sp|Q4L967|ATRF2_STAHJ	33.962	159	94	5	9	159	18	173	5.97e-21	87.4	sp|Q4L967|ATRF2_STAHJ Putative acetyltransferase SH0499 OS=Staphylococcus haemolyticus (strain JCSC1435) OX=279808 GN=SH0499 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000224|gene_cluster:GC_00005212|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:604	sp|Q6GDP3|ATRF2_STAAR	31.447	159	98	5	9	159	18	173	1.69e-19	84.0	sp|Q6GDP3|ATRF2_STAAR Putative acetyltransferase SAR2635 OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=SAR2635 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000224|gene_cluster:GC_00005212|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:604	sp|Q09707|YA39_SCHPO	35.338	133	79	3	35	162	67	197	9.04e-19	82.4	sp|Q09707|YA39_SCHPO Putative acetyltransferase C18B11.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC18B11.09c PE=3 SV=2	P2918_Fermented_IQF_Mango_BE
00000224|gene_cluster:GC_00005212|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:604	sp|Q8NUR1|ATRF2_STAAW	31.013	158	100	3	9	159	18	173	9.41e-19	82.0	sp|Q8NUR1|ATRF2_STAAW Putative acetyltransferase MW2476 OS=Staphylococcus aureus (strain MW2) OX=196620 GN=MW2476 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000224|gene_cluster:GC_00005212|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:604	sp|Q6G6B9|ATRF2_STAAS	31.013	158	100	3	9	159	18	173	9.41e-19	82.0	sp|Q6G6B9|ATRF2_STAAS Putative acetyltransferase SAS2441 OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=SAS2441 PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000229|gene_cluster:GC_00004335|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1795	sp|P46330|YXBF_BACSU	23.121	173	114	7	1	165	1	162	7.42e-06	48.9	sp|P46330|YXBF_BACSU Uncharacterized HTH-type transcriptional regulator YxbF OS=Bacillus subtilis (strain 168) OX=224308 GN=yxbF PE=4 SV=1	P2918_Fermented_IQF_Mango_BE
00000229|gene_cluster:GC_00004335|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1795	sp|O07001|YVDT_BACSU	34.921	63	40	1	1	62	1	63	0.002	40.8	sp|O07001|YVDT_BACSU Uncharacterized HTH-type transcriptional regulator YvdT OS=Bacillus subtilis (strain 168) OX=224308 GN=yvdT PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000244|gene_cluster:GC_00005109|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2303	sp|Q8GLC5|ICAA_STAEP	30.986	284	175	10	53	333	49	314	1.95e-28	119.0	sp|Q8GLC5|ICAA_STAEP Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus epidermidis OX=1282 GN=icaA PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000244|gene_cluster:GC_00005109|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2303	sp|Q5HKQ0|ICAA_STAEQ	30.132	302	190	10	35	333	31	314	2.38e-28	118.0	sp|Q5HKQ0|ICAA_STAEQ Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=icaA PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000244|gene_cluster:GC_00005109|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2303	sp|Q6GDD8|ICAA_STAAR	29.605	304	187	9	40	333	28	314	3.3700000000000004e-27	115.0	sp|Q6GDD8|ICAA_STAAR Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=icaA PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000244|gene_cluster:GC_00005109|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2303	sp|Q7A351|ICAA_STAAN	29.605	304	187	9	40	333	28	314	3.3700000000000004e-27	115.0	sp|Q7A351|ICAA_STAAN Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain N315) OX=158879 GN=icaA PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000244|gene_cluster:GC_00005109|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2303	sp|Q99QX3|ICAA_STAAM	29.605	304	187	9	40	333	28	314	3.3700000000000004e-27	115.0	sp|Q99QX3|ICAA_STAAM Poly-beta-1,6-N-acetyl-D-glucosamine synthase OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=icaA PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000247|gene_cluster:GC_00005206|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2641	sp|P77510|DPIB_ECOLI	28.689	122	79	3	308	421	395	516	0.000138	47.8	sp|P77510|DPIB_ECOLI Sensor histidine kinase DpiB OS=Escherichia coli (strain K12) OX=83333 GN=dpiB PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000247|gene_cluster:GC_00005206|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2641	sp|Q9RC53|CITS_HALH5	25.41	122	85	3	306	421	388	509	0.004	43.1	sp|Q9RC53|CITS_HALH5 Sensor protein CitS OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=citS PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000256|gene_cluster:GC_00004732|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2697	sp|P0AE70|MAZF_ECOLI	38.961	77	47	0	3	79	5	81	3.44e-13	63.9	sp|P0AE70|MAZF_ECOLI Endoribonuclease toxin MazF OS=Escherichia coli (strain K12) OX=83333 GN=mazF PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000256|gene_cluster:GC_00004732|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2697	sp|P0AE71|MAZF_ECO57	38.961	77	47	0	3	79	5	81	3.44e-13	63.9	sp|P0AE71|MAZF_ECO57 Endoribonuclease MazF OS=Escherichia coli O157:H7 OX=83334 GN=mazF PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000256|gene_cluster:GC_00004732|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:2697	sp|P71650|MAZF9_MYCTU	29.825	114	65	6	11	113	7	116	0.000264	40.8	sp|P71650|MAZF9_MYCTU Endoribonuclease MazF9 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=mazF9 PE=1 SV=2	P2918_Fermented_IQF_Mango_BE
00000311|gene_cluster:GC_00004391|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:615	sp|Q01609|Y2218_PSEAE	31.25	304	176	11	34	311	75	371	3.61e-34	131.0	sp|Q01609|Y2218_PSEAE Uncharacterized protein PA2218 OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA2218 PE=1 SV=2	P2918_Fermented_IQF_Mango_BE
00000311|gene_cluster:GC_00004391|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:615	sp|P76049|YCJY_ECOLI	29.431	299	184	6	34	307	6	302	8.550000000000001e-32	123.0	sp|P76049|YCJY_ECOLI Uncharacterized protein YcjY OS=Escherichia coli (strain K12) OX=83333 GN=ycjY PE=1 SV=2	P2918_Fermented_IQF_Mango_BE
00000311|gene_cluster:GC_00004391|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:615	sp|G2JHL6|AIDA_ACIBM	27.703	148	96	3	23	170	10	146	8.73e-12	68.2	sp|G2JHL6|AIDA_ACIBM Quorum-quenching protein AidA OS=Acinetobacter baumannii (strain MDR-ZJ06) OX=497978 GN=aidA PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000311|gene_cluster:GC_00004391|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:615	sp|A0A1L9WUI4|ANEE_ASPA1	31.25	128	83	1	42	169	20	142	3.27e-10	63.5	sp|A0A1L9WUI4|ANEE_ASPA1 Thiohydrolase aneE OS=Aspergillus aculeatus (strain ATCC 16872 / CBS 172.66 / WB 5094) OX=690307 GN=aneE PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000311|gene_cluster:GC_00004391|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:615	sp|Q4WAY4|FMAC_ASPFU	24.06	266	183	7	62	311	28	290	3.51e-10	63.2	sp|Q4WAY4|FMAC_ASPFU Polyketide transferase af380 OS=Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) OX=330879 GN=af380 PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
00000319|gene_cluster:GC_00004599|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1294	sp|Q9ZKW1|VDLC_HELPJ	34.694	245	160	0	6	250	1	245	2.86e-43	151.0	sp|Q9ZKW1|VDLC_HELPJ Probable short-chain type dehydrogenase/reductase VdlC OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=vdlC PE=3 SV=1	P2918_Fermented_IQF_Mango_BE
00000319|gene_cluster:GC_00004599|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1294	sp|O05730|VDLC_HELPY	40.217	184	110	0	3	186	9	192	4.58e-42	148.0	sp|O05730|VDLC_HELPY Probable short-chain type dehydrogenase/reductase VdlC OS=Helicobacter pylori (strain ATCC 700392 / 26695) OX=85962 GN=vdlC PE=3 SV=2	P2918_Fermented_IQF_Mango_BE
00000319|gene_cluster:GC_00004599|genome_name:P2918_Fermented_IQF_Mango_BE|gene_callers_id:1294	sp|Q8A945|KDSR_BACTN	37.19	242	139	4	6	242	5	238	7.12e-41	145.0	sp|Q8A945|KDSR_BACTN 3-ketodihydrosphingosine reductase OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50) OX=226186 GN=kdsr PE=1 SV=1	P2918_Fermented_IQF_Mango_BE
