query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000254|gene_cluster:GC_00004652|genome_name:P2271_Sourdough_CN|gene_callers_id:2951	sp|Q7NG51|SMC_GLOVI	37.037	81	48	2	1	79	1	80	7.97e-05	49.7	sp|Q7NG51|SMC_GLOVI Chromosome partition protein Smc OS=Gloeobacter violaceus (strain ATCC 29082 / PCC 7421) OX=251221 GN=smc PE=3 SV=1	P2271_Sourdough_CN
00000254|gene_cluster:GC_00004652|genome_name:P2271_Sourdough_CN|gene_callers_id:2951	sp|P13520|VOLD_BPP2	27.083	192	126	6	273	451	264	454	8.45e-05	49.3	sp|P13520|VOLD_BPP2 Old nuclease OS=Escherichia phage P2 OX=2905681 GN=old PE=1 SV=2	P2271_Sourdough_CN
00000321|gene_cluster:GC_00005064|genome_name:P2271_Sourdough_CN|gene_callers_id:2999	sp|P0C0E2|SRTF_STRPY	46.725	229	117	1	5	228	1	229	6.640000000000001e-70	216.0	sp|P0C0E2|SRTF_STRPY Lantibiotic transport ATP-binding protein SrtF OS=Streptococcus pyogenes OX=1314 GN=srtF PE=3 SV=1	P2271_Sourdough_CN
00000321|gene_cluster:GC_00005064|genome_name:P2271_Sourdough_CN|gene_callers_id:2999	sp|P0C0E3|SRTF_STRP1	46.725	229	117	1	5	228	1	229	6.640000000000001e-70	216.0	sp|P0C0E3|SRTF_STRP1 Lantibiotic transport ATP-binding protein SrtF OS=Streptococcus pyogenes serotype M1 OX=301447 GN=srtF PE=3 SV=1	P2271_Sourdough_CN
00000321|gene_cluster:GC_00005064|genome_name:P2271_Sourdough_CN|gene_callers_id:2999	sp|Q5WNX0|BCRA_ENTFL	42.982	228	125	3	3	225	5	232	5.6500000000000006e-58	188.0	sp|Q5WNX0|BCRA_ENTFL Bacitracin transport ATP-binding protein BcrA OS=Enterococcus faecalis OX=1351 GN=bcrA PE=2 SV=1	P2271_Sourdough_CN
00000321|gene_cluster:GC_00005064|genome_name:P2271_Sourdough_CN|gene_callers_id:2999	sp|P42246|YCBN_BACSU	44.601	213	107	4	4	208	3	212	3.29e-53	176.0	sp|P42246|YCBN_BACSU Uncharacterized ABC transporter ATP-binding protein YcbN OS=Bacillus subtilis (strain 168) OX=224308 GN=ycbN PE=3 SV=4	P2271_Sourdough_CN
00000321|gene_cluster:GC_00005064|genome_name:P2271_Sourdough_CN|gene_callers_id:2999	sp|P42332|BCRA_BACLI	41.038	212	114	4	5	208	4	212	3.13e-48	163.0	sp|P42332|BCRA_BACLI Bacitracin transport ATP-binding protein BcrA OS=Bacillus licheniformis OX=1402 GN=bcrA PE=3 SV=1	P2271_Sourdough_CN
00000380|gene_cluster:GC_00004356|genome_name:P2271_Sourdough_CN|gene_callers_id:3075	sp|O32155|YURN_BACSU	30.314	287	183	7	23	300	9	287	1.0299999999999999e-40	146.0	sp|O32155|YURN_BACSU Probable ABC transporter permease protein YurN OS=Bacillus subtilis (strain 168) OX=224308 GN=yurN PE=3 SV=1	P2271_Sourdough_CN
00000380|gene_cluster:GC_00004356|genome_name:P2271_Sourdough_CN|gene_callers_id:3075	sp|P37730|AMYD_THETU	30.717	293	194	4	11	301	2	287	1.07e-35	133.0	sp|P37730|AMYD_THETU Probable starch degradation products transport system permease protein AmyD OS=Thermoanaerobacterium thermosulfurigenes OX=33950 GN=amyD PE=3 SV=1	P2271_Sourdough_CN
00000380|gene_cluster:GC_00004356|genome_name:P2271_Sourdough_CN|gene_callers_id:3075	sp|O31519|YESP_BACSU	31.457	302	190	9	4	296	2	295	2e-33	127.0	sp|O31519|YESP_BACSU Probable ABC transporter permease protein YesP OS=Bacillus subtilis (strain 168) OX=224308 GN=yesP PE=3 SV=1	P2271_Sourdough_CN
00000380|gene_cluster:GC_00004356|genome_name:P2271_Sourdough_CN|gene_callers_id:3075	sp|P94529|ARAP_BACSU	30.69	290	181	7	1	277	4	286	3.0699999999999998e-30	119.0	sp|P94529|ARAP_BACSU Arabinooligosaccharides transport system permease protein AraP OS=Bacillus subtilis (strain 168) OX=224308 GN=araP PE=1 SV=1	P2271_Sourdough_CN
00000380|gene_cluster:GC_00004356|genome_name:P2271_Sourdough_CN|gene_callers_id:3075	sp|Q9KEF0|ARAP_HALH5	29.355	310	191	10	2	297	11	306	4.97e-29	116.0	sp|Q9KEF0|ARAP_HALH5 Arabinooligosaccharides transport system permease protein AraP OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=araP PE=3 SV=1	P2271_Sourdough_CN
00000435|gene_cluster:GC_00004423|genome_name:P2271_Sourdough_CN|gene_callers_id:2964	sp|P59852|LAGD_LACLL	28.492	716	468	20	2	699	3	692	5.0499999999999995e-67	237.0	sp|P59852|LAGD_LACLL Lactococcin-G-processing and transport ATP-binding protein LagD OS=Lactococcus lactis subsp. lactis OX=1360 GN=lagD PE=1 SV=1	P2271_Sourdough_CN
00000435|gene_cluster:GC_00004423|genome_name:P2271_Sourdough_CN|gene_callers_id:2964	sp|P36497|PEDD_PEDAC	27.016	707	469	18	6	684	13	700	6.82e-61	220.0	sp|P36497|PEDD_PEDAC Pediocin PA-1 transport/processing ATP-binding protein PedD OS=Pediococcus acidilactici OX=1254 GN=pedD PE=3 SV=1	P2271_Sourdough_CN
00000435|gene_cluster:GC_00004423|genome_name:P2271_Sourdough_CN|gene_callers_id:2964	sp|Q10418|MESD_LEUME	26.667	705	475	20	4	684	14	700	1.7000000000000001e-56	208.0	sp|Q10418|MESD_LEUME Mesentericin-Y105 transport/processing ATP-binding protein MesD OS=Leuconostoc mesenteroides OX=1245 GN=mesD PE=3 SV=1	P2271_Sourdough_CN
00000435|gene_cluster:GC_00004423|genome_name:P2271_Sourdough_CN|gene_callers_id:2964	sp|Q9CJB8|LCNCL_LACLA	26.479	710	480	22	6	693	11	700	2.82e-56	207.0	sp|Q9CJB8|LCNCL_LACLA Lactococcin transport/processing ATP-binding protein LcnC-like OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=lcnC PE=3 SV=1	P2271_Sourdough_CN
00000435|gene_cluster:GC_00004423|genome_name:P2271_Sourdough_CN|gene_callers_id:2964	sp|P59653|COMA_STRR6	25.318	707	494	18	6	693	11	702	2.5999999999999997e-54	202.0	sp|P59653|COMA_STRR6 Transport/processing ATP-binding protein ComA OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=comA PE=1 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	25.551	227	164	2	608	829	51	277	6.05e-29	122.0	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	26.389	216	157	1	583	796	44	259	2.35e-28	120.0	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	24.229	227	168	1	618	840	51	277	7.06e-28	119.0	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	25.359	209	156	0	598	806	51	259	4.410000000000001e-27	117.0	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	24.664	223	167	1	579	801	38	259	1.17e-26	115.0	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	24.155	207	157	0	605	811	53	259	3.61e-26	114.0	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	25.366	205	152	1	553	756	55	259	1.25e-24	110.0	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P53353|ASPX_VULVU	20.118	169	134	1	695	863	53	220	6.07e-10	65.9	sp|P53353|ASPX_VULVU Sperm acrosomal protein FSA-ACR.1 (Fragment) OS=Vulpes vulpes OX=9627 PE=2 SV=1	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P16154|TCDA_CLODI	25.8	469	258	20	201	587	2202	2662	1.11e-16	89.7	sp|P16154|TCDA_CLODI Toxin A OS=Clostridioides difficile OX=1496 GN=tcdA PE=1 SV=2	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P16154|TCDA_CLODI	26.882	372	213	17	201	521	2316	2679	4.28e-14	81.3	sp|P16154|TCDA_CLODI Toxin A OS=Clostridioides difficile OX=1496 GN=tcdA PE=1 SV=2	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P16154|TCDA_CLODI	25.164	457	257	21	201	587	1883	2324	2.04e-11	72.4	sp|P16154|TCDA_CLODI Toxin A OS=Clostridioides difficile OX=1496 GN=tcdA PE=1 SV=2	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P16154|TCDA_CLODI	24.719	445	265	17	198	585	1818	2249	9.03e-11	70.1	sp|P16154|TCDA_CLODI Toxin A OS=Clostridioides difficile OX=1496 GN=tcdA PE=1 SV=2	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P16154|TCDA_CLODI	24.887	442	270	16	198	585	1972	2405	3.03e-10	68.6	sp|P16154|TCDA_CLODI Toxin A OS=Clostridioides difficile OX=1496 GN=tcdA PE=1 SV=2	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P16154|TCDA_CLODI	25.0	352	213	13	227	554	1809	2133	0.000122	50.1	sp|P16154|TCDA_CLODI Toxin A OS=Clostridioides difficile OX=1496 GN=tcdA PE=1 SV=2	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P49331|GTFD_STRMU	29.143	350	184	17	235	548	1076	1397	1.53e-14	82.4	sp|P49331|GTFD_STRMU Glucosyltransferase-S OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfD PE=1 SV=3	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P49331|GTFD_STRMU	28.66	321	170	14	219	506	1103	1397	7.33e-13	77.0	sp|P49331|GTFD_STRMU Glucosyltransferase-S OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfD PE=1 SV=3	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P49331|GTFD_STRMU	28.391	317	188	16	277	581	1076	1365	1.1e-12	76.3	sp|P49331|GTFD_STRMU Glucosyltransferase-S OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfD PE=1 SV=3	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P49331|GTFD_STRMU	28.283	297	157	12	199	464	1126	1397	1.4e-11	72.8	sp|P49331|GTFD_STRMU Glucosyltransferase-S OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfD PE=1 SV=3	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P49331|GTFD_STRMU	29.893	281	159	15	319	587	1076	1330	5.82e-09	64.3	sp|P49331|GTFD_STRMU Glucosyltransferase-S OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfD PE=1 SV=3	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P08987|GTFB_STRMU	27.384	409	209	20	223	573	1078	1456	4.7e-14	80.9	sp|P08987|GTFB_STRMU Glucosyltransferase-I OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfB PE=1 SV=3	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P13470|GTFC_STRMU	30.286	350	174	20	223	512	1107	1446	3.55e-12	74.7	sp|P13470|GTFC_STRMU Glucosyltransferase-SI OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfC PE=1 SV=2	P2271_Sourdough_CN
00000468|gene_cluster:GC_00004121|genome_name:P2271_Sourdough_CN|gene_callers_id:3159	sp|P13470|GTFC_STRMU	30.675	326	164	20	293	585	1094	1390	3.78e-11	71.2	sp|P13470|GTFC_STRMU Glucosyltransferase-SI OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=gtfC PE=1 SV=2	P2271_Sourdough_CN
00000497|gene_cluster:GC_00005149|genome_name:P2271_Sourdough_CN|gene_callers_id:1921	sp|Q8E9K5|SOFIC_SHEON	26.786	224	152	8	100	319	65	280	1.49e-11	68.9	sp|Q8E9K5|SOFIC_SHEON Protein adenylyltransferase SoFic OS=Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1) OX=211586 GN=fic PE=1 SV=1	P2271_Sourdough_CN
00000497|gene_cluster:GC_00005149|genome_name:P2271_Sourdough_CN|gene_callers_id:1921	sp|Q9K0V1|Y459_NEIMB	30.075	133	89	3	189	318	147	278	1.64e-08	59.7	sp|Q9K0V1|Y459_NEIMB Uncharacterized protein NMB0459 OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=NMB0459 PE=1 SV=1	P2271_Sourdough_CN
00000497|gene_cluster:GC_00005149|genome_name:P2271_Sourdough_CN|gene_callers_id:1921	sp|O66426|YZ38_AQUAE	35.802	81	43	3	209	289	125	196	9.23e-06	50.8	sp|O66426|YZ38_AQUAE Probable protein adenylyltransferase aq_aa38 OS=Aquifex aeolicus (strain VF5) OX=224324 GN=aq_aa38 PE=3 SV=1	P2271_Sourdough_CN
00000497|gene_cluster:GC_00005149|genome_name:P2271_Sourdough_CN|gene_callers_id:1921	sp|A8X181|FICD_CAEBR	25.0	148	91	5	154	299	326	455	0.000122	47.8	sp|A8X181|FICD_CAEBR Protein adenylyltransferase fic-1 OS=Caenorhabditis briggsae OX=6238 GN=fic-1 PE=3 SV=1	P2271_Sourdough_CN
00000497|gene_cluster:GC_00005149|genome_name:P2271_Sourdough_CN|gene_callers_id:1921	sp|Q23544|FICD_CAEEL	26.49	151	85	7	154	299	327	456	0.000125	47.8	sp|Q23544|FICD_CAEEL Protein adenylyltransferase fic-1 OS=Caenorhabditis elegans OX=6239 GN=fic-1 PE=1 SV=2	P2271_Sourdough_CN
00000570|gene_cluster:GC_00004611|genome_name:P2271_Sourdough_CN|gene_callers_id:3005	sp|P0DW47|GAJA_BACC5	26.842	190	95	9	226	394	317	483	8.08e-06	52.8	sp|P0DW47|GAJA_BACC5 Endonuclease GajA OS=Bacillus cereus (strain HuB5-5) OX=1053212 GN=gajA PE=3 SV=1	P2271_Sourdough_CN
00000570|gene_cluster:GC_00004611|genome_name:P2271_Sourdough_CN|gene_callers_id:3005	sp|P13520|VOLD_BPP2	25.0	236	138	8	212	439	251	455	0.000251	47.8	sp|P13520|VOLD_BPP2 Old nuclease OS=Escherichia phage P2 OX=2905681 GN=old PE=1 SV=2	P2271_Sourdough_CN
00000570|gene_cluster:GC_00004611|genome_name:P2271_Sourdough_CN|gene_callers_id:3005	sp|B0BRG1|RECF_ACTPJ	44.231	52	29	0	1	52	1	52	0.001	45.1	sp|B0BRG1|RECF_ACTPJ DNA replication and repair protein RecF OS=Actinobacillus pleuropneumoniae serotype 3 (strain JL03) OX=434271 GN=recF PE=3 SV=1	P2271_Sourdough_CN
00000570|gene_cluster:GC_00004611|genome_name:P2271_Sourdough_CN|gene_callers_id:3005	sp|B3GZJ3|RECF_ACTP7	44.231	52	29	0	1	52	1	52	0.001	45.1	sp|B3GZJ3|RECF_ACTP7 DNA replication and repair protein RecF OS=Actinobacillus pleuropneumoniae serotype 7 (strain AP76) OX=537457 GN=recF PE=3 SV=1	P2271_Sourdough_CN
00000570|gene_cluster:GC_00004611|genome_name:P2271_Sourdough_CN|gene_callers_id:3005	sp|A3MY75|RECF_ACTP2	44.231	52	29	0	1	52	1	52	0.001	45.1	sp|A3MY75|RECF_ACTP2 DNA replication and repair protein RecF OS=Actinobacillus pleuropneumoniae serotype 5b (strain L20) OX=416269 GN=recF PE=3 SV=1	P2271_Sourdough_CN
00000582|gene_cluster:GC_00004936|genome_name:P2271_Sourdough_CN|gene_callers_id:1954	sp|P0DW41|PTUA_BACTU	35.99	389	238	6	13	393	4	389	8.66e-79	251.0	sp|P0DW41|PTUA_BACTU Septu protein PtuA OS=Bacillus thuringiensis OX=1428 GN=ptuA PE=4 SV=1	P2271_Sourdough_CN
