query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000421|gene_cluster:GC_00004201|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2493	sp|P26388|WCAL_SALTY	35.484	124	72	3	207	323	223	345	1.08e-14	78.6	sp|P26388|WCAL_SALTY Putative colanic acid biosynthesis glycosyltransferase WcaL OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=wcaL PE=3 SV=1	P3338_BambaraGroudhut_BE
00000421|gene_cluster:GC_00004201|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2493	sp|Q4JSW2|MSHA_CORJK	37.179	78	48	1	247	323	270	347	2.37e-08	59.3	sp|Q4JSW2|MSHA_CORJK D-inositol 3-phosphate glycosyltransferase OS=Corynebacterium jeikeium (strain K411) OX=306537 GN=mshA PE=3 SV=1	P3338_BambaraGroudhut_BE
00000440|gene_cluster:GC_00004451|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2715	sp|P95695|CAP5A_STAAE	22.727	176	125	6	42	214	53	220	0.002	41.6	sp|P95695|CAP5A_STAAE Capsular polysaccharide type 5 biosynthesis protein cap5A OS=Staphylococcus aureus (strain Newman) OX=426430 GN=cap5A PE=3 SV=1	P3338_BambaraGroudhut_BE
00000440|gene_cluster:GC_00004451|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2715	sp|P72367|CAP8A_STAAU	22.727	176	125	6	42	214	53	220	0.002	41.6	sp|P72367|CAP8A_STAAU Capsular polysaccharide type 8 biosynthesis protein cap8A OS=Staphylococcus aureus OX=1280 GN=cap8A PE=1 SV=1	P3338_BambaraGroudhut_BE
00000461|gene_cluster:GC_00004574|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2495	sp|P71053|EPSD_BACSU	32.174	345	209	7	2	335	4	334	6.579999999999999e-46	164.0	sp|P71053|EPSD_BACSU Putative glycosyltransferase EpsD OS=Bacillus subtilis (strain 168) OX=224308 GN=epsD PE=2 SV=1	P3338_BambaraGroudhut_BE
00000461|gene_cluster:GC_00004574|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2495	sp|B5T072|WCLR_ECOLX	33.103	290	185	5	67	350	75	361	9.46e-44	159.0	sp|B5T072|WCLR_ECOLX UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase OS=Escherichia coli OX=562 GN=wclR PE=1 SV=1	P3338_BambaraGroudhut_BE
00000461|gene_cluster:GC_00004574|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2495	sp|Q59002|Y1607_METJA	27.106	273	188	7	84	347	88	358	2.65e-16	83.2	sp|Q59002|Y1607_METJA Uncharacterized glycosyltransferase MJ1607 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1607 PE=3 SV=1	P3338_BambaraGroudhut_BE
00000461|gene_cluster:GC_00004574|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2495	sp|Q0P9C7|PGLJ_CAMJE	27.381	252	159	6	95	342	105	336	3.41e-16	82.4	sp|Q0P9C7|PGLJ_CAMJE N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) OX=192222 GN=pglJ PE=1 SV=1	P3338_BambaraGroudhut_BE
00000461|gene_cluster:GC_00004574|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2495	sp|Q81ST7|BSHA_BACAN	29.87	154	107	1	189	341	187	340	3.66e-16	82.8	sp|Q81ST7|BSHA_BACAN N-acetyl-alpha-D-glucosaminyl L-malate synthase OS=Bacillus anthracis OX=1392 GN=bshA PE=1 SV=1	P3338_BambaraGroudhut_BE
00000601|gene_cluster:GC_00004976|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2117	sp|Q09457|BLI1_CAEEL	43.75	48	24	1	140	184	497	544	0.000416	45.4	sp|Q09457|BLI1_CAEEL Cuticle collagen bli-1 OS=Caenorhabditis elegans OX=6239 GN=bli-1 PE=2 SV=2	P3338_BambaraGroudhut_BE
00000601|gene_cluster:GC_00004976|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2117	sp|Q09457|BLI1_CAEEL	38.462	65	37	1	121	182	413	477	0.001	43.9	sp|Q09457|BLI1_CAEEL Cuticle collagen bli-1 OS=Caenorhabditis elegans OX=6239 GN=bli-1 PE=2 SV=2	P3338_BambaraGroudhut_BE
00000601|gene_cluster:GC_00004976|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2117	sp|Q09457|BLI1_CAEEL	45.455	44	24	0	140	183	438	481	0.007	41.6	sp|Q09457|BLI1_CAEEL Cuticle collagen bli-1 OS=Caenorhabditis elegans OX=6239 GN=bli-1 PE=2 SV=2	P3338_BambaraGroudhut_BE
00000601|gene_cluster:GC_00004976|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2117	sp|Q5QNQ9|CORA1_MOUSE	51.163	43	21	0	140	182	1186	1228	0.000554	45.1	sp|Q5QNQ9|CORA1_MOUSE Collagen alpha-1(XXVII) chain OS=Mus musculus OX=10090 GN=Col27a1 PE=2 SV=1	P3338_BambaraGroudhut_BE
00000601|gene_cluster:GC_00004976|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2117	sp|Q801S8|CO6A1_XENLA	41.176	68	39	1	133	200	315	381	0.000573	45.1	sp|Q801S8|CO6A1_XENLA Collagen alpha-1(VI) chain OS=Xenopus laevis OX=8355 GN=col6a1 PE=1 SV=1	P3338_BambaraGroudhut_BE
00000601|gene_cluster:GC_00004976|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2117	sp|Q28247|CO4A5_CANLF	51.163	43	21	0	140	182	286	328	0.000778	44.7	sp|Q28247|CO4A5_CANLF Collagen alpha-5(IV) chain OS=Canis lupus familiaris OX=9615 GN=COL4A5 PE=2 SV=2	P3338_BambaraGroudhut_BE
00000601|gene_cluster:GC_00004976|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2117	sp|O02659|MBL2_BOVIN	38.158	76	36	2	117	182	7	81	0.001	42.7	sp|O02659|MBL2_BOVIN Mannose-binding protein C OS=Bos taurus OX=9913 GN=MBL PE=2 SV=1	P3338_BambaraGroudhut_BE
00000648|gene_cluster:GC_00004865|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2638	sp|P07774|CATM_ACIAD	26.131	199	137	5	1	197	6	196	5.69e-12	67.4	sp|P07774|CATM_ACIAD HTH-type transcriptional regulator CatM OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=catM PE=1 SV=3	P3338_BambaraGroudhut_BE
00000648|gene_cluster:GC_00004865|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2638	sp|O68014|BENM_ACIAD	26.238	202	135	7	1	198	6	197	4.3e-10	62.0	sp|O68014|BENM_ACIAD HTH-type transcriptional regulator BenM OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=benM PE=1 SV=2	P3338_BambaraGroudhut_BE
00000648|gene_cluster:GC_00004865|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2638	sp|Q9X725|OXYR_DICCH	25.128	195	131	5	4	194	9	192	1e-09	60.8	sp|Q9X725|OXYR_DICCH Hydrogen peroxide-inducible genes activator OS=Dickeya chrysanthemi OX=556 GN=oxyR PE=3 SV=1	P3338_BambaraGroudhut_BE
00000648|gene_cluster:GC_00004865|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2638	sp|A0T0V5|RBCR_THAPS	26.404	178	127	2	1	178	10	183	1.38e-09	60.5	sp|A0T0V5|RBCR_THAPS Probable RuBisCO transcriptional regulator OS=Thalassiosira pseudonana OX=35128 GN=rbcR-A PE=3 SV=1	P3338_BambaraGroudhut_BE
00000648|gene_cluster:GC_00004865|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2638	sp|P71318|OXYR_PECCC	24.615	195	132	5	4	194	9	192	2.06e-09	59.7	sp|P71318|OXYR_PECCC Hydrogen peroxide-inducible genes activator OS=Pectobacterium carotovorum subsp. carotovorum OX=555 GN=oxyR PE=3 SV=1	P3338_BambaraGroudhut_BE
00000743|gene_cluster:GC_00005204|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2707	sp|Q4UKC4|GLNP_RICFE	37.327	217	133	1	8	221	2	218	9.41e-45	151.0	sp|Q4UKC4|GLNP_RICFE Putative glutamine transport system permease protein GlnP OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=glnP PE=3 SV=1	P3338_BambaraGroudhut_BE
00000743|gene_cluster:GC_00005204|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2707	sp|Q92J96|GLNP_RICCN	37.327	217	133	1	8	221	2	218	1.13e-44	151.0	sp|Q92J96|GLNP_RICCN Putative glutamine transport system permease protein GlnP OS=Rickettsia conorii (strain ATCC VR-613 / Malish 7) OX=272944 GN=glnP PE=3 SV=1	P3338_BambaraGroudhut_BE
00000743|gene_cluster:GC_00005204|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2707	sp|Q68XN8|GLNP_RICTY	38.049	205	127	0	17	221	14	218	1.22e-44	151.0	sp|Q68XN8|GLNP_RICTY Putative glutamine transport system permease protein GlnP OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363 GN=glnP PE=3 SV=1	P3338_BambaraGroudhut_BE
00000743|gene_cluster:GC_00005204|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2707	sp|Q1RHC0|GLNP_RICBR	38.049	205	127	0	17	221	14	218	3.48e-44	150.0	sp|Q1RHC0|GLNP_RICBR Putative glutamine transport system permease protein GlnP OS=Rickettsia bellii (strain RML369-C) OX=336407 GN=glnP PE=3 SV=1	P3338_BambaraGroudhut_BE
00000743|gene_cluster:GC_00005204|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2707	sp|P54536|ARTQ_BACSU	37.619	210	123	2	17	222	14	219	1.14e-43	149.0	sp|P54536|ARTQ_BACSU Arginine transport system permease protein ArtQ OS=Bacillus subtilis (strain 168) OX=224308 GN=artQ PE=1 SV=1	P3338_BambaraGroudhut_BE
00000758|gene_cluster:GC_00004907|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2704	sp|O32153|FRLD_BACSU	35.055	271	171	4	1	267	1	270	5.09e-43	150.0	sp|O32153|FRLD_BACSU Fructosamine kinase FrlD OS=Bacillus subtilis (strain 168) OX=224308 GN=frlD PE=1 SV=1	P3338_BambaraGroudhut_BE
00000758|gene_cluster:GC_00004907|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2704	sp|Q83JB1|FRLD_SHIFL	29.057	265	180	7	1	261	1	261	1.49e-25	104.0	sp|Q83JB1|FRLD_SHIFL Fructoselysine 6-kinase OS=Shigella flexneri OX=623 GN=frlD PE=3 SV=1	P3338_BambaraGroudhut_BE
00000758|gene_cluster:GC_00004907|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2704	sp|P45543|FRLD_ECOLI	28.679	265	181	7	1	261	1	261	6.14e-25	102.0	sp|P45543|FRLD_ECOLI Fructoselysine 6-kinase OS=Escherichia coli (strain K12) OX=83333 GN=frlD PE=1 SV=1	P3338_BambaraGroudhut_BE
00000758|gene_cluster:GC_00004907|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2704	sp|Q8X839|FRLD_ECO57	28.679	265	181	7	1	261	1	261	1.06e-23	99.8	sp|Q8X839|FRLD_ECO57 Fructoselysine 6-kinase OS=Escherichia coli O157:H7 OX=83334 GN=frlD PE=3 SV=2	P3338_BambaraGroudhut_BE
00000758|gene_cluster:GC_00004907|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2704	sp|Q53W83|KDGK_THET8	24.436	266	154	8	1	229	2	257	1.44e-08	58.2	sp|Q53W83|KDGK_THET8 2-dehydro-3-deoxygluconokinase OS=Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8) OX=300852 GN=kdgK PE=1 SV=1	P3338_BambaraGroudhut_BE
00000764|gene_cluster:GC_00004531|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2489	sp|B0Y567|AFUMC_ASPFC	24.204	157	105	5	91	234	35	190	9.32e-05	47.4	sp|B0Y567|AFUMC_ASPFC Glycosyltransferase afumC OS=Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) OX=451804 GN=afumC PE=1 SV=1	P3338_BambaraGroudhut_BE
00000764|gene_cluster:GC_00004531|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2489	sp|P9WER1|BRAB_ANNTR	24.658	146	90	6	42	178	21	155	0.002	43.1	sp|P9WER1|BRAB_ANNTR O-glycosyltransferase braB OS=Annulohypoxylon truncatum OX=327061 GN=braB PE=1 SV=1	P3338_BambaraGroudhut_BE
00000838|gene_cluster:GC_00004815|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2705	sp|O32152|YURK_BACSU	32.489	237	160	0	1	237	1	237	1.57e-48	162.0	sp|O32152|YURK_BACSU Uncharacterized HTH-type transcriptional regulator YurK OS=Bacillus subtilis (strain 168) OX=224308 GN=yurK PE=1 SV=1	P3338_BambaraGroudhut_BE
00000838|gene_cluster:GC_00004815|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2705	sp|P45544|FRLR_ECOLI	30.802	237	163	1	3	239	5	240	1.85e-38	137.0	sp|P45544|FRLR_ECOLI Probable fructoselysine utilization operon transcriptional repressor OS=Escherichia coli (strain K12) OX=83333 GN=frlR PE=1 SV=2	P3338_BambaraGroudhut_BE
00000838|gene_cluster:GC_00004815|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2705	sp|Q8X835|FRLR_ECO57	30.38	237	164	1	3	239	5	240	3.37e-38	136.0	sp|Q8X835|FRLR_ECO57 Probable fructoselysine utilization operon transcriptional repressor OS=Escherichia coli O157:H7 OX=83334 GN=frlR PE=3 SV=2	P3338_BambaraGroudhut_BE
