query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000516|gene_cluster:GC_00004919|genome_name:P2336_Sourdough_BE|gene_callers_id:2852	sp|Q049W6|DNAK_LACDB	49.896	479	236	2	1	478	1	476	9.19e-159	467.0	sp|Q049W6|DNAK_LACDB Chaperone protein DnaK OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC BAA-365 / Lb-18) OX=321956 GN=dnaK PE=3 SV=1	P2336_Sourdough_BE
00000516|gene_cluster:GC_00004919|genome_name:P2336_Sourdough_BE|gene_callers_id:2852	sp|Q1G9R2|DNAK_LACDA	49.896	479	236	2	1	478	1	476	9.19e-159	467.0	sp|Q1G9R2|DNAK_LACDA Chaperone protein DnaK OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14) OX=390333 GN=dnaK PE=3 SV=1	P2336_Sourdough_BE
00000516|gene_cluster:GC_00004919|genome_name:P2336_Sourdough_BE|gene_callers_id:2852	sp|A4IR31|DNAK_GEOTN	50.731	479	230	3	1	478	1	474	1.35e-158	466.0	sp|A4IR31|DNAK_GEOTN Chaperone protein DnaK OS=Geobacillus thermodenitrificans (strain NG80-2) OX=420246 GN=dnaK PE=3 SV=1	P2336_Sourdough_BE
00000529|gene_cluster:GC_00004590|genome_name:P2336_Sourdough_BE|gene_callers_id:3011	sp|P71650|MAZF9_MYCTU	28.182	110	65	3	39	143	4	104	4.92e-08	51.6	sp|P71650|MAZF9_MYCTU Endoribonuclease MazF9 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=mazF9 PE=1 SV=2	P2336_Sourdough_BE
00000529|gene_cluster:GC_00004590|genome_name:P2336_Sourdough_BE|gene_callers_id:3011	sp|Q49Z22|MAZF_STAS1	31.532	111	68	2	39	149	4	106	1.67e-07	50.4	sp|Q49Z22|MAZF_STAS1 Endoribonuclease MazF OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=mazF PE=3 SV=1	P2336_Sourdough_BE
00000529|gene_cluster:GC_00004590|genome_name:P2336_Sourdough_BE|gene_callers_id:3011	sp|Q9F7V5|MAZF_STAEP	33.696	92	53	2	39	130	4	87	4.17e-07	49.3	sp|Q9F7V5|MAZF_STAEP Endoribonuclease MazF OS=Staphylococcus epidermidis OX=1282 GN=mazF PE=3 SV=1	P2336_Sourdough_BE
00000529|gene_cluster:GC_00004590|genome_name:P2336_Sourdough_BE|gene_callers_id:3011	sp|Q7A0D7|MAZF_STAAW	32.609	92	54	2	39	130	4	87	1.27e-06	48.1	sp|Q7A0D7|MAZF_STAAW Endoribonuclease MazF OS=Staphylococcus aureus (strain MW2) OX=196620 GN=mazF PE=3 SV=1	P2336_Sourdough_BE
00000529|gene_cluster:GC_00004590|genome_name:P2336_Sourdough_BE|gene_callers_id:3011	sp|Q6G7P1|MAZF_STAAS	32.609	92	54	2	39	130	4	87	1.27e-06	48.1	sp|Q6G7P1|MAZF_STAAS Endoribonuclease MazF OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=mazF PE=3 SV=1	P2336_Sourdough_BE
00000554|gene_cluster:GC_00005205|genome_name:P2336_Sourdough_BE|gene_callers_id:2990	sp|Q5WNW9|BCRR_ENTFL	30.0	100	62	1	10	101	7	106	1.74e-07	52.4	sp|Q5WNW9|BCRR_ENTFL HTH-type transcriptional activator BcrR OS=Enterococcus faecalis OX=1351 GN=bcrR PE=1 SV=1	P2336_Sourdough_BE
00000554|gene_cluster:GC_00005205|genome_name:P2336_Sourdough_BE|gene_callers_id:2990	sp|P96631|IMMR_BACSU	35.616	73	47	0	6	78	3	75	1.65e-06	48.5	sp|P96631|IMMR_BACSU HTH-type transcriptional regulator ImmR OS=Bacillus subtilis (strain 168) OX=224308 GN=immR PE=1 SV=1	P2336_Sourdough_BE
00000554|gene_cluster:GC_00005205|genome_name:P2336_Sourdough_BE|gene_callers_id:2990	sp|O27383|Y1328_METTH	42.553	47	27	0	9	55	4	50	0.000103	42.4	sp|O27383|Y1328_METTH Uncharacterized HTH-type transcriptional regulator MTH_1328 OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=MTH_1328 PE=4 SV=1	P2336_Sourdough_BE
00000554|gene_cluster:GC_00005205|genome_name:P2336_Sourdough_BE|gene_callers_id:2990	sp|O28481|Y1793_ARCFU	32.258	62	41	1	10	70	5	66	0.000306	40.8	sp|O28481|Y1793_ARCFU Uncharacterized HTH-type transcriptional regulator AF_1793 OS=Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16) OX=224325 GN=AF_1793 PE=4 SV=1	P2336_Sourdough_BE
00000554|gene_cluster:GC_00005205|genome_name:P2336_Sourdough_BE|gene_callers_id:2990	sp|Q57720|Y272_METJA	37.097	62	37	1	10	69	5	66	0.000476	40.4	sp|Q57720|Y272_METJA Uncharacterized HTH-type transcriptional regulator MJ0272 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0272 PE=4 SV=2	P2336_Sourdough_BE
00000589|gene_cluster:GC_00004644|genome_name:P2336_Sourdough_BE|gene_callers_id:2936	sp|P71055|EPSF_BACSU	31.045	335	226	3	13	345	7	338	4.22e-43	157.0	sp|P71055|EPSF_BACSU Putative glycosyltransferase EpsF OS=Bacillus subtilis (strain 168) OX=224308 GN=epsF PE=2 SV=1	P2336_Sourdough_BE
00000589|gene_cluster:GC_00004644|genome_name:P2336_Sourdough_BE|gene_callers_id:2936	sp|B5T072|WCLR_ECOLX	22.259	301	221	8	24	317	20	314	7.63e-15	79.0	sp|B5T072|WCLR_ECOLX UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase OS=Escherichia coli OX=562 GN=wclR PE=1 SV=1	P2336_Sourdough_BE
00000589|gene_cluster:GC_00004644|genome_name:P2336_Sourdough_BE|gene_callers_id:2936	sp|P42982|BSHA_BACSU	27.985	268	147	9	108	337	64	323	2.26e-12	71.2	sp|P42982|BSHA_BACSU N-acetyl-alpha-D-glucosaminyl L-malate synthase OS=Bacillus subtilis (strain 168) OX=224308 GN=bshA PE=1 SV=2	P2336_Sourdough_BE
00000589|gene_cluster:GC_00004644|genome_name:P2336_Sourdough_BE|gene_callers_id:2936	sp|P39857|CAPH_STAAU	28.151	238	142	9	144	372	127	344	6.49e-12	69.7	sp|P39857|CAPH_STAAU Capsular polysaccharide biosynthesis glycosyltransferase CapH OS=Staphylococcus aureus OX=1280 GN=capH PE=3 SV=1	P2336_Sourdough_BE
00000589|gene_cluster:GC_00004644|genome_name:P2336_Sourdough_BE|gene_callers_id:2936	sp|Q81ST7|BSHA_BACAN	33.333	123	79	2	193	314	179	299	4.25e-11	67.4	sp|Q81ST7|BSHA_BACAN N-acetyl-alpha-D-glucosaminyl L-malate synthase OS=Bacillus anthracis OX=1392 GN=bshA PE=1 SV=1	P2336_Sourdough_BE
00000662|gene_cluster:GC_00004640|genome_name:P2336_Sourdough_BE|gene_callers_id:3004	sp|P37664|YIAC_ECOLI	28.788	132	92	2	12	141	9	140	9.69e-16	72.4	sp|P37664|YIAC_ECOLI Peptidyl-lysine N-acetyltransferase YiaC OS=Escherichia coli (strain K12) OX=83333 GN=yiaC PE=1 SV=1	P2336_Sourdough_BE
00000662|gene_cluster:GC_00004640|genome_name:P2336_Sourdough_BE|gene_callers_id:3004	sp|P09163|YJAB_ECOLI	28.226	124	88	1	1	123	1	124	1.27e-09	56.2	sp|P09163|YJAB_ECOLI Peptidyl-lysine N-acetyltransferase YjaB OS=Escherichia coli (strain K12) OX=83333 GN=yjaB PE=1 SV=1	P2336_Sourdough_BE
00000662|gene_cluster:GC_00004640|genome_name:P2336_Sourdough_BE|gene_callers_id:3004	sp|P40677|YJAB_SALTY	28.829	111	78	1	14	123	14	124	7.99e-08	51.6	sp|P40677|YJAB_SALTY Peptidyl-lysine N-acetyltransferase YjaB OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=yjaB PE=3 SV=2	P2336_Sourdough_BE
00000662|gene_cluster:GC_00004640|genome_name:P2336_Sourdough_BE|gene_callers_id:3004	sp|Q47158|YAFP_ECOLI	25.984	127	78	3	4	121	5	124	1.62e-05	45.4	sp|Q47158|YAFP_ECOLI Uncharacterized N-acetyltransferase YafP OS=Escherichia coli (strain K12) OX=83333 GN=yafP PE=2 SV=1	P2336_Sourdough_BE
00000662|gene_cluster:GC_00004640|genome_name:P2336_Sourdough_BE|gene_callers_id:3004	sp|Q0IHH1|NAA30_XENLA	27.778	90	52	2	48	124	163	252	0.001	41.2	sp|Q0IHH1|NAA30_XENLA N-alpha-acetyltransferase 30 OS=Xenopus laevis OX=8355 GN=naa30 PE=2 SV=1	P2336_Sourdough_BE
00000732|gene_cluster:GC_00004967|genome_name:P2336_Sourdough_BE|gene_callers_id:3005	sp|P21340|PAIA_BACSU	34.568	162	96	3	13	165	11	171	6.43e-25	97.4	sp|P21340|PAIA_BACSU Spermidine/spermine N(1)-acetyltransferase OS=Bacillus subtilis (strain 168) OX=224308 GN=paiA PE=1 SV=3	P2336_Sourdough_BE
00000732|gene_cluster:GC_00004967|genome_name:P2336_Sourdough_BE|gene_callers_id:3005	sp|P46543|YPIP_LACDL	30.625	160	103	2	14	165	13	172	9.23e-16	73.6	sp|P46543|YPIP_LACDL Uncharacterized N-acetyltransferase in pepI 3'region OS=Lactobacillus delbrueckii subsp. lactis OX=29397 PE=4 SV=1	P2336_Sourdough_BE
00000732|gene_cluster:GC_00004967|genome_name:P2336_Sourdough_BE|gene_callers_id:3005	sp|Q9HL57|PAIA_THEAC	27.273	143	100	1	4	142	2	144	1.7e-08	54.3	sp|Q9HL57|PAIA_THEAC Spermidine N(1)-acetyltransferase OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=paiA PE=1 SV=1	P2336_Sourdough_BE
00000732|gene_cluster:GC_00004967|genome_name:P2336_Sourdough_BE|gene_callers_id:3005	sp|P63426|Y2688_MYCBO	25.175	143	104	2	14	154	3	144	2.59e-08	53.5	sp|P63426|Y2688_MYCBO Uncharacterized N-acetyltransferase Mb2688 OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB2688 PE=3 SV=1	P2336_Sourdough_BE
00000732|gene_cluster:GC_00004967|genome_name:P2336_Sourdough_BE|gene_callers_id:3005	sp|P9WQG5|Y2669_MYCTU	25.175	143	104	2	14	154	3	144	2.59e-08	53.5	sp|P9WQG5|Y2669_MYCTU Uncharacterized N-acetyltransferase Rv2669 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv2669 PE=1 SV=1	P2336_Sourdough_BE
00000870|gene_cluster:GC_00004150|genome_name:P2336_Sourdough_BE|gene_callers_id:2838	sp|P16667|T2S3_STAAU	26.378	254	140	11	19	234	243	487	2.72e-10	63.2	sp|P16667|T2S3_STAAU Type II restriction enzyme Sau3AI OS=Staphylococcus aureus OX=1280 GN=sau3AIR PE=1 SV=1	P2336_Sourdough_BE
00000965|gene_cluster:GC_00004161|genome_name:P2336_Sourdough_BE|gene_callers_id:3023	sp|P96596|YDBA_BACSU	26.738	187	119	6	47	227	86	260	0.001	43.1	sp|P96596|YDBA_BACSU Uncharacterized protein YdbA OS=Bacillus subtilis (strain 168) OX=224308 GN=ydbA PE=4 SV=1	P2336_Sourdough_BE
00001024|gene_cluster:GC_00004366|genome_name:P2336_Sourdough_BE|gene_callers_id:2937	sp|B5T072|WCLR_ECOLX	24.069	349	236	9	1	324	8	352	1.0300000000000001e-21	98.6	sp|B5T072|WCLR_ECOLX UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase OS=Escherichia coli OX=562 GN=wclR PE=1 SV=1	P2336_Sourdough_BE
00001024|gene_cluster:GC_00004366|genome_name:P2336_Sourdough_BE|gene_callers_id:2937	sp|Q65CC7|KANE_STRKN	22.801	307	205	9	76	352	80	384	1.36e-18	89.4	sp|Q65CC7|KANE_STRKN Alpha-D-kanosaminyltransferase OS=Streptomyces kanamyceticus OX=1967 GN=kanE PE=1 SV=1	P2336_Sourdough_BE
00001024|gene_cluster:GC_00004366|genome_name:P2336_Sourdough_BE|gene_callers_id:2937	sp|Q59002|Y1607_METJA	22.742	299	206	5	79	355	88	383	1.05e-17	87.0	sp|Q59002|Y1607_METJA Uncharacterized glycosyltransferase MJ1607 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1607 PE=3 SV=1	P2336_Sourdough_BE
00001024|gene_cluster:GC_00004366|genome_name:P2336_Sourdough_BE|gene_callers_id:2937	sp|Q0P9C7|PGLJ_CAMJE	26.781	351	213	8	9	332	10	343	6.98e-16	81.3	sp|Q0P9C7|PGLJ_CAMJE N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) OX=192222 GN=pglJ PE=1 SV=1	P2336_Sourdough_BE
00001024|gene_cluster:GC_00004366|genome_name:P2336_Sourdough_BE|gene_callers_id:2937	sp|A6ZW78|GPI3_YEAS7	25.246	305	205	9	13	296	17	319	9.52e-16	81.6	sp|A6ZW78|GPI3_YEAS7 Phosphatidylinositol N-acetylglucosaminyltransferase GPI3 subunit OS=Saccharomyces cerevisiae (strain YJM789) OX=307796 GN=SPT14 PE=3 SV=1	P2336_Sourdough_BE
00001038|gene_cluster:GC_00005067|genome_name:P2336_Sourdough_BE|gene_callers_id:2932	sp|A0A0H2URH7|GLYAT_STRPN	49.02	51	25	1	78	128	9	58	2.76e-08	54.3	sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1	P2336_Sourdough_BE
00001038|gene_cluster:GC_00005067|genome_name:P2336_Sourdough_BE|gene_callers_id:2932	sp|P46917|GGAA_BACSU	42.105	57	31	1	76	130	2	58	1.86e-06	48.9	sp|P46917|GGAA_BACSU Minor teichoic acid biosynthesis protein GgaA OS=Bacillus subtilis (strain 168) OX=224308 GN=ggaA PE=3 SV=1	P2336_Sourdough_BE
00001038|gene_cluster:GC_00005067|genome_name:P2336_Sourdough_BE|gene_callers_id:2932	sp|Q67FW5|QTGAL_HUMAN	38.889	54	33	0	76	129	5	58	1.07e-05	46.6	sp|Q67FW5|QTGAL_HUMAN Queuosine-tRNA galactosyltransferase OS=Homo sapiens OX=9606 GN=QTGAL PE=1 SV=3	P2336_Sourdough_BE
00001038|gene_cluster:GC_00005067|genome_name:P2336_Sourdough_BE|gene_callers_id:2932	sp|Q6GV29|QTGAL_RAT	36.667	60	38	0	70	129	10	69	1.61e-05	46.2	sp|Q6GV29|QTGAL_RAT Queuosine-tRNA galactosyltransferase OS=Rattus norvegicus OX=10116 GN=Qtgal PE=1 SV=1	P2336_Sourdough_BE
00001038|gene_cluster:GC_00005067|genome_name:P2336_Sourdough_BE|gene_callers_id:2932	sp|Q3U129|QTGAL_MOUSE	38.889	54	33	0	76	129	16	69	2.21e-05	45.8	sp|Q3U129|QTGAL_MOUSE Queuosine-tRNA galactosyltransferase OS=Mus musculus OX=10090 GN=Qtgal PE=2 SV=1	P2336_Sourdough_BE
