query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000840|gene_cluster:GC_00004857|genome_name:P2302_Sourdough_BE|gene_callers_id:3115	sp|P26320|PSBO_SOLTU	91.867	332	24	1	1	329	1	332	0.0	620.0	sp|P26320|PSBO_SOLTU Oxygen-evolving enhancer protein 1, chloroplastic OS=Solanum tuberosum OX=4113 GN=PSBO PE=2 SV=1	P2302_Sourdough_BE
00000840|gene_cluster:GC_00004857|genome_name:P2302_Sourdough_BE|gene_callers_id:3115	sp|P12359|PSBO_SPIOL	85.498	331	45	2	1	329	1	330	0.0	573.0	sp|P12359|PSBO_SPIOL Oxygen-evolving enhancer protein 1, chloroplastic OS=Spinacia oleracea OX=3562 GN=PSBO PE=1 SV=1	P2302_Sourdough_BE
00000840|gene_cluster:GC_00004857|genome_name:P2302_Sourdough_BE|gene_callers_id:3115	sp|P14226|PSBO_PEA	84.802	329	49	1	1	329	1	328	0.0	566.0	sp|P14226|PSBO_PEA Oxygen-evolving enhancer protein 1, chloroplastic OS=Pisum sativum OX=3888 GN=PSBO PE=1 SV=1	P2302_Sourdough_BE
00000935|gene_cluster:GC_00004728|genome_name:P2302_Sourdough_BE|gene_callers_id:3099	sp|P07369|CB2G_SOLLC	96.863	255	8	0	1	255	13	267	0.0	510.0	sp|P07369|CB2G_SOLLC Chlorophyll a-b binding protein 3C, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB3C PE=3 SV=1	P2302_Sourdough_BE
00000935|gene_cluster:GC_00004728|genome_name:P2302_Sourdough_BE|gene_callers_id:3099	sp|P27492|CB21_TOBAC	94.902	255	13	0	1	255	12	266	0.0	505.0	sp|P27492|CB21_TOBAC Chlorophyll a-b binding protein 16, chloroplastic OS=Nicotiana tabacum OX=4097 GN=CAB16 PE=2 SV=1	P2302_Sourdough_BE
00000935|gene_cluster:GC_00004728|genome_name:P2302_Sourdough_BE|gene_callers_id:3099	sp|P27495|CB24_TOBAC	95.294	255	12	0	1	255	13	267	0.0	504.0	sp|P27495|CB24_TOBAC Chlorophyll a-b binding protein 40, chloroplastic OS=Nicotiana tabacum OX=4097 GN=CAB40 PE=2 SV=1	P2302_Sourdough_BE
00000935|gene_cluster:GC_00004728|genome_name:P2302_Sourdough_BE|gene_callers_id:3099	sp|P27496|CB25_TOBAC	94.51	255	14	0	1	255	13	267	0.0	502.0	sp|P27496|CB25_TOBAC Chlorophyll a-b binding protein 50, chloroplastic OS=Nicotiana tabacum OX=4097 GN=CAB50 PE=2 SV=1	P2302_Sourdough_BE
00000935|gene_cluster:GC_00004728|genome_name:P2302_Sourdough_BE|gene_callers_id:3099	sp|P12470|CB25_NICPL	94.118	255	15	0	1	255	12	266	0.0	500.0	sp|P12470|CB25_NICPL Chlorophyll a-b binding protein E, chloroplastic OS=Nicotiana plumbaginifolia OX=4092 GN=CABE PE=3 SV=1	P2302_Sourdough_BE
00001045|gene_cluster:GC_00004324|genome_name:P2302_Sourdough_BE|gene_callers_id:3119	sp|Q9XF88|CB4B_ARATH	87.64	267	32	1	1	267	19	284	2.96e-173	482.0	sp|Q9XF88|CB4B_ARATH Chlorophyll a-b binding protein CP29.2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.2 PE=1 SV=1	P2302_Sourdough_BE
00001045|gene_cluster:GC_00004324|genome_name:P2302_Sourdough_BE|gene_callers_id:3119	sp|Q07473|CB4A_ARATH	89.139	267	28	1	2	267	21	287	1.9000000000000002e-167	468.0	sp|Q07473|CB4A_ARATH Chlorophyll a-b binding protein CP29.1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.1 PE=1 SV=1	P2302_Sourdough_BE
00001045|gene_cluster:GC_00004324|genome_name:P2302_Sourdough_BE|gene_callers_id:3119	sp|Q9S7W1|CB4C_ARATH	75.794	252	55	3	7	253	23	273	3.72e-131	375.0	sp|Q9S7W1|CB4C_ARATH Chlorophyll a-b binding protein CP29.3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.3 PE=1 SV=1	P2302_Sourdough_BE
00001045|gene_cluster:GC_00004324|genome_name:P2302_Sourdough_BE|gene_callers_id:3119	sp|Q93WD2|CB29_CHLRE	52.692	260	103	5	11	252	11	268	3.86e-81	248.0	sp|Q93WD2|CB29_CHLRE Chlorophyll a-b binding protein CP29 OS=Chlamydomonas reinhardtii OX=3055 GN=Lhcb4 PE=1 SV=3	P2302_Sourdough_BE
00001045|gene_cluster:GC_00004324|genome_name:P2302_Sourdough_BE|gene_callers_id:3119	sp|Q01667|CAB6_ARATH	42.06	233	85	6	38	265	48	235	7.92e-47	159.0	sp|Q01667|CAB6_ARATH Chlorophyll a-b binding protein 6, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCA1 PE=1 SV=1	P2302_Sourdough_BE
00001079|gene_cluster:GC_00004733|genome_name:P2302_Sourdough_BE|gene_callers_id:3100	sp|Q9XF89|CB5_ARATH	83.63	281	43	1	6	286	3	280	1.49e-154	435.0	sp|Q9XF89|CB5_ARATH Chlorophyll a-b binding protein CP26, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB5 PE=1 SV=1	P2302_Sourdough_BE
00001079|gene_cluster:GC_00004733|genome_name:P2302_Sourdough_BE|gene_callers_id:3100	sp|P12330|CB21_ORYSJ	51.812	276	105	11	1	271	1	253	5.22e-70	220.0	sp|P12330|CB21_ORYSJ Chlorophyll a-b binding protein 1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=CAB1R PE=2 SV=2	P2302_Sourdough_BE
00001079|gene_cluster:GC_00004733|genome_name:P2302_Sourdough_BE|gene_callers_id:3100	sp|P27517|CB2_DUNTE	54.717	212	87	3	67	271	32	241	5.47e-69	217.0	sp|P27517|CB2_DUNTE Chlorophyll a-b binding protein of LHCII type I, chloroplastic OS=Dunaliella tertiolecta OX=3047 PE=2 SV=1	P2302_Sourdough_BE
00001079|gene_cluster:GC_00004733|genome_name:P2302_Sourdough_BE|gene_callers_id:3100	sp|P27492|CB21_TOBAC	48.551	276	115	8	1	271	1	254	3.25e-68	215.0	sp|P27492|CB21_TOBAC Chlorophyll a-b binding protein 16, chloroplastic OS=Nicotiana tabacum OX=4097 GN=CAB16 PE=2 SV=1	P2302_Sourdough_BE
00001079|gene_cluster:GC_00004733|genome_name:P2302_Sourdough_BE|gene_callers_id:3100	sp|P07369|CB2G_SOLLC	48.889	270	118	7	7	271	1	255	3.4699999999999997e-68	215.0	sp|P07369|CB2G_SOLLC Chlorophyll a-b binding protein 3C, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB3C PE=3 SV=1	P2302_Sourdough_BE
00001180|gene_cluster:GC_00005072|genome_name:P2302_Sourdough_BE|gene_callers_id:3113	sp|P27521|CA4_ARATH	85.259	251	36	1	1	250	1	251	8.34e-162	451.0	sp|P27521|CA4_ARATH Chlorophyll a-b binding protein 4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCA4 PE=1 SV=1	P2302_Sourdough_BE
00001180|gene_cluster:GC_00005072|genome_name:P2302_Sourdough_BE|gene_callers_id:3113	sp|Q9SQL2|CB24_PEA	86.747	249	33	0	1	249	1	249	2.4800000000000003e-161	449.0	sp|Q9SQL2|CB24_PEA Chlorophyll a-b binding protein P4, chloroplastic OS=Pisum sativum OX=3888 GN=lhcA-P4 PE=1 SV=1	P2302_Sourdough_BE
00001180|gene_cluster:GC_00005072|genome_name:P2302_Sourdough_BE|gene_callers_id:3113	sp|Q36718|CB120_HORVU	72.77	213	54	4	39	250	20	229	1.8700000000000002e-109	317.0	sp|Q36718|CB120_HORVU Chlorophyll a-b binding protein 1B-20, chloroplastic (Fragment) OS=Hordeum vulgare OX=4513 GN=LHC Ib-20 PE=1 SV=1	P2302_Sourdough_BE
00001180|gene_cluster:GC_00005072|genome_name:P2302_Sourdough_BE|gene_callers_id:3113	sp|P13869|CB12_PETHY	50.0	240	114	2	17	250	29	268	9.690000000000001e-79	241.0	sp|P13869|CB12_PETHY Chlorophyll a-b binding protein, chloroplastic OS=Petunia hybrida OX=4102 PE=2 SV=1	P2302_Sourdough_BE
00001180|gene_cluster:GC_00005072|genome_name:P2302_Sourdough_BE|gene_callers_id:3113	sp|P10708|CB12_SOLLC	48.954	239	116	2	18	250	30	268	7.15e-77	236.0	sp|P10708|CB12_SOLLC Chlorophyll a-b binding protein 7, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB7 PE=3 SV=1	P2302_Sourdough_BE
