query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000118|gene_cluster_GC_00003681|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2309	sp|Q2G2M9|Y2003_STAA8	23.295	528	343	15	34	524	33	535	1.61e-22	104.0	sp|Q2G2M9|Y2003_STAA8 Putative multidrug export ATP-binding/permease protein SAOUHSC_02003 OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=SAOUHSC_02003 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000118|gene_cluster_GC_00003681|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2309	sp|Q6GFJ1|Y1956_STAAR	23.295	528	343	15	34	524	33	535	1.61e-22	104.0	sp|Q6GFJ1|Y1956_STAAR Putative multidrug export ATP-binding/permease protein SAR1956 OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=SAR1956 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000118|gene_cluster_GC_00003681|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2309	sp|Q5HEQ8|Y1924_STAAC	23.295	528	343	15	34	524	33	535	1.61e-22	104.0	sp|Q5HEQ8|Y1924_STAAC Putative multidrug export ATP-binding/permease protein SACOL1924 OS=Staphylococcus aureus (strain COL) OX=93062 GN=SACOL1924 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000118|gene_cluster_GC_00003681|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2309	sp|Q99T13|Y1866_STAAM	23.295	528	343	15	34	524	33	535	1.61e-22	104.0	sp|Q99T13|Y1866_STAAM Putative multidrug export ATP-binding/permease protein SAV1866 OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=SAV1866 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000118|gene_cluster_GC_00003681|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2309	sp|Q2FFM9|Y1847_STAA3	23.295	528	343	15	34	524	33	535	1.61e-22	104.0	sp|Q2FFM9|Y1847_STAA3 Putative multidrug export ATP-binding/permease protein SAUSA300_1847 OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_1847 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000125|gene_cluster_GC_00004157|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2098	sp|Q4L967|ATRF2_STAHJ	37.762	143	85	2	85	227	43	181	8.21e-21	89.4	sp|Q4L967|ATRF2_STAHJ Putative acetyltransferase SH0499 OS=Staphylococcus haemolyticus (strain JCSC1435) OX=279808 GN=SH0499 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000125|gene_cluster_GC_00004157|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2098	sp|Q58464|Y1064_METJA	41.593	113	65	1	119	231	103	214	4.47e-18	82.8	sp|Q58464|Y1064_METJA Uncharacterized acetyltransferase MJ1064 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1064 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000125|gene_cluster_GC_00004157|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2098	sp|P07464|THGA_ECOLI	40.299	134	67	4	99	227	57	182	4.91e-18	82.4	sp|P07464|THGA_ECOLI Galactoside O-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=lacA PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000125|gene_cluster_GC_00004157|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2098	sp|Q7A3E8|ATRF2_STAAN	38.333	120	62	3	113	227	69	181	3.65e-17	79.7	sp|Q7A3E8|ATRF2_STAAN Putative acetyltransferase SA2342 OS=Staphylococcus aureus (strain N315) OX=158879 GN=SA2342 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000125|gene_cluster_GC_00004157|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2098	sp|Q7A2K9|ATRF2_STAAM	38.333	120	62	3	113	227	69	181	3.65e-17	79.7	sp|Q7A2K9|ATRF2_STAAM Putative acetyltransferase SAV2555 OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=SAV2555 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000205|gene_cluster_GC_00003575|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_768	sp|Q46899|CASC_ECOLI	32.308	325	174	13	7	303	4	310	2.11e-36	138.0	sp|Q46899|CASC_ECOLI CRISPR system Cascade subunit CasC OS=Escherichia coli (strain K12) OX=83333 GN=casC PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000297|gene_cluster_GC_00004158|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1506	sp|P42112|YXAM_BACSU	23.866	419	260	18	23	418	14	396	4.77e-06	52.0	sp|P42112|YXAM_BACSU Uncharacterized MFS-type transporter YxaM OS=Bacillus subtilis (strain 168) OX=224308 GN=yxaM PE=3 SV=3	P2928_Oganic_Rye_SD_BE
00000297|gene_cluster_GC_00004158|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1506	sp|P94376|YXLH_BACSU	32.075	106	59	4	27	126	31	129	0.000802	45.1	sp|P94376|YXLH_BACSU Uncharacterized MFS-type transporter YxlH OS=Bacillus subtilis (strain 168) OX=224308 GN=yxlH PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000307|gene_cluster_GC_00004148|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2096	sp|P9WMY3|WBBL_MYCTU	23.372	261	166	9	5	256	8	243	3.04e-08	57.4	sp|P9WMY3|WBBL_MYCTU N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=wbbL PE=1 SV=2	P2928_Oganic_Rye_SD_BE
00000307|gene_cluster_GC_00004148|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2096	sp|P9WMY2|WBBL_MYCTO	23.372	261	166	9	5	256	8	243	3.04e-08	57.4	sp|P9WMY2|WBBL_MYCTO N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=wbbL PE=3 SV=2	P2928_Oganic_Rye_SD_BE
00000307|gene_cluster_GC_00004148|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2096	sp|D4GU63|AGL10_HALVD	26.271	118	77	5	5	121	23	131	3.79e-05	48.1	sp|D4GU63|AGL10_HALVD Low-salt glycan biosynthesis hexosyltransferase Agl10 OS=Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) OX=309800 GN=agl10 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000325|gene_cluster_GC_00004009|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_769	sp|Q46898|CAS5_ECOLI	32.653	147	77	8	4	129	5	150	1.65e-05	48.1	sp|Q46898|CAS5_ECOLI CRISPR system Cascade subunit CasD OS=Escherichia coli (strain K12) OX=83333 GN=casD PE=1 SV=2	P2928_Oganic_Rye_SD_BE
00000354|gene_cluster_GC_00003506|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2361	sp|P32653|MRP_STRSU	42.308	104	52	3	301	396	849	952	1.61e-13	76.3	sp|P32653|MRP_STRSU Muramidase-released protein OS=Streptococcus suis OX=1307 GN=mrp PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000359|gene_cluster_GC_00003280|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_770	sp|Q53WG9|CAS6_THET8	28.761	226	139	7	1	219	1	211	1.01e-11	65.1	sp|Q53WG9|CAS6_THET8 CRISPR-associated endoribonuclease Cse3 OS=Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8) OX=300852 GN=cse3 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000359|gene_cluster_GC_00003280|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_770	sp|Q46897|CAS6_ECOLI	29.6	125	81	2	95	219	81	198	0.000122	45.1	sp|Q46897|CAS6_ECOLI CRISPR system Cascade subunit CasE OS=Escherichia coli (strain K12) OX=83333 GN=casE PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000395|gene_cluster_GC_00003326|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2244	sp|Q00753|MSMR_STRMU	38.889	72	44	0	2	73	204	275	1.46e-10	58.2	sp|Q00753|MSMR_STRMU Msm operon regulatory protein OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=msmR PE=4 SV=2	P2928_Oganic_Rye_SD_BE
00000395|gene_cluster_GC_00003326|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2244	sp|Q65Q30|RHAR_MANSM	38.806	67	41	0	10	76	210	276	7.74e-09	53.1	sp|Q65Q30|RHAR_MANSM HTH-type transcriptional activator RhaR OS=Mannheimia succiniciproducens (strain KCTC 0769BP / MBEL55E) OX=221988 GN=rhaR PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000395|gene_cluster_GC_00003326|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2244	sp|Q8FCI7|GADW_ECOL6	36.667	60	38	0	10	69	174	233	3.32e-07	48.5	sp|Q8FCI7|GADW_ECOL6 HTH-type transcriptional regulator GadW OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=gadW PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000395|gene_cluster_GC_00003326|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2244	sp|P63203|GADW_SHIFL	36.667	60	38	0	10	69	174	233	3.9e-07	48.5	sp|P63203|GADW_SHIFL HTH-type transcriptional regulator GadW OS=Shigella flexneri OX=623 GN=gadW PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000395|gene_cluster_GC_00003326|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2244	sp|P63201|GADW_ECOLI	36.667	60	38	0	10	69	174	233	3.9e-07	48.5	sp|P63201|GADW_ECOLI HTH-type transcriptional regulator GadW OS=Escherichia coli (strain K12) OX=83333 GN=gadW PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000404|gene_cluster_GC_00003671|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1507	sp|Q7X7N2|ARGI1_ORYSJ	28.821	229	145	6	171	382	104	331	3.58e-16	82.4	sp|Q7X7N2|ARGI1_ORYSJ Arginase 1, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=ARG1 PE=2 SV=1	P2928_Oganic_Rye_SD_BE
00000404|gene_cluster_GC_00003671|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1507	sp|B8AU84|ARGI1_ORYSI	28.821	229	145	6	171	382	104	331	3.68e-16	82.4	sp|B8AU84|ARGI1_ORYSI Arginase 1, mitochondrial OS=Oryza sativa subsp. indica OX=39946 GN=B0616E02-H0507E05.7 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000404|gene_cluster_GC_00003671|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1507	sp|G7JFU5|ARGI_MEDTR	25.449	334	199	11	82	382	13	329	3.75e-16	82.4	sp|G7JFU5|ARGI_MEDTR Arginase, mitochondrial OS=Medicago truncatula OX=3880 GN=ARGAH PE=1 SV=2	P2928_Oganic_Rye_SD_BE
00000404|gene_cluster_GC_00003671|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1507	sp|P46637|ARGI1_ARATH	28.194	227	136	8	177	382	113	333	5.53e-16	82.0	sp|P46637|ARGI1_ARATH Arginase 1, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=ARGAH1 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000404|gene_cluster_GC_00003671|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1507	sp|Q9BSE5|GDAH_HUMAN	25.221	226	148	9	160	368	105	326	1.43e-13	74.7	sp|Q9BSE5|GDAH_HUMAN Guanidino acid hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=AGMAT PE=1 SV=2	P2928_Oganic_Rye_SD_BE
00000450|gene_cluster_GC_00003660|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2255	sp|Q7DF83|DRA2A_DEIRA	42.424	132	72	2	30	161	13	140	1.07e-30	111.0	sp|Q7DF83|DRA2A_DEIRA ISDra2 transposase TnpA OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1) OX=243230 GN=tnpA PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000450|gene_cluster_GC_00003660|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2255	sp|P59696|T200_SALTY	29.927	137	88	4	21	157	1	129	4.58e-13	66.2	sp|P59696|T200_SALTY Transposase for insertion sequence element IS200 OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=tnpA1 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000450|gene_cluster_GC_00003660|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2255	sp|P59697|T200_SALTI	29.927	137	88	4	21	157	1	129	4.58e-13	66.2	sp|P59697|T200_SALTI Transposase for insertion sequence element IS200 OS=Salmonella typhi OX=90370 GN=tnpA1 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000460|gene_cluster_GC_00003855|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1482	sp|P19780|YIS1_STRCO	24.088	137	95	2	9	139	271	404	2.48e-06	48.9	sp|P19780|YIS1_STRCO Insertion element IS110 uncharacterized 43.6 kDa protein OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=SCO1005 PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000460|gene_cluster_GC_00003855|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1482	sp|Q45968|TRA1_COXBU	32.308	65	44	0	14	78	240	304	7.94e-06	47.4	sp|Q45968|TRA1_COXBU Transposase for insertion sequence element IS1111A OS=Coxiella burnetii (strain RSA 493 / Nine Mile phase I) OX=227377 GN=CBU_0006 PE=3 SV=2	P2928_Oganic_Rye_SD_BE
00000460|gene_cluster_GC_00003855|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1482	sp|P20665|PIV_MORBO	27.2	125	84	3	13	134	196	316	0.000476	42.4	sp|P20665|PIV_MORBO Pilin gene-inverting protein OS=Moraxella bovis OX=476 GN=piv PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000460|gene_cluster_GC_00003855|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1482	sp|P55643|Y4RJ_SINFN	33.333	81	53	1	9	89	262	341	0.000684	42.0	sp|P55643|Y4RJ_SINFN Putative transposase y4rJ OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=NGR_a01770 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000460|gene_cluster_GC_00003855|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1482	sp|P19257|PIV_MORLA	27.2	125	84	3	13	134	196	316	0.000845	41.6	sp|P19257|PIV_MORLA Pilin gene-inverting protein OS=Moraxella lacunata OX=477 GN=piv PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000507|gene_cluster_GC_00003395|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_772	sp|Q9KA72|DPO3_HALH5	34.118	170	111	1	121	290	413	581	1.88e-18	89.0	sp|Q9KA72|DPO3_HALH5 DNA polymerase III PolC-type OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=polC PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000507|gene_cluster_GC_00003395|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_772	sp|Q03QS9|DPO3_LEVBA	32.5	160	107	1	121	280	419	577	3.79e-17	85.1	sp|Q03QS9|DPO3_LEVBA DNA polymerase III PolC-type OS=Levilactobacillus brevis (strain ATCC 367 / BCRC 12310 / CIP 105137 / JCM 1170 / LMG 11437 / NCIMB 947 / NCTC 947) OX=387344 GN=polC PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000507|gene_cluster_GC_00003395|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_772	sp|Q8EQU6|DPO3_OCEIH	32.738	168	112	1	127	294	414	580	1.11e-16	84.0	sp|Q8EQU6|DPO3_OCEIH DNA polymerase III PolC-type OS=Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831) OX=221109 GN=polC PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000507|gene_cluster_GC_00003395|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_772	sp|Q92C34|DPO3_LISIN	31.288	163	111	1	128	290	429	590	3.15e-16	82.4	sp|Q92C34|DPO3_LISIN DNA polymerase III PolC-type OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=polC PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000507|gene_cluster_GC_00003395|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_772	sp|Q819Y5|DPO3_BACCR	30.636	173	119	1	122	294	415	586	3.58e-16	82.4	sp|Q819Y5|DPO3_BACCR DNA polymerase III PolC-type OS=Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711) OX=226900 GN=polC PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000568|gene_cluster_GC_00004081|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2093	sp|P37783|RFBG_SHIFL	25.0	220	143	7	9	214	1	212	1.25e-10	64.7	sp|P37783|RFBG_SHIFL dTDP-rhamnosyl transferase RfbG OS=Shigella flexneri OX=623 GN=rfbG PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000568|gene_cluster_GC_00004081|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2093	sp|Q57287|Y1578_HAEIN	28.261	230	138	9	5	217	7	226	3.34e-06	51.6	sp|Q57287|Y1578_HAEIN Uncharacterized glycosyltransferase HI_1578 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1578 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000568|gene_cluster_GC_00004081|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2093	sp|P22639|Y2836_NOSS1	25.455	220	144	7	4	211	2	213	5.53e-06	50.8	sp|P22639|Y2836_NOSS1 Uncharacterized glycosyltransferase alr2836 OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=alr2836 PE=3 SV=2	P2928_Oganic_Rye_SD_BE
00000568|gene_cluster_GC_00004081|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2093	sp|P64864|Y1547_MYCBO	22.609	230	136	11	5	215	1	207	2.08e-05	49.3	sp|P64864|Y1547_MYCBO Uncharacterized protein Mb1547 OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB1547 PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000568|gene_cluster_GC_00004081|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2093	sp|P9WLV5|Y1520_MYCTU	22.609	230	136	11	5	215	1	207	2.08e-05	49.3	sp|P9WLV5|Y1520_MYCTU Uncharacterized protein Rv1520 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1520 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000594|gene_cluster_GC_00003432|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1508	sp|O27068|Y987_METTH	28.274	336	221	8	278	609	33	352	6.3100000000000005e-31	128.0	sp|O27068|Y987_METTH Uncharacterized protein MTH_987 OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=MTH_987 PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000594|gene_cluster_GC_00003432|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1508	sp|Q58494|Y1094_METJA	29.275	386	218	12	270	637	32	380	1.0799999999999999e-30	127.0	sp|Q58494|Y1094_METJA Uncharacterized protein MJ1094 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1094 PE=1 SV=3	P2928_Oganic_Rye_SD_BE
00000594|gene_cluster_GC_00003432|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1508	sp|P9WF27|Y1375_MYCTU	25.524	286	197	9	248	530	64	336	2.94e-12	72.8	sp|P9WF27|Y1375_MYCTU Uncharacterized protein Rv1375 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1375 PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000594|gene_cluster_GC_00003432|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1508	sp|P9WF26|Y1375_MYCTO	25.524	286	197	9	248	530	64	336	2.94e-12	72.8	sp|P9WF26|Y1375_MYCTO Uncharacterized protein MT1419 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1419 PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000594|gene_cluster_GC_00003432|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1508	sp|Q52871|YTF3_RHILT	21.49	349	216	11	304	624	79	397	2.25e-06	54.3	sp|Q52871|YTF3_RHILT Uncharacterized protein in tfuA 3'region OS=Rhizobium leguminosarum bv. trifolii OX=386 PE=4 SV=1	P2928_Oganic_Rye_SD_BE
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|P42982|BSHA_BACSU	27.511	229	126	5	129	353	177	369	1.89e-11	68.2	sp|P42982|BSHA_BACSU N-acetyl-alpha-D-glucosaminyl L-malate synthase OS=Bacillus subtilis (strain 168) OX=224308 GN=bshA PE=1 SV=2	P2928_Oganic_Rye_SD_BE
