query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000144|gene_cluster_GC_00003502|genome_name_P2694_LMG_BE|gene_callers_id_2301	sp|Q9M8J2|GATL4_ARATH	23.438	192	108	8	4	173	79	253	0.003	42.0	sp|Q9M8J2|GATL4_ARATH Probable galacturonosyltransferase-like 4 OS=Arabidopsis thaliana OX=3702 GN=GATL4 PE=2 SV=1	P2694_LMG_BE
00000144|gene_cluster_GC_00003502|genome_name_P2694_LMG_BE|gene_callers_id_2301	sp|A0PJZ3|GXLT2_HUMAN	27.632	152	91	6	31	167	136	283	0.004	42.0	sp|A0PJZ3|GXLT2_HUMAN Glucoside xylosyltransferase 2 OS=Homo sapiens OX=9606 GN=GXYLT2 PE=1 SV=2	P2694_LMG_BE
00000158|gene_cluster_GC_00004078|genome_name_P2694_LMG_BE|gene_callers_id_1958	sp|Q8PBM1|LEXA1_XANCP	30.488	82	56	1	154	234	111	192	1.07e-05	48.1	sp|Q8PBM1|LEXA1_XANCP LexA repressor 1 OS=Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485 GN=lexA1 PE=3 SV=1	P2694_LMG_BE
00000158|gene_cluster_GC_00004078|genome_name_P2694_LMG_BE|gene_callers_id_1958	sp|A0L9E2|LEXA_MAGMM	31.765	85	53	2	157	238	138	220	1.18e-05	48.5	sp|A0L9E2|LEXA_MAGMM LexA repressor OS=Magnetococcus marinus (strain ATCC BAA-1437 / JCM 17883 / MC-1) OX=156889 GN=lexA PE=3 SV=1	P2694_LMG_BE
00000158|gene_cluster_GC_00004078|genome_name_P2694_LMG_BE|gene_callers_id_1958	sp|A1TQ93|LEXA_PARC0	31.325	83	56	1	154	235	131	213	1.61e-05	48.1	sp|A1TQ93|LEXA_PARC0 LexA repressor OS=Paracidovorax citrulli (strain AAC00-1) OX=397945 GN=lexA PE=3 SV=1	P2694_LMG_BE
00000158|gene_cluster_GC_00004078|genome_name_P2694_LMG_BE|gene_callers_id_1958	sp|Q605V8|LEXA_METCA	30.357	112	74	2	126	236	81	189	3.94e-05	46.6	sp|Q605V8|LEXA_METCA LexA repressor OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=lexA PE=3 SV=1	P2694_LMG_BE
00000158|gene_cluster_GC_00004078|genome_name_P2694_LMG_BE|gene_callers_id_1958	sp|Q881U0|LEXA2_PSESM	32.099	81	54	1	156	235	114	194	5.29e-05	46.2	sp|Q881U0|LEXA2_PSESM LexA repressor 2 OS=Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000) OX=223283 GN=lexA2 PE=3 SV=1	P2694_LMG_BE
00000269|gene_cluster_GC_00003886|genome_name_P2694_LMG_BE|gene_callers_id_2298	sp|P58412|GTCA_LISMO	42.857	119	65	2	16	132	22	139	9.44e-20	82.4	sp|P58412|GTCA_LISMO Cell wall teichoic acid glycosylation protein GtcA OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=gtcA PE=3 SV=1	P2694_LMG_BE
00000269|gene_cluster_GC_00003886|genome_name_P2694_LMG_BE|gene_callers_id_2298	sp|Q9ZH29|GTCA_LISMN	39.316	117	68	2	18	132	24	139	2.94e-18	78.6	sp|Q9ZH29|GTCA_LISMN Cell wall teichoic acid glycosylation protein GtcA OS=Listeria monocytogenes OX=1639 GN=gtcA PE=3 SV=3	P2694_LMG_BE
00000269|gene_cluster_GC_00003886|genome_name_P2694_LMG_BE|gene_callers_id_2298	sp|Q927U4|GTCA_LISIN	40.496	121	69	2	14	132	20	139	1.07e-17	77.0	sp|Q927U4|GTCA_LISIN Cell wall teichoic acid glycosylation protein GtcA OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=gtcA PE=3 SV=1	P2694_LMG_BE
00000269|gene_cluster_GC_00003886|genome_name_P2694_LMG_BE|gene_callers_id_2298	sp|P39602|YWCD_BACSU	34.211	114	74	1	18	130	2	115	6.06e-14	67.0	sp|P39602|YWCD_BACSU Uncharacterized membrane protein YwcD OS=Bacillus subtilis (strain 168) OX=224308 GN=ywcD PE=3 SV=1	P2694_LMG_BE
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P25148|GSPA_BACSU	23.875	289	185	9	2	267	3	279	1.48e-19	90.1	sp|P25148|GSPA_BACSU General stress protein A OS=Bacillus subtilis (strain 168) OX=224308 GN=gspA PE=1 SV=2	P2694_LMG_BE
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P43974|Y258_HAEIN	26.087	230	154	6	4	231	37	252	2.55e-19	90.1	sp|P43974|Y258_HAEIN Putative glycosyltransferase HI_0258 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0258 PE=3 SV=2	P2694_LMG_BE
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P27128|WAAO_ECOLI	28.03	264	156	8	2	245	25	274	1.32e-13	73.9	sp|P27128|WAAO_ECOLI Lipopolysaccharide glucosyltransferase WaaO OS=Escherichia coli (strain K12) OX=83333 GN=waaO PE=1 SV=1	P2694_LMG_BE
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|A0A0H2URH7|GLYAT_STRPN	27.407	270	156	10	2	258	299	541	9.57e-13	72.4	sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1	P2694_LMG_BE
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P19816|WAAI_SALTY	25.188	266	170	9	8	255	30	284	2.29e-12	70.1	sp|P19816|WAAI_SALTY Lipopolysaccharide 1,3-galactosyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=waaI PE=1 SV=4	P2694_LMG_BE
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q8Y5I1|FLUC1_LISMO	44.444	63	34	1	3	64	6	68	1.43e-06	45.4	sp|Q8Y5I1|FLUC1_LISMO Fluoride-specific ion channel FluC 1 OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=fluC1 PE=3 SV=1	P2694_LMG_BE
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q71XT2|FLUC1_LISMF	44.444	63	34	1	3	64	6	68	2.03e-06	45.1	sp|Q71XT2|FLUC1_LISMF Fluoride-specific ion channel FluC 1 OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=fluC1 PE=3 SV=1	P2694_LMG_BE
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q929T7|FLUC1_LISIN	42.857	63	35	1	3	64	6	68	7.3e-06	43.5	sp|Q929T7|FLUC1_LISIN Fluoride-specific ion channel FluC 1 OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=fluC1 PE=3 SV=1	P2694_LMG_BE
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q38ZE4|FLUC2_LATSS	37.5	64	40	0	2	65	3	66	1.29e-05	42.7	sp|Q38ZE4|FLUC2_LATSS Fluoride-specific ion channel FluC 2 OS=Latilactobacillus sakei subsp. sakei (strain 23K) OX=314315 GN=fluC2 PE=3 SV=1	P2694_LMG_BE
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q5FKD1|FLUC2_LACAC	37.736	53	26	1	3	48	4	56	3.82e-05	42.0	sp|Q5FKD1|FLUC2_LACAC Fluoride-specific ion channel FluC 2 OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=fluC2 PE=1 SV=1	P2694_LMG_BE
00000343|gene_cluster_GC_00003269|genome_name_P2694_LMG_BE|gene_callers_id_2294	sp|P29472|YLA3_LACAI	52.941	34	16	0	4	37	17	50	0.00016	38.9	sp|P29472|YLA3_LACAI Uncharacterized 14.4 kDa protein in laf 3'region OS=Lactobacillus acidophilus OX=1579 PE=4 SV=1	P2694_LMG_BE
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P30339|CADC_ALKPO	73.77	122	32	0	2	123	1	122	3.6200000000000005e-64	193.0	sp|P30339|CADC_ALKPO Cadmium resistance transcriptional regulatory protein CadC OS=Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4) OX=398511 GN=cadC PE=3 SV=2	P2694_LMG_BE
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P20047|CADC_STAAU	71.311	122	35	0	2	123	1	122	1.86e-62	189.0	sp|P20047|CADC_STAAU Cadmium resistance transcriptional regulatory protein CadC OS=Staphylococcus aureus OX=1280 GN=cadC PE=1 SV=1	P2694_LMG_BE
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P37374|CADF_STAAU	56.034	116	51	0	4	119	2	117	7.55e-41	134.0	sp|P37374|CADF_STAAU Cadmium resistance transcriptional regulatory protein CadC homolog OS=Staphylococcus aureus OX=1280 GN=cadC PE=4 SV=1	P2694_LMG_BE
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|Q56405|CADC_LISMN	54.63	108	49	0	6	113	4	111	3.18e-38	128.0	sp|Q56405|CADC_LISMN Cadmium resistance transcriptional regulatory protein CadC OS=Listeria monocytogenes OX=1639 GN=cadC PE=3 SV=1	P2694_LMG_BE
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P0A4U2|CADC_LISIN	50.0	118	59	0	4	121	2	119	7.69e-33	114.0	sp|P0A4U2|CADC_LISIN Cadmium resistance transcriptional regulatory protein CadC OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=cadC PE=3 SV=1	P2694_LMG_BE
00000352|gene_cluster_GC_00003294|genome_name_P2694_LMG_BE|gene_callers_id_2498	sp|P40814|T3MO_SALTY	42.418	488	243	14	1	477	52	512	2.12e-109	341.0	sp|P40814|T3MO_SALTY Type III restriction-modification enzyme StyLTI Mod subunit OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=mod PE=1 SV=2	P2694_LMG_BE
00000352|gene_cluster_GC_00003294|genome_name_P2694_LMG_BE|gene_callers_id_2498	sp|P08763|T3MO_BPP1	36.383	459	231	16	16	435	55	491	2.9400000000000003e-64	222.0	sp|P08763|T3MO_BPP1 Type III restriction-modification enzyme EcoPI Mod subunit OS=Escherichia phage P1 OX=2886926 GN=mod PE=1 SV=1	P2694_LMG_BE
00000352|gene_cluster_GC_00003294|genome_name_P2694_LMG_BE|gene_callers_id_2498	sp|P12364|T3MO_ECOLX	31.875	480	239	13	16	440	55	501	6.08e-60	211.0	sp|P12364|T3MO_ECOLX Type III restriction-modification enzyme EcoP15I Mod subunit OS=Escherichia coli OX=562 GN=mod PE=1 SV=2	P2694_LMG_BE
00000352|gene_cluster_GC_00003294|genome_name_P2694_LMG_BE|gene_callers_id_2498	sp|P25238|MTK1_KLEPN	28.864	440	226	18	29	434	13	399	1.7999999999999998e-34	137.0	sp|P25238|MTK1_KLEPN Type II methyltransferase M.KpnI OS=Klebsiella pneumoniae OX=573 GN=kpnIM PE=3 SV=1	P2694_LMG_BE
00000352|gene_cluster_GC_00003294|genome_name_P2694_LMG_BE|gene_callers_id_2498	sp|P71366|T3MH_HAEIN	27.612	402	194	14	44	384	228	593	5.64e-28	121.0	sp|P71366|T3MH_HAEIN Probable type III restriction-modification enzyme HindVI Mod subunit OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=mod PE=3 SV=2	P2694_LMG_BE
00000357|gene_cluster_GC_00003658|genome_name_P2694_LMG_BE|gene_callers_id_954	sp|A0R666|ETHR_MYCS2	41.818	55	31	1	2	55	16	70	0.00036	43.1	sp|A0R666|ETHR_MYCS2 HTH-type transcriptional regulator EthR OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=ethR PE=1 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|Q58957|Y1562_METJA	24.176	364	260	6	507	859	13	371	2.68e-19	94.7	sp|Q58957|Y1562_METJA Putative membrane protein MJ1562 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1562 PE=3 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|Q58957|Y1562_METJA	28.458	253	162	5	251	486	125	375	1.29e-17	89.4	sp|Q58957|Y1562_METJA Putative membrane protein MJ1562 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1562 PE=3 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|P96706|YDGH_BACSU	34.266	143	83	6	730	863	189	329	8.46e-11	69.7	sp|P96706|YDGH_BACSU Putative membrane protein YdgH OS=Bacillus subtilis (strain 168) OX=224308 GN=ydgH PE=1 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|P96706|YDGH_BACSU	23.551	276	187	11	340	601	178	443	0.000596	47.4	sp|P96706|YDGH_BACSU Putative membrane protein YdgH OS=Bacillus subtilis (strain 168) OX=224308 GN=ydgH PE=1 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|P96706|YDGH_BACSU	25.806	155	100	5	710	857	717	863	0.003	45.4	sp|P96706|YDGH_BACSU Putative membrane protein YdgH OS=Bacillus subtilis (strain 168) OX=224308 GN=ydgH PE=1 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|P9WJU1|MMPLA_MYCTU	24.1	361	249	10	251	599	90	437	1.38e-10	68.9	sp|P9WJU1|MMPLA_MYCTU Acyltrehalose exporter MmpL10 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=mmpL10 PE=1 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|P9WJU1|MMPLA_MYCTU	28.387	155	98	3	718	863	180	330	5.91e-09	63.9	sp|P9WJU1|MMPLA_MYCTU Acyltrehalose exporter MmpL10 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=mmpL10 PE=1 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|P9WJU0|MMPLA_MYCTO	24.1	361	249	10	251	599	90	437	1.38e-10	68.9	sp|P9WJU0|MMPLA_MYCTO Acyltrehalose exporter MmpL10 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=mmpL10 PE=3 SV=1	P2694_LMG_BE
00000410|gene_cluster_GC_00003689|genome_name_P2694_LMG_BE|gene_callers_id_2098	sp|P9WJU0|MMPLA_MYCTO	28.387	155	98	3	718	863	180	330	5.91e-09	63.9	sp|P9WJU0|MMPLA_MYCTO Acyltrehalose exporter MmpL10 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=mmpL10 PE=3 SV=1	P2694_LMG_BE
