query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q07473|CB4A_ARATH	87.956	274	31	2	6	277	14	287	1.27e-168	471.0	sp|Q07473|CB4A_ARATH Chlorophyll a-b binding protein CP29.1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.1 PE=1 SV=1	P2297_SD_Lesaf_BE
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q9S7W1|CB4C_ARATH	73.208	265	65	3	4	263	10	273	3.09e-133	381.0	sp|Q9S7W1|CB4C_ARATH Chlorophyll a-b binding protein CP29.3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.3 PE=1 SV=1	P2297_SD_Lesaf_BE
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q93WD2|CB29_CHLRE	58.904	219	85	4	47	262	52	268	4.43e-81	248.0	sp|Q93WD2|CB29_CHLRE Chlorophyll a-b binding protein CP29 OS=Chlamydomonas reinhardtii OX=3055 GN=Lhcb4 PE=1 SV=3	P2297_SD_Lesaf_BE
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q01667|CAB6_ARATH	42.06	233	85	6	48	275	48	235	5.11e-47	160.0	sp|Q01667|CAB6_ARATH Chlorophyll a-b binding protein 6, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCA1 PE=1 SV=1	P2297_SD_Lesaf_BE
00000778|gene_cluster_GC_00003775|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2311	sp|Q9XF89|CB5_ARATH	83.63	281	43	1	6	286	3	280	1.49e-154	435.0	sp|Q9XF89|CB5_ARATH Chlorophyll a-b binding protein CP26, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB5 PE=1 SV=1	P2297_SD_Lesaf_BE
00000778|gene_cluster_GC_00003775|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2311	sp|P12330|CB21_ORYSJ	51.812	276	105	11	1	271	1	253	5.22e-70	220.0	sp|P12330|CB21_ORYSJ Chlorophyll a-b binding protein 1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=CAB1R PE=2 SV=2	P2297_SD_Lesaf_BE
00000778|gene_cluster_GC_00003775|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2311	sp|P27517|CB2_DUNTE	54.717	212	87	3	67	271	32	241	5.47e-69	217.0	sp|P27517|CB2_DUNTE Chlorophyll a-b binding protein of LHCII type I, chloroplastic OS=Dunaliella tertiolecta OX=3047 PE=2 SV=1	P2297_SD_Lesaf_BE
00000778|gene_cluster_GC_00003775|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2311	sp|P27492|CB21_TOBAC	48.551	276	115	8	1	271	1	254	3.25e-68	215.0	sp|P27492|CB21_TOBAC Chlorophyll a-b binding protein 16, chloroplastic OS=Nicotiana tabacum OX=4097 GN=CAB16 PE=2 SV=1	P2297_SD_Lesaf_BE
00000778|gene_cluster_GC_00003775|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2311	sp|P07369|CB2G_SOLLC	48.889	270	118	7	7	271	1	255	3.4699999999999997e-68	215.0	sp|P07369|CB2G_SOLLC Chlorophyll a-b binding protein 3C, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB3C PE=3 SV=1	P2297_SD_Lesaf_BE
00000925|gene_cluster_GC_00004043|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2307	sp|P23322|PSBO_SOLLC	100.0	329	0	0	10	338	1	329	0.0	664.0	sp|P23322|PSBO_SOLLC Oxygen-evolving enhancer protein 1, chloroplastic OS=Solanum lycopersicum OX=4081 GN=PSBO PE=2 SV=2	P2297_SD_Lesaf_BE
00000925|gene_cluster_GC_00004043|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2307	sp|Q40459|PSBO_TOBAC	93.373	332	19	1	10	338	1	332	0.0	624.0	sp|Q40459|PSBO_TOBAC Oxygen-evolving enhancer protein 1, chloroplastic OS=Nicotiana tabacum OX=4097 GN=PSBO PE=2 SV=1	P2297_SD_Lesaf_BE
00000925|gene_cluster_GC_00004043|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2307	sp|P26320|PSBO_SOLTU	91.867	332	24	1	10	338	1	332	0.0	620.0	sp|P26320|PSBO_SOLTU Oxygen-evolving enhancer protein 1, chloroplastic OS=Solanum tuberosum OX=4113 GN=PSBO PE=2 SV=1	P2297_SD_Lesaf_BE
00000925|gene_cluster_GC_00004043|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2307	sp|P12359|PSBO_SPIOL	85.498	331	45	2	10	338	1	330	0.0	573.0	sp|P12359|PSBO_SPIOL Oxygen-evolving enhancer protein 1, chloroplastic OS=Spinacia oleracea OX=3562 GN=PSBO PE=1 SV=1	P2297_SD_Lesaf_BE
00000925|gene_cluster_GC_00004043|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2307	sp|P14226|PSBO_PEA	84.802	329	49	1	10	338	1	328	0.0	566.0	sp|P14226|PSBO_PEA Oxygen-evolving enhancer protein 1, chloroplastic OS=Pisum sativum OX=3888 GN=PSBO PE=1 SV=1	P2297_SD_Lesaf_BE
