query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000101|gene_cluster_GC_00003587|genome_name_P3352_Finger_millet_BE|gene_callers_id_2	sp|Q59037|SMC_METJA	45.652	46	20	1	2	47	4	44	0.003	44.3	sp|Q59037|SMC_METJA Chromosome partition protein Smc OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=smc PE=3 SV=2	P3352_Finger_millet_BE
00000182|gene_cluster_GC_00003566|genome_name_P3352_Finger_millet_BE|gene_callers_id_1088	sp|P36906|XYNB_THESA	43.243	481	261	8	9	481	10	486	2.08e-141	419.0	sp|P36906|XYNB_THESA Beta-xylosidase OS=Thermoanaerobacterium saccharolyticum OX=28896 GN=xynB PE=1 SV=1	P3352_Finger_millet_BE
00000182|gene_cluster_GC_00003566|genome_name_P3352_Finger_millet_BE|gene_callers_id_1088	sp|O30360|XYNB_THESW	42.324	482	264	8	9	481	10	486	4.72e-139	413.0	sp|O30360|XYNB_THESW Beta-xylosidase OS=Thermoanaerobacterium saccharolyticum (strain DSM 8691 / JW/SL-YS485) OX=1094508 GN=xynB PE=3 SV=1	P3352_Finger_millet_BE
00000182|gene_cluster_GC_00003566|genome_name_P3352_Finger_millet_BE|gene_callers_id_1088	sp|Q9ZFM2|XYNB_GEOSE	42.767	477	257	10	9	474	10	481	3.9700000000000003e-132	395.0	sp|Q9ZFM2|XYNB_GEOSE Beta-xylosidase OS=Geobacillus stearothermophilus OX=1422 GN=xynB PE=1 SV=1	P3352_Finger_millet_BE
00000182|gene_cluster_GC_00003566|genome_name_P3352_Finger_millet_BE|gene_callers_id_1088	sp|P23552|XYNB_CALSA	32.577	485	289	13	11	474	18	485	3.58e-82	266.0	sp|P23552|XYNB_CALSA Beta-xylosidase OS=Caldicellulosiruptor saccharolyticus OX=44001 GN=xynB PE=3 SV=1	P3352_Finger_millet_BE
00000182|gene_cluster_GC_00003566|genome_name_P3352_Finger_millet_BE|gene_callers_id_1088	sp|P35475|IDUA_HUMAN	28.652	178	109	7	28	198	56	222	1.65e-05	51.2	sp|P35475|IDUA_HUMAN Alpha-L-iduronidase OS=Homo sapiens OX=9606 GN=IDUA PE=1 SV=2	P3352_Finger_millet_BE
00000187|gene_cluster_GC_00003407|genome_name_P3352_Finger_millet_BE|gene_callers_id_1182	sp|P32399|YHGE_BACSU	30.653	199	133	2	2	197	4	200	2.68e-32	134.0	sp|P32399|YHGE_BACSU Uncharacterized protein YhgE OS=Bacillus subtilis (strain 168) OX=224308 GN=yhgE PE=4 SV=2	P3352_Finger_millet_BE
00000187|gene_cluster_GC_00003407|genome_name_P3352_Finger_millet_BE|gene_callers_id_1182	sp|P32399|YHGE_BACSU	33.577	274	179	3	173	446	482	752	1.63e-30	128.0	sp|P32399|YHGE_BACSU Uncharacterized protein YhgE OS=Bacillus subtilis (strain 168) OX=224308 GN=yhgE PE=4 SV=2	P3352_Finger_millet_BE
00000187|gene_cluster_GC_00003407|genome_name_P3352_Finger_millet_BE|gene_callers_id_1182	sp|P49022|PIP_LACLL	28.796	191	117	5	256	435	681	863	2.21e-14	79.3	sp|P49022|PIP_LACLL Phage infection protein OS=Lactococcus lactis subsp. lactis OX=1360 GN=pip PE=4 SV=1	P3352_Finger_millet_BE
00000187|gene_cluster_GC_00003407|genome_name_P3352_Finger_millet_BE|gene_callers_id_1182	sp|P49022|PIP_LACLL	20.833	168	132	1	5	171	14	181	5.22e-13	75.1	sp|P49022|PIP_LACLL Phage infection protein OS=Lactococcus lactis subsp. lactis OX=1360 GN=pip PE=4 SV=1	P3352_Finger_millet_BE
00000187|gene_cluster_GC_00003407|genome_name_P3352_Finger_millet_BE|gene_callers_id_1182	sp|Q7A7S3|ESAA_STAAN	20.93	129	102	0	45	173	47	175	0.002	44.7	sp|Q7A7S3|ESAA_STAAN Type VII secretion system accessory factor EsaA OS=Staphylococcus aureus (strain N315) OX=158879 GN=esaA PE=3 SV=1	P3352_Finger_millet_BE
00000187|gene_cluster_GC_00003407|genome_name_P3352_Finger_millet_BE|gene_callers_id_1182	sp|Q99WU3|ESAA_STAAM	20.93	129	102	0	45	173	47	175	0.002	44.7	sp|Q99WU3|ESAA_STAAM Type VII secretion system accessory factor EsaA OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=esaA PE=3 SV=1	P3352_Finger_millet_BE
00000187|gene_cluster_GC_00003407|genome_name_P3352_Finger_millet_BE|gene_callers_id_1182	sp|Q6GK28|ESAA_STAAR	21.368	117	92	0	45	161	47	163	0.002	44.7	sp|Q6GK28|ESAA_STAAR Type VII secretion system accessory factor EsaA OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=esaA PE=3 SV=1	P3352_Finger_millet_BE
00000207|gene_cluster_GC_00003444|genome_name_P3352_Finger_millet_BE|gene_callers_id_414	sp|Q59002|Y1607_METJA	31.739	230	144	6	169	395	150	369	1.0099999999999999e-23	105.0	sp|Q59002|Y1607_METJA Uncharacterized glycosyltransferase MJ1607 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1607 PE=3 SV=1	P3352_Finger_millet_BE
00000207|gene_cluster_GC_00003444|genome_name_P3352_Finger_millet_BE|gene_callers_id_414	sp|O34413|YTCC_BACSU	23.94	401	249	9	16	403	12	369	1.9499999999999997e-23	104.0	sp|O34413|YTCC_BACSU Putative glycosyltransferase YtcC OS=Bacillus subtilis (strain 168) OX=224308 GN=ytcC PE=3 SV=1	P3352_Finger_millet_BE
00000207|gene_cluster_GC_00003444|genome_name_P3352_Finger_millet_BE|gene_callers_id_414	sp|P46915|COTSA_BACSU	24.419	344	209	10	16	349	12	314	7.85e-20	93.6	sp|P46915|COTSA_BACSU Spore coat protein SA OS=Bacillus subtilis (strain 168) OX=224308 GN=cotSA PE=1 SV=1	P3352_Finger_millet_BE
00000207|gene_cluster_GC_00003444|genome_name_P3352_Finger_millet_BE|gene_callers_id_414	sp|C7R101|MSHA_JONDD	24.306	288	196	7	127	403	133	409	1.25e-15	81.6	sp|C7R101|MSHA_JONDD D-inositol 3-phosphate glycosyltransferase OS=Jonesia denitrificans (strain ATCC 14870 / DSM 20603 / BCRC 15368 / CIP 55.134 / JCM 11481 / NBRC 15587 / NCTC 10816 / Prevot 55134) OX=471856 GN=mshA PE=3 SV=1	P3352_Finger_millet_BE
00000207|gene_cluster_GC_00003444|genome_name_P3352_Finger_millet_BE|gene_callers_id_414	sp|A0R2E2|GLGM_MYCS2	23.265	245	173	7	158	395	134	370	9.6e-15	79.0	sp|A0R2E2|GLGM_MYCS2 Alpha-maltose-1-phosphate synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glgM PE=1 SV=1	P3352_Finger_millet_BE
00000213|gene_cluster_GC_00003814|genome_name_P3352_Finger_millet_BE|gene_callers_id_1086	sp|O34961|YJMB_BACSU	24.486	486	328	17	1	476	1	457	1.36e-13	76.6	sp|O34961|YJMB_BACSU Uncharacterized symporter YjmB OS=Bacillus subtilis (strain 168) OX=224308 GN=yjmB PE=2 SV=1	P3352_Finger_millet_BE
00000213|gene_cluster_GC_00003814|genome_name_P3352_Finger_millet_BE|gene_callers_id_1086	sp|Q5U3U7|NLS1A_DANRE	20.421	475	294	14	4	431	30	467	5.38e-12	71.6	sp|Q5U3U7|NLS1A_DANRE Sodium-dependent lysophosphatidylcholine symporter 1-A OS=Danio rerio OX=7955 GN=mfsd2aa PE=2 SV=1	P3352_Finger_millet_BE
00000213|gene_cluster_GC_00003814|genome_name_P3352_Finger_millet_BE|gene_callers_id_1086	sp|Q0IHM1|NLS1_XENTR	21.569	459	320	11	2	433	18	463	1.19e-11	70.9	sp|Q0IHM1|NLS1_XENTR Sodium-dependent lysophosphatidylcholine symporter 1 OS=Xenopus tropicalis OX=8364 GN=mfsd2a PE=2 SV=1	P3352_Finger_millet_BE
00000213|gene_cluster_GC_00003814|genome_name_P3352_Finger_millet_BE|gene_callers_id_1086	sp|P96792|XYLP_LACPE	22.998	487	316	17	24	492	34	479	1.71e-11	70.1	sp|P96792|XYLP_LACPE Isoprimeverose transporter OS=Lactiplantibacillus pentosus OX=1589 GN=xylP PE=1 SV=2	P3352_Finger_millet_BE
00000213|gene_cluster_GC_00003814|genome_name_P3352_Finger_millet_BE|gene_callers_id_1086	sp|P74168|Y1374_SYNY3	27.684	177	105	5	1	166	1	165	1.32e-10	67.4	sp|P74168|Y1374_SYNY3 Uncharacterized symporter sll1374 OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=sll1374 PE=3 SV=1	P3352_Finger_millet_BE
00000213|gene_cluster_GC_00003814|genome_name_P3352_Finger_millet_BE|gene_callers_id_1086	sp|P74168|Y1374_SYNY3	26.84	231	152	6	256	475	312	536	1.38e-08	60.8	sp|P74168|Y1374_SYNY3 Uncharacterized symporter sll1374 OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=sll1374 PE=3 SV=1	P3352_Finger_millet_BE
00000242|gene_cluster_GC_00003776|genome_name_P3352_Finger_millet_BE|gene_callers_id_416	sp|Q5HLM5|TAGF_STAEQ	29.144	374	242	12	24	379	350	718	2.46e-42	160.0	sp|Q5HLM5|TAGF_STAEQ Teichoic acid poly(glycerol phosphate) polymerase OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=tagF PE=1 SV=1	P3352_Finger_millet_BE
00000242|gene_cluster_GC_00003776|genome_name_P3352_Finger_millet_BE|gene_callers_id_416	sp|Q2G1C1|TARF_STAA8	30.541	370	228	14	26	375	27	387	8.08e-40	148.0	sp|Q2G1C1|TARF_STAA8 Teichoic acid glycerol-phosphate transferase OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=tarF PE=1 SV=1	P3352_Finger_millet_BE
00000242|gene_cluster_GC_00003776|genome_name_P3352_Finger_millet_BE|gene_callers_id_416	sp|P13485|TAGF_BACSU	29.459	370	239	11	23	375	378	742	3.2600000000000003e-37	146.0	sp|P13485|TAGF_BACSU Teichoic acid poly(glycerol phosphate) polymerase OS=Bacillus subtilis (strain 168) OX=224308 GN=tagF PE=1 SV=1	P3352_Finger_millet_BE
00000242|gene_cluster_GC_00003776|genome_name_P3352_Finger_millet_BE|gene_callers_id_416	sp|Q8RKI5|TARF_BACSH	27.2	375	257	10	13	373	18	390	8.390000000000001e-35	135.0	sp|Q8RKI5|TARF_BACSH Teichoic acid poly(glycerol phosphate) polymerase OS=Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) OX=655816 GN=tarF PE=1 SV=1	P3352_Finger_millet_BE
00000242|gene_cluster_GC_00003776|genome_name_P3352_Finger_millet_BE|gene_callers_id_416	sp|Q8RKJ1|TARK_BACSH	27.25	400	249	18	8	380	1	385	5.1899999999999993e-23	102.0	sp|Q8RKJ1|TARK_BACSH Teichoic acid ribitol-phosphate primase OS=Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) OX=655816 GN=tarK PE=1 SV=2	P3352_Finger_millet_BE
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P44558|Y186_HAEIN	29.825	114	74	2	8	121	3	110	2.28e-14	67.8	sp|P44558|Y186_HAEIN Uncharacterized HTH-type transcriptional regulator HI_0186 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0186 PE=1 SV=1	P3352_Finger_millet_BE
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|O06008|ADHR_BACSU	31.068	103	70	1	18	120	11	112	7.06e-14	66.6	sp|O06008|ADHR_BACSU HTH-type transcriptional regulator AdhR OS=Bacillus subtilis (strain 168) OX=224308 GN=adhR PE=1 SV=2	P3352_Finger_millet_BE
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P37510|YYAN_BACSU	26.923	130	84	1	8	126	4	133	9.32e-09	53.5	sp|P37510|YYAN_BACSU Uncharacterized HTH-type transcriptional regulator YyaN OS=Bacillus subtilis (strain 168) OX=224308 GN=yyaN PE=4 SV=1	P3352_Finger_millet_BE
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P22896|MERR_ACIFR	26.126	111	81	1	8	118	6	115	3.46e-07	48.9	sp|P22896|MERR_ACIFR Mercuric resistance operon regulatory protein (Fragment) OS=Acidithiobacillus ferrooxidans OX=920 GN=merR PE=4 SV=1	P3352_Finger_millet_BE
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P0A4T9|TIPA_STRLI	26.471	68	50	0	8	75	3	70	6.34e-06	47.0	sp|P0A4T9|TIPA_STRLI HTH-type transcriptional activator TipA OS=Streptomyces lividans OX=1916 GN=tipA PE=1 SV=1	P3352_Finger_millet_BE
00000402|gene_cluster_GC_00003857|genome_name_P3352_Finger_millet_BE|gene_callers_id_526	sp|B6YWA4|HIS1_THEON	22.727	110	85	0	73	182	67	176	0.006	40.8	sp|B6YWA4|HIS1_THEON ATP phosphoribosyltransferase OS=Thermococcus onnurineus (strain NA1) OX=523850 GN=hisG PE=3 SV=1	P3352_Finger_millet_BE
00000571|gene_cluster_GC_00003289|genome_name_P3352_Finger_millet_BE|gene_callers_id_1085	sp|Q09LY5|AGUA_GEOSE	51.333	600	263	6	91	685	104	679	0.0	613.0	sp|Q09LY5|AGUA_GEOSE Alpha-glucuronidase OS=Geobacillus stearothermophilus OX=1422 GN=aguA PE=1 SV=1	P3352_Finger_millet_BE
00000571|gene_cluster_GC_00003289|genome_name_P3352_Finger_millet_BE|gene_callers_id_1085	sp|P96105|AGUA_THEMA	48.08	599	280	8	91	684	101	673	0.0	545.0	sp|P96105|AGUA_THEMA Alpha-glucuronidase OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=aguA PE=1 SV=2	P3352_Finger_millet_BE
00000571|gene_cluster_GC_00003289|genome_name_P3352_Finger_millet_BE|gene_callers_id_1085	sp|A1CC12|AGUA_ASPCL	41.021	607	328	7	79	681	112	692	1.21e-150	461.0	sp|A1CC12|AGUA_ASPCL Probable alpha-glucuronidase A OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107) OX=344612 GN=aguA PE=3 SV=1	P3352_Finger_millet_BE
00000571|gene_cluster_GC_00003289|genome_name_P3352_Finger_millet_BE|gene_callers_id_1085	sp|B0Y2K1|AGUA_ASPFC	41.089	606	327	7	80	681	113	692	1.85e-150	460.0	sp|B0Y2K1|AGUA_ASPFC Probable alpha-glucuronidase A OS=Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) OX=451804 GN=aguA PE=3 SV=1	P3352_Finger_millet_BE
00000571|gene_cluster_GC_00003289|genome_name_P3352_Finger_millet_BE|gene_callers_id_1085	sp|Q4WW45|AGUA_ASPFU	41.089	606	327	7	80	681	113	692	2.3e-150	460.0	sp|Q4WW45|AGUA_ASPFU Probable alpha-glucuronidase A OS=Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) OX=330879 GN=aguA PE=3 SV=1	P3352_Finger_millet_BE
00000597|gene_cluster_GC_00003413|genome_name_P3352_Finger_millet_BE|gene_callers_id_410	sp|P11290|YIBD_ECOLI	36.036	111	71	0	5	115	7	117	2.8100000000000003e-21	96.7	sp|P11290|YIBD_ECOLI Uncharacterized glycosyltransferase YibD OS=Escherichia coli (strain K12) OX=83333 GN=yibD PE=3 SV=2	P3352_Finger_millet_BE
00000597|gene_cluster_GC_00003413|genome_name_P3352_Finger_millet_BE|gene_callers_id_410	sp|O51519|CGALT_BORBU	25.225	333	206	8	5	314	9	321	2.02e-20	94.4	sp|O51519|CGALT_BORBU Cholesterol galactosyltransferase OS=Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31) OX=224326 GN=BB_0572 PE=1 SV=1	P3352_Finger_millet_BE
00000597|gene_cluster_GC_00003413|genome_name_P3352_Finger_millet_BE|gene_callers_id_410	sp|A0A0H2URH7|GLYAT_STRPN	27.642	246	144	7	3	238	4	225	2.43e-20	95.9	sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1	P3352_Finger_millet_BE
00000597|gene_cluster_GC_00003413|genome_name_P3352_Finger_millet_BE|gene_callers_id_410	sp|P71059|EPSJ_BACSU	26.86	242	155	4	6	244	5	227	1.05e-19	92.0	sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1	P3352_Finger_millet_BE
00000597|gene_cluster_GC_00003413|genome_name_P3352_Finger_millet_BE|gene_callers_id_410	sp|P71057|EPSH_BACSU	24.528	265	174	7	1	261	1	243	2.95e-18	87.8	sp|P71057|EPSH_BACSU Putative glycosyltransferase EpsH OS=Bacillus subtilis (strain 168) OX=224308 GN=epsH PE=2 SV=1	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P70665|SIAE_MOUSE	27.863	262	145	13	389	613	283	537	8.51e-10	65.5	sp|P70665|SIAE_MOUSE Sialate O-acetylesterase OS=Mus musculus OX=10090 GN=Siae PE=1 SV=3	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P70665|SIAE_MOUSE	29.932	147	90	3	53	193	95	234	2.41e-08	60.8	sp|P70665|SIAE_MOUSE Sialate O-acetylesterase OS=Mus musculus OX=10090 GN=Siae PE=1 SV=3	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P82450|SIAE_RAT	27.969	261	144	14	389	612	284	537	8.1e-09	62.0	sp|P82450|SIAE_RAT Sialate O-acetylesterase OS=Rattus norvegicus OX=10116 GN=Siae PE=1 SV=2	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P82450|SIAE_RAT	28.105	153	92	4	55	193	86	234	5.85e-08	59.3	sp|P82450|SIAE_RAT Sialate O-acetylesterase OS=Rattus norvegicus OX=10116 GN=Siae PE=1 SV=2	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q5RFU0|SIAE_PONAB	21.864	279	193	9	8	265	32	306	8.21e-09	62.0	sp|Q5RFU0|SIAE_PONAB Sialate O-acetylesterase OS=Pongo abelii OX=9601 GN=SIAE PE=2 SV=1	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q5RFU0|SIAE_PONAB	29.87	154	80	6	375	508	251	396	8.83e-07	55.5	sp|Q5RFU0|SIAE_PONAB Sialate O-acetylesterase OS=Pongo abelii OX=9601 GN=SIAE PE=2 SV=1	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q9HAT2|SIAE_HUMAN	21.864	279	193	9	8	265	32	306	1.32e-08	61.6	sp|Q9HAT2|SIAE_HUMAN Sialate O-acetylesterase OS=Homo sapiens OX=9606 GN=SIAE PE=1 SV=1	P3352_Finger_millet_BE
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q9HAT2|SIAE_HUMAN	29.87	154	80	6	375	508	251	396	9.22e-07	55.5	sp|Q9HAT2|SIAE_HUMAN Sialate O-acetylesterase OS=Homo sapiens OX=9606 GN=SIAE PE=1 SV=1	P3352_Finger_millet_BE
00000724|gene_cluster_GC_00003675|genome_name_P3352_Finger_millet_BE|gene_callers_id_168	sp|P96661|YDED_BACSU	26.814	317	223	6	2	312	5	318	2.79e-30	119.0	sp|P96661|YDED_BACSU Uncharacterized transporter YdeD OS=Bacillus subtilis (strain 168) OX=224308 GN=ydeD PE=3 SV=1	P3352_Finger_millet_BE
00000724|gene_cluster_GC_00003675|genome_name_P3352_Finger_millet_BE|gene_callers_id_168	sp|P31437|YICL_ECOLI	32.095	296	193	5	6	298	7	297	5.810000000000001e-26	107.0	sp|P31437|YICL_ECOLI Uncharacterized inner membrane transporter YicL OS=Escherichia coli (strain K12) OX=83333 GN=yicL PE=1 SV=1	P3352_Finger_millet_BE
00000724|gene_cluster_GC_00003675|genome_name_P3352_Finger_millet_BE|gene_callers_id_168	sp|O33787|YICL_SALTY	31.081	296	196	5	6	298	7	297	3.4099999999999995e-24	103.0	sp|O33787|YICL_SALTY Uncharacterized inner membrane transporter YicL OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=yicL PE=3 SV=2	P3352_Finger_millet_BE
00000769|gene_cluster_GC_00003954|genome_name_P3352_Finger_millet_BE|gene_callers_id_1768	sp|P29336|GTFS_STRDO	25.481	208	135	7	55	251	2	200	0.009	42.7	sp|P29336|GTFS_STRDO Glucosyltransferase-S OS=Streptococcus downei OX=1317 GN=gtfS PE=3 SV=1	P3352_Finger_millet_BE
