query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000113|gene_cluster_GC_00003661|genome_name_P2496_SD_IT|gene_callers_id_2025	sp|Q88V90|DAPF_LACPL	48.943	331	161	6	2	328	3	329	6.65e-98	295.0	sp|Q88V90|DAPF_LACPL Diaminopimelate epimerase OS=Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=dapF PE=3 SV=1	P2496_SD_IT
00000113|gene_cluster_GC_00003661|genome_name_P2496_SD_IT|gene_callers_id_2025	sp|Q1WTU5|DAPF_LIGS1	47.273	330	164	8	2	328	1	323	2.29e-88	271.0	sp|Q1WTU5|DAPF_LIGS1 Diaminopimelate epimerase OS=Ligilactobacillus salivarius (strain UCC118) OX=362948 GN=dapF PE=3 SV=1	P2496_SD_IT
00000113|gene_cluster_GC_00003661|genome_name_P2496_SD_IT|gene_callers_id_2025	sp|Q838I3|DAPF_ENTFA	42.683	328	180	6	2	328	3	323	1.24e-80	251.0	sp|Q838I3|DAPF_ENTFA Diaminopimelate epimerase OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=dapF PE=3 SV=1	P2496_SD_IT
00000113|gene_cluster_GC_00003661|genome_name_P2496_SD_IT|gene_callers_id_2025	sp|A0AKC4|DAPF_LISW6	41.667	336	176	11	1	331	3	323	1.4200000000000002e-72	230.0	sp|A0AKC4|DAPF_LISW6 Diaminopimelate epimerase OS=Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8) OX=386043 GN=dapF PE=3 SV=1	P2496_SD_IT
00000113|gene_cluster_GC_00003661|genome_name_P2496_SD_IT|gene_callers_id_2025	sp|Q929Z7|DAPF_LISIN	41.265	332	182	9	2	331	4	324	3.37e-72	229.0	sp|Q929Z7|DAPF_LISIN Diaminopimelate epimerase OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=dapF PE=3 SV=1	P2496_SD_IT
00000191|gene_cluster_GC_00003536|genome_name_P2496_SD_IT|gene_callers_id_2232	sp|P9WMY3|WBBL_MYCTU	27.016	248	149	9	2	229	1	236	2.1500000000000003e-21	94.4	sp|P9WMY3|WBBL_MYCTU N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=wbbL PE=1 SV=2	P2496_SD_IT
00000191|gene_cluster_GC_00003536|genome_name_P2496_SD_IT|gene_callers_id_2232	sp|P9WMY2|WBBL_MYCTO	27.016	248	149	9	2	229	1	236	2.1500000000000003e-21	94.4	sp|P9WMY2|WBBL_MYCTO N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=wbbL PE=3 SV=2	P2496_SD_IT
00000191|gene_cluster_GC_00003536|genome_name_P2496_SD_IT|gene_callers_id_2232	sp|P36667|WBBL_ECOLI	25.561	223	146	9	10	225	6	215	1.57e-06	51.6	sp|P36667|WBBL_ECOLI Rhamnosyltransferase WbbL OS=Escherichia coli (strain K12) OX=83333 GN=wbbL PE=1 SV=1	P2496_SD_IT
00000191|gene_cluster_GC_00003536|genome_name_P2496_SD_IT|gene_callers_id_2232	sp|P26401|RFBV_SALTY	31.507	73	50	0	6	78	3	75	9.08e-05	46.6	sp|P26401|RFBV_SALTY Abequosyltransferase RfbV OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=rfbV PE=1 SV=2	P2496_SD_IT
00000191|gene_cluster_GC_00003536|genome_name_P2496_SD_IT|gene_callers_id_2232	sp|A2EK20|ALG5B_TRIV3	28.182	110	70	3	6	106	75	184	0.000105	46.6	sp|A2EK20|ALG5B_TRIV3 Dolichyl-phosphate beta-glucosyltransferase ALG5B OS=Trichomonas vaginalis (strain ATCC PRA-98 / G3) OX=412133 GN=ALG5B PE=1 SV=1	P2496_SD_IT
00000378|gene_cluster_GC_00003831|genome_name_P2496_SD_IT|gene_callers_id_2031	sp|B2GC12|DAPB_LIMF3	55.039	258	112	3	7	261	3	259	6.64e-90	270.0	sp|B2GC12|DAPB_LIMF3 4-hydroxy-tetrahydrodipicolinate reductase OS=Limosilactobacillus fermentum (strain NBRC 3956 / LMG 18251) OX=334390 GN=dapB PE=3 SV=1	P2496_SD_IT
00000378|gene_cluster_GC_00003831|genome_name_P2496_SD_IT|gene_callers_id_2031	sp|Q1WU20|DAPB_LIGS1	53.053	262	116	4	6	261	2	262	7.41e-90	270.0	sp|Q1WU20|DAPB_LIGS1 4-hydroxy-tetrahydrodipicolinate reductase OS=Ligilactobacillus salivarius (strain UCC118) OX=362948 GN=dapB PE=3 SV=1	P2496_SD_IT
00000378|gene_cluster_GC_00003831|genome_name_P2496_SD_IT|gene_callers_id_2031	sp|Q5FKQ8|DAPB_LACAC	52.874	261	112	5	7	261	6	261	8.44e-90	269.0	sp|Q5FKQ8|DAPB_LACAC 4-hydroxy-tetrahydrodipicolinate reductase OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=dapB PE=3 SV=1	P2496_SD_IT
00000378|gene_cluster_GC_00003831|genome_name_P2496_SD_IT|gene_callers_id_2031	sp|Q88W01|DAPB_LACPL	52.874	261	117	5	6	261	2	261	2.41e-89	268.0	sp|Q88W01|DAPB_LACPL 4-hydroxy-tetrahydrodipicolinate reductase OS=Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=dapB PE=3 SV=1	P2496_SD_IT
00000378|gene_cluster_GC_00003831|genome_name_P2496_SD_IT|gene_callers_id_2031	sp|A8YUT4|DAPB_LACH4	53.488	258	115	4	7	261	6	261	4.73e-88	265.0	sp|A8YUT4|DAPB_LACH4 4-hydroxy-tetrahydrodipicolinate reductase OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=dapB PE=3 SV=1	P2496_SD_IT
00000455|gene_cluster_GC_00004134|genome_name_P2496_SD_IT|gene_callers_id_2027	sp|P23630|DCDA_BACSU	50.816	429	211	0	3	431	6	434	2.57e-162	467.0	sp|P23630|DCDA_BACSU Diaminopimelate decarboxylase OS=Bacillus subtilis (strain 168) OX=224308 GN=lysA PE=3 SV=5	P2496_SD_IT
00000455|gene_cluster_GC_00004134|genome_name_P2496_SD_IT|gene_callers_id_2027	sp|P41023|DCDA_BACMT	50.943	424	208	0	3	426	6	429	1.21e-156	452.0	sp|P41023|DCDA_BACMT Diaminopimelate decarboxylase OS=Bacillus methanolicus OX=1471 GN=lysA PE=3 SV=1	P2496_SD_IT
00000455|gene_cluster_GC_00004134|genome_name_P2496_SD_IT|gene_callers_id_2027	sp|Q9KCM5|DCDA_HALH5	51.319	417	203	0	11	427	14	430	8.32e-154	446.0	sp|Q9KCM5|DCDA_HALH5 Diaminopimelate decarboxylase OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=lysA PE=3 SV=1	P2496_SD_IT
00000455|gene_cluster_GC_00004134|genome_name_P2496_SD_IT|gene_callers_id_2027	sp|Q5HG20|DCDA_STAAC	42.488	426	235	5	4	427	2	419	7.92e-119	356.0	sp|Q5HG20|DCDA_STAAC Diaminopimelate decarboxylase OS=Staphylococcus aureus (strain COL) OX=93062 GN=lysA PE=3 SV=1	P2496_SD_IT
00000455|gene_cluster_GC_00004134|genome_name_P2496_SD_IT|gene_callers_id_2027	sp|Q55484|DCDA_SYNY3	41.19	437	238	7	3	427	32	461	1.1300000000000001e-105	324.0	sp|Q55484|DCDA_SYNY3 Diaminopimelate decarboxylase OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=lysA PE=3 SV=1	P2496_SD_IT
00000482|gene_cluster_GC_00003373|genome_name_P2496_SD_IT|gene_callers_id_2026	sp|P94417|AK3_BACSU	43.516	455	246	4	1	451	1	448	5.34e-130	387.0	sp|P94417|AK3_BACSU Aspartokinase 3 OS=Bacillus subtilis (strain 168) OX=224308 GN=yclM PE=1 SV=1	P2496_SD_IT
00000482|gene_cluster_GC_00003373|genome_name_P2496_SD_IT|gene_callers_id_2026	sp|Q9LYU8|AK1_ARATH	28.118	473	297	15	3	451	89	542	3e-45	169.0	sp|Q9LYU8|AK1_ARATH Aspartokinase 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=AK1 PE=1 SV=1	P2496_SD_IT
00000482|gene_cluster_GC_00003373|genome_name_P2496_SD_IT|gene_callers_id_2026	sp|P00561|AK1H_ECOLI	29.895	475	296	13	1	452	1	461	1.3699999999999998e-40	158.0	sp|P00561|AK1H_ECOLI Bifunctional aspartokinase/homoserine dehydrogenase 1 OS=Escherichia coli (strain K12) OX=83333 GN=thrA PE=1 SV=2	P2496_SD_IT
00000482|gene_cluster_GC_00003373|genome_name_P2496_SD_IT|gene_callers_id_2026	sp|P27725|AK1H_SERMA	28.814	472	305	11	1	452	1	461	2.76e-39	154.0	sp|P27725|AK1H_SERMA Bifunctional aspartokinase/homoserine dehydrogenase 1 OS=Serratia marcescens OX=615 GN=thrA PE=3 SV=1	P2496_SD_IT
00000482|gene_cluster_GC_00003373|genome_name_P2496_SD_IT|gene_callers_id_2026	sp|Q9S702|AK3_ARATH	26.866	469	308	12	3	451	86	539	2.64e-38	149.0	sp|Q9S702|AK3_ARATH Aspartokinase 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=AK3 PE=1 SV=1	P2496_SD_IT
00000563|gene_cluster_GC_00003542|genome_name_P2496_SD_IT|gene_callers_id_2244	sp|P50359|Y4HO_SINFN	34.343	99	65	0	2	100	1	99	4.44e-13	63.5	sp|P50359|Y4HO_SINFN Uncharacterized protein y4hO OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=NGR_a03350 PE=3 SV=2	P2496_SD_IT
00000563|gene_cluster_GC_00003542|genome_name_P2496_SD_IT|gene_callers_id_2244	sp|P55503|Y4JC_SINFN	30.303	99	69	0	2	100	1	99	2.08e-12	62.0	sp|P55503|Y4JC_SINFN Uncharacterized protein y4jC OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=NGR_a03130 PE=3 SV=1	P2496_SD_IT
00000575|gene_cluster_GC_00003363|genome_name_P2496_SD_IT|gene_callers_id_2032	sp|P16524|DAPX_BACSU	42.67	382	216	3	11	392	4	382	8.22e-104	315.0	sp|P16524|DAPX_BACSU Probable N-acetyl-LL-diaminopimelate aminotransferase OS=Bacillus subtilis (strain 168) OX=224308 GN=dapX PE=1 SV=3	P2496_SD_IT
00000575|gene_cluster_GC_00003363|genome_name_P2496_SD_IT|gene_callers_id_2032	sp|Q795M6|YUGH_BACSU	40.909	374	215	4	18	388	11	381	1.7799999999999998e-95	293.0	sp|Q795M6|YUGH_BACSU Putative aminotransferase YugH OS=Bacillus subtilis (strain 168) OX=224308 GN=yugH PE=3 SV=1	P2496_SD_IT
00000575|gene_cluster_GC_00003363|genome_name_P2496_SD_IT|gene_callers_id_2032	sp|Q9V0L2|AAT_PYRAB	38.601	386	227	7	16	394	7	389	4.31e-85	267.0	sp|Q9V0L2|AAT_PYRAB Aspartate aminotransferase OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=aspC PE=3 SV=1	P2496_SD_IT
00000575|gene_cluster_GC_00003363|genome_name_P2496_SD_IT|gene_callers_id_2032	sp|H3ZPU1|ARAT2_THELN	38.005	371	221	6	21	385	12	379	3.99e-79	251.0	sp|H3ZPU1|ARAT2_THELN Aromatic-amino-acid aminotransferase 2 OS=Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C) OX=523849 GN=OCC_04737 PE=1 SV=1	P2496_SD_IT
00000575|gene_cluster_GC_00003363|genome_name_P2496_SD_IT|gene_callers_id_2032	sp|O58489|AAT_PYRHO	35.215	372	232	7	19	385	16	383	1.19e-75	243.0	sp|O58489|AAT_PYRHO Aspartate aminotransferase OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=aspC PE=3 SV=1	P2496_SD_IT
00000607|gene_cluster_GC_00003789|genome_name_P2496_SD_IT|gene_callers_id_2029	sp|B2G6M8|DAPEL_LIMRJ	67.914	374	120	0	6	379	6	379	0.0	542.0	sp|B2G6M8|DAPEL_LIMRJ N-acetyldiaminopimelate deacetylase OS=Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433 GN=LAR_0594 PE=3 SV=1	P2496_SD_IT
00000607|gene_cluster_GC_00003789|genome_name_P2496_SD_IT|gene_callers_id_2029	sp|A5VJ57|DAPEL_LIMRD	67.914	374	120	0	6	379	6	379	0.0	542.0	sp|A5VJ57|DAPEL_LIMRD N-acetyldiaminopimelate deacetylase OS=Limosilactobacillus reuteri (strain DSM 20016) OX=557436 GN=Lreu_0614 PE=3 SV=1	P2496_SD_IT
00000607|gene_cluster_GC_00003789|genome_name_P2496_SD_IT|gene_callers_id_2029	sp|A8YUT2|DAPEL_LACH4	66.4	375	125	1	6	379	8	382	0.0	531.0	sp|A8YUT2|DAPEL_LACH4 N-acetyldiaminopimelate deacetylase OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=lhv_0907 PE=3 SV=1	P2496_SD_IT
00000607|gene_cluster_GC_00003789|genome_name_P2496_SD_IT|gene_callers_id_2029	sp|Q03CW2|DAPEL_LACP3	66.133	375	126	1	6	379	5	379	0.0	521.0	sp|Q03CW2|DAPEL_LACP3 N-acetyldiaminopimelate deacetylase OS=Lacticaseibacillus paracasei (strain ATCC 334 / BCRC 17002 / CCUG 31169 / CIP 107868 / KCTC 3260 / NRRL B-441) OX=321967 GN=LSEI_0096 PE=3 SV=1	P2496_SD_IT
00000607|gene_cluster_GC_00003789|genome_name_P2496_SD_IT|gene_callers_id_2029	sp|B2GC10|DAPEL_LIMF3	66.23	382	129	0	1	382	1	382	0.0	520.0	sp|B2GC10|DAPEL_LIMF3 N-acetyldiaminopimelate deacetylase OS=Limosilactobacillus fermentum (strain NBRC 3956 / LMG 18251) OX=334390 GN=LAF_0856 PE=3 SV=1	P2496_SD_IT
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|Q03HT2|DAPA_PEDPA	61.616	297	114	0	1	297	1	297	1.1399999999999999e-128	371.0	sp|Q03HT2|DAPA_PEDPA 4-hydroxy-tetrahydrodipicolinate synthase OS=Pediococcus pentosaceus (strain ATCC 25745 / CCUG 21536 / LMG 10740 / 183-1w) OX=278197 GN=dapA PE=3 SV=1	P2496_SD_IT
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|A8YUT3|DAPA_LACH4	61.356	295	111	1	6	297	8	302	1.62e-127	369.0	sp|A8YUT3|DAPA_LACH4 4-hydroxy-tetrahydrodipicolinate synthase OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=dapA PE=3 SV=1	P2496_SD_IT
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|B2GC11|DAPA_LIMF3	63.028	284	105	0	6	289	8	291	6.1500000000000006e-124	359.0	sp|B2GC11|DAPA_LIMF3 4-hydroxy-tetrahydrodipicolinate synthase OS=Limosilactobacillus fermentum (strain NBRC 3956 / LMG 18251) OX=334390 GN=dapA PE=3 SV=1	P2496_SD_IT
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|Q5FKQ9|DAPA_LACAC	60.563	284	112	0	6	289	8	291	5.250000000000001e-122	355.0	sp|Q5FKQ9|DAPA_LACAC 4-hydroxy-tetrahydrodipicolinate synthase OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=dapA PE=3 SV=1	P2496_SD_IT
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|B2G6M9|DAPA_LIMRJ	60.554	289	114	0	1	289	3	291	7.67e-121	352.0	sp|B2G6M9|DAPA_LIMRJ 4-hydroxy-tetrahydrodipicolinate synthase OS=Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433 GN=dapA PE=3 SV=1	P2496_SD_IT
00000706|gene_cluster_GC_00003477|genome_name_P2496_SD_IT|gene_callers_id_2234	sp|P37782|RFBF_SHIFL	25.954	262	154	7	1	243	1	241	1.24e-11	67.8	sp|P37782|RFBF_SHIFL dTDP-rhamnosyl transferase RfbF OS=Shigella flexneri OX=623 GN=rfbF PE=3 SV=2	P2496_SD_IT
00000706|gene_cluster_GC_00003477|genome_name_P2496_SD_IT|gene_callers_id_2234	sp|Q4J8Q7|Y1499_SULAC	26.923	130	83	2	77	196	127	254	0.001	43.9	sp|Q4J8Q7|Y1499_SULAC Probable glycosyltransferase Saci_1499 OS=Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770) OX=330779 GN=Saci_1499 PE=3 SV=1	P2496_SD_IT
00000712|gene_cluster_GC_00003914|genome_name_P2496_SD_IT|gene_callers_id_2035	sp|Q04D35|CAPPA_OENOB	67.46	504	162	1	1	502	4	507	0.0	728.0	sp|Q04D35|CAPPA_OENOB Phosphoenolpyruvate carboxylase OS=Oenococcus oeni (strain ATCC BAA-331 / PSU-1) OX=203123 GN=ppcA PE=3 SV=1	P2496_SD_IT
00000712|gene_cluster_GC_00003914|genome_name_P2496_SD_IT|gene_callers_id_2035	sp|Q03VI7|CAPPA_LEUMM	57.256	503	212	2	2	502	3	504	0.0	611.0	sp|Q03VI7|CAPPA_LEUMM Phosphoenolpyruvate carboxylase OS=Leuconostoc mesenteroides subsp. mesenteroides (strain ATCC 8293 / DSM 20343 / BCRC 11652 / CCM 1803 / JCM 6124 / NCDO 523 / NBRC 100496 / NCIMB 8023 / NCTC 12954 / NRRL B-1118 / 37Y) OX=203120 GN=ppcA PE=3 SV=1	P2496_SD_IT
00000712|gene_cluster_GC_00003914|genome_name_P2496_SD_IT|gene_callers_id_2035	sp|Q4JCJ1|CAPPA_SULAC	34.857	525	302	13	3	502	2	511	1.65e-89	286.0	sp|Q4JCJ1|CAPPA_SULAC Phosphoenolpyruvate carboxylase OS=Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770) OX=330779 GN=ppcA PE=1 SV=2	P2496_SD_IT
00000712|gene_cluster_GC_00003914|genome_name_P2496_SD_IT|gene_callers_id_2035	sp|C4KJI5|CAPPA_SACI6	34.608	523	306	11	3	502	2	511	3.9e-87	280.0	sp|C4KJI5|CAPPA_SACI6 Phosphoenolpyruvate carboxylase OS=Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) OX=426118 GN=ppcA PE=3 SV=1	P2496_SD_IT
00000712|gene_cluster_GC_00003914|genome_name_P2496_SD_IT|gene_callers_id_2035	sp|C3MTS7|CAPPA_SACI4	34.608	523	306	11	3	502	2	511	3.9e-87	280.0	sp|C3MTS7|CAPPA_SACI4 Phosphoenolpyruvate carboxylase OS=Saccharolobus islandicus (strain M.14.25 / Kamchatka #1) OX=427317 GN=ppcA PE=3 SV=1	P2496_SD_IT
00000738|gene_cluster_GC_00003496|genome_name_P2496_SD_IT|gene_callers_id_2028	sp|B2G6M7|DAPH_LIMRJ	67.932	237	75	1	1	237	1	236	2.2700000000000002e-110	319.0	sp|B2G6M7|DAPH_LIMRJ 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase OS=Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433 GN=dapH PE=3 SV=1	P2496_SD_IT
00000738|gene_cluster_GC_00003496|genome_name_P2496_SD_IT|gene_callers_id_2028	sp|A5VJ56|DAPH_LIMRD	67.932	237	75	1	1	237	1	236	2.2700000000000002e-110	319.0	sp|A5VJ56|DAPH_LIMRD 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase OS=Limosilactobacillus reuteri (strain DSM 20016) OX=557436 GN=dapH PE=3 SV=1	P2496_SD_IT
00000738|gene_cluster_GC_00003496|genome_name_P2496_SD_IT|gene_callers_id_2028	sp|Q5FKR1|DAPH_LACAC	66.245	237	79	1	1	237	1	236	2.03e-106	309.0	sp|Q5FKR1|DAPH_LACAC 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=dapH PE=3 SV=1	P2496_SD_IT
00000738|gene_cluster_GC_00003496|genome_name_P2496_SD_IT|gene_callers_id_2028	sp|A8YUT1|DAPH_LACH4	65.823	237	80	1	1	237	1	236	1.09e-105	308.0	sp|A8YUT1|DAPH_LACH4 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=dapH PE=3 SV=1	P2496_SD_IT
00000738|gene_cluster_GC_00003496|genome_name_P2496_SD_IT|gene_callers_id_2028	sp|B2GC09|DAPH_LIMF3	70.886	237	69	0	1	237	1	237	3.88e-104	304.0	sp|B2GC09|DAPH_LIMF3 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase OS=Limosilactobacillus fermentum (strain NBRC 3956 / LMG 18251) OX=334390 GN=dapH PE=3 SV=1	P2496_SD_IT
00000756|gene_cluster_GC_00003874|genome_name_P2496_SD_IT|gene_callers_id_2237	sp|Q6YRM6|Y8219_ORYSJ	29.932	147	97	3	63	205	314	458	1.16e-10	65.9	sp|Q6YRM6|Y8219_ORYSJ Glycosyltransferase family 92 protein Os08g0121900 OS=Oryza sativa subsp. japonica OX=39947 GN=Os08g0121900 PE=2 SV=1	P2496_SD_IT
