key,percentage_identity_P187_SD_IT,percentage_identity_P2020_Cocoa_CR,percentage_identity_P2024_Cocoa_CR,percentage_identity_P2029_Cocoa_CR,percentage_identity_P2052_Cocoa_CR,percentage_identity_P2176_Unknown_BE,percentage_identity_P240_SD_IT,percentage_identity_P2711_SD_BE,percentage_identity_P2712_SD_BE,percentage_identity_P2740_Qu_CN,percentage_identity_P2746_Cocoa_VN,percentage_identity_P2763_Cocoa_VN,percentage_identity_P2764_Cocoa_VN,percentage_identity_P2809_Apricot_BE,percentage_identity_P3124_LMG_BE,percentage_identity_P3333_Amaranth_BE,percentage_identity_P3334_WhiteCowpea_BE,percentage_identity_P3335_RedCowpea_BE,percentage_identity_P3378_Banana_BE,percentage_identity_P360_Cocoa_CR,percentage_identity_P363_Unknown_BE,percentage_identity_P800_Unknown_BE,percentage_identity_P815_Cocoa_CR,percentage_identity_Reference,full_percentage_identity_P187_SD_IT,full_percentage_identity_P2020_Cocoa_CR,full_percentage_identity_P2024_Cocoa_CR,full_percentage_identity_P2029_Cocoa_CR,full_percentage_identity_P2052_Cocoa_CR,full_percentage_identity_P2176_Unknown_BE,full_percentage_identity_P240_SD_IT,full_percentage_identity_P2711_SD_BE,full_percentage_identity_P2712_SD_BE,full_percentage_identity_P2740_Qu_CN,full_percentage_identity_P2746_Cocoa_VN,full_percentage_identity_P2763_Cocoa_VN,full_percentage_identity_P2764_Cocoa_VN,full_percentage_identity_P2809_Apricot_BE,full_percentage_identity_P3124_LMG_BE,full_percentage_identity_P3333_Amaranth_BE,full_percentage_identity_P3334_WhiteCowpea_BE,full_percentage_identity_P3335_RedCowpea_BE,full_percentage_identity_P3378_Banana_BE,full_percentage_identity_P360_Cocoa_CR,full_percentage_identity_P363_Unknown_BE,full_percentage_identity_P800_Unknown_BE,full_percentage_identity_P815_Cocoa_CR,full_percentage_identity_Reference,alignment_coverage_P187_SD_IT,alignment_coverage_P2020_Cocoa_CR,alignment_coverage_P2024_Cocoa_CR,alignment_coverage_P2029_Cocoa_CR,alignment_coverage_P2052_Cocoa_CR,alignment_coverage_P2176_Unknown_BE,alignment_coverage_P240_SD_IT,alignment_coverage_P2711_SD_BE,alignment_coverage_P2712_SD_BE,alignment_coverage_P2740_Qu_CN,alignment_coverage_P2746_Cocoa_VN,alignment_coverage_P2763_Cocoa_VN,alignment_coverage_P2764_Cocoa_VN,alignment_coverage_P2809_Apricot_BE,alignment_coverage_P3124_LMG_BE,alignment_coverage_P3333_Amaranth_BE,alignment_coverage_P3334_WhiteCowpea_BE,alignment_coverage_P3335_RedCowpea_BE,alignment_coverage_P3378_Banana_BE,alignment_coverage_P360_Cocoa_CR,alignment_coverage_P363_Unknown_BE,alignment_coverage_P800_Unknown_BE,alignment_coverage_P815_Cocoa_CR,alignment_coverage_Reference,hadamard_P187_SD_IT,hadamard_P2020_Cocoa_CR,hadamard_P2024_Cocoa_CR,hadamard_P2029_Cocoa_CR,hadamard_P2052_Cocoa_CR,hadamard_P2176_Unknown_BE,hadamard_P240_SD_IT,hadamard_P2711_SD_BE,hadamard_P2712_SD_BE,hadamard_P2740_Qu_CN,hadamard_P2746_Cocoa_VN,hadamard_P2763_Cocoa_VN,hadamard_P2764_Cocoa_VN,hadamard_P2809_Apricot_BE,hadamard_P3124_LMG_BE,hadamard_P3333_Amaranth_BE,hadamard_P3334_WhiteCowpea_BE,hadamard_P3335_RedCowpea_BE,hadamard_P3378_Banana_BE,hadamard_P360_Cocoa_CR,hadamard_P363_Unknown_BE,hadamard_P800_Unknown_BE,hadamard_P815_Cocoa_CR,hadamard_Reference,alignment_lengths_P187_SD_IT,alignment_lengths_P2020_Cocoa_CR,alignment_lengths_P2024_Cocoa_CR,alignment_lengths_P2029_Cocoa_CR,alignment_lengths_P2052_Cocoa_CR,alignment_lengths_P2176_Unknown_BE,alignment_lengths_P240_SD_IT,alignment_lengths_P2711_SD_BE,alignment_lengths_P2712_SD_BE,alignment_lengths_P2740_Qu_CN,alignment_lengths_P2746_Cocoa_VN,alignment_lengths_P2763_Cocoa_VN,alignment_lengths_P2764_Cocoa_VN,alignment_lengths_P2809_Apricot_BE,alignment_lengths_P3124_LMG_BE,alignment_lengths_P3333_Amaranth_BE,alignment_lengths_P3334_WhiteCowpea_BE,alignment_lengths_P3335_RedCowpea_BE,alignment_lengths_P3378_Banana_BE,alignment_lengths_P360_Cocoa_CR,alignment_lengths_P363_Unknown_BE,alignment_lengths_P800_Unknown_BE,alignment_lengths_P815_Cocoa_CR,alignment_lengths_Reference,similarity_errors_P187_SD_IT,similarity_errors_P2020_Cocoa_CR,similarity_errors_P2024_Cocoa_CR,similarity_errors_P2029_Cocoa_CR,similarity_errors_P2052_Cocoa_CR,similarity_errors_P2176_Unknown_BE,similarity_errors_P240_SD_IT,similarity_errors_P2711_SD_BE,similarity_errors_P2712_SD_BE,similarity_errors_P2740_Qu_CN,similarity_errors_P2746_Cocoa_VN,similarity_errors_P2763_Cocoa_VN,similarity_errors_P2764_Cocoa_VN,similarity_errors_P2809_Apricot_BE,similarity_errors_P3124_LMG_BE,similarity_errors_P3333_Amaranth_BE,similarity_errors_P3334_WhiteCowpea_BE,similarity_errors_P3335_RedCowpea_BE,similarity_errors_P3378_Banana_BE,similarity_errors_P360_Cocoa_CR,similarity_errors_P363_Unknown_BE,similarity_errors_P800_Unknown_BE,similarity_errors_P815_Cocoa_CR,similarity_errors_Reference
P2746_Cocoa_VN,0.976710530487805,0.9939706380575946,0.9946140056657224,0.994434192459201,0.9942504197814838,0.9783170507201002,0.9766801772616136,0.9776953256936068,0.9768908017402111,0.9761118682710576,1.0,0.99637677328844,0.9789697472256472,0.9780774466750312,0.9760269844357976,0.9780830012531329,0.9781362476547842,0.9783027857589008,0.9773354017305316,0.9931850427350428,0.9944096004501972,0.9790932741738064,0.9943781767648696,0.9778545333333334,0.8089648737421854,0.9005491974431603,0.8929925492219064,0.8999205516796819,0.8847499592623734,0.788716016242153,0.8082157476882346,0.8116200562740601,0.7846572060096371,0.7797666008806782,1.0,0.9109453651120448,0.8050098967040348,0.7913261616542224,0.757814028045285,0.7914786623378455,0.7929273725600896,0.7932720138592366,0.7984447063733688,0.8822443447846516,0.898709210805634,0.8079648399015141,0.908527290998244,0.7727367352903061,0.8282544812311573,0.9060118709371564,0.8978282470738003,0.9049573702350378,0.8898663170359271,0.8061967392489077,0.8275132090366425,0.8301359686856149,0.8032189520178371,0.7988496259776486,1.0,0.91425792886115,0.8223031395866865,0.8090628859139235,0.7764273325735426,0.8092142091456375,0.8106512507447113,0.8108655371392713,0.8169607945845331,0.8882980580890733,0.9037615992431722,0.8252174345527022,0.9136637470806784,0.7902369002229637,0.8089648737421854,0.9005491974431603,0.8929925492219064,0.8999205516796819,0.8847499592623734,0.788716016242153,0.8082157476882346,0.8116200562740601,0.7846572060096371,0.7797666008806782,1.0,0.9109453651120448,0.8050098967040348,0.7913261616542224,0.757814028045285,0.7914786623378455,0.7929273725600896,0.7932720138592366,0.7984447063733688,0.8822443447846516,0.898709210805634,0.8079648399015141,0.908527290998244,0.7727367352903061,1565396.0,1712357.0,1696890.0,1710364.0,1681842.0,1523707.0,1563995.0,1568952.0,1518079.0,1509821.0,1889994.0,1727942.0,1554148.0,1529124.0,1467443.0,1529410.0,1532126.0,1532531.0,1544051.0,1678878.0,1708104.0,1559656.0,1726819.0,1493543.0,36265.0,10018.0,8745.0,9142.0,9005.0,33210.0,36252.0,35239.0,35468.0,35914.0,0.0,5320.0,31799.0,33294.0,34199.0,33302.0,33342.0,33315.0,34466.0,11082.0,9220.0,32284.0,9270.0,33698.0
P2763_Cocoa_VN,0.9774987760252368,0.993798744266055,0.9943080555555558,0.9943003466204507,0.9943481887012232,0.9771740329740012,0.9774505819101834,0.9784283845208848,0.977246187460418,0.9760092396907216,0.9968081050866407,1.0,0.9795974387947268,0.9785056002514142,0.9770403036303632,0.9785135866834171,0.9785250938673342,0.9785395622263914,0.9784592774936062,0.993171544668588,0.9947111456534254,0.9800265913370996,0.9943277045454546,0.9770894832041342,0.8265699165182123,0.9322648680513128,0.9222536852151584,0.9249622870510972,0.9187111828295548,0.819389288722558,0.8256653957213768,0.8429448143278634,0.8153584322618148,0.8096385724295138,0.955796436088997,1.0,0.8338052223167965,0.8331975037241238,0.7903614503415013,0.833266571765188,0.834926752250957,0.8351973793898217,0.8186943712653613,0.924083668001328,0.92677938428187,0.8361618102608801,0.9348760759300944,0.8031599479764804,0.8455968813375498,0.9380821553963762,0.9275331523889364,0.9302644720933384,0.923933078240468,0.8385295362677313,0.8447131865304327,0.8615293951643025,0.8343429145328232,0.8295398644853736,0.958857006891934,1.0,0.8511712967958455,0.8514999847829635,0.8089343371043917,0.8515636196626245,0.8532502206470284,0.8535141670609262,0.8367178789111243,0.9304371162885924,0.9317070471479124,0.8532031861707573,0.9402092204173896,0.8219922144108102,0.8265699165182123,0.9322648680513128,0.9222536852151584,0.9249622870510972,0.9187111828295548,0.819389288722558,0.8256653957213768,0.8429448143278634,0.8153584322618148,0.8096385724295138,0.955796436088997,1.0,0.8338052223167965,0.8331975037241238,0.7903614503415013,0.833266571765188,0.834926752250957,0.8351973793898217,0.8186943712653613,0.924083668001328,0.92677938428187,0.8361618102608801,0.9348760759300944,0.8031599479764804,1528150.0,1695288.0,1676224.0,1681160.0,1669718.0,1515378.0,1526553.0,1556943.0,1507812.0,1499132.0,1732832.0,1807185.0,1538224.0,1538818.0,1461894.0,1538933.0,1541981.0,1542458.0,1512104.0,1681472.0,1683767.0,1541896.0,1699132.0,1485492.0,33912.0,10009.0,9050.0,9212.0,9008.0,34285.0,33904.0,33592.0,34560.0,35704.0,5099.0,0.0,30855.0,32808.0,33324.0,32810.0,32871.0,32920.0,32413.0,10810.0,8605.0,30669.0,9033.0,34141.0
P2764_Cocoa_VN,0.9778158172231984,0.9801912705882352,0.9792655131264916,0.979047767164179,0.9785520538922156,0.978640243902439,0.9781063123899004,0.9797654951345164,0.9852510777084514,0.9858317136150234,0.978340878661088,0.9785697912829956,1.0,0.9804588384433964,0.986076023880597,0.9804567629716984,0.9805069794721408,0.980562878876536,0.9854840455840456,0.9804552448377584,0.9786023976261128,0.9796638537434708,0.9773646012994684,0.985559919493962,0.8255245660772224,0.8323904910033011,0.8097672031481036,0.8148373174888154,0.813516712664891,0.8138444050791962,0.8250447520520947,0.8400946207089617,0.8526529718883146,0.834435015237671,0.8137048040746249,0.8003115723964946,1.0,0.828374716659331,0.8190012599845701,0.8283833017879108,0.8301115348062121,0.8309839746561554,0.8619841917368644,0.8240408212694713,0.8116840996194818,0.8415213745969912,0.8187940637255622,0.8397852003769172,0.8442536432081321,0.8492123078220891,0.8269128160786215,0.8322753442858046,0.8313474070481051,0.8316073349220744,0.8435123478921062,0.8574445873842714,0.8654169390724845,0.8464274416348567,0.8317191091802518,0.8178380116835734,1.0,0.8448847459771812,0.8305660417149967,0.8448952907185187,0.8466146107935972,0.8474560811523293,0.8746810215745408,0.8404675538309045,0.8294319547841491,0.8589899192272814,0.8377570280701014,0.8520894404960246,0.8255245660772224,0.8323904910033011,0.8097672031481036,0.8148373174888154,0.813516712664891,0.8138444050791962,0.8250447520520947,0.8400946207089617,0.8526529718883146,0.834435015237671,0.8137048040746249,0.8003115723964946,1.0,0.828374716659331,0.8190012599845701,0.8283833017879108,0.8301115348062121,0.8309839746561554,0.8619841917368644,0.8240408212694713,0.8116840996194818,0.8415213745969912,0.8187940637255622,0.8397852003769172,1601279.0,1610684.0,1568389.0,1578560.0,1576800.0,1577293.0,1599873.0,1626298.0,1641419.0,1605402.0,1577505.0,1551177.0,1896680.0,1602476.0,1575318.0,1602496.0,1605757.0,1607353.0,1658990.0,1594098.0,1573167.0,1629229.0,1588957.0,1616141.0,34633.0,31410.0,32058.0,32842.0,33077.0,32451.0,34367.0,32057.0,22872.0,21690.0,33263.0,31950.0,0.0,31216.0,20892.0,31218.0,31256.0,31264.0,23127.0,30348.0,32867.0,31863.0,35216.0,22569.0
P2809_Apricot_BE,0.9905193368983958,0.9771781200727714,0.9776871894218944,0.976484781287971,0.9773242300556584,0.9872561776278808,0.9905123365487676,0.9884616200527704,0.9797911914401388,0.9803674785276074,0.9777129817073172,0.977500595823096,0.9806532534451768,1.0,0.9790779181708784,0.99999164756447,0.9998926086956522,0.9999675083692016,0.9810843582263712,0.9769456167664672,0.9774304278728608,0.9880537194775696,0.9770880060240964,0.980174949374628,0.8894035037505126,0.7824874766211454,0.768165073278917,0.7797696649115572,0.7673769952830995,0.8430911698320344,0.8891999029982274,0.893800451620438,0.8084212542814372,0.777654682095331,0.7701544106661473,0.7718715927373234,0.7926890758333356,1.0,0.7881160180844929,0.9993624502818392,0.9992125316259282,0.9989434954061912,0.8124432865816745,0.7900818134924393,0.7710891389079164,0.8425943186922442,0.7789909323604018,0.7901691179343175,0.897916346121514,0.8007623794962507,0.7856961629344172,0.7985476884576234,0.7851815924377497,0.853974063609065,0.8977171411074576,0.9042338452885212,0.8250954502797532,0.7932277427881161,0.7877101205317704,0.7896379767291861,0.8083275847487419,1.0,0.8049574027334392,0.9993707974619956,0.9993198498880682,0.9989759537640576,0.8281074708503455,0.808726504252594,0.788894142149845,0.8527818903791621,0.7972576958857797,0.80615110439056,0.8894035037505126,0.7824874766211454,0.768165073278917,0.7797696649115572,0.7673769952830995,0.8430911698320344,0.8891999029982274,0.893800451620438,0.8084212542814372,0.777654682095331,0.7701544106661473,0.7718715927373234,0.7926890758333356,1.0,0.7881160180844929,0.9993624502818392,0.9992125316259282,0.9989434954061912,0.8124432865816745,0.7900818134924393,0.7710891389079164,0.8425943186922442,0.7789909323604018,0.7901691179343175,1762432.0,1571738.0,1542166.0,1567391.0,1541156.0,1676182.0,1762041.0,1774832.0,1619499.0,1556949.0,1546119.0,1549903.0,1586587.0,1962802.0,1579972.0,1961567.0,1961467.0,1960792.0,1625411.0,1587370.0,1548443.0,1673842.0,1564859.0,1582315.0,16430.0,35357.0,34336.0,36537.0,34426.0,21112.0,16426.0,20352.0,31646.0,29472.0,33920.0,33761.0,29796.0,0.0,30496.0,3.0,32.0,9.0,30100.0,35919.0,34453.0,19595.0,35000.0,29997.0
P3124_LMG_BE,0.978827901459854,0.9779558819756254,0.9765730582213692,0.9766300064557778,0.9762020179372196,0.9786113202933986,0.978818904443092,0.97966707201889,0.9917891206313416,0.9899538178528348,0.9763712890625,0.976579900332226,0.9868316666666668,0.9796685396634612,1.0,0.9796545306859206,0.979692303539292,0.9796836630695442,0.9904395573675016,0.9782232239747636,0.9761147013977128,0.9804180666666668,0.97567088501292,0.9917678263403265,0.7750054670743108,0.7424015631825001,0.7371885164289609,0.7337531561882209,0.7386023671714492,0.7751589459092084,0.7745469680235841,0.7969639232495843,0.8467583752377278,0.7989551280951481,0.7303907416347794,0.7209709525256242,0.7770231757575788,0.7879411770216604,1.0,0.7877533708782001,0.7890914714941057,0.7894703302449665,0.8258216951356758,0.748603013864467,0.7412677080098093,0.7819896199667331,0.7327890750467673,0.818407284611355,0.7917688757323366,0.7591360478171383,0.7548728794255302,0.7513112963332297,0.7566081134847125,0.7921009391929036,0.7913077327253603,0.8135048589590823,0.8537685659414253,0.8070630303018032,0.7480665908725068,0.7382611010940884,0.7873918136233085,0.8042936412884467,1.0,0.8041134361177732,0.8054482704859364,0.80584208965106,0.833793126488844,0.7652680855630348,0.7594063555731486,0.7976083331730385,0.7510617425435049,0.8252004782523743,0.7750054670743108,0.7424015631825001,0.7371885164289609,0.7337531561882209,0.7386023671714492,0.7751589459092084,0.7745469680235841,0.7969639232495843,0.8467583752377278,0.7989551280951481,0.7303907416347794,0.7209709525256242,0.7770231757575788,0.7879411770216604,1.0,0.7877533708782001,0.7890914714941057,0.7894703302449665,0.8258216951356758,0.748603013864467,0.7412677080098093,0.7819896199667331,0.7327890750467673,0.818407284611355,1564160.0,1499693.0,1491271.0,1484235.0,1494699.0,1564816.0,1563249.0,1607100.0,1686642.0,1594374.0,1477825.0,1458454.0,1555513.0,1588903.0,1975526.0,1588547.0,1591184.0,1591962.0,1647180.0,1511807.0,1500227.0,1575696.0,1483742.0,1630205.0,32303.0,33324.0,35012.0,34643.0,35366.0,31916.0,32297.0,31563.0,13662.0,15394.0,34881.0,33804.0,20312.0,31077.0,0.0,31075.0,31118.0,31147.0,15317.0,33280.0,35242.0,29800.0,35060.0,13345.0
P3333_Amaranth_BE,0.9905434689507494,0.9767699513677812,0.9773259791282995,0.976148246041413,0.9768582552404438,0.987311701526286,0.9905372103004292,0.9884534320465362,0.9802501101449274,0.9801753719512196,0.977547379352474,0.9772726199261992,0.9804684844868734,0.9999953349282296,0.9789365446910618,1.0,0.9998952390057362,0.9999160220201052,0.9810866239067056,0.9766363076002392,0.9769731909701036,0.9880197609561752,0.9768318302227572,0.98024699408284,0.8885654216842694,0.7803681144158701,0.7689766525314801,0.7773591405242607,0.7690052627250338,0.8406706187029449,0.8883619987623236,0.8922895549387593,0.8064407720651118,0.7800788055392915,0.7693037388562194,0.7715135645556143,0.7958180761078602,0.9984588877292564,0.788904379901431,1.0,0.99897478735291,0.9986853316960488,0.8132679979215728,0.7898438129695163,0.7722447148502072,0.8418241576363502,0.7785270478820597,0.7946645240770713,0.8970483876144254,0.7989272328894971,0.7868169566282773,0.7963535699384756,0.7872229759022212,0.8514743797762666,0.8968486893015195,0.9027127895052424,0.8226887849529358,0.7958563618940977,0.7869733530110888,0.7894558271916763,0.8116712456335098,0.9984635456333568,0.8058789756902964,1.0,0.9990794519096404,0.998769206316376,0.8289461685688101,0.8087389408144126,0.7904461678046584,0.8520317010883048,0.7969918913315139,0.8106778484136975,0.8885654216842694,0.7803681144158701,0.7689766525314801,0.7773591405242607,0.7690052627250338,0.8406706187029449,0.8883619987623236,0.8922895549387593,0.8064407720651118,0.7800788055392915,0.7693037388562194,0.7715135645556143,0.7958180761078602,0.9984588877292564,0.788904379901431,1.0,0.99897478735291,0.9986853316960488,0.8132679979215728,0.7898438129695163,0.7722447148502072,0.8418241576363502,0.7785270478820597,0.7946645240770713,1760871.0,1568263.0,1544491.0,1563211.0,1545288.0,1671411.0,1760479.0,1771990.0,1614906.0,1562235.0,1544798.0,1549671.0,1593279.0,1959945.0,1581909.0,1962961.0,1961154.0,1960545.0,1627189.0,1587523.0,1551615.0,1672505.0,1564464.0,1591329.0,16379.0,35850.0,34850.0,36831.0,35047.0,21008.0,16374.0,20307.0,31075.0,29747.0,34280.0,34267.0,30358.0,2.0,30710.0,0.0,32.0,45.0,30161.0,36347.0,35110.0,19505.0,35489.0,30144.0
P3334_WhiteCowpea_BE,0.9906172505422994,0.9773537886279356,0.978004805276382,0.9766851700680276,0.9775339332913784,0.9872951718213056,0.9906095874049946,0.9886883879634604,0.9804058289085548,0.9810240590405904,0.9780595226286424,0.9781460075093869,0.9810484210526316,0.9998465834557024,0.9800184043848964,0.999841016121153,1.0,0.9999845348837212,0.9811934667451444,0.9772147076735688,0.9778614597629444,0.9881827304147466,0.9775222721674875,0.9808025616355984,0.8875308806342043,0.7772506862542281,0.763730602581331,0.7754506999540417,0.7623642970487512,0.8387849989210174,0.8874741723443825,0.8888658844294385,0.8056957653386507,0.7789424793414723,0.7650866230254446,0.7667918094861947,0.7911291905924764,0.9883480486966556,0.7847011743508082,0.989273480441279,1.0,0.999310628185536,0.8118868149010743,0.7853944515922128,0.7679513485360875,0.8387219261965606,0.7746229122034691,0.7918775332011242,0.8959372352423077,0.7952603195464935,0.7809067997017688,0.7939617839185892,0.7798852511256094,0.8495787509764429,0.8958869201631835,0.8990354243568691,0.8217982202692518,0.7940095578321011,0.7822495516113277,0.7839236715167354,0.8064119707196733,0.9884997009048074,0.8007004468893846,0.9894307839851676,1.0,0.9993260828796082,0.827448247891722,0.8037071540419017,0.7853375760634397,0.8487518556861884,0.7924350516186971,0.807377105419239,0.8875308806342043,0.7772506862542281,0.763730602581331,0.7754506999540417,0.7623642970487512,0.8387849989210174,0.8874741723443825,0.8888658844294385,0.8056957653386507,0.7789424793414723,0.7650866230254446,0.7667918094861947,0.7911291905924764,0.9883480486966556,0.7847011743508082,0.989273480441279,1.0,0.999310628185536,0.8118868149010743,0.7853944515922128,0.7679513485360875,0.8387219261965606,0.7746229122034691,0.7918775332011242,1762847.0,1564755.0,1536513.0,1562200.0,1534503.0,1671632.0,1762748.0,1768943.0,1616971.0,1562294.0,1539155.0,1542449.0,1586697.0,1944973.0,1575459.0,1946805.0,1967601.0,1966275.0,1628088.0,1581375.0,1545231.0,1670005.0,1559196.0,1588596.0,16275.0,35203.0,33829.0,36104.0,34058.0,21065.0,16275.0,19830.0,30753.0,28966.0,33347.0,33304.0,29503.0,56.0,29885.0,58.0,0.0,5.0,30009.0,35645.0,34149.0,19392.0,34387.0,29408.0
P3335_RedCowpea_BE,0.9907591057797164,0.9774680999383096,0.9778238176100628,0.9765366500622664,0.9773148517350158,0.9871231109833238,0.9907537595628416,0.988649751082251,0.9798632724056604,0.9804350217526414,0.9781053212726138,0.9777488408521304,0.9805413851761848,0.9998423860852524,0.9795213516819572,0.9998400195886386,0.9998786546867412,1.0,0.9811849315883404,0.9771408517156864,0.9775528277153558,0.988197218350755,0.9774854972205066,0.9807476371308016,0.8854252272273259,0.7770006223575638,0.7603288768441705,0.770566028447499,0.7591078808369554,0.837516267985959,0.8852845419470273,0.8861324603014633,0.8065833077702035,0.7752167098449143,0.7620152147814487,0.7639699016284357,0.7887006526593126,0.9882360934560768,0.7822338016805923,0.9886553755820772,0.9986899418927764,1.0,0.8073507083469835,0.7802801403014952,0.7648949816276411,0.834922690024558,0.7728180136295221,0.7917505805623662,0.8936836634274545,0.794911488576049,0.7775724656641316,0.7890805003564031,0.7767280723190892,0.8484415557363115,0.893546487613278,0.896305753712511,0.8231590370664291,0.7906864734994109,0.7790727626243664,0.7813559778425496,0.8043522329428225,0.9883918777692368,0.7985878003959809,0.988813566383187,0.9988111429438032,1.0,0.8228323554052606,0.7985339461874523,0.7824589730002434,0.8448947988519908,0.7906183936508937,0.8072928759519112,0.8854252272273259,0.7770006223575638,0.7603288768441705,0.770566028447499,0.7591078808369554,0.837516267985959,0.8852845419470273,0.8861324603014633,0.8065833077702035,0.7752167098449143,0.7620152147814487,0.7639699016284357,0.7887006526593126,0.9882360934560768,0.7822338016805923,0.9886553755820772,0.9986899418927764,1.0,0.8073507083469835,0.7802801403014952,0.7648949816276411,0.834922690024558,0.7728180136295221,0.7917505805623662,1759017.0,1564606.0,1530478.0,1553129.0,1528816.0,1669968.0,1758747.0,1764178.0,1620205.0,1556290.0,1533431.0,1537925.0,1583188.0,1945429.0,1571842.0,1946259.0,1965937.0,1968277.0,1619562.0,1571736.0,1540096.0,1662987.0,1556156.0,1588976.0,15963.0,34791.0,33717.0,35915.0,33902.0,21187.0,15958.0,19840.0,31382.0,29559.0,33098.0,33244.0,30105.0,71.0,30165.0,72.0,53.0,0.0,29934.0,35162.0,34118.0,19346.0,34024.0,29461.0
P3378_Banana_BE,0.9785067694131596,0.9779555419473362,0.9777267080745342,0.9771070504044804,0.9774137826086956,0.9789418323353296,0.9786203264094956,0.980862605430387,0.988884590529248,0.9886353223915592,0.9772834704049842,0.9771057837492002,0.986188441483198,0.98001602707475,0.989844210832848,0.980011936433196,0.9799124692082112,0.9798042656524284,1.0,0.9787358708891596,0.9764206419753088,0.9805325132743362,0.9761496404215746,0.9898965574712644,0.8186476537244225,0.7961610564304947,0.7778792758821823,0.7796046996123502,0.779633031300259,0.8081853175262748,0.8181604902769004,0.8323206312056681,0.8718020750544635,0.836847576193242,0.7805361275867287,0.7624527565885915,0.8433754341156134,0.8258016735421254,0.8429113785683711,0.8258539914762031,0.8284962894360707,0.8297038517890227,1.0,0.7965776094515664,0.7792282621419742,0.8231945641578041,0.7773744198983262,0.8455260174566892,0.8366295250214677,0.8141076176583175,0.795599904818068,0.7978703042718065,0.7976489028213166,0.8255703156522549,0.8360346379465533,0.8485598559855986,0.8816014360056695,0.8464674053612258,0.79867935069369,0.7803175145100717,0.8551868980001448,0.8426409882367547,0.851559638722493,0.842697890478703,0.8454798928168679,0.846805715054264,1.0,0.8138841470353932,0.798045666635629,0.8395382641712447,0.7963680850843705,0.8541559328346627,0.8186476537244225,0.7961610564304947,0.7778792758821823,0.7796046996123502,0.779633031300259,0.8081853175262748,0.8181604902769004,0.8323206312056681,0.8718020750544635,0.836847576193242,0.7805361275867287,0.7624527565885915,0.8433754341156134,0.8258016735421254,0.8429113785683711,0.8258539914762031,0.8284962894360707,0.8297038517890227,1.0,0.7965776094515664,0.7792282621419742,0.8231945641578041,0.7773744198983262,0.8455260174566892,1617322.0,1573784.0,1538006.0,1542395.0,1541967.0,1595943.0,1616172.0,1640385.0,1704259.0,1636340.0,1543959.0,1508463.0,1653196.0,1628943.0,1646184.0,1629053.0,1634431.0,1636994.0,1933140.0,1573352.0,1542734.0,1622945.0,1539491.0,1651203.0,33565.0,34000.0,33581.0,34270.0,34023.0,31725.0,33452.0,29825.0,18408.0,17559.0,35093.0,33408.0,22321.0,30730.0,15887.0,30735.0,31053.0,31249.0,0.0,33351.0,34518.0,30001.0,35067.0,16299.0
P360_Cocoa_CR,0.9768432230392158,0.9927393042986428,0.9934189536878216,0.993957836938436,0.9930961351819756,0.9771935165521548,0.9770079507692307,0.9769123228111972,0.9771769054972204,0.9776080152671754,0.992591626297578,0.9930502396259496,0.9807752450980392,0.9767248265368228,0.9767542364217252,0.9767184348355664,0.9767618248175184,0.9769569198055894,0.9781575122850122,1.0,0.9929414521640092,0.9796376806314512,0.9920154738655949,0.9780958541147132,0.8210679173878128,0.9155643052780452,0.9009885538618876,0.93134240911464,0.8989176496693856,0.8040214389545682,0.8195826495463348,0.8386889035485174,0.8054057845781789,0.7976869176865602,0.8927881939051384,0.8920593095540491,0.8260508981129583,0.8267590658606884,0.788149298779521,0.8263291951992963,0.8278226874287296,0.828197688571737,0.8240471002218837,1.0,0.903399818183812,0.8304955462621199,0.8955214240370247,0.8027790340993968,0.8405319277675438,0.9222605585510482,0.9069572817361606,0.9370039397076818,0.9051667988866628,0.8227863011119926,0.838869989646502,0.8585099030536096,0.824216966290624,0.815957833026314,0.8994516679888667,0.8983022952494925,0.8422428096973282,0.8464605827540305,0.8069064554732356,0.8460260047599198,0.8475174463164405,0.8477320460932353,0.8424482661252369,1.0,0.9098218391577362,0.8477578626077369,0.902729289642468,0.8207570155033548,0.8210679173878128,0.9155643052780452,0.9009885538618876,0.93134240911464,0.8989176496693856,0.8040214389545682,0.8195826495463348,0.8386889035485174,0.8054057845781789,0.7976869176865602,0.8927881939051384,0.8920593095540491,0.8260508981129583,0.8267590658606884,0.788149298779521,0.8263291951992963,0.8278226874287296,0.828197688571737,0.8240471002218837,1.0,0.903399818183812,0.8304955462621199,0.8955214240370247,0.8027790340993968,1562780.0,1714736.0,1686283.0,1742148.0,1682954.0,1529786.0,1559690.0,1596206.0,1532446.0,1517090.0,1672328.0,1670191.0,1565961.0,1573803.0,1500261.0,1572995.0,1575768.0,1576167.0,1566343.0,1859275.0,1691609.0,1576215.0,1678422.0,1526013.0,35951.0,11959.0,10579.0,10004.0,11026.0,34532.0,35671.0,36499.0,35013.0,34114.0,11775.0,11092.0,29419.0,35791.0,34008.0,35779.0,35822.0,35793.0,33328.0,0.0,11140.0,31785.0,12125.0,33642.0
