gene_callers_id	source	accession	function	e_value
373	KOfam	K08369	MFS transporter, putative metabolite:H+ symporter	1.4e-117
376	KOfam	K03298	drug/metabolite transporter, DME family	1.8e-40
377	KOfam	K07166	ACT domain-containing protein	2e-37
378	KOfam	K09157	uncharacterized protein	1.7e-190
379	KOfam	K02483	two-component system, OmpR family, response regulator	1.2e-75
381	KOfam	K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	3.5e-67
382	KOfam	K05340	glucose uptake protein	1e-99
383	KOfam	K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	5.1e-73
385	KOfam	K02004	putative ABC transport system permease protein	1.9e-32
385	KOfam	K02003	putative ABC transport system ATP-binding protein	4e-102
386	KOfam	K00712	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	2.7e-150
387	KOfam	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]	4.6e-203
400	KOfam	K14059	integrase	7.1e-64
401	KOfam	K07727	putative transcriptional regulator	9.6e-16
409	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	8.6e-13
414	KOfam	K06904	Escherichia/Staphylococcus phage prohead protease	2.3e-49
422	KOfam	K18887	ATP-binding cassette, subfamily B, multidrug efflux pump	3.3e-255
423	KOfam	K18888	ATP-binding cassette, subfamily B, multidrug efflux pump	9.1e-298
426	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	7.7e-107
429	KOfam	K01286	D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	6.2e-34
430	KOfam	K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	3.6e-63
431	KOfam	K07009	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	9e-85
432	KOfam	K23393	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	2e-153
433	KOfam	K00857	thymidine kinase [EC:2.7.1.21]	9.4e-44
434	KOfam	K02835	peptide chain release factor 1	1.2e-157
435	KOfam	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	9.9e-88
436	KOfam	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	3.7e-115
437	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	2.1e-199
438	KOfam	K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	1.3e-109
439	KOfam	K02824	uracil permease	6.4e-183
440	KOfam	K02108	F-type H+-transporting ATPase subunit a	1.5e-58
441	KOfam	K02110	F-type H+-transporting ATPase subunit c	2.6e-22
442	KOfam	K02109	F-type H+-transporting ATPase subunit b	2.3e-41
443	KOfam	K02113	F-type H+-transporting ATPase subunit delta	5.9e-45
444	KOfam	K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	3.7e-269
445	KOfam	K02115	F-type H+-transporting ATPase subunit gamma	4.5e-92
446	KOfam	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	1.2e-257
447	KOfam	K02114	F-type H+-transporting ATPase subunit epsilon	1.2e-42
448	KOfam	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	3.5e-187
449	KOfam	K03817	ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	2.5e-59
450	KOfam	K03569	rod shape-determining protein MreB and related proteins	5.3e-146
451	KOfam	K08998	uncharacterized protein	5.8e-35
453	KOfam	K05837	peptidoglycan glycosyltransferase [EC:2.4.99.28]	1.8e-124
454	KOfam	K02437	glycine cleavage system H protein	2.6e-25
455	KOfam	K02071	D-methionine transport system ATP-binding protein	2.9e-148
456	KOfam	K02072	D-methionine transport system permease protein	3.3e-92
457	KOfam	K02073	D-methionine transport system substrate-binding protein	6.1e-106
458	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	3.7e-77
461	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.5e-107
462	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	1.5e-41
463	KOfam	K20391	HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes	1.8e-39
464	KOfam	K17836	beta-lactamase class A [EC:3.5.2.6]	1.3e-43
467	KOfam	K07478	putative ATPase	2.8e-166
468	KOfam	K01919	glutamate--cysteine ligase [EC:6.3.2.2]	2.4e-51
469	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.5e-91
471	KOfam	K02795	mannose PTS system EIIC component	1.5e-76
473	KOfam	K19506	fructoselysine/glucoselysine PTS system EIIA component [EC:2.7.1.-]	1.7e-43
474	KOfam	K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	2.6e-271
475	KOfam	K26993	ArsR family transcriptional regulator, repressor of sdpIR and other operons	1.3e-40
476	KOfam	K26996	immunity protein, SdpI family	2.6e-19
479	KOfam	K02986	small subunit ribosomal protein S4	1.2e-56
480	KOfam	K08968	L-methionine (R)-S-oxide reductase [EC:1.8.4.14]	3.6e-66
481	KOfam	K06286	septation ring formation regulator	1.5e-157
482	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1e-135
483	KOfam	K03151	tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]	9.4e-151
485	KOfam	K11065	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	1.5e-57
486	KOfam	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	0
487	KOfam	K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	5e-140
488	KOfam	K03630	DNA repair protein RadC	1.4e-48
489	KOfam	K03569	rod shape-determining protein MreB and related proteins	3.4e-150
490	KOfam	K03570	rod shape-determining protein MreC	8.6e-70
491	KOfam	K03571	rod shape-determining protein MreD	9.9e-16
492	KOfam	K03610	septum site-determining protein MinC	4e-21
493	KOfam	K03609	septum site-determining protein MinD	6.4e-100
494	KOfam	K02029	polar amino acid transport system permease protein	6e-81
496	KOfam	K02030	polar amino acid transport system substrate-binding protein	1e-50
497	KOfam	K00928	aspartate kinase [EC:2.7.2.4]	6.6e-100
500	KOfam	K15539	cytoskeleton protein RodZ	2.7e-48
501	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	1.5e-41
502	KOfam	K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]	5.8e-59
503	KOfam	K03553	recombination protein RecA	5.7e-200
504	KOfam	K18682	ribonucrease Y [EC:3.1.-.-]	9.7e-240
505	KOfam	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	7.9e-117
506	KOfam	K03555	DNA mismatch repair protein MutS	0
507	KOfam	K03572	DNA mismatch repair protein MutL	9.7e-204
511	KOfam	K03550	holliday junction DNA helicase RuvA	1.6e-62
512	KOfam	K03551	holliday junction DNA helicase RuvB [EC:5.6.2.4]	2e-172
513	KOfam	K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	3.8e-149
514	KOfam	K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	5.5e-180
515	KOfam	K03210	preprotein translocase subunit YajC	1.4e-34
516	KOfam	K02346	DNA polymerase IV [EC:2.7.7.7]	1.8e-130
517	KOfam	K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	1.9e-89
518	KOfam	K18692	ATP-dependent RNA helicase CshB [EC:5.6.2.7]	7.9e-193
519	KOfam	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	0
521	KOfam	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	2.2e-51
523	KOfam	K09888	cell division protein ZapA	6.5e-11
524	KOfam	K07456	DNA mismatch repair protein MutS2	7e-257
525	KOfam	K03671	thioredoxin	1.6e-38
527	KOfam	K01776	glutamate racemase [EC:5.1.1.3]	3.6e-103
528	KOfam	K01519	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	4.3e-70
529	KOfam	K07095	uncharacterized protein	7.4e-35
531	KOfam	K05822	tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]	4e-118
532	KOfam	K05823	N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]	1.6e-165
533	KOfam	K22044	moderate conductance mechanosensitive channel	3.7e-73
536	KOfam	K21745	MerR family transcriptional regulator, aldehyde-responsive regulator	5e-36
537	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	4.8e-66
538	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	7.5e-103
540	KOfam	K09004	uncharacterized protein	1e-28
541	KOfam	K18189	translational activator of cytochrome c oxidase 1	1.7e-63
543	KOfam	K00852	ribokinase [EC:2.7.1.15]	5.5e-107
544	KOfam	K02243	competence protein ComGA	2.5e-115
545	KOfam	K02244	competence protein ComGB	1.1e-86
546	KOfam	K02245	competence protein ComGC	5.1e-35
552	KOfam	K00925	acetate kinase [EC:2.7.2.1]	1.7e-171
558	KOfam	K27959	lyso-form N-acyl lipoprotein transferase [EC:2.3.1.-]	1.5e-57
559	KOfam	K03975	membrane-associated protein	1.5e-77
560	KOfam	K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	1.8e-74
561	KOfam	K07570	general stress protein 13	8e-50
565	KOfam	K17077	arginine/lysine/histidine transport system permease protein	5.9e-144
565	KOfam	K23059	arginine/lysine/histidine transporter system substrate-binding protein	4.4e-176
