gene_callers_id	source	accession	function	e_value
167	KOfam	K02356	elongation factor P	4.6e-89
168	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	5e-71
169	KOfam	K02899	large subunit ribosomal protein L27	1.4e-39
170	KOfam	K07584	uncharacterized protein	1.4e-30
171	KOfam	K02888	large subunit ribosomal protein L21	2.3e-42
180	KOfam	K03550	holliday junction DNA helicase RuvA	1.3e-62
181	KOfam	K03551	holliday junction DNA helicase RuvB [EC:5.6.2.4]	1.6e-172
182	KOfam	K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	3e-149
183	KOfam	K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	4.3e-180
184	KOfam	K03210	preprotein translocase subunit YajC	1.1e-34
185	KOfam	K02346	DNA polymerase IV [EC:2.7.7.7]	1.4e-130
186	KOfam	K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	1.5e-89
187	KOfam	K18692	ATP-dependent RNA helicase CshB [EC:5.6.2.7]	1.4e-192
188	KOfam	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	0
190	KOfam	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	4.2e-52
192	KOfam	K09888	cell division protein ZapA	5.2e-11
193	KOfam	K07456	DNA mismatch repair protein MutS2	2.7e-257
194	KOfam	K03671	thioredoxin	1.3e-38
196	KOfam	K01776	glutamate racemase [EC:5.1.1.3]	2.9e-103
197	KOfam	K01519	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	1.4e-70
198	KOfam	K07095	uncharacterized protein	4.7e-35
200	KOfam	K05822	tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]	3.1e-118
201	KOfam	K05823	N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]	7.2e-165
202	KOfam	K22044	moderate conductance mechanosensitive channel	3e-73
205	KOfam	K21745	MerR family transcriptional regulator, aldehyde-responsive regulator	4e-36
206	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	4.3e-66
207	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	3.6e-103
209	KOfam	K09004	uncharacterized protein	5.8e-27
210	KOfam	K18189	translational activator of cytochrome c oxidase 1	1.3e-63
212	KOfam	K00852	ribokinase [EC:2.7.1.15]	3.9e-107
213	KOfam	K02243	competence protein ComGA	1.9e-113
214	KOfam	K02244	competence protein ComGB	2.1e-86
215	KOfam	K02245	competence protein ComGC	4e-35
216	KOfam	K02246	competence protein ComGD	2.6e-30
220	KOfam	K00925	acetate kinase [EC:2.7.2.1]	1.3e-171
226	KOfam	K27959	lyso-form N-acyl lipoprotein transferase [EC:2.3.1.-]	7.2e-58
227	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.2e-91
228	KOfam	K01919	glutamate--cysteine ligase [EC:6.3.2.2]	1.9e-51
229	KOfam	K07478	putative ATPase	1.9e-165
232	KOfam	K17836	beta-lactamase class A [EC:3.5.2.6]	4.4e-43
233	KOfam	K20391	HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes	1.4e-39
234	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	1.1e-41
235	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.2e-107
238	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	7.6e-77
239	KOfam	K02073	D-methionine transport system substrate-binding protein	4.9e-106
240	KOfam	K02072	D-methionine transport system permease protein	2.6e-92
241	KOfam	K02071	D-methionine transport system ATP-binding protein	4e-148
242	KOfam	K02437	glycine cleavage system H protein	2.1e-25
243	KOfam	K05837	peptidoglycan glycosyltransferase [EC:2.4.99.28]	2.7e-124
245	KOfam	K08998	uncharacterized protein	4.6e-35
246	KOfam	K03569	rod shape-determining protein MreB and related proteins	4.2e-146
247	KOfam	K03817	ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	2e-59
248	KOfam	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	2.7e-187
249	KOfam	K02114	F-type H+-transporting ATPase subunit epsilon	9.2e-43
250	KOfam	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	9.2e-258
251	KOfam	K02115	F-type H+-transporting ATPase subunit gamma	3.6e-92
252	KOfam	K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	2.9e-269
253	KOfam	K02113	F-type H+-transporting ATPase subunit delta	4.7e-45
254	KOfam	K02109	F-type H+-transporting ATPase subunit b	1.8e-41
255	KOfam	K02110	F-type H+-transporting ATPase subunit c	2e-22
256	KOfam	K02108	F-type H+-transporting ATPase subunit a	1.3e-58
257	KOfam	K02824	uracil permease	2.2e-183
258	KOfam	K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	9.9e-110
259	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	9.9e-201
260	KOfam	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	2.9e-115
261	KOfam	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	7.9e-88
262	KOfam	K02835	peptide chain release factor 1	9.7e-158
263	KOfam	K00857	thymidine kinase [EC:2.7.1.21]	7.5e-44
264	KOfam	K23393	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	3.8e-154
265	KOfam	K07009	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	2.2e-84
266	KOfam	K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	7.9e-63
267	KOfam	K01286	D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	3.5e-34
269	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	5.4e-107
271	KOfam	K19005	lipoteichoic acid synthase [EC:2.7.8.20]	4e-252
273	KOfam	K00841	aminotransferase [EC:2.6.1.-]	5.7e-175
274	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	3.8e-63
275	KOfam	K07027	glycosyltransferase 2 family protein	2.9e-32
276	KOfam	K13678	1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]	5.8e-162
277	KOfam	K19002	1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]	3.9e-146
278	KOfam	K08483	phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) [EC:2.7.3.9]	1.7e-248
279	KOfam	K02784	phosphocarrier protein HPr	3.8e-32
281	KOfam	K03697	ATP-dependent Clp protease ATP-binding subunit ClpE	0
284	KOfam	K02032	peptide/nickel transport system ATP-binding protein	4.6e-136
284	KOfam	K10823	oligopeptide transport system ATP-binding protein	2.3e-163
285	KOfam	K02031	peptide/nickel transport system ATP-binding protein	6.3e-152
285	KOfam	K15583	oligopeptide transport system ATP-binding protein	4.4e-178
286	KOfam	K02034	peptide/nickel transport system permease protein	6e-96
286	KOfam	K15582	oligopeptide transport system permease protein	3.9e-112
287	KOfam	K02033	peptide/nickel transport system permease protein	1.8e-99
287	KOfam	K15581	oligopeptide transport system permease protein	5.3e-117
288	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.8e-84
288	KOfam	K15580	oligopeptide transport system substrate-binding protein	6.9e-162
290	KOfam	K07090	uncharacterized protein	1.6e-41
291	KOfam	K21755	LysR family transcriptional regulator, salicylic acid-responsive activator of bsdBCD	7.8e-68
294	KOfam	K02837	peptide chain release factor 3	6.6e-244
296	KOfam	K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	2e-103
297	KOfam	K25031	gluconokinase [EC:2.7.1.12]	1.4e-207
298	KOfam	K03299	gluconate:H+ symporter, GntP family	1.2e-149
299	KOfam	K00980	glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	1.1e-58
300	KOfam	K03548	putative permease	9.3e-68
301	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	2.4e-75
304	KOfam	K21471	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	1e-36
305	KOfam	K07586	uncharacterized protein	2.3e-75
306	KOfam	K03565	regulatory protein	1.5e-43
316	KOfam	K19285	FMN reductase (NADPH) [EC:1.5.1.38]	3.5e-71
318	KOfam	K00864	glycerol kinase [EC:2.7.1.30]	1.8e-219
320	KOfam	K16509	regulatory protein spx	1.2e-56
323	KOfam	K08168	MFS transporter, DHA2 family, metal-tetracycline-proton antiporter	3.6e-64
324	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	4.8e-87
325	KOfam	K00937	polyphosphate kinase [EC:2.7.4.1]	4.9e-293
326	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	3.7e-36
327	KOfam	K07271	lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]	2.2e-29
331	KOfam	K06901	adenine/guanine/hypoxanthine permease	4.7e-165
332	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	1.6e-253
333	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	5.8e-62
334	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	1.1e-228
335	KOfam	K01259	proline iminopeptidase [EC:3.4.11.5]	3e-35
336	KOfam	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	2.8e-63
338	KOfam	K01281	X-Pro dipeptidyl-peptidase [EC:3.4.14.11]	2.8e-210
339	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	1.4e-27
341	KOfam	K03294	basic amino acid/polyamine antiporter, APA family	2.6e-164
343	KOfam	K00868	pyridoxine kinase [EC:2.7.1.35]	6.8e-41
344	KOfam	K01518	bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]	1.7e-36
347	KOfam	K02076	Fur family transcriptional regulator, zinc uptake regulator	9.2e-50
351	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	9.2e-37
352	KOfam	K00841	aminotransferase [EC:2.6.1.-]	8.4e-198
353	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	8.6e-105
355	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	9.5e-121
359	KOfam	K25232	fatty acid kinase fatty acid binding subunit	9.2e-77
360	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	3.4e-61
361	KOfam	K00560	thymidylate synthase [EC:2.1.1.45]	6.9e-145
362	KOfam	K15738	ABC transport system ATP-binding/permease protein	9.5e-246
364	KOfam	K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	2.3e-105
365	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	5.8e-80
366	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	8.6e-42
368	KOfam	K03530	DNA-binding protein HU-beta	1.9e-44
369	KOfam	K03977	GTPase	1.1e-193
370	KOfam	K02945	small subunit ribosomal protein S1	2.3e-139
371	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	2.1e-94
373	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	1.7e-150
375	KOfam	K23675	riboflavin transporter	9.7e-51
376	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2.1e-96
377	KOfam	K06024	segregation and condensation protein B	4.4e-60
378	KOfam	K05896	segregation and condensation protein A	1.3e-72
379	KOfam	K02859	riboflavin biosynthesis RibT protein	7.9e-48
380	KOfam	K04763	integrase/recombinase XerD	4.7e-100
381	KOfam	K00243	uncharacterized protein	1.6e-77
383	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3e-187
385	KOfam	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	0
387	KOfam	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0
388	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	5.8e-144
389	KOfam	K22391	GTP cyclohydrolase I [EC:3.5.4.16]	2.2e-33
390	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	5.3e-79
392	KOfam	K02879	large subunit ribosomal protein L17	9.2e-55
393	KOfam	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	3.2e-131
394	KOfam	K02948	small subunit ribosomal protein S11	5.5e-59
395	KOfam	K02952	small subunit ribosomal protein S13	4.8e-54
396	KOfam	K02919	large subunit ribosomal protein L36	1.9e-22
397	KOfam	K02518	translation initiation factor IF-1	2e-46
398	KOfam	K00939	adenylate kinase [EC:2.7.4.3]	1.4e-64
399	KOfam	K03076	preprotein translocase subunit SecY	3.2e-151
400	KOfam	K02876	large subunit ribosomal protein L15	4.5e-63
401	KOfam	K02907	large subunit ribosomal protein L30	2.8e-16
402	KOfam	K02988	small subunit ribosomal protein S5	2.1e-65
403	KOfam	K02881	large subunit ribosomal protein L18	2.4e-44
404	KOfam	K02933	large subunit ribosomal protein L6	5.5e-77
405	KOfam	K02994	small subunit ribosomal protein S8	2.2e-55
406	KOfam	K02931	large subunit ribosomal protein L5	4.1e-95
407	KOfam	K02895	large subunit ribosomal protein L24	9.5e-39
408	KOfam	K02874	large subunit ribosomal protein L14	1.7e-54
409	KOfam	K02961	small subunit ribosomal protein S17	3.1e-39
410	KOfam	K02904	large subunit ribosomal protein L29	8.1e-27
411	KOfam	K02878	large subunit ribosomal protein L16	7e-64
412	KOfam	K02982	small subunit ribosomal protein S3	3e-99
413	KOfam	K02890	large subunit ribosomal protein L22	1e-53
414	KOfam	K02965	small subunit ribosomal protein S19	6.5e-45
415	KOfam	K02886	large subunit ribosomal protein L2	9e-120
416	KOfam	K02892	large subunit ribosomal protein L23	6.9e-20
417	KOfam	K02926	large subunit ribosomal protein L4	3e-86
418	KOfam	K02906	large subunit ribosomal protein L3	1.1e-86
419	KOfam	K02946	small subunit ribosomal protein S10	4.2e-51
420	KOfam	K02355	elongation factor G	0
421	KOfam	K02992	small subunit ribosomal protein S7	2.8e-67
422	KOfam	K02950	small subunit ribosomal protein S12	7.9e-69
423	KOfam	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	2e-33
424	KOfam	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	0
425	KOfam	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	0
427	KOfam	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC	0
428	KOfam	K03708	transcriptional regulator of stress and heat shock response	3.8e-59
429	KOfam	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	3.1e-181
430	KOfam	K15519	deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	2.9e-58
431	KOfam	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	4.7e-51
432	KOfam	K11733	lysine-specific permease	2.2e-240
433	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	3.9e-148
437	KOfam	K07001	NTE family protein	3.6e-21
439	KOfam	K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	3.8e-172
441	KOfam	K04074	cell division initiation protein	7e-22
443	KOfam	K03700	recombination protein U	5.3e-84
446	KOfam	K02012	iron(III) transport system substrate-binding protein	6.2e-66
447	KOfam	K02011	iron(III) transport system permease protein	9.6e-113
449	KOfam	K02073	D-methionine transport system substrate-binding protein	2.2e-79
450	KOfam	K02072	D-methionine transport system permease protein	7.9e-86
451	KOfam	K02071	D-methionine transport system ATP-binding protein	2e-137
452	KOfam	K02086	DNA replication protein	6.1e-76
453	KOfam	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	2.1e-154
454	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	4.2e-141
456	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	5.7e-50
456	KOfam	K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	9.3e-143
