gene_callers_id	source	accession	function	e_value
175	KOfam	K03488	beta-glucoside operon transcriptional antiterminator	3.7e-93
176	KOfam	K05342	alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]	6.9e-250
177	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	4.7e-82
178	KOfam	K16211	maltose/moltooligosaccharide transporter	3.5e-149
181	KOfam	K01442	choloylglycine hydrolase [EC:3.5.1.24]	7.9e-123
182	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1.7e-56
183	KOfam	K00615	transketolase [EC:2.2.1.1]	1.4e-184
184	KOfam	K00616	transaldolase [EC:2.2.1.2]	4.5e-54
185	KOfam	K17195	D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]	2.3e-107
187	KOfam	K02769	fructose PTS system EIIB component [EC:2.7.1.202]	7.5e-46
188	KOfam	K02768	fructose PTS system EIIA component [EC:2.7.1.202]	2.4e-51
192	KOfam	K02775	galactitol PTS system EIIC component	3.8e-164
193	KOfam	K02774	galactitol PTS system EIIB component [EC:2.7.1.200]	1.6e-33
194	KOfam	K02773	galactitol PTS system EIIA component [EC:2.7.1.200]	8.1e-54
196	KOfam	K01621	xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]	0
198	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	1.2e-78
199	KOfam	K01804	L-arabinose isomerase [EC:5.3.1.4]	9.5e-193
200	KOfam	K03077	L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]	1.7e-97
203	KOfam	K02103	GntR family transcriptional regulator, arabinose operon transcriptional repressor	2.2e-133
204	KOfam	K01788	N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]	2.4e-99
205	KOfam	K00529	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	7.5e-101
210	KOfam	K03781	catalase [EC:1.11.1.6]	8.4e-240
211	KOfam	K16509	regulatory protein spx	6.9e-49
212	KOfam	K07707	two-component system, LytTR family, response regulator AgrA	2.5e-79
213	KOfam	K07706	two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]	6.5e-85
214	KOfam	K07800	AgrD protein	1.9e-06
215	KOfam	K07813	accessory gene regulator B	2.4e-34
216	KOfam	K04086	ATP-dependent Clp protease ATP-binding subunit ClpL	0
218	KOfam	K10530	L-lactate oxidase [EC:1.1.3.2]	9.8e-170
219	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	7.1e-229
220	KOfam	K19587	Rrf2 family transcriptional regulator, repressor of oqxAB	2.1e-21
221	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	1.3e-244
222	KOfam	K02781	glucitol/sorbitol PTS system EIIA component [EC:2.7.1.198]	9.8e-40
223	KOfam	K02782	glucitol/sorbitol PTS system EIIB component [EC:2.7.1.198]	2.9e-158
224	KOfam	K02783	glucitol/sorbitol PTS system EIIC component	9.4e-82
227	KOfam	K00068	sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]	2.4e-94
228	KOfam	K06216	putative ribose uptake protein	8.2e-138
229	KOfam	K06726	D-ribose pyranase [EC:5.4.99.62]	3.7e-58
230	KOfam	K00852	ribokinase [EC:2.7.1.15]	4.1e-112
231	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.2e-98
232	KOfam	K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	0
234	KOfam	K26739	PadR family transcriptional regulator, phenolic acid-responsive transcriptional regulator	1.5e-69
235	KOfam	K13727	phenacrylate decarboxylase [EC:4.1.1.102]	1.9e-88
238	KOfam	K25232	fatty acid kinase fatty acid binding subunit	3.3e-86
239	KOfam	K22300	HTH-type transcriptional regulator, cell division transcriptional repressor	2.8e-18
240	KOfam	K01372	bleomycin hydrolase [EC:3.4.22.40]	2.4e-166
241	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	2.1e-49
246	KOfam	K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	5.9e-293
247	KOfam	K03650	tRNA modification GTPase [EC:3.6.-.-]	3.9e-171
248	KOfam	K06346	spoIIIJ-associated protein	6.2e-69
250	KOfam	K15580	oligopeptide transport system substrate-binding protein	4.1e-120
251	KOfam	K03217	YidC/Oxa1 family membrane protein insertase	7.9e-75
252	KOfam	K03536	ribonuclease P protein component [EC:3.1.26.5]	1.9e-29
253	KOfam	K02914	large subunit ribosomal protein L34	4.5e-19
254	KOfam	K02313	chromosomal replication initiator protein	3.8e-180
255	KOfam	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	4e-113
257	KOfam	K14761	ribosome-associated protein	1e-27
258	KOfam	K03629	DNA replication and repair protein RecF	7.1e-128
259	KOfam	K02470	DNA gyrase subunit B [EC:5.6.2.2]	0
260	KOfam	K02469	DNA gyrase subunit A [EC:5.6.2.2]	0
261	KOfam	K02990	small subunit ribosomal protein S6	1.2e-26
262	KOfam	K03111	single-strand DNA-binding protein	2.4e-47
263	KOfam	K02963	small subunit ribosomal protein S18	3.8e-30
264	KOfam	K22927	cyclic-di-AMP phosphodiesterase [EC:3.1.4.59]	1.8e-258
265	KOfam	K02939	large subunit ribosomal protein L9	6.5e-38
266	KOfam	K02314	replicative DNA helicase [EC:5.6.2.3]	5e-189
268	KOfam	K00931	glutamate 5-kinase [EC:2.7.2.11]	2.3e-104
269	KOfam	K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	1.5e-199
270	KOfam	K02035	peptide/nickel transport system substrate-binding protein	4.8e-85
270	KOfam	K15580	oligopeptide transport system substrate-binding protein	2.2e-134
271	KOfam	K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	2.8e-244
272	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	7.3e-136
273	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	3.5e-65
274	KOfam	K00703	starch synthase [EC:2.4.1.21]	6e-180
275	KOfam	K00688	glycogen phosphorylase [EC:2.4.1.1]	1.6e-291
276	KOfam	K01208	cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]	1.2e-138
278	KOfam	K01838	beta-phosphoglucomutase [EC:5.4.2.6]	1.3e-86
279	KOfam	K10231	kojibiose phosphorylase [EC:2.4.1.230]	1.5e-176
281	KOfam	K03704	cold shock protein	3.4e-35
283	KOfam	K14059	integrase	9.5e-57
284	KOfam	K07727	putative transcriptional regulator	1e-21
292	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	8.5e-12
297	KOfam	K06904	Escherichia/Staphylococcus phage prohead protease	1.2e-49
300	KOfam	K03704	cold shock protein	1e-35
302	KOfam	K02483	two-component system, OmpR family, response regulator	6.2e-80
302	KOfam	K07668	two-component system, OmpR family, response regulator VicR	1.3e-122
303	KOfam	K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	1.3e-102
303	KOfam	K07652	two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	9.8e-209
307	KOfam	K04771	serine protease Do [EC:3.4.21.107]	5.8e-86
308	KOfam	K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	1.1e-60
310	KOfam	K07090	uncharacterized protein	1.6e-28
314	KOfam	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	1.5e-15
316	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	1.3e-41
317	KOfam	K03319	divalent anion:Na+ symporter, DASS family	4.7e-167
320	KOfam	K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	1.2e-47
321	KOfam	K04708	3-dehydrosphinganine reductase [EC:1.1.1.102]	3.2e-51
323	KOfam	K15976	putative NAD(P)H nitroreductase [EC:1.-.-.-]	1.6e-35
324	KOfam	K09684	PucR family transcriptional regulator, purine catabolism regulatory protein	1.1e-43
326	KOfam	K01838	beta-phosphoglucomutase [EC:5.4.2.6]	6.3e-88
327	KOfam	K24041	penicillin V amidase [EC:3.5.1.11]	1.6e-116
329	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	3e-31
330	KOfam	K00483	4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]	1e-142
332	KOfam	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	2.9e-24
334	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	2.6e-49
336	KOfam	K18220	ribosomal protection tetracycline resistance protein	1.1e-254
341	KOfam	K23164	reticulon-4-interacting protein 1, mitochondrial	2.9e-85
342	KOfam	K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	1.1e-20
343	KOfam	K26937	MATE family, multidrug efflux pump	4.9e-106
345	KOfam	K01259	proline iminopeptidase [EC:3.4.11.5]	9.9e-44
346	KOfam	K09861	uncharacterized protein	8.6e-65
348	KOfam	K15580	oligopeptide transport system substrate-binding protein	1.2e-134
354	KOfam	K02008	cobalt/nickel transport system permease protein	3.4e-35
355	KOfam	K02007	cobalt/nickel transport system permease protein	2.9e-76
357	KOfam	K22373	lactate racemase [EC:5.1.2.1]	1.8e-158
358	KOfam	K06898	pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]	1e-114
359	KOfam	K09121	pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]	1.7e-98
360	KOfam	K09121	pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]	2.9e-53
361	KOfam	K02440	glycerol uptake facilitator	2.9e-73
362	KOfam	K06864	cysteine-dependent pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase [EC:4.4.1.37 4.4.1.45]	2.2e-93
363	KOfam	K00344	NADPH:quinone reductase [EC:1.6.5.5]	3.3e-80
364	KOfam	K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]	1e-90
365	KOfam	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	3.3e-105
366	KOfam	K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	6.3e-58
368	KOfam	K07010	putative glutamine amidotransferase	2.2e-81
371	KOfam	K03293	amino acid transporter, AAT family	4.1e-174
373	KOfam	K00433	non-heme chloroperoxidase [EC:1.11.1.10]	6.1e-55
378	KOfam	K13993	HSP20 family protein	8.7e-31
381	KOfam	K08161	MFS transporter, DHA1 family, multidrug resistance protein	5.1e-162
383	KOfam	K03449	MFS transporter, CP family, cyanate transporter	9.4e-96
385	KOfam	K06221	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	8.3e-97
386	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	7.6e-99
388	KOfam	K10254	oleate hydratase [EC:4.2.1.53]	1.4e-186
392	KOfam	K16785	energy-coupling factor transport system permease protein	3.4e-47
393	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	9.8e-179
394	KOfam	K16924	energy-coupling factor transport system substrate-specific component	8.9e-64
396	KOfam	K03492	GntR family transcriptional regulator, regulator of glucomannan utilization	2.2e-84
401	KOfam	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	4.1e-62
402	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.9e-85
402	KOfam	K25150	polyether ionophore transport system ATP-binding protein	1.6e-139
403	KOfam	K25149	polyether ionophore transport system permease protein	2.3e-138
409	KOfam	K05878	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	3.5e-147
410	KOfam	K05879	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	5.1e-74
411	KOfam	K05881	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	5.7e-37
412	KOfam	K02440	glycerol uptake facilitator	4.5e-94
413	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.7e-72
414	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.5e-70
415	KOfam	K01187	alpha-glucosidase [EC:3.2.1.20]	1.8e-61
416	KOfam	K15770	arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	5.1e-107
417	KOfam	K15771	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	2.7e-127
418	KOfam	K15772	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	7.2e-99
420	KOfam	K16147	starch synthase (maltosyl-transferring) [EC:2.4.99.16]	1.6e-65
421	KOfam	K10112	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	3.5e-165
422	KOfam	K00691	maltose phosphorylase [EC:2.4.1.8]	0
423	KOfam	K01227	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]	7.7e-79
427	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	1.2e-127
427	KOfam	K12999	glucosyltransferase [EC:2.4.1.-]	5.2e-148
430	KOfam	K01641	hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	1.7e-98
432	KOfam	K01356	repressor LexA [EC:3.4.21.88]	3.2e-80
434	KOfam	K09976	uncharacterized protein	2.2e-34
435	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	3.4e-42
436	KOfam	K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	1.6e-40
437	KOfam	K07461	putative endonuclease	1.1e-36
438	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	5.2e-118
439	KOfam	K07025	putative hydrolase of the HAD superfamily	3.3e-42
440	KOfam	K02967	small subunit ribosomal protein S2	3.8e-121
441	KOfam	K02357	elongation factor Ts	2.1e-99
442	KOfam	K09903	uridylate kinase [EC:2.7.4.22]	1.9e-124
443	KOfam	K02838	ribosome recycling factor	2.5e-67
444	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	9.8e-112
445	KOfam	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	2.2e-54
446	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	3.2e-116
447	KOfam	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	4e-165
448	KOfam	K03763	DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	0
448	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	8.8e-50
449	KOfam	K09748	ribosome maturation factor RimP	1.2e-51
450	KOfam	K02600	transcription termination/antitermination protein NusA	1.2e-169
451	KOfam	K07742	uncharacterized protein	1.1e-23
453	KOfam	K02519	translation initiation factor IF-2	2.2e-295
454	KOfam	K02834	ribosome-binding factor A	2.8e-42
455	KOfam	K26745	MFS transporter, AAHS family, multidrug transporter	4.2e-155
456	KOfam	K01736	chorismate synthase [EC:4.2.3.5]	6.9e-131
458	KOfam	K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	8.8e-136
459	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	1.5e-93
460	KOfam	K00891	shikimate kinase [EC:2.7.1.71]	7.9e-46
461	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	4.6e-98
462	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1.8e-108
463	KOfam	K01575	acetolactate decarboxylase [EC:4.1.1.5]	2.5e-89
464	KOfam	K03705	heat-inducible transcriptional repressor	7.7e-99
465	KOfam	K03687	molecular chaperone GrpE	3.3e-57
466	KOfam	K04043	molecular chaperone DnaK	6.6e-272
467	KOfam	K03686	molecular chaperone DnaJ	6e-147
468	KOfam	K22580	teichoic acid D-alanine hydrolase [EC:3.1.1.103]	1.5e-66
470	KOfam	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	6.7e-216
471	KOfam	K03739	membrane protein involved in D-alanine export	1.3e-160
472	KOfam	K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	9e-33
473	KOfam	K03740	D-alanine transfer protein	1.9e-149
474	KOfam	K03596	GTP-binding protein LepA	0
477	KOfam	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1.4e-63
478	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	1.5e-91
479	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	6.7e-63
481	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	6.5e-294
482	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	4.9e-56
483	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	2.9e-32
484	KOfam	K15523	protein-ribulosamine 3-kinase [EC:2.7.1.172]	2.5e-66
485	KOfam	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	3e-60
486	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	6.8e-122
487	KOfam	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	1.3e-258
488	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	8.8e-68
490	KOfam	K21285	teichoic acid glycerol-phosphate primase [EC:2.7.8.44]	1.3e-92
491	KOfam	K01151	deoxyribonuclease IV [EC:3.1.21.2]	4.5e-103
493	KOfam	K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	1.5e-102
494	KOfam	K02970	small subunit ribosomal protein S21	5.4e-17
495	KOfam	K09117	uncharacterized protein	9.8e-55
496	KOfam	K06217	phosphate starvation-inducible protein PhoH and related proteins	3.5e-147
497	KOfam	K07042	probable rRNA maturation factor	3e-45
498	KOfam	K00887	undecaprenol kinase [EC:2.7.1.66]	2.1e-44
499	KOfam	K03595	GTPase	3.4e-129
500	KOfam	K03584	DNA repair protein RecO (recombination protein O)	5.8e-41
501	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	1.4e-171
502	KOfam	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	2.5e-245
503	KOfam	K02316	DNA primase [EC:2.7.7.101]	1.2e-151
504	KOfam	K03086	RNA polymerase primary sigma factor	3.3e-182
504	KOfam	K03087	RNA polymerase nonessential primary-like sigma factor	6.7e-127
505	KOfam	K07979	GntR family transcriptional regulator	1.5e-43
506	KOfam	K16921	acetoin utilization transport system ATP-binding protein	1.3e-98
508	KOfam	K16919	acetoin utilization transport system permease protein	6.7e-17
510	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.6e-72
511	KOfam	K07149	uncharacterized protein	1.1e-54
513	KOfam	K03827	putative acetyltransferase [EC:2.3.1.-]	9e-53
517	KOfam	K07778	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	2.8e-70
518	KOfam	K07693	two-component system, NarL family, response regulator DesR	1.2e-79
519	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	1.3e-166
522	KOfam	K11921	LysR family transcriptional regulator, cyn operon transcriptional activator	6.6e-59
526	KOfam	K03481	RpiR family transcriptional regulator, glv operon transcriptional regulator	1.5e-42
527	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	6.4e-81
528	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	4.9e-36
532	KOfam	K16509	regulatory protein spx	8.8e-49
