gene_callers_id	source	accession	function	e_value
76	KOfam	K26937	MATE family, multidrug efflux pump	4.1e-106
77	KOfam	K01259	proline iminopeptidase [EC:3.4.11.5]	1.9e-42
78	KOfam	K09861	uncharacterized protein	7.7e-65
80	KOfam	K15580	oligopeptide transport system substrate-binding protein	1.4e-134
86	KOfam	K02008	cobalt/nickel transport system permease protein	3.7e-35
87	KOfam	K02007	cobalt/nickel transport system permease protein	3e-76
89	KOfam	K22373	lactate racemase [EC:5.1.2.1]	1.9e-158
90	KOfam	K06898	pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]	4.6e-115
91	KOfam	K09121	pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]	1.7e-98
92	KOfam	K09121	pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]	2.9e-53
93	KOfam	K02440	glycerol uptake facilitator	2.9e-73
94	KOfam	K06864	cysteine-dependent pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase [EC:4.4.1.37 4.4.1.45]	1.4e-93
95	KOfam	K00344	NADPH:quinone reductase [EC:1.6.5.5]	6.7e-79
96	KOfam	K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]	1.2e-90
97	KOfam	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	3.7e-104
98	KOfam	K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	3.7e-58
100	KOfam	K07010	putative glutamine amidotransferase	3.4e-83
103	KOfam	K03293	amino acid transporter, AAT family	4.2e-174
105	KOfam	K00433	non-heme chloroperoxidase [EC:1.11.1.10]	9.4e-55
106	KOfam	K09952	CRISPR-associated endonuclease Csn1 [EC:3.1.-.-]	1.4e-153
107	KOfam	K15342	CRISP-associated protein Cas1	5.5e-41
108	KOfam	K09951	CRISPR-associated protein Cas2	3.1e-08
109	KOfam	K19137	CRISPR-associated protein Csn2	2.7e-16
117	KOfam	K13993	HSP20 family protein	4.9e-30
120	KOfam	K08161	MFS transporter, DHA1 family, multidrug resistance protein	5.2e-162
122	KOfam	K03449	MFS transporter, CP family, cyanate transporter	1.2e-95
124	KOfam	K06221	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	1.2e-96
125	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	7.8e-99
127	KOfam	K10254	oleate hydratase [EC:4.2.1.53]	1.4e-186
131	KOfam	K16785	energy-coupling factor transport system permease protein	7.7e-47
132	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	6.2e-179
133	KOfam	K16924	energy-coupling factor transport system substrate-specific component	9.1e-64
135	KOfam	K03492	GntR family transcriptional regulator, regulator of glucomannan utilization	2.2e-84
140	KOfam	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	5.6e-62
141	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.2e-83
141	KOfam	K25150	polyether ionophore transport system ATP-binding protein	4.6e-138
142	KOfam	K25149	polyether ionophore transport system permease protein	6.4e-138
149	KOfam	K05878	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	4.4e-147
150	KOfam	K05879	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	5.8e-74
151	KOfam	K05881	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	5.9e-37
152	KOfam	K02440	glycerol uptake facilitator	4.6e-94
153	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.7e-72
154	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.6e-70
155	KOfam	K01187	alpha-glucosidase [EC:3.2.1.20]	4.9e-61
156	KOfam	K15770	arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	1.3e-106
157	KOfam	K15771	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	1.3e-127
158	KOfam	K15772	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	7.4e-99
160	KOfam	K16147	starch synthase (maltosyl-transferring) [EC:2.4.99.16]	1.7e-65
161	KOfam	K10112	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	3.6e-165
162	KOfam	K00691	maltose phosphorylase [EC:2.4.1.8]	0
163	KOfam	K01227	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]	1.1e-78
165	KOfam	K07407	alpha-galactosidase [EC:3.2.1.22]	5.2e-47
166	KOfam	K02810	sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]	4.9e-220
167	KOfam	K01193	beta-fructofuranosidase [EC:3.2.1.26]	1.5e-117
168	KOfam	K03484	LacI family transcriptional regulator, sucrose operon repressor	2.7e-115
168	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.2e-86
169	KOfam	K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	1.1e-280
171	KOfam	K03315	Na+:H+ antiporter, NhaC family	1.6e-167
172	KOfam	K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	3.3e-272
176	KOfam	K20391	HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes	3.2e-29
177	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.3e-86
177	KOfam	K15580	oligopeptide transport system substrate-binding protein	1e-149
178	KOfam	K02035	peptide/nickel transport system substrate-binding protein	3.7e-88
178	KOfam	K15580	oligopeptide transport system substrate-binding protein	7.8e-149
179	KOfam	K03826	putative acetyltransferase [EC:2.3.1.-]	9.3e-49
180	KOfam	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	3.8e-92
181	KOfam	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	7.3e-146
182	KOfam	K02226	alpha-ribazole phosphatase [EC:3.1.3.73]	1.3e-37
183	KOfam	K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	1.7e-152
185	KOfam	K05937	uncharacterized protein	1e-15
187	KOfam	K00925	acetate kinase [EC:2.7.2.1]	3.5e-162
189	KOfam	K06199	fluoride exporter	1.6e-22
190	KOfam	K06199	fluoride exporter	1.6e-18
191	KOfam	K18231	macrolide transport system ATP-binding/permease protein	8.3e-147
192	KOfam	K16785	energy-coupling factor transport system permease protein	3.6e-32
193	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	2.9e-130
194	KOfam	K16925	energy-coupling factor transport system permease protein	4.9e-55
195	KOfam	K00432	glutathione peroxidase [EC:1.11.1.9]	2.9e-66
196	KOfam	K06221	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	1.3e-108
197	KOfam	K03624	transcription elongation factor GreA	2.8e-48
200	KOfam	K02564	glucosamine-6-phosphate deaminase [EC:3.5.99.6]	1.5e-84
204	KOfam	K08659	dipeptidase [EC:3.4.-.-]	1.2e-176
205	KOfam	K02800	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	3.9e-252
206	KOfam	K03483	mannitol operon transcriptional activator	1.8e-161
207	KOfam	K02798	mannitol PTS system EIIA component [EC:2.7.1.197]	1.9e-54
208	KOfam	K00009	mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	1.2e-158
210	KOfam	K03671	thioredoxin	1.8e-37
214	KOfam	K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	2e-51
216	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	7.6e-64
217	KOfam	K03710	GntR family transcriptional regulator	1.6e-48
218	KOfam	K02761	cellobiose PTS system EIIC component	2.1e-142
220	KOfam	K09963	uncharacterized protein	4.6e-119
222	KOfam	K01042	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	1.9e-63
223	KOfam	K17463	2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14]	5.8e-80
224	KOfam	K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	1.2e-58
225	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	3.7e-65
228	KOfam	K01265	methionyl aminopeptidase [EC:3.4.11.18]	1.1e-85
229	KOfam	K03811	nicotinamide mononucleotide transporter	4e-32
232	KOfam	K03486	GntR family transcriptional regulator, trehalose operon transcriptional repressor	3.3e-91
233	KOfam	K01226	trehalose-6-phosphate hydrolase [EC:3.2.1.93]	1.5e-255
234	KOfam	K02757	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	2.9e-232
234	KOfam	K02777	sugar PTS system EIIA component [EC:2.7.1.-]	1.6e-83
235	KOfam	K02757	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	7.8e-218
235	KOfam	K02777	sugar PTS system EIIA component [EC:2.7.1.-]	1.1e-80
237	KOfam	K00980	glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	6.3e-59
238	KOfam	K09809	CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	8.6e-131
239	KOfam	K09809	CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	5.2e-139
242	KOfam	K22959	gallate decarboxylase subunit B	3.1e-104
242	KOfam	K03186	flavin prenyltransferase [EC:2.5.1.129]	4.6e-96
243	KOfam	K22960	gallate decarboxylase subunit D	4.5e-44
244	KOfam	K19587	Rrf2 family transcriptional regulator, repressor of oqxAB	4.8e-24
246	KOfam	K03322	manganese transport protein	2.2e-172
250	KOfam	K08169	MFS transporter, DHA2 family, multidrug resistance protein	3.4e-87
251	KOfam	K21745	MerR family transcriptional regulator, aldehyde-responsive regulator	3.1e-26
253	KOfam	K02483	two-component system, OmpR family, response regulator	6.3e-77
256	KOfam	K02761	cellobiose PTS system EIIC component	3.9e-157
259	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	1.8e-86
263	KOfam	K07816	GTP pyrophosphokinase [EC:2.7.6.5]	1.7e-72
265	KOfam	K06994	putative drug exporter of the RND superfamily	1.5e-145
266	KOfam	K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	3.4e-85
268	KOfam	K02004	putative ABC transport system permease protein	8.1e-19
270	KOfam	K07052	CAAX protease family protein	1.5e-18
271	KOfam	K07052	CAAX protease family protein	1.3e-18
274	KOfam	K02437	glycine cleavage system H protein	5.5e-13
277	KOfam	K10844	DNA excision repair protein ERCC-2 [EC:5.6.2.3]	3.7e-141
279	KOfam	K00925	acetate kinase [EC:2.7.2.1]	1.7e-169
280	KOfam	K02348	ElaA protein	7.9e-52
282	KOfam	K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	9.3e-101
284	KOfam	K11069	spermidine/putrescine transport system substrate-binding protein	1.7e-118
285	KOfam	K11070	spermidine/putrescine transport system permease protein	3.8e-96
286	KOfam	K11071	spermidine/putrescine transport system permease protein	2.9e-88
287	KOfam	K11072	spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	3e-165
287	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	3.7e-134
293	KOfam	K07979	GntR family transcriptional regulator	2.3e-39
294	KOfam	K16921	acetoin utilization transport system ATP-binding protein	3.5e-100
295	KOfam	K16919	acetoin utilization transport system permease protein	3.9e-27
296	KOfam	K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	2.2e-198
297	KOfam	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	8.3e-105
299	KOfam	K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	5.9e-102
300	KOfam	K04088	modulator of FtsH protease HflK	6.5e-37
302	KOfam	K08659	dipeptidase [EC:3.4.-.-]	1.6e-176
304	KOfam	K03523	biotin transport system substrate-specific component	6.7e-45
305	KOfam	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	8.8e-62
307	KOfam	K08969	L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117]	2.2e-192
309	KOfam	K09692	teichoic acid transport system permease protein	1.1e-73
310	KOfam	K09693	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	8.2e-117
314	KOfam	K03320	ammonium transporter, Amt family	2.3e-133
315	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	2.9e-76
318	KOfam	K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	2.5e-47
320	KOfam	K08987	putative membrane protein	5.7e-39
322	KOfam	K09384	uncharacterized protein	3.4e-123
325	KOfam	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	7.8e-38
329	KOfam	K05845	osmoprotectant transport system substrate-binding protein	2e-91
329	KOfam	K05846	osmoprotectant transport system permease protein	8.5e-95
330	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	3.8e-125
331	KOfam	K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	6.4e-125
332	KOfam	K00864	glycerol kinase [EC:2.7.1.30]	7.8e-220
333	KOfam	K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	5.2e-143
333	KOfam	K00105	alpha-glycerophosphate oxidase [EC:1.1.3.21]	0
334	KOfam	K02440	glycerol uptake facilitator	4.5e-110
337	KOfam	K01167	ribonuclease T1 [EC:4.6.1.24]	2.4e-15
340	KOfam	K07483	transposase	6.6e-19
341	KOfam	K07497	putative transposase	1.8e-55
342	KOfam	K07052	CAAX protease family protein	2.4e-06
343	KOfam	K07052	CAAX protease family protein	2.9e-19
344	KOfam	K07052	CAAX protease family protein	1.8e-11
345	KOfam	K07052	CAAX protease family protein	1.4e-13
349	KOfam	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	1.3e-97
350	KOfam	K03489	GntR family transcriptional regulator, transcriptional regulator of bglA	2.9e-62
351	KOfam	K02761	cellobiose PTS system EIIC component	5e-143
354	KOfam	K02761	cellobiose PTS system EIIC component	2.4e-140
355	KOfam	K01223	6-phospho-beta-glucosidase [EC:3.2.1.86]	1.1e-228
359	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	6.3e-78
360	KOfam	K00054	hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	7.8e-187
362	KOfam	K12410	NAD-dependent protein deacetylase/lipoamidase [EC:2.3.1.286 2.3.1.313]	1.8e-68
364	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	5.5e-17
365	KOfam	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	4.8e-191
366	KOfam	K07552	MFS transporter, DHA1 family, multidrug resistance protein	2.9e-77
367	KOfam	K03424	TatD DNase family protein [EC:3.1.21.-]	6.9e-85
368	KOfam	K05985	ribonuclease M5 [EC:3.1.26.8]	4.8e-86
369	KOfam	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	1.9e-106
371	KOfam	K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	3.3e-79
372	KOfam	K06889	uncharacterized protein	2.6e-36
374	KOfam	K02075	zinc/manganese transport system permease protein	4.8e-70
375	KOfam	K09685	HTH-type transcriptional regulator, purine operon repressor	7.6e-125
376	KOfam	K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	2.6e-197
377	KOfam	K17836	beta-lactamase class A [EC:3.5.2.6]	1.4e-36
378	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.1e-145
381	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	5.8e-60
382	KOfam	K06885	uncharacterized protein	1.2e-137
383	KOfam	K16869	octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204]	2.1e-83
385	KOfam	K03048	DNA-directed RNA polymerase subunit delta	8.2e-58
386	KOfam	K01937	CTP synthase [EC:6.3.4.2]	5.3e-264
387	KOfam	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	5e-180
388	KOfam	K03837	serine transporter	2.4e-172
389	KOfam	K01752	L-serine dehydratase [EC:4.3.1.17]	8.3e-32
390	KOfam	K01752	L-serine dehydratase [EC:4.3.1.17]	2.6e-90
393	KOfam	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	2e-162
394	KOfam	K03628	transcription termination factor Rho	3.5e-204
395	KOfam	K02909	large subunit ribosomal protein L31	3.4e-25
397	KOfam	K07284	sortase A [EC:3.4.22.70]	8.7e-43
398	KOfam	K03744	LemA protein	5.9e-73
399	KOfam	K03799	heat shock protein HtpX [EC:3.4.24.-]	2.1e-86
401	KOfam	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	7.9e-150
402	KOfam	K05592	ATP-dependent RNA helicase DeaD [EC:5.6.2.7]	6.6e-196
403	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	2.1e-34
404	KOfam	K01775	alanine racemase [EC:5.1.1.1]	1.1e-130
405	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	2.3e-44
406	KOfam	K03549	KUP system potassium uptake protein	4.2e-168
407	KOfam	K02051	NitT/TauT family transport system substrate-binding protein	1.8e-52
408	KOfam	K02050	NitT/TauT family transport system permease protein	4.1e-53
409	KOfam	K15555	sulfonate transport system ATP-binding protein [EC:7.6.2.14]	1.2e-102
410	KOfam	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	0
411	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1.7e-139
412	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	1.3e-109
413	KOfam	K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	3.2e-155
414	KOfam	K00930	acetylglutamate kinase [EC:2.7.2.8]	3.8e-68
416	KOfam	K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	2.6e-133
420	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	1.3e-115
421	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.4e-77
422	KOfam	K03723	transcription-repair coupling factor (superfamily II helicase) [EC:5.6.2.4]	0
423	KOfam	K03328	polysaccharide transporter, PST family	8.6e-95
424	KOfam	K04762	ribosome-associated heat shock protein Hsp15	1.6e-15
425	KOfam	K13052	cell division protein DivIC	1.6e-27
426	KOfam	K07571	S1 RNA binding domain protein	8.4e-59
427	KOfam	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	6.5e-80
428	KOfam	K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	1.5e-65
429	KOfam	K03798	cell division protease FtsH [EC:3.4.24.-]	2e-274
430	KOfam	K04083	molecular chaperone Hsp33	2.7e-97
431	KOfam	K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	4.9e-126
432	KOfam	K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	1.3e-227
434	KOfam	K03305	proton-dependent oligopeptide transporter, POT family	2.3e-147
441	KOfam	K03811	nicotinamide mononucleotide transporter	6e-37
442	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	5.7e-79
443	KOfam	K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	3.5e-111
444	KOfam	K24967	GntR family transcriptional regulator, N-acetylglucosamine utilization regulator	4e-86
444	KOfam	K03710	GntR family transcriptional regulator	1.5e-69
445	KOfam	K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	2.4e-93
446	KOfam	K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	8.3e-179
447	KOfam	K01916	NAD+ synthase [EC:6.3.1.5]	6.8e-100
448	KOfam	K01537	P-type Ca2+ transporter type 2C [EC:7.2.2.10]	0
450	KOfam	K06959	protein Tex	0
451	KOfam	K03095	SprT-like protein	6.8e-66
452	KOfam	K00003	homoserine dehydrogenase [EC:1.1.1.3]	1.2e-153
453	KOfam	K00872	homoserine kinase [EC:2.7.1.39]	1.3e-90
455	KOfam	K02794	mannose PTS system EIIAB component [EC:2.7.1.191]	3.4e-138
456	KOfam	K02795	mannose PTS system EIIC component	3.6e-95
457	KOfam	K02796	mannose PTS system EIID component	1.1e-129
459	KOfam	K19505	sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator	5e-191
462	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	7.1e-107
463	KOfam	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	1.4e-30
464	KOfam	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	1.6e-167
465	KOfam	K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	1.4e-92
467	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	2.6e-93
468	KOfam	K24180	malate permease and related proteins	1.7e-72
469	KOfam	K03298	drug/metabolite transporter, DME family	8.8e-43
470	KOfam	K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	5.9e-85
472	KOfam	K01372	bleomycin hydrolase [EC:3.4.22.40]	4.7e-192
473	KOfam	K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	2.1e-86
474	KOfam	K06975	uncharacterized protein	1.1e-23
475	KOfam	K01520	dUTP diphosphatase [EC:3.6.1.23]	5.8e-31
476	KOfam	K04485	DNA repair protein RadA/Sms	1.6e-205
478	KOfam	K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	1.2e-211
478	KOfam	K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	1.2e-167
479	KOfam	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	6.5e-200
480	KOfam	K11145	mini-ribonuclease III [EC:3.1.26.-]	1.1e-45
481	KOfam	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	4.2e-97
482	KOfam	K06962	uncharacterized protein	9.9e-46
483	KOfam	K27000	RNA polymerase sigma-H factor	2e-45
484	KOfam	K02913	large subunit ribosomal protein L33	4.1e-14
485	KOfam	K03073	preprotein translocase subunit SecE	2.3e-17
486	KOfam	K02601	transcription termination/antitermination protein NusG	3e-77
488	KOfam	K02867	large subunit ribosomal protein L11	6.4e-76
489	KOfam	K02863	large subunit ribosomal protein L1	6.5e-95
490	KOfam	K02864	large subunit ribosomal protein L10	1.7e-54
491	KOfam	K02935	large subunit ribosomal protein L7/L12	4.6e-36
492	KOfam	K15051	DNA-entry nuclease	6.9e-97
494	KOfam	K14205	phosphatidylglycerol lysyltransferase [EC:2.3.2.3]	2.2e-209
495	KOfam	K22522	cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]	8e-63
496	KOfam	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1.9e-108
497	KOfam	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	2.8e-151
498	KOfam	K06191	glutaredoxin-like protein NrdH	4.2e-30
499	KOfam	K00564	16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	3e-54
500	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	2.1e-73
501	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	3.7e-163
