gene_callers_id	source	accession	function	e_value
56	KOfam	K02931	large subunit ribosomal protein L5	5.1e-95
57	KOfam	K02895	large subunit ribosomal protein L24	1.2e-38
58	KOfam	K02874	large subunit ribosomal protein L14	2.1e-54
59	KOfam	K02961	small subunit ribosomal protein S17	4.5e-39
60	KOfam	K02904	large subunit ribosomal protein L29	1e-26
61	KOfam	K02878	large subunit ribosomal protein L16	8.8e-64
62	KOfam	K02982	small subunit ribosomal protein S3	3.8e-99
63	KOfam	K02890	large subunit ribosomal protein L22	1.3e-53
64	KOfam	K02965	small subunit ribosomal protein S19	8.2e-45
65	KOfam	K02886	large subunit ribosomal protein L2	9e-120
66	KOfam	K02892	large subunit ribosomal protein L23	8.6e-20
67	KOfam	K02926	large subunit ribosomal protein L4	3.8e-86
68	KOfam	K02906	large subunit ribosomal protein L3	1.4e-86
69	KOfam	K02946	small subunit ribosomal protein S10	5.2e-51
70	KOfam	K02355	elongation factor G	0
71	KOfam	K02992	small subunit ribosomal protein S7	3.6e-67
72	KOfam	K02950	small subunit ribosomal protein S12	1e-68
73	KOfam	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	1.9e-33
74	KOfam	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	0
75	KOfam	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	0
77	KOfam	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC	0
78	KOfam	K03708	transcriptional regulator of stress and heat shock response	4.8e-59
79	KOfam	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	4e-181
80	KOfam	K15519	deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	2.1e-58
81	KOfam	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	8.7e-51
82	KOfam	K11733	lysine-specific permease	2.8e-240
83	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	4.9e-148
88	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	5.1e-89
91	KOfam	K03704	cold shock protein	3.3e-36
92	KOfam	K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator	3.8e-71
95	KOfam	K03446	MFS transporter, DHA2 family, multidrug resistance protein	9.1e-162
101	KOfam	K26605	branched chain amino acid efflux pump	2.9e-67
102	KOfam	K26606	branched chain amino acid efflux pump	4e-21
103	KOfam	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	9.2e-172
104	KOfam	K00928	aspartate kinase [EC:2.7.2.4]	1e-114
105	KOfam	K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	6.4e-186
106	KOfam	K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	4.7e-109
109	KOfam	K02226	alpha-ribazole phosphatase [EC:3.1.3.73]	9.7e-41
117	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	7.4e-226
121	KOfam	K08659	dipeptidase [EC:3.4.-.-]	3.6e-181
122	KOfam	K01914	aspartate--ammonia ligase [EC:6.3.1.1]	1.5e-161
125	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	4.9e-61
130	KOfam	K07729	putative transcriptional regulator	4.6e-18
138	KOfam	K09384	uncharacterized protein	1.3e-173
139	KOfam	K01256	aminopeptidase N [EC:3.4.11.2]	4.9e-134
141	KOfam	K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	1.9e-17
143	KOfam	K18336	2,4-didehydro-3-deoxy-L-rhamnonate hydrolase [EC:3.7.1.26]	1.2e-75
158	KOfam	K07052	CAAX protease family protein	3e-19
162	KOfam	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	2.4e-225
163	KOfam	K00867	type I pantothenate kinase [EC:2.7.1.33]	4.7e-129
164	KOfam	K02371	enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]	1.9e-122
164	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	2.5e-88
166	KOfam	K03975	membrane-associated protein	5.4e-58
167	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	3e-16
172	KOfam	K11741	quaternary ammonium compound-resistance protein SugE	1.4e-36
173	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	3.3e-19
174	KOfam	K03665	GTPase	9.1e-141
176	KOfam	K07090	uncharacterized protein	2.1e-15
180	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	4.7e-40
181	KOfam	K19540	fructoselysine transporter	3.5e-92
182	KOfam	K03478	chitin disaccharide deacetylase [EC:3.5.1.105]	6.1e-32
183	KOfam	K02757	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	1.7e-147
184	KOfam	K03488	beta-glucoside operon transcriptional antiterminator	1.2e-82
185	KOfam	K02777	sugar PTS system EIIA component [EC:2.7.1.-]	1.2e-46
186	KOfam	K10040	aspartate/glutamate/glutamine transport system permease protein	1.7e-84
186	KOfam	K02029	polar amino acid transport system permease protein	2.9e-70
187	KOfam	K10040	aspartate/glutamate/glutamine transport system permease protein	1.8e-90
187	KOfam	K02029	polar amino acid transport system permease protein	1e-75
188	KOfam	K02030	polar amino acid transport system substrate-binding protein	4.6e-46
188	KOfam	K10039	aspartate/glutamate/glutamine transport system substrate-binding protein	1.1e-110
189	KOfam	K10041	aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]	2e-127
189	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	1.7e-122
192	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	1.6e-104
193	KOfam	K00841	aminotransferase [EC:2.6.1.-]	1e-197
194	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	5e-37
197	KOfam	K02076	Fur family transcriptional regulator, zinc uptake regulator	1.2e-49
200	KOfam	K01518	bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]	2.1e-36
201	KOfam	K00868	pyridoxine kinase [EC:2.7.1.35]	1.1e-40
203	KOfam	K03294	basic amino acid/polyamine antiporter, APA family	2.4e-164
205	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	1.8e-27
206	KOfam	K01281	X-Pro dipeptidyl-peptidase [EC:3.4.14.11]	1.2e-210
208	KOfam	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	3.6e-63
209	KOfam	K01259	proline iminopeptidase [EC:3.4.11.5]	3.8e-35
210	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	1.9e-229
211	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1.7e-61
212	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	1.6e-253
213	KOfam	K06901	adenine/guanine/hypoxanthine permease	6.6e-165
216	KOfam	K07271	lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]	3.6e-72
217	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	8e-36
218	KOfam	K00937	polyphosphate kinase [EC:2.7.4.1]	8.2e-294
219	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	2.5e-87
223	KOfam	K16509	regulatory protein spx	1.5e-56
225	KOfam	K00864	glycerol kinase [EC:2.7.1.30]	1.3e-218
227	KOfam	K19285	FMN reductase (NADPH) [EC:1.5.1.38]	5.6e-70
230	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	1.8e-84
234	KOfam	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	1.2e-203
235	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	1.4e-189
237	KOfam	K18672	diadenylate cyclase [EC:2.7.7.85]	7.3e-100
240	KOfam	K24163	monovalent cation/hydrogen antiporter	4.7e-157
241	KOfam	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	4e-108
242	KOfam	K03810	virulence factor	1.3e-97
243	KOfam	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	6.4e-109
244	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	4e-48
246	KOfam	K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	3.9e-59
247	KOfam	K00625	phosphate acetyltransferase [EC:2.3.1.8]	1.4e-133
248	KOfam	K03648	uracil-DNA glycosylase [EC:3.2.2.27]	3e-110
249	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	5.1e-55
251	KOfam	K10038	glutamine transport system ATP-binding protein [EC:7.4.2.1]	4.8e-120
251	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	7.2e-136
252	KOfam	K02030	polar amino acid transport system substrate-binding protein	4.2e-50
252	KOfam	K10036	glutamine transport system substrate-binding protein	8e-221
252	KOfam	K10037	glutamine transport system permease protein	1.8e-225
252	KOfam	K02029	polar amino acid transport system permease protein	2.7e-77
254	KOfam	K03664	SsrA-binding protein	4.1e-69
255	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	3.9e-269
256	KOfam	K03928	carboxylesterase [EC:3.1.1.1]	1.6e-48
257	KOfam	K03075	preprotein translocase subunit SecG	1.6e-21
258	KOfam	K03281	chloride channel protein, CIC family	7.2e-103
260	KOfam	K01689	enolase 1/2/3 [EC:4.2.1.11]	1.6e-219
261	KOfam	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	5.4e-105
262	KOfam	K00927	phosphoglycerate kinase [EC:2.7.2.3]	5.2e-186
263	KOfam	K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	2.7e-125
264	KOfam	K05311	central glycolytic genes regulator	2.3e-134
265	KOfam	K03092	RNA polymerase sigma-54 factor	3.3e-134
266	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	5.2e-108
267	KOfam	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	2.6e-103
268	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.8e-82
268	KOfam	K15580	oligopeptide transport system substrate-binding protein	2.1e-146
269	KOfam	K09762	cell division protein WhiA	5e-120
271	KOfam	K06958	RNase adapter protein RapZ	1.9e-130
273	KOfam	K01755	argininosuccinate lyase [EC:4.3.2.1]	5.6e-214
274	KOfam	K01940	argininosuccinate synthase [EC:6.3.4.5]	9e-175
275	KOfam	K07173	S-ribosylhomocysteine lyase [EC:4.4.1.21]	1.8e-77
276	KOfam	K03701	excinuclease ABC subunit A	0
277	KOfam	K03702	excinuclease ABC subunit B	0
279	KOfam	K08153	MFS transporter, DHA1 family, multidrug resistance protein	3.4e-146
280	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	2.2e-61
281	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	5.1e-148
283	KOfam	K01835	phosphoglucomutase [EC:5.4.2.2]	1.3e-117
286	KOfam	K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	8.8e-124
289	KOfam	K11936	poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	9e-83
293	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	3.3e-169
295	KOfam	K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	3.3e-42
296	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	3.7e-153
297	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	3.1e-88
298	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	3e-136
299	KOfam	K08972	putative membrane protein	5.4e-30
301	KOfam	K02039	phosphate transport system protein	1.1e-66
302	KOfam	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	3.3e-134
303	KOfam	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	7.9e-126
304	KOfam	K02038	phosphate transport system permease protein	4.5e-92
305	KOfam	K02037	phosphate transport system permease protein	8.7e-93
306	KOfam	K02040	phosphate transport system substrate-binding protein	1.5e-70
307	KOfam	K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	1.2e-100
308	KOfam	K02483	two-component system, OmpR family, response regulator	1.2e-82
308	KOfam	K07658	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	4.3e-105
310	KOfam	K02836	peptide chain release factor 2	1.2e-166
311	KOfam	K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	0
312	KOfam	K05808	ribosome hibernation promoting factor	2.1e-67
313	KOfam	K02242	competence protein ComFC	6.4e-64
314	KOfam	K02240	competence protein ComFA	3.9e-171
316	KOfam	K02040	phosphate transport system substrate-binding protein	1e-75
317	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	3.9e-110
319	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	5.9e-261
320	KOfam	K04078	chaperonin GroES	6.8e-36
321	KOfam	K07052	CAAX protease family protein	8.6e-23
322	KOfam	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	3.1e-60
323	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	9.7e-122
324	KOfam	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	1.4e-258
325	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	9.9e-68
327	KOfam	K21285	teichoic acid glycerol-phosphate primase [EC:2.7.8.44]	1.4e-92
328	KOfam	K01151	deoxyribonuclease IV [EC:3.1.21.2]	1.9e-103
330	KOfam	K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	1.6e-102
331	KOfam	K02970	small subunit ribosomal protein S21	5.5e-17
332	KOfam	K09117	uncharacterized protein	5.8e-55
333	KOfam	K06217	phosphate starvation-inducible protein PhoH and related proteins	3.6e-147
334	KOfam	K07042	probable rRNA maturation factor	3e-45
335	KOfam	K00887	undecaprenol kinase [EC:2.7.1.66]	2.2e-44
336	KOfam	K03595	GTPase	3.5e-129
337	KOfam	K03584	DNA repair protein RecO (recombination protein O)	6e-41
338	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	1.4e-171
339	KOfam	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	2.6e-245
340	KOfam	K02316	DNA primase [EC:2.7.7.101]	1.2e-151
341	KOfam	K03086	RNA polymerase primary sigma factor	3.5e-182
341	KOfam	K03087	RNA polymerase nonessential primary-like sigma factor	6.9e-127
342	KOfam	K07979	GntR family transcriptional regulator	1.3e-43
343	KOfam	K16921	acetoin utilization transport system ATP-binding protein	1.8e-98
345	KOfam	K16919	acetoin utilization transport system permease protein	6.6e-16
347	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.8e-72
348	KOfam	K07149	uncharacterized protein	1.1e-54
350	KOfam	K03827	putative acetyltransferase [EC:2.3.1.-]	9.3e-53
354	KOfam	K07778	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	3.2e-70
355	KOfam	K07693	two-component system, NarL family, response regulator DesR	1.4e-79
356	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	1.3e-166
359	KOfam	K11921	LysR family transcriptional regulator, cyn operon transcriptional activator	6.8e-59
363	KOfam	K03481	RpiR family transcriptional regulator, glv operon transcriptional regulator	5.9e-43
364	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	5.6e-81
365	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	2.1e-35
369	KOfam	K16509	regulatory protein spx	6.2e-49
370	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	3.9e-16
371	KOfam	K22103	DeoR family transcriptional regulator, carbon catabolite repression regulator	1e-74
372	KOfam	K03972	phage shock protein E	4.5e-28
374	KOfam	K18909	MarR family transcriptional regulator, repressor for mepA	1.5e-29
375	KOfam	K08168	MFS transporter, DHA2 family, metal-tetracycline-proton antiporter	3.1e-64
376	KOfam	K01689	enolase 1/2/3 [EC:4.2.1.11]	3.8e-185
377	KOfam	K01535	H+-transporting ATPase [EC:7.1.2.1]	3.8e-172
381	KOfam	K15974	MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	3.8e-43
383	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	8.6e-287
385	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.3e-103
386	KOfam	K25140	daunorubicin/doxorubicin transport system permease protein	6.9e-93
388	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	4.9e-80
389	KOfam	K22391	GTP cyclohydrolase I [EC:3.5.4.16]	2.1e-33
390	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	7.4e-144
391	KOfam	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0
393	KOfam	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	0
395	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.7e-187
397	KOfam	K00243	uncharacterized protein	2e-77
398	KOfam	K04763	integrase/recombinase XerD	3.5e-99
399	KOfam	K02859	riboflavin biosynthesis RibT protein	9.9e-48
400	KOfam	K05896	segregation and condensation protein A	1.8e-72
401	KOfam	K06024	segregation and condensation protein B	5.5e-60
402	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2.2e-96
403	KOfam	K23675	riboflavin transporter	1.2e-50
405	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	2.2e-150
407	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	7.4e-95
408	KOfam	K02945	small subunit ribosomal protein S1	8.4e-140
409	KOfam	K03977	GTPase	7.8e-194
410	KOfam	K03530	DNA-binding protein HU-beta	2.4e-44
412	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	8.5e-42
413	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	4.8e-80
414	KOfam	K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	4.4e-105
416	KOfam	K15738	ABC transport system ATP-binding/permease protein	7.3e-245
417	KOfam	K00560	thymidylate synthase [EC:2.1.1.45]	9.4e-145
418	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	4e-61
419	KOfam	K25232	fatty acid kinase fatty acid binding subunit	5.4e-77
423	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	2.9e-121
426	KOfam	K06988	8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	2.4e-53
430	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	7.1e-12
432	KOfam	K14540	ribosome biogenesis GTPase A	2.2e-113
433	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	8e-87
434	KOfam	K04096	DNA processing protein	1.1e-93
435	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	6.8e-268
436	KOfam	K04094	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	8.3e-232
438	KOfam	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	4.7e-82
439	KOfam	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU	1.6e-188
440	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	5.8e-18
441	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	3e-68
442	KOfam	K02622	topoisomerase IV subunit B [EC:5.6.2.2]	5.2e-285
443	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	9.1e-277
445	KOfam	K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	8.9e-119
446	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	3.1e-63
447	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.1e-68
451	KOfam	K19003	1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]	3.3e-99
454	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	5.9e-44
455	KOfam	K22441	diamine N-acetyltransferase [EC:2.3.1.57]	7.5e-73
456	KOfam	K18704	CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]	2.3e-172
458	KOfam	K05352	ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]	7.4e-142
458	KOfam	K21680	ribulose-5-phosphate 2-dehydrogenase [EC:1.1.1.137]	5.8e-231
459	KOfam	K21030	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]	4.8e-101
461	KOfam	K03303	lactate permease	1.1e-131
465	KOfam	K08974	putative membrane protein	8.9e-61
471	KOfam	K18843	antitoxin HicB	8.3e-11
475	KOfam	K25232	fatty acid kinase fatty acid binding subunit	2e-93
484	KOfam	K19271	chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	1.2e-60
486	KOfam	K05937	uncharacterized protein	2.2e-47
490	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	6.1e-132
491	KOfam	K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	1.3e-76
492	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	8.6e-124
493	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	6.4e-44
494	KOfam	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	8e-272
503	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	2.7e-53
504	KOfam	K07273	lysozyme	1.2e-29
505	KOfam	K03830	putative acetyltransferase [EC:2.3.1.-]	4e-17
506	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	1.1e-54
513	KOfam	K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	8.8e-172
515	KOfam	K04074	cell division initiation protein	8.8e-22
517	KOfam	K03700	recombination protein U	6.7e-84
520	KOfam	K02012	iron(III) transport system substrate-binding protein	6.1e-66
521	KOfam	K02011	iron(III) transport system permease protein	5.1e-113
523	KOfam	K02073	D-methionine transport system substrate-binding protein	7.5e-80
524	KOfam	K02072	D-methionine transport system permease protein	9.9e-86
525	KOfam	K02071	D-methionine transport system ATP-binding protein	4.3e-138
526	KOfam	K02086	DNA replication protein	7.6e-76
527	KOfam	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	2.1e-154
528	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	4e-141
530	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	7.1e-50
530	KOfam	K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	1.1e-142
531	KOfam	K00869	mevalonate kinase [EC:2.7.1.36]	3e-66
532	KOfam	K01597	diphosphomevalonate decarboxylase [EC:4.1.1.33]	1.4e-108
533	KOfam	K00938	phosphomevalonate kinase [EC:2.7.4.2]	3.2e-105
535	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	1.9e-78
536	KOfam	K00691	maltose phosphorylase [EC:2.4.1.8]	0
537	KOfam	K16211	maltose/moltooligosaccharide transporter	2.4e-157
539	KOfam	K11392	16S rRNA (cytosine1407-C5)-methyltransferase [EC:2.1.1.178]	2.6e-110
