gene_callers_id	source	accession	function	e_value
230	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	8.3e-294
232	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1.5e-63
233	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	3.7e-94
234	KOfam	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1e-61
237	KOfam	K03596	GTP-binding protein LepA	0
238	KOfam	K03740	D-alanine transfer protein	2.9e-149
239	KOfam	K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	8.3e-33
240	KOfam	K03739	membrane protein involved in D-alanine export	2.2e-160
241	KOfam	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	1.2e-215
243	KOfam	K22580	teichoic acid D-alanine hydrolase [EC:3.1.1.103]	6.2e-66
244	KOfam	K03686	molecular chaperone DnaJ	5.5e-147
245	KOfam	K04043	molecular chaperone DnaK	5.6e-272
246	KOfam	K03687	molecular chaperone GrpE	3.8e-57
247	KOfam	K03705	heat-inducible transcriptional repressor	1e-98
248	KOfam	K01575	acetolactate decarboxylase [EC:4.1.1.5]	3.3e-90
249	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	7.5e-108
250	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	2.2e-98
251	KOfam	K00891	shikimate kinase [EC:2.7.1.71]	2.1e-46
252	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	2.6e-94
253	KOfam	K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	8.2e-136
255	KOfam	K01736	chorismate synthase [EC:4.2.3.5]	1.5e-129
256	KOfam	K26745	MFS transporter, AAHS family, multidrug transporter	2.6e-152
258	KOfam	K02834	ribosome-binding factor A	2.6e-42
259	KOfam	K02519	translation initiation factor IF-2	3.3e-296
261	KOfam	K07742	uncharacterized protein	1e-23
262	KOfam	K02600	transcription termination/antitermination protein NusA	3e-170
263	KOfam	K09748	ribosome maturation factor RimP	1.7e-51
264	KOfam	K03763	DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	0
264	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	9.1e-50
265	KOfam	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	2.1e-165
266	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	5.4e-116
267	KOfam	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	2.8e-54
268	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	1.7e-112
269	KOfam	K02838	ribosome recycling factor	2.3e-67
270	KOfam	K09903	uridylate kinase [EC:2.7.4.22]	1.7e-124
271	KOfam	K02357	elongation factor Ts	1.9e-99
272	KOfam	K02967	small subunit ribosomal protein S2	3.5e-121
273	KOfam	K07025	putative hydrolase of the HAD superfamily	2.8e-42
274	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	4.8e-118
275	KOfam	K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	4.2e-40
276	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	3.4e-41
277	KOfam	K09976	uncharacterized protein	2e-34
279	KOfam	K01356	repressor LexA [EC:3.4.21.88]	1.9e-80
283	KOfam	K01641	hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	7.9e-96
286	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	4.2e-128
286	KOfam	K12999	glucosyltransferase [EC:2.4.1.-]	3.2e-148
298	KOfam	K01643	citrate lyase subunit alpha / citrate CoA-transferase [EC:2.8.3.10]	4.3e-233
299	KOfam	K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]	2.6e-100
300	KOfam	K01646	citrate lyase subunit gamma (acyl carrier protein)	1.6e-35
301	KOfam	K01910	[citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]	4.6e-120
302	KOfam	K00027	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	9e-115
304	KOfam	K03319	divalent anion:Na+ symporter, DASS family	1.1e-189
305	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	7.8e-98
308	KOfam	K19976	manganese transport system permease protein	2.2e-120
308	KOfam	K02075	zinc/manganese transport system permease protein	6.6e-84
309	KOfam	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	1.5e-78
309	KOfam	K19973	manganese transport system ATP-binding protein [EC:7.2.2.5]	4.8e-106
310	KOfam	K05966	triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	2.1e-76
312	KOfam	K03779	L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32]	2.5e-135
313	KOfam	K03780	L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]	2.6e-93
315	KOfam	K03319	divalent anion:Na+ symporter, DASS family	1.2e-182
316	KOfam	K01735	3-dehydroquinate synthase [EC:4.2.3.4]	2.3e-124
318	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	1e-93
319	KOfam	K00615	transketolase [EC:2.2.1.1]	6.8e-171
320	KOfam	K05884	L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]	7.8e-113
321	KOfam	K25232	fatty acid kinase fatty acid binding subunit	5.6e-72
322	KOfam	K02996	small subunit ribosomal protein S9	2e-61
323	KOfam	K02871	large subunit ribosomal protein L13	1.4e-65
324	KOfam	K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	3.1e-68
325	KOfam	K16785	energy-coupling factor transport system permease protein	9.2e-70
326	KOfam	K16787	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	1.4e-129
327	KOfam	K16786	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	1.2e-122
328	KOfam	K03734	FAD:protein FMN transferase [EC:2.7.1.180]	6.9e-89
329	KOfam	K20379	sex pheromone cAD1	6.8e-118
330	KOfam	K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	9.5e-116
333	KOfam	K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	1.3e-80
334	KOfam	K02879	large subunit ribosomal protein L17	2.3e-54
335	KOfam	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	3.6e-131
336	KOfam	K02948	small subunit ribosomal protein S11	6.2e-59
337	KOfam	K02952	small subunit ribosomal protein S13	5.4e-54
338	KOfam	K02919	large subunit ribosomal protein L36	2.2e-22
339	KOfam	K02518	translation initiation factor IF-1	2.3e-46
340	KOfam	K00939	adenylate kinase [EC:2.7.4.3]	1.5e-64
341	KOfam	K03076	preprotein translocase subunit SecY	4.3e-151
342	KOfam	K02876	large subunit ribosomal protein L15	5.1e-63
343	KOfam	K02907	large subunit ribosomal protein L30	3.2e-16
344	KOfam	K02988	small subunit ribosomal protein S5	2.4e-65
345	KOfam	K02881	large subunit ribosomal protein L18	2.8e-44
346	KOfam	K02933	large subunit ribosomal protein L6	6.2e-77
347	KOfam	K02994	small subunit ribosomal protein S8	2.4e-55
348	KOfam	K02931	large subunit ribosomal protein L5	5.5e-95
349	KOfam	K02895	large subunit ribosomal protein L24	1.1e-38
350	KOfam	K02874	large subunit ribosomal protein L14	1.9e-54
351	KOfam	K02961	small subunit ribosomal protein S17	1.3e-39
352	KOfam	K02904	large subunit ribosomal protein L29	9.1e-27
353	KOfam	K02878	large subunit ribosomal protein L16	7.9e-64
354	KOfam	K02982	small subunit ribosomal protein S3	3.4e-99
355	KOfam	K02890	large subunit ribosomal protein L22	1.2e-53
356	KOfam	K02965	small subunit ribosomal protein S19	7.3e-45
357	KOfam	K02886	large subunit ribosomal protein L2	5.9e-120
358	KOfam	K02892	large subunit ribosomal protein L23	9.3e-20
359	KOfam	K02926	large subunit ribosomal protein L4	3.4e-86
360	KOfam	K02906	large subunit ribosomal protein L3	1.8e-86
361	KOfam	K02946	small subunit ribosomal protein S10	4.7e-51
363	KOfam	K02355	elongation factor G	0
364	KOfam	K02992	small subunit ribosomal protein S7	3.2e-67
365	KOfam	K02950	small subunit ribosomal protein S12	9e-69
366	KOfam	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	1.3e-33
368	KOfam	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	0
369	KOfam	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	0
371	KOfam	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC	0
372	KOfam	K03708	transcriptional regulator of stress and heat shock response	4.3e-59
373	KOfam	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	2.3e-181
374	KOfam	K15519	deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	4.5e-58
375	KOfam	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	5.8e-51
376	KOfam	K11733	lysine-specific permease	1.5e-240
377	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	4.5e-148
382	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	4.6e-89
385	KOfam	K03704	cold shock protein	2.9e-36
386	KOfam	K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator	3.4e-71
389	KOfam	K03446	MFS transporter, DHA2 family, multidrug resistance protein	8.2e-162
393	KOfam	K26605	branched chain amino acid efflux pump	2.6e-67
394	KOfam	K26606	branched chain amino acid efflux pump	9.3e-22
395	KOfam	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	7.7e-172
396	KOfam	K00928	aspartate kinase [EC:2.7.2.4]	9e-115
397	KOfam	K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	5.7e-186
398	KOfam	K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	1e-109
401	KOfam	K02226	alpha-ribazole phosphatase [EC:3.1.3.73]	1.7e-40
409	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	4.7e-226
413	KOfam	K08659	dipeptidase [EC:3.4.-.-]	9.4e-182
414	KOfam	K01914	aspartate--ammonia ligase [EC:6.3.1.1]	1.3e-161
415	KOfam	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	2e-152
416	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	2.3e-61
421	KOfam	K07729	putative transcriptional regulator	4.1e-18
428	KOfam	K01256	aminopeptidase N [EC:3.4.11.2]	1.8e-133
430	KOfam	K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	4.9e-19
432	KOfam	K18336	2,4-didehydro-3-deoxy-L-rhamnonate hydrolase [EC:3.7.1.26]	7.7e-75
446	KOfam	K07052	CAAX protease family protein	5.7e-19
449	KOfam	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	2.9e-225
450	KOfam	K00867	type I pantothenate kinase [EC:2.7.1.33]	4.2e-129
451	KOfam	K02371	enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]	1.9e-122
451	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	2.2e-88
453	KOfam	K03975	membrane-associated protein	4.6e-59
454	KOfam	K01223	6-phospho-beta-glucosidase [EC:3.2.1.86]	1.8e-191
455	KOfam	K02757	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	1.8e-221
456	KOfam	K03488	beta-glucoside operon transcriptional antiterminator	1.4e-95
457	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	2.5e-16
462	KOfam	K11741	quaternary ammonium compound-resistance protein SugE	1.2e-36
463	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	3e-19
464	KOfam	K03665	GTPase	8.1e-141
466	KOfam	K07090	uncharacterized protein	1.9e-15
470	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	1.6e-41
471	KOfam	K19540	fructoselysine transporter	1e-92
472	KOfam	K10040	aspartate/glutamate/glutamine transport system permease protein	1.6e-84
472	KOfam	K02029	polar amino acid transport system permease protein	2.6e-70
473	KOfam	K10040	aspartate/glutamate/glutamine transport system permease protein	1.7e-90
473	KOfam	K02029	polar amino acid transport system permease protein	5.6e-76
474	KOfam	K02030	polar amino acid transport system substrate-binding protein	4.1e-46
474	KOfam	K10039	aspartate/glutamate/glutamine transport system substrate-binding protein	9.9e-111
475	KOfam	K10041	aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]	1.8e-127
475	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	1.5e-122
478	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	1.3e-104
479	KOfam	K00841	aminotransferase [EC:2.6.1.-]	1.7e-197
480	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	4.5e-37
483	KOfam	K02076	Fur family transcriptional regulator, zinc uptake regulator	1e-49
486	KOfam	K01518	bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]	5e-36
487	KOfam	K00868	pyridoxine kinase [EC:2.7.1.35]	2.2e-42
489	KOfam	K03294	basic amino acid/polyamine antiporter, APA family	7e-164
491	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	5.3e-28
492	KOfam	K01281	X-Pro dipeptidyl-peptidase [EC:3.4.14.11]	1.7e-209
494	KOfam	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	7.4e-64
495	KOfam	K01259	proline iminopeptidase [EC:3.4.11.5]	5.5e-35
496	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	3.9e-229
497	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	7.1e-62
498	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	3.5e-253
499	KOfam	K06901	adenine/guanine/hypoxanthine permease	5.9e-165
502	KOfam	K07271	lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]	6.1e-72
503	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	7.2e-36
504	KOfam	K00937	polyphosphate kinase [EC:2.7.4.1]	2.9e-293
505	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	3e-87
509	KOfam	K16509	regulatory protein spx	1.3e-56
511	KOfam	K00864	glycerol kinase [EC:2.7.1.30]	1.6e-220
514	KOfam	K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	5.6e-101
516	KOfam	K02348	ElaA protein	4.4e-53
517	KOfam	K00925	acetate kinase [EC:2.7.2.1]	1.5e-169
519	KOfam	K10844	DNA excision repair protein ERCC-2 [EC:5.6.2.3]	4e-141
522	KOfam	K02437	glycine cleavage system H protein	2.3e-12
525	KOfam	K07052	CAAX protease family protein	1.2e-18
526	KOfam	K07052	CAAX protease family protein	1.3e-18
528	KOfam	K02004	putative ABC transport system permease protein	7e-19
530	KOfam	K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	3.1e-85
531	KOfam	K06994	putative drug exporter of the RND superfamily	5.4e-145
533	KOfam	K07816	GTP pyrophosphokinase [EC:2.7.6.5]	1.5e-72
535	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	4e-145
536	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	3.4e-86
539	KOfam	K02761	cellobiose PTS system EIIC component	5.7e-157
542	KOfam	K02483	two-component system, OmpR family, response regulator	6.2e-77
547	KOfam	K03322	manganese transport protein	2e-172
549	KOfam	K19587	Rrf2 family transcriptional regulator, repressor of oqxAB	4e-24
550	KOfam	K22960	gallate decarboxylase subunit D	2.5e-45
551	KOfam	K03186	flavin prenyltransferase [EC:2.5.1.129]	3.8e-73
552	KOfam	K03186	flavin prenyltransferase [EC:2.5.1.129]	7.4e-18
553	KOfam	K09809	CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	2.3e-184
