gene_callers_id	source	accession	function	e_value
473	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	4.9e-80
475	KOfam	K25140	daunorubicin/doxorubicin transport system permease protein	6.9e-93
476	KOfam	K01990	ABC-2 type transport system ATP-binding protein	5.3e-104
478	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	9.5e-287
480	KOfam	K15974	MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	4.6e-43
486	KOfam	K18909	MarR family transcriptional regulator, repressor for mepA	3.4e-30
487	KOfam	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	4.6e-85
488	KOfam	K03972	phage shock protein E	5.9e-27
489	KOfam	K22103	DeoR family transcriptional regulator, carbon catabolite repression regulator	4.3e-74
490	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	3.9e-16
491	KOfam	K16509	regulatory protein spx	9e-49
495	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	3.7e-37
496	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	5.6e-81
497	KOfam	K03481	RpiR family transcriptional regulator, glv operon transcriptional regulator	6.1e-43
501	KOfam	K11921	LysR family transcriptional regulator, cyn operon transcriptional activator	2.9e-59
504	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	3.5e-167
505	KOfam	K07693	two-component system, NarL family, response regulator DesR	1.4e-79
506	KOfam	K07778	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	3.3e-72
510	KOfam	K03827	putative acetyltransferase [EC:2.3.1.-]	7.5e-50
512	KOfam	K07149	uncharacterized protein	9.7e-55
513	KOfam	K03086	RNA polymerase primary sigma factor	3.4e-182
513	KOfam	K03087	RNA polymerase nonessential primary-like sigma factor	6.9e-127
514	KOfam	K02316	DNA primase [EC:2.7.7.101]	2.7e-151
515	KOfam	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	5.3e-245
516	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	1.4e-171
517	KOfam	K03584	DNA repair protein RecO (recombination protein O)	5.9e-41
518	KOfam	K03595	GTPase	8.9e-130
519	KOfam	K00887	undecaprenol kinase [EC:2.7.1.66]	3.7e-44
520	KOfam	K07042	probable rRNA maturation factor	3e-44
521	KOfam	K06217	phosphate starvation-inducible protein PhoH and related proteins	3.6e-147
522	KOfam	K09117	uncharacterized protein	5.7e-55
523	KOfam	K02970	small subunit ribosomal protein S21	5.5e-17
524	KOfam	K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	1.5e-102
526	KOfam	K01151	deoxyribonuclease IV [EC:3.1.21.2]	6.5e-103
527	KOfam	K21285	teichoic acid glycerol-phosphate primase [EC:2.7.8.44]	6.1e-93
529	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.4e-68
530	KOfam	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	4.4e-258
531	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	7.3e-122
532	KOfam	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	2e-60
533	KOfam	K15523	protein-ribulosamine 3-kinase [EC:2.7.1.172]	4.1e-65
534	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	9.9e-34
535	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	1.4e-55
536	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	9.3e-294
538	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	2.1e-63
539	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	4.1e-94
540	KOfam	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	2.2e-61
543	KOfam	K03596	GTP-binding protein LepA	0
544	KOfam	K03740	D-alanine transfer protein	6.2e-149
545	KOfam	K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	1.1e-32
546	KOfam	K03739	membrane protein involved in D-alanine export	2.4e-160
547	KOfam	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	1.4e-215
549	KOfam	K22580	teichoic acid D-alanine hydrolase [EC:3.1.1.103]	7e-66
550	KOfam	K03686	molecular chaperone DnaJ	6.1e-147
551	KOfam	K04043	molecular chaperone DnaK	6.8e-272
552	KOfam	K03687	molecular chaperone GrpE	4.2e-57
553	KOfam	K03705	heat-inducible transcriptional repressor	7.9e-99
554	KOfam	K01575	acetolactate decarboxylase [EC:4.1.1.5]	1.2e-90
555	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	8.4e-108
556	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	2.5e-98
557	KOfam	K00891	shikimate kinase [EC:2.7.1.71]	2.4e-46
558	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	2.8e-93
559	KOfam	K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	3.4e-135
561	KOfam	K01736	chorismate synthase [EC:4.2.3.5]	1.8e-129
562	KOfam	K26745	MFS transporter, AAHS family, multidrug transporter	1.6e-153
564	KOfam	K02834	ribosome-binding factor A	2.9e-42
565	KOfam	K02519	translation initiation factor IF-2	3.7e-296
