gene_callers_id	source	accession	function	e_value
187	KOfam	K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	7e-53
190	KOfam	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	7.7e-196
191	KOfam	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	8.4e-144
193	KOfam	K04759	ferrous iron transport protein B	7.3e-233
194	KOfam	K04758	ferrous iron transport protein A	4.7e-08
195	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	4.8e-116
196	KOfam	K09015	Fe-S cluster assembly protein SufD	9e-91
197	KOfam	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	5.4e-214
198	KOfam	K04488	nitrogen fixation protein NifU and related proteins	1e-52
199	KOfam	K09014	Fe-S cluster assembly protein SufB	2.8e-222
203	KOfam	K06890	uncharacterized protein	8.3e-62
204	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	0
205	KOfam	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	6.7e-100
206	KOfam	K00859	dephospho-CoA kinase [EC:2.7.1.24]	2.3e-75
207	KOfam	K07738	transcriptional repressor NrdR	1.2e-74
208	KOfam	K03346	replication initiation and membrane attachment protein	3.4e-108
209	KOfam	K11144	primosomal protein DnaI	1.1e-109
210	KOfam	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	1.1e-228
211	KOfam	K02520	translation initiation factor IF-3	4.4e-79
212	KOfam	K02916	large subunit ribosomal protein L35	6.7e-10
213	KOfam	K02887	large subunit ribosomal protein L20	4.2e-56
215	KOfam	K07478	putative ATPase	1.2e-121
218	KOfam	K01779	aspartate racemase [EC:5.1.1.13]	2.3e-66
219	KOfam	K11936	poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	1.3e-132
221	KOfam	K07015	putative phosphatase [EC:3.1.3.-]	6.4e-66
222	KOfam	K06948	30S ribosome assembly GTPase	5.4e-157
223	KOfam	K07574	RNA-binding protein	3.6e-30
224	KOfam	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	3.4e-80
225	KOfam	K06950	uncharacterized protein	2.6e-11
226	KOfam	K09710	ribosome-associated protein	9.1e-51
228	KOfam	K27343	tRNAmet cytidine acetate ligase [EC:6.3.1.22]	2.9e-126
229	KOfam	K07040	DUF177 domain-containing protein	1.4e-24
230	KOfam	K02911	large subunit ribosomal protein L32	6.6e-23
233	KOfam	K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	7.6e-225
234	KOfam	K07478	putative ATPase	2.1e-208
235	KOfam	K02483	two-component system, OmpR family, response regulator	4.4e-75
235	KOfam	K18941	two-component system, OmpR family, response regulator ArlR	6.4e-104
236	KOfam	K18940	two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]	4.3e-165
238	KOfam	K03546	DNA repair protein SbcC/Rad50	4.1e-161
239	KOfam	K03547	DNA repair protein SbcD/Mre11	1.6e-77
240	KOfam	K26996	immunity protein, SdpI family	5.6e-17
241	KOfam	K03217	YidC/Oxa1 family membrane protein insertase	7.4e-57
242	KOfam	K01512	acylphosphatase [EC:3.6.1.7]	2.1e-19
243	KOfam	K03437	RNA methyltransferase, TrmH family	1.7e-84
244	KOfam	K06950	uncharacterized protein	5.4e-15
246	KOfam	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	4.8e-108
247	KOfam	K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	2.8e-212
248	KOfam	K07082	peptidoglycan lytic transglycosylase G [EC:4.2.2.29]	5.7e-93
249	KOfam	K00876	uridine kinase [EC:2.7.1.48]	3.1e-85
250	KOfam	K03624	transcription elongation factor GreA	2.9e-58
256	KOfam	K02913	large subunit ribosomal protein L33	6e-13
257	KOfam	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	3.8e-47
258	KOfam	K19225	rhomboid protease GluP [EC:3.4.21.105]	1.9e-72
260	KOfam	K25026	glucokinase [EC:2.7.1.2]	2.5e-95
261	KOfam	K05995	dipeptidase E [EC:3.4.13.21]	1.6e-24
262	KOfam	K03972	phage shock protein E	9.6e-20
264	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	5.2e-61
265	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	5.6e-105
266	KOfam	K03713	MerR family transcriptional regulator, glutamine synthetase repressor	3e-52
267	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	1.4e-117
276	KOfam	K02888	large subunit ribosomal protein L21	2.8e-42
277	KOfam	K07584	uncharacterized protein	4.9e-31
278	KOfam	K02899	large subunit ribosomal protein L27	1.7e-39
279	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	5.1e-72
280	KOfam	K02356	elongation factor P	5.6e-89
282	KOfam	K03625	transcription antitermination protein NusB	3.2e-47
283	KOfam	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1e-128
284	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	3.9e-165
285	KOfam	K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	2.6e-25
287	KOfam	K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	3.7e-110
288	KOfam	K03402	transcriptional regulator of arginine metabolism	3.2e-45
289	KOfam	K03631	DNA repair protein RecN (Recombination protein N)	2.3e-212
290	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	2.4e-136
291	KOfam	K05846	osmoprotectant transport system permease protein	8.9e-90
292	KOfam	K05845	osmoprotectant transport system substrate-binding protein	8.3e-86
293	KOfam	K05846	osmoprotectant transport system permease protein	2.8e-74
296	KOfam	K00942	guanylate kinase [EC:2.7.4.8]	7.7e-74
297	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	4.2e-21
298	KOfam	K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	7.6e-164
299	KOfam	K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	3.1e-262
300	KOfam	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	9.6e-105
301	KOfam	K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	2.2e-134
302	KOfam	K20074	PPM family protein phosphatase [EC:3.1.3.16]	1.3e-92
303	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	1.4e-110
304	KOfam	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	2.2e-91
305	KOfam	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	4e-93
306	KOfam	K00949	thiamine pyrophosphokinase [EC:2.7.6.2]	3.5e-29
307	KOfam	K02902	large subunit ribosomal protein L28	3e-14
309	KOfam	K07030	fatty acid kinase [EC:2.7.2.18]	7.9e-174
310	KOfam	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]	5.2e-226
311	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	2.2e-132
312	KOfam	K02078	acyl carrier protein	1.9e-27
313	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	1.3e-74
314	KOfam	K03529	chromosome segregation protein	0
315	KOfam	K03110	fused signal recognition particle receptor	8.9e-147
316	KOfam	K09787	uncharacterized protein	5.4e-41
317	KOfam	K03106	signal recognition particle subunit SRP54 [EC:3.6.5.4]	2.1e-200
318	KOfam	K02959	small subunit ribosomal protein S16	6.5e-46
319	KOfam	K06960	uncharacterized protein	7.9e-27
320	KOfam	K02860	16S rRNA processing protein RimM	2.3e-55
321	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	3.6e-116
322	KOfam	K02884	large subunit ribosomal protein L19	4.2e-54
326	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.3e-83
329	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	5.3e-75
330	KOfam	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	5.3e-135
331	KOfam	K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	1.2e-95
332	KOfam	K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	8.3e-58
333	KOfam	K01696	tryptophan synthase beta chain [EC:4.2.1.20]	7.7e-222
334	KOfam	K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	7e-99
336	KOfam	K00344	NADPH:quinone reductase [EC:1.6.5.5]	6.6e-78
341	KOfam	K26996	immunity protein, SdpI family	1e-06
342	KOfam	K04708	3-dehydrosphinganine reductase [EC:1.1.1.102]	1.8e-64
342	KOfam	K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	2.3e-61
344	KOfam	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	6.4e-59
345	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	1.2e-109
346	KOfam	K02078	acyl carrier protein	1.9e-23
347	KOfam	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	3.7e-81
348	KOfam	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	1.1e-87
349	KOfam	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	7.1e-168
350	KOfam	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	4e-42
351	KOfam	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	5.7e-32
355	KOfam	K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	1.1e-105
356	KOfam	K06133	4'-phosphopantetheinyl transferase [EC:2.7.8.-]	4.7e-31
357	KOfam	K07150	uncharacterized protein	6.2e-60
360	KOfam	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	2e-108
372	KOfam	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	1.9e-123
373	KOfam	K21713	lytic chitin monoxygenase [EC:1.14.99.53]	2.5e-84
376	KOfam	K05770	translocator protein	2.9e-40
379	KOfam	K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	5.3e-45
385	KOfam	K08659	dipeptidase [EC:3.4.-.-]	7.6e-185
386	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	4.9e-16
387	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	9.2e-141
388	KOfam	K02548	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]	1.4e-51
389	KOfam	K10716	voltage-gated potassium channel	2.7e-32
391	KOfam	K20708	isoleucine 2-epimerase [EC:5.1.1.21]	3.8e-253
392	KOfam	K03294	basic amino acid/polyamine antiporter, APA family	3.8e-138
393	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	8.6e-96
394	KOfam	K11392	16S rRNA (cytosine1407-C5)-methyltransferase [EC:2.1.1.178]	1.1e-110
396	KOfam	K16211	maltose/moltooligosaccharide transporter	2.3e-157
397	KOfam	K00691	maltose phosphorylase [EC:2.4.1.8]	0
398	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	3.3e-77
400	KOfam	K00938	phosphomevalonate kinase [EC:2.7.4.2]	3e-105
401	KOfam	K01597	diphosphomevalonate decarboxylase [EC:4.1.1.33]	1.3e-108
402	KOfam	K00869	mevalonate kinase [EC:2.7.1.36]	2.9e-66
403	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	6.9e-50
403	KOfam	K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	1.1e-142
405	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	3.8e-141
406	KOfam	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	2e-154
407	KOfam	K02086	DNA replication protein	7.3e-76
408	KOfam	K02071	D-methionine transport system ATP-binding protein	8.7e-138
409	KOfam	K02072	D-methionine transport system permease protein	4.6e-86
410	KOfam	K02073	D-methionine transport system substrate-binding protein	8.5e-80
412	KOfam	K02011	iron(III) transport system permease protein	1.1e-112
413	KOfam	K02012	iron(III) transport system substrate-binding protein	1.6e-66
416	KOfam	K03700	recombination protein U	6.4e-84
418	KOfam	K04074	cell division initiation protein	8.4e-22
420	KOfam	K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	8.4e-172
426	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	2.2e-54
428	KOfam	K07273	lysozyme	2.2e-31
429	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	6.2e-54
438	KOfam	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	4.6e-271
439	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	6.1e-44
440	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	8.2e-124
441	KOfam	K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	1.2e-76
442	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	5.8e-132
446	KOfam	K05937	uncharacterized protein	2.1e-47
448	KOfam	K19271	chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	5.5e-60
456	KOfam	K25232	fatty acid kinase fatty acid binding subunit	1.9e-93
460	KOfam	K18843	antitoxin HicB	2.4e-10
466	KOfam	K08974	putative membrane protein	8.5e-61
470	KOfam	K03303	lactate permease	7.6e-132
472	KOfam	K21030	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]	4.6e-101
473	KOfam	K05352	ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]	5.8e-142
473	KOfam	K21680	ribulose-5-phosphate 2-dehydrogenase [EC:1.1.1.137]	5.7e-231
475	KOfam	K18704	CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]	1.8e-172
476	KOfam	K22441	diamine N-acetyltransferase [EC:2.3.1.57]	7.2e-73
477	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	5.6e-44
480	KOfam	K19003	1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]	5.2e-99
484	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.1e-68
485	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	3e-63
486	KOfam	K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	8.5e-119
488	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	3.1e-276
489	KOfam	K02622	topoisomerase IV subunit B [EC:5.6.2.2]	2e-285
490	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	3.1e-68
491	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	7.9e-18
492	KOfam	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU	1.5e-188
493	KOfam	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	2.2e-81
495	KOfam	K04094	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	4.1e-232
496	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	6.5e-268
497	KOfam	K04096	DNA processing protein	1e-93
498	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	7.6e-87
499	KOfam	K14540	ribosome biogenesis GTPase A	2.1e-113
500	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	4.6e-12
502	KOfam	K07448	restriction system protein	3.1e-30
504	KOfam	K06988	8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	9.1e-54
507	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	1.8e-120
511	KOfam	K25232	fatty acid kinase fatty acid binding subunit	5.1e-77
512	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	2.7e-60
513	KOfam	K00560	thymidylate synthase [EC:2.1.1.45]	9e-145
514	KOfam	K15738	ABC transport system ATP-binding/permease protein	2.2e-245
516	KOfam	K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	1.7e-104
517	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	1.8e-79
518	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1e-41
520	KOfam	K03530	DNA-binding protein HU-beta	2.3e-44
521	KOfam	K03977	GTPase	1.4e-193
522	KOfam	K02945	small subunit ribosomal protein S1	8e-140
523	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	4.3e-95
525	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	6.9e-151
527	KOfam	K23675	riboflavin transporter	1.2e-50
528	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2.1e-96
529	KOfam	K06024	segregation and condensation protein B	5.3e-60
530	KOfam	K05896	segregation and condensation protein A	1.7e-72
531	KOfam	K02859	riboflavin biosynthesis RibT protein	9.4e-48
532	KOfam	K04763	integrase/recombinase XerD	5.6e-100
533	KOfam	K00243	uncharacterized protein	1.9e-77
535	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.6e-187
537	KOfam	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	0
539	KOfam	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0
540	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	7e-144
542	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	4.7e-80
544	KOfam	K25140	daunorubicin/doxorubicin transport system permease protein	1.3e-92
545	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.1e-103
547	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	8.2e-287
549	KOfam	K15974	MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	3.7e-43
553	KOfam	K01535	H+-transporting ATPase [EC:7.1.2.1]	4.1e-171
554	KOfam	K01689	enolase 1/2/3 [EC:4.2.1.11]	7.5e-187
556	KOfam	K18909	MarR family transcriptional regulator, repressor for mepA	1.4e-29
557	KOfam	K03305	proton-dependent oligopeptide transporter, POT family	2.2e-147
559	KOfam	K14059	integrase	2.2e-60
584	KOfam	K03811	nicotinamide mononucleotide transporter	3.1e-37
585	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	5.5e-79
586	KOfam	K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	1.3e-111
587	KOfam	K24967	GntR family transcriptional regulator, N-acetylglucosamine utilization regulator	3.8e-86
587	KOfam	K03710	GntR family transcriptional regulator	1.4e-69
588	KOfam	K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	2.4e-93
589	KOfam	K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	8e-179
590	KOfam	K01916	NAD+ synthase [EC:6.3.1.5]	6.6e-100
591	KOfam	K01537	P-type Ca2+ transporter type 2C [EC:7.2.2.10]	0
593	KOfam	K06959	protein Tex	0
594	KOfam	K03095	SprT-like protein	1e-65
595	KOfam	K00003	homoserine dehydrogenase [EC:1.1.1.3]	1.2e-153
596	KOfam	K00872	homoserine kinase [EC:2.7.1.39]	1.3e-90
598	KOfam	K02794	mannose PTS system EIIAB component [EC:2.7.1.191]	3.3e-138
599	KOfam	K02795	mannose PTS system EIIC component	3.5e-95
600	KOfam	K02796	mannose PTS system EIID component	1e-129
602	KOfam	K19505	sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator	1.3e-191
605	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	6.8e-107
606	KOfam	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	1.7e-30
607	KOfam	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	3.6e-167
608	KOfam	K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	8.5e-93
610	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	2.5e-93
611	KOfam	K24180	malate permease and related proteins	2.1e-71
612	KOfam	K03298	drug/metabolite transporter, DME family	8.5e-43
613	KOfam	K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	8.5e-87
615	KOfam	K01372	bleomycin hydrolase [EC:3.4.22.40]	4.5e-192
616	KOfam	K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	2e-86
