gene_callers_id	source	accession	function	e_value
83	KOfam	K18843	antitoxin HicB	8.4e-11
89	KOfam	K08974	putative membrane protein	1.1e-60
93	KOfam	K03303	lactate permease	2.1e-131
95	KOfam	K21030	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]	5.5e-101
96	KOfam	K05352	ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]	4.1e-141
96	KOfam	K21680	ribulose-5-phosphate 2-dehydrogenase [EC:1.1.1.137]	2e-230
98	KOfam	K18704	CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]	2.3e-172
99	KOfam	K22441	diamine N-acetyltransferase [EC:2.3.1.57]	2.3e-70
100	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	9.7e-45
103	KOfam	K19003	1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]	7.2e-99
107	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.2e-68
108	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	7.1e-62
109	KOfam	K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	4.7e-118
111	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	9.2e-277
112	KOfam	K02622	topoisomerase IV subunit B [EC:5.6.2.2]	5.2e-285
113	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	3.6e-68
114	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	2.8e-18
115	KOfam	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU	4e-188
116	KOfam	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	4.8e-82
118	KOfam	K04094	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	6.5e-232
119	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	1.2e-267
120	KOfam	K04096	DNA processing protein	4.2e-93
121	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	8.1e-87
122	KOfam	K14540	ribosome biogenesis GTPase A	1.9e-112
124	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	4.9e-12
126	KOfam	K06988	8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	2.4e-53
129	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	3e-121
133	KOfam	K25232	fatty acid kinase fatty acid binding subunit	5.5e-77
134	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	4.1e-61
135	KOfam	K00560	thymidylate synthase [EC:2.1.1.45]	9.4e-145
136	KOfam	K15738	ABC transport system ATP-binding/permease protein	2.3e-245
138	KOfam	K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	2.9e-105
139	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	4.8e-80
140	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1.1e-41
142	KOfam	K03530	DNA-binding protein HU-beta	2.4e-44
143	KOfam	K03977	GTPase	8e-194
144	KOfam	K02945	small subunit ribosomal protein S1	8.5e-140
145	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	2.5e-94
147	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	1.7e-150
149	KOfam	K23675	riboflavin transporter	1.2e-50
150	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2.2e-96
151	KOfam	K06024	segregation and condensation protein B	6.4e-60
152	KOfam	K05896	segregation and condensation protein A	1.5e-71
153	KOfam	K02859	riboflavin biosynthesis RibT protein	1.1e-47
154	KOfam	K04763	integrase/recombinase XerD	6e-100
155	KOfam	K00243	uncharacterized protein	2.1e-77
157	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.8e-187
159	KOfam	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	0
161	KOfam	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0
162	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	1.4e-143
163	KOfam	K22391	GTP cyclohydrolase I [EC:3.5.4.16]	2.2e-33
164	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	1.7e-79
166	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.4e-103
168	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	7.1e-287
170	KOfam	K03664	SsrA-binding protein	4.1e-69
171	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	8.2e-269
172	KOfam	K03928	carboxylesterase [EC:3.1.1.1]	4.9e-48
173	KOfam	K03075	preprotein translocase subunit SecG	1.7e-21
174	KOfam	K03281	chloride channel protein, CIC family	1.3e-102
176	KOfam	K01689	enolase 1/2/3 [EC:4.2.1.11]	1.6e-219
177	KOfam	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	5.5e-105
178	KOfam	K00927	phosphoglycerate kinase [EC:2.7.2.3]	5.3e-186
179	KOfam	K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	2.7e-125
180	KOfam	K05311	central glycolytic genes regulator	2.1e-134
181	KOfam	K03092	RNA polymerase sigma-54 factor	5.1e-134
182	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	5.2e-108
183	KOfam	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	1.7e-103
184	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.7e-82
184	KOfam	K15580	oligopeptide transport system substrate-binding protein	2.1e-146
185	KOfam	K09762	cell division protein WhiA	1.2e-119
187	KOfam	K06958	RNase adapter protein RapZ	1.6e-130
189	KOfam	K01755	argininosuccinate lyase [EC:4.3.2.1]	1.3e-211
190	KOfam	K01940	argininosuccinate synthase [EC:6.3.4.5]	9.1e-175
191	KOfam	K07173	S-ribosylhomocysteine lyase [EC:4.4.1.21]	4.2e-77
192	KOfam	K03701	excinuclease ABC subunit A	0
193	KOfam	K03702	excinuclease ABC subunit B	0
195	KOfam	K08153	MFS transporter, DHA1 family, multidrug resistance protein	3.5e-146
196	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	2.7e-59
197	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	4.4e-149
199	KOfam	K01835	phosphoglucomutase [EC:5.4.2.2]	1.3e-117
202	KOfam	K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	8.9e-124
203	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	2.4e-168
205	KOfam	K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	3.4e-42
206	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	9.6e-154
207	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	5.1e-87
208	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	3e-136
209	KOfam	K08972	putative membrane protein	5.5e-30
211	KOfam	K02039	phosphate transport system protein	1.1e-66
212	KOfam	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	3.4e-134
213	KOfam	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	8e-126
214	KOfam	K02038	phosphate transport system permease protein	6e-92
215	KOfam	K02037	phosphate transport system permease protein	8.8e-93
216	KOfam	K02040	phosphate transport system substrate-binding protein	1.5e-70
217	KOfam	K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	1.7e-100
218	KOfam	K02483	two-component system, OmpR family, response regulator	1.2e-82
218	KOfam	K07658	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	4.4e-105
220	KOfam	K02836	peptide chain release factor 2	1.3e-166
221	KOfam	K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	0
222	KOfam	K05808	ribosome hibernation promoting factor	2.1e-67
223	KOfam	K02242	competence protein ComFC	2.2e-65
224	KOfam	K02240	competence protein ComFA	1.4e-84
225	KOfam	K02240	competence protein ComFA	6.1e-78
227	KOfam	K02040	phosphate transport system substrate-binding protein	1e-75
228	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	4e-110
230	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	6e-261
231	KOfam	K04078	chaperonin GroES	6.9e-36
232	KOfam	K07052	CAAX protease family protein	6.8e-23
233	KOfam	K01926	redox-sensing transcriptional repressor	2.2e-88
234	KOfam	K06158	ATP-binding cassette, subfamily F, member 3	1e-183
235	KOfam	K25706	tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]	1e-146
236	KOfam	K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	1.1e-37
237	KOfam	K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	1.2e-43
238	KOfam	K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	4.6e-60
239	KOfam	K02044	phosphonate transport system substrate-binding protein	3.6e-55
240	KOfam	K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]	9.3e-104
241	KOfam	K02042	phosphonate transport system permease protein	1.3e-59
242	KOfam	K02042	phosphonate transport system permease protein	3.1e-56
243	KOfam	K05306	phosphonoacetaldehyde hydrolase [EC:3.11.1.1]	1.4e-90
244	KOfam	K03430	2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]	1.3e-174
245	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	3.5e-136
247	KOfam	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	6.3e-117
249	KOfam	K02341	DNA polymerase III subunit delta' [EC:2.7.7.7]	8.2e-73
251	KOfam	K00943	dTMP kinase [EC:2.7.4.9]	8.5e-67
253	KOfam	K06187	recombination protein RecR	5.5e-95
254	KOfam	K09747	nucleoid-associated protein EbfC	5.9e-38
255	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	3.8e-163
256	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	2.1e-73
257	KOfam	K00564	16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	3e-54
258	KOfam	K06191	glutaredoxin-like protein NrdH	4.3e-30
259	KOfam	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	8.8e-151
260	KOfam	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1.9e-108
261	KOfam	K22522	cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]	1.4e-63
262	KOfam	K14205	phosphatidylglycerol lysyltransferase [EC:2.3.2.3]	2.3e-209
264	KOfam	K15051	DNA-entry nuclease	5.6e-97
265	KOfam	K02935	large subunit ribosomal protein L7/L12	4.8e-36
266	KOfam	K02864	large subunit ribosomal protein L10	1.7e-54
267	KOfam	K02863	large subunit ribosomal protein L1	6.7e-95
268	KOfam	K02867	large subunit ribosomal protein L11	6.5e-76
270	KOfam	K02601	transcription termination/antitermination protein NusG	3.1e-77
271	KOfam	K03073	preprotein translocase subunit SecE	2.4e-17
272	KOfam	K02913	large subunit ribosomal protein L33	4.2e-14
273	KOfam	K27000	RNA polymerase sigma-H factor	5.9e-44
274	KOfam	K06962	uncharacterized protein	7.4e-46
275	KOfam	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	4.1e-98
276	KOfam	K11145	mini-ribonuclease III [EC:3.1.26.-]	1.4e-45
277	KOfam	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	8.4e-199
278	KOfam	K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	4.1e-211
278	KOfam	K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	7e-167
280	KOfam	K04485	DNA repair protein RadA/Sms	1.6e-205
281	KOfam	K01520	dUTP diphosphatase [EC:3.6.1.23]	2.8e-31
282	KOfam	K06975	uncharacterized protein	1.1e-23
283	KOfam	K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	2.1e-86
284	KOfam	K01372	bleomycin hydrolase [EC:3.4.22.40]	4.8e-192
286	KOfam	K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	9e-87
287	KOfam	K03298	drug/metabolite transporter, DME family	4.4e-43
288	KOfam	K24180	malate permease and related proteins	3.4e-71
289	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	3.2e-93
291	KOfam	K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	2.8e-92
292	KOfam	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	4.7e-168
293	KOfam	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	1.8e-30
294	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	8e-107
297	KOfam	K19505	sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator	8.5e-191
299	KOfam	K02796	mannose PTS system EIID component	2.9e-131
300	KOfam	K02795	mannose PTS system EIIC component	3.7e-95
301	KOfam	K02794	mannose PTS system EIIAB component [EC:2.7.1.191]	3.5e-138
303	KOfam	K07273	lysozyme	6.2e-54
321	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	4.4e-25
327	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	1.1e-15
340	KOfam	K01023	arylsulfate sulfotransferase [EC:2.8.2.22]	9.2e-85
345	KOfam	K02348	ElaA protein	4.9e-58
346	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	1.1e-173
348	KOfam	K02003	putative ABC transport system ATP-binding protein	6.9e-94
349	KOfam	K02004	putative ABC transport system permease protein	1.3e-23
353	KOfam	K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	5.7e-32
354	KOfam	K02760	cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]	5.1e-29
355	KOfam	K02761	cellobiose PTS system EIIC component	5.7e-99
356	KOfam	K01223	6-phospho-beta-glucosidase [EC:3.2.1.86]	1.7e-208
359	KOfam	K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	1.1e-32
360	KOfam	K18907	GntR family transcriptional regulator, regulator for abcA and norABC	8.6e-174
361	KOfam	K06895	L-lysine exporter family protein LysE/ArgO	1.6e-38
363	KOfam	K03402	transcriptional regulator of arginine metabolism	2.5e-52
364	KOfam	K12555	penicillin-binding protein 2A [EC:2.4.99.28 3.4.16.4]	1.4e-282
366	KOfam	K03547	DNA repair protein SbcD/Mre11	2.5e-43
368	KOfam	K03698	3'-5' exoribonuclease [EC:3.1.-.-]	1.5e-119
372	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	3.6e-49
373	KOfam	K17363	urocanate reductase [EC:1.3.99.33]	5.6e-257
373	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	5e-45
376	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2.8e-133
384	KOfam	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	3.3e-110
385	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	4.8e-80
386	KOfam	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	6.2e-160
386	KOfam	K01497	GTP cyclohydrolase II [EC:3.5.4.25]	1.3e-92
387	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	3.6e-67
388	KOfam	K09962	uncharacterized protein	1.7e-56
390	KOfam	K21562	CRP/FNR family transcriptional regulator, anaerobic regulatory protein	9.6e-63
392	KOfam	K05910	NADH peroxidase [EC:1.11.1.1]	3.6e-152
400	KOfam	K07533	foldase protein PrsA [EC:5.2.1.8]	2e-76
402	KOfam	K02503	histidine triad (HIT) family protein [EC:3.9.1.-]	1.1e-33
403	KOfam	K25158	ABC-2 type transport system ATP-binding protein	7.8e-116
404	KOfam	K25157	ABC-2 type transport system permease protein	6.7e-122
406	KOfam	K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	7.4e-53
409	KOfam	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	1.6e-195
410	KOfam	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	9e-144
412	KOfam	K04759	ferrous iron transport protein B	7.7e-233
413	KOfam	K04758	ferrous iron transport protein A	6e-08
414	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	5.1e-116
415	KOfam	K09015	Fe-S cluster assembly protein SufD	2.8e-90
416	KOfam	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	7.3e-214
417	KOfam	K04488	nitrogen fixation protein NifU and related proteins	1.1e-52
418	KOfam	K09014	Fe-S cluster assembly protein SufB	3e-222
419	KOfam	K02016	iron complex transport system substrate-binding protein	7.7e-52
420	KOfam	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	4.6e-81
422	KOfam	K03839	flavodoxin I	1.3e-26
423	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	4e-46
424	KOfam	K03636	sulfur-carrier protein	1.7e-14
425	KOfam	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	1e-124
426	KOfam	K02575	MFS transporter, NNP family, nitrate/nitrite transporter	3.6e-95
432	KOfam	K07696	two-component system, NarL family, response regulator NreC	1.2e-85
433	KOfam	K07683	two-component system, NarL family, sensor histidine kinase NreB [EC:2.7.13.3]	1.9e-97
434	KOfam	K10851	nitrogen regulatory protein A	1.9e-41
436	KOfam	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	4.6e-33
437	KOfam	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	8.3e-81
438	KOfam	K03753	molybdopterin-guanine dinucleotide biosynthesis adapter protein	1.9e-37
439	KOfam	K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	2.1e-112
440	KOfam	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	1.2e-58
441	KOfam	K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	1.4e-80
442	KOfam	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	0
443	KOfam	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	9.5e-271
444	KOfam	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	2.2e-34
445	KOfam	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	1.2e-76
450	KOfam	K07474	phage terminase small subunit	8.7e-06
455	KOfam	K06890	uncharacterized protein	8.8e-62
456	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	0
457	KOfam	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	8.3e-100
458	KOfam	K00859	dephospho-CoA kinase [EC:2.7.1.24]	1e-75
459	KOfam	K07738	transcriptional repressor NrdR	1.2e-74
460	KOfam	K03346	replication initiation and membrane attachment protein	6.1e-108
461	KOfam	K11144	primosomal protein DnaI	3.8e-109
462	KOfam	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	1.7e-228
463	KOfam	K02520	translation initiation factor IF-3	4.7e-79
464	KOfam	K02916	large subunit ribosomal protein L35	7.1e-10
465	KOfam	K02887	large subunit ribosomal protein L20	4.5e-56
467	KOfam	K07478	putative ATPase	6.8e-122
470	KOfam	K01779	aspartate racemase [EC:5.1.1.13]	4.3e-66
471	KOfam	K11936	poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	1.4e-96
474	KOfam	K07015	putative phosphatase [EC:3.1.3.-]	6.8e-66
475	KOfam	K06948	30S ribosome assembly GTPase	5.8e-157
476	KOfam	K07574	RNA-binding protein	3.8e-30
477	KOfam	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	3.6e-80
478	KOfam	K06950	uncharacterized protein	2.7e-11
479	KOfam	K09710	ribosome-associated protein	9.6e-51
481	KOfam	K27343	tRNAmet cytidine acetate ligase [EC:6.3.1.22]	4.8e-127
482	KOfam	K07040	DUF177 domain-containing protein	1.5e-24
483	KOfam	K02911	large subunit ribosomal protein L32	7e-23
486	KOfam	K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	3.4e-225
487	KOfam	K07478	putative ATPase	5.3e-207
488	KOfam	K02483	two-component system, OmpR family, response regulator	4.7e-75
488	KOfam	K18941	two-component system, OmpR family, response regulator ArlR	6.8e-104
489	KOfam	K18940	two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]	4.6e-165
490	KOfam	K02954	small subunit ribosomal protein S14	3.2e-33
491	KOfam	K00563	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	2.5e-78
493	KOfam	K03311	branched-chain amino acid:cation transporter, LIVCS family	4.1e-156
494	KOfam	K07118	uncharacterized protein	4.1e-55
495	KOfam	K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	1.3e-67
496	KOfam	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	1.3e-211
497	KOfam	K03284	magnesium transporter	1.7e-41
499	KOfam	K03925	transcriptional regulator MraZ	4.6e-57
500	KOfam	K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	1.2e-138
501	KOfam	K03586	cell division protein FtsL	1.1e-12
502	KOfam	K08724	penicillin-binding protein 2B	7.5e-261
503	KOfam	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	6.7e-126
504	KOfam	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	4.9e-141
505	KOfam	K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	1.1e-118
506	KOfam	K03589	cell division protein FtsQ	2.4e-27
507	KOfam	K03590	cell division protein FtsA	5.5e-141
508	KOfam	K03531	cell division protein FtsZ	4.2e-166
509	KOfam	K09772	cell division inhibitor SepF	2.7e-37
510	KOfam	K02221	YggT family protein	1.7e-23
512	KOfam	K04074	cell division initiation protein	8.6e-63
513	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	0
514	KOfam	K01778	diaminopimelate epimerase [EC:5.1.1.7]	8.5e-64
515	KOfam	K01515	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	4.7e-49
517	KOfam	K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	1.1e-73
518	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.1e-141
520	KOfam	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1.7e-168
521	KOfam	K03498	trk/ktr system potassium uptake protein	5.8e-127
522	KOfam	K03499	trk/ktr system potassium uptake protein	1.2e-39
528	KOfam	K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	2.5e-145
529	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	3.7e-127
530	KOfam	K21471	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	4.8e-35
532	KOfam	K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	1e-60
533	KOfam	K12574	ribonuclease J [EC:3.1.-.-]	2.3e-236
536	KOfam	K01462	peptide deformylase [EC:3.5.1.88]	5.9e-45
537	KOfam	K00166	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	1.3e-113
