gene_callers_id	source	accession	function	e_value
101	KOfam	K03703	excinuclease ABC subunit C	4.5e-209
102	KOfam	K19420	protein tyrosine kinase modulator	1.4e-63
103	KOfam	K00903	protein-tyrosine kinase [EC:2.7.10.3]	2.4e-80
105	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	6.7e-60
108	KOfam	K00754	L-malate glycosyltransferase [EC:2.4.1.-]	2.7e-61
111	KOfam	K19423	glycosyltransferase EpsE [EC:2.4.-.-]	1.3e-52
112	KOfam	K19426	pyruvyl transferase EpsI [EC:2.-.-.-]	1.3e-76
115	KOfam	K03651	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	1.5e-27
116	KOfam	K02768	fructose PTS system EIIA component [EC:2.7.1.202]	8.3e-55
116	KOfam	K02770	fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]	7.8e-245
117	KOfam	K00882	1-phosphofructokinase [EC:2.7.1.56]	7.2e-102
119	KOfam	K03979	GTPase [EC:3.6.5.-]	3.3e-160
121	KOfam	K00784	ribonuclease Z [EC:3.1.26.11]	5.3e-85
123	KOfam	K08992	lipopolysaccharide assembly protein A	1.7e-13
124	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1.1e-210
125	KOfam	K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	9.5e-75
134	KOfam	K14059	integrase	1.2e-59
139	KOfam	K10716	voltage-gated potassium channel	1.9e-37
159	KOfam	K27561	Bacillus phage HNH endonuclease	1.9e-29
170	KOfam	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	1.2e-13
173	KOfam	K05837	peptidoglycan glycosyltransferase [EC:2.4.99.28]	3e-98
174	KOfam	K02050	NitT/TauT family transport system permease protein	1.7e-62
177	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	7.9e-64
178	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	7e-128
178	KOfam	K12999	glucosyltransferase [EC:2.4.1.-]	6.7e-148
181	KOfam	K01641	hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	8.2e-94
184	KOfam	K01356	repressor LexA [EC:3.4.21.88]	3.2e-80
186	KOfam	K09976	uncharacterized protein	2.2e-34
187	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	1.5e-40
188	KOfam	K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	9e-41
189	KOfam	K07461	putative endonuclease	2.5e-36
190	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	5.2e-118
191	KOfam	K07025	putative hydrolase of the HAD superfamily	5.1e-42
192	KOfam	K02967	small subunit ribosomal protein S2	5.4e-121
193	KOfam	K02357	elongation factor Ts	3.4e-99
194	KOfam	K09903	uridylate kinase [EC:2.7.4.22]	1.2e-124
195	KOfam	K02838	ribosome recycling factor	2.5e-67
196	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	1.8e-112
197	KOfam	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	3.1e-54
198	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	3e-116
199	KOfam	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	1.2e-164
200	KOfam	K03763	DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	0
200	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	1e-49
201	KOfam	K09748	ribosome maturation factor RimP	7.9e-52
202	KOfam	K02600	transcription termination/antitermination protein NusA	4.5e-169
203	KOfam	K07742	uncharacterized protein	3.7e-24
205	KOfam	K02519	translation initiation factor IF-2	6.8e-296
206	KOfam	K02834	ribosome-binding factor A	2.3e-42
207	KOfam	K26745	MFS transporter, AAHS family, multidrug transporter	9.3e-155
208	KOfam	K01736	chorismate synthase [EC:4.2.3.5]	6e-129
210	KOfam	K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	1.2e-132
211	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	1e-94
212	KOfam	K00891	shikimate kinase [EC:2.7.1.71]	6.4e-48
214	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	7e-99
215	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	5e-109
216	KOfam	K01575	acetolactate decarboxylase [EC:4.1.1.5]	6.8e-90
217	KOfam	K03705	heat-inducible transcriptional repressor	4e-99
218	KOfam	K03687	molecular chaperone GrpE	4.7e-58
219	KOfam	K04043	molecular chaperone DnaK	6.5e-272
220	KOfam	K03686	molecular chaperone DnaJ	5.3e-147
221	KOfam	K22580	teichoic acid D-alanine hydrolase [EC:3.1.1.103]	3e-68
223	KOfam	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	1.2e-214
224	KOfam	K03739	membrane protein involved in D-alanine export	1.3e-160
225	KOfam	K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	9.1e-33
226	KOfam	K03740	D-alanine transfer protein	2.3e-149
227	KOfam	K03596	GTP-binding protein LepA	0
233	KOfam	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1.8e-64
234	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	1e-93
235	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	5e-61
237	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	2.9e-294
238	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	3e-55
239	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	9.3e-35
240	KOfam	K15523	protein-ribulosamine 3-kinase [EC:2.7.1.172]	1.8e-63
241	KOfam	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	1.7e-60
242	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	2.7e-122
243	KOfam	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	4.5e-259
244	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	3.3e-67
246	KOfam	K21285	teichoic acid glycerol-phosphate primase [EC:2.7.8.44]	1.4e-92
247	KOfam	K01151	deoxyribonuclease IV [EC:3.1.21.2]	1.7e-101
249	KOfam	K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	3.9e-102
250	KOfam	K02970	small subunit ribosomal protein S21	5.4e-17
251	KOfam	K09117	uncharacterized protein	5.8e-55
252	KOfam	K06217	phosphate starvation-inducible protein PhoH and related proteins	1.6e-147
253	KOfam	K07042	probable rRNA maturation factor	2.4e-45
254	KOfam	K00887	undecaprenol kinase [EC:2.7.1.66]	8.4e-44
255	KOfam	K03595	GTPase	2.2e-129
256	KOfam	K03584	DNA repair protein RecO (recombination protein O)	2.2e-41
257	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	1.6e-171
258	KOfam	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	6.6e-242
259	KOfam	K02316	DNA primase [EC:2.7.7.101]	2.3e-151
260	KOfam	K03086	RNA polymerase primary sigma factor	2.6e-182
260	KOfam	K03087	RNA polymerase nonessential primary-like sigma factor	5.9e-127
261	KOfam	K07979	GntR family transcriptional regulator	3.2e-41
262	KOfam	K16921	acetoin utilization transport system ATP-binding protein	2.8e-100
264	KOfam	K16919	acetoin utilization transport system permease protein	1.8e-15
269	KOfam	K07149	uncharacterized protein	2e-51
271	KOfam	K03827	putative acetyltransferase [EC:2.3.1.-]	1.2e-53
274	KOfam	K07778	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	5.4e-72
275	KOfam	K07693	two-component system, NarL family, response regulator DesR	7.4e-79
276	KOfam	K17869	NADH oxidase (H2O-forming) [EC:1.6.3.4]	1.5e-167
277	KOfam	K00344	NADPH:quinone reductase [EC:1.6.5.5]	7.4e-85
278	KOfam	K11921	LysR family transcriptional regulator, cyn operon transcriptional activator	2.4e-58
285	KOfam	K16509	regulatory protein spx	4.8e-19
286	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	1.1e-16
287	KOfam	K22103	DeoR family transcriptional regulator, carbon catabolite repression regulator	8.7e-74
288	KOfam	K03972	phage shock protein E	3.7e-27
289	KOfam	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	7.1e-86
290	KOfam	K18909	MarR family transcriptional regulator, repressor for mepA	8e-29
295	KOfam	K03781	catalase [EC:1.11.1.6]	3.1e-236
296	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	2.7e-34
298	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	3e-286
300	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.6e-104
301	KOfam	K25140	daunorubicin/doxorubicin transport system permease protein	7e-93
303	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	1.2e-79
304	KOfam	K22391	GTP cyclohydrolase I [EC:3.5.4.16]	7e-34
305	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	3.8e-144
306	KOfam	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0
308	KOfam	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	0
310	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	1.6e-187
312	KOfam	K00243	uncharacterized protein	1e-77
313	KOfam	K04763	integrase/recombinase XerD	8.2e-100
314	KOfam	K02859	riboflavin biosynthesis RibT protein	3.3e-48
315	KOfam	K05896	segregation and condensation protein A	3.6e-71
316	KOfam	K06024	segregation and condensation protein B	2.3e-60
317	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	5e-95
318	KOfam	K23675	riboflavin transporter	2.1e-50
320	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	1.4e-148
322	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	4.6e-94
323	KOfam	K02945	small subunit ribosomal protein S1	6.4e-140
324	KOfam	K03977	GTPase	1e-193
325	KOfam	K03530	DNA-binding protein HU-beta	2.3e-44
327	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1.6e-42
328	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	3.8e-79
329	KOfam	K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	2.6e-104
331	KOfam	K15738	ABC transport system ATP-binding/permease protein	1.9e-243
332	KOfam	K00560	thymidylate synthase [EC:2.1.1.45]	9.1e-145
333	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	4.9e-59
334	KOfam	K25232	fatty acid kinase fatty acid binding subunit	9.4e-77
338	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	2.2e-120
341	KOfam	K06988	8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	3.2e-53
346	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	5.8e-12
347	KOfam	K14540	ribosome biogenesis GTPase A	3e-113
348	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	8e-86
349	KOfam	K04096	DNA processing protein	1.5e-92
350	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	1.1e-267
351	KOfam	K02884	large subunit ribosomal protein L19	4.3e-54
352	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	8.3e-116
353	KOfam	K02860	16S rRNA processing protein RimM	3e-55
354	KOfam	K06960	uncharacterized protein	1.1e-25
355	KOfam	K02959	small subunit ribosomal protein S16	6.6e-46
356	KOfam	K03106	signal recognition particle subunit SRP54 [EC:3.6.5.4]	4.2e-200
357	KOfam	K09787	uncharacterized protein	6.5e-41
358	KOfam	K03110	fused signal recognition particle receptor	1.3e-146
359	KOfam	K03529	chromosome segregation protein	0
360	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	1.6e-74
362	KOfam	K02078	acyl carrier protein	1.9e-27
363	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	1.1e-132
364	KOfam	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]	9.4e-225
365	KOfam	K07030	fatty acid kinase [EC:2.7.2.18]	4.7e-172
367	KOfam	K02902	large subunit ribosomal protein L28	3e-14
368	KOfam	K00949	thiamine pyrophosphokinase [EC:2.7.6.2]	4.9e-29
369	KOfam	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	8.1e-93
370	KOfam	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	2.2e-91
371	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	4.2e-111
372	KOfam	K20074	PPM family protein phosphatase [EC:3.1.3.16]	4.1e-92
373	KOfam	K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	3.3e-135
374	KOfam	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	1.7e-105
375	KOfam	K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	2.7e-261
376	KOfam	K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	1.5e-163
377	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	4.3e-21
378	KOfam	K00942	guanylate kinase [EC:2.7.4.8]	7.9e-74
380	KOfam	K05846	osmoprotectant transport system permease protein	2.9e-74
381	KOfam	K05845	osmoprotectant transport system substrate-binding protein	5.6e-85
382	KOfam	K05846	osmoprotectant transport system permease protein	8.9e-90
383	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	1.1e-136
384	KOfam	K03631	DNA repair protein RecN (Recombination protein N)	5.7e-212
385	KOfam	K03402	transcriptional regulator of arginine metabolism	1.4e-45
386	KOfam	K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	1.3e-110
388	KOfam	K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	1.3e-25
389	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	5.9e-164
390	KOfam	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1.9e-128
391	KOfam	K03625	transcription antitermination protein NusB	1.1e-47
393	KOfam	K02356	elongation factor P	3e-88
394	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	3.5e-72
395	KOfam	K02899	large subunit ribosomal protein L27	1.7e-39
396	KOfam	K07584	uncharacterized protein	2e-31
397	KOfam	K02888	large subunit ribosomal protein L21	2.9e-42
407	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	1.5e-117
408	KOfam	K03713	MerR family transcriptional regulator, glutamine synthetase repressor	1.6e-52
409	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	3.5e-106
410	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	5.8e-60
412	KOfam	K03972	phage shock protein E	5.9e-19
413	KOfam	K05995	dipeptidase E [EC:3.4.13.21]	2.6e-23
414	KOfam	K25026	glucokinase [EC:2.7.1.2]	1.7e-95
416	KOfam	K19225	rhomboid protease GluP [EC:3.4.21.105]	7e-73
417	KOfam	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	8e-46
418	KOfam	K02913	large subunit ribosomal protein L33	6.1e-13
424	KOfam	K03624	transcription elongation factor GreA	6.6e-59
425	KOfam	K00876	uridine kinase [EC:2.7.1.48]	3.5e-85
426	KOfam	K07082	peptidoglycan lytic transglycosylase G [EC:4.2.2.29]	4.9e-93
427	KOfam	K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	4.1e-213
428	KOfam	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	8e-108
430	KOfam	K06950	uncharacterized protein	6.3e-15
431	KOfam	K03437	RNA methyltransferase, TrmH family	2.2e-85
432	KOfam	K01512	acylphosphatase [EC:3.6.1.7]	2.2e-19
433	KOfam	K03217	YidC/Oxa1 family membrane protein insertase	9e-57
434	KOfam	K26996	immunity protein, SdpI family	1.8e-17
435	KOfam	K03547	DNA repair protein SbcD/Mre11	2.7e-77
436	KOfam	K03546	DNA repair protein SbcC/Rad50	9.8e-162
438	KOfam	K18940	two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]	6.4e-165
439	KOfam	K02483	two-component system, OmpR family, response regulator	4.5e-75
439	KOfam	K18941	two-component system, OmpR family, response regulator ArlR	6.5e-104
440	KOfam	K07478	putative ATPase	1.2e-205
441	KOfam	K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	4.9e-226
444	KOfam	K02911	large subunit ribosomal protein L32	6.7e-23
445	KOfam	K07040	DUF177 domain-containing protein	1.4e-24
446	KOfam	K27343	tRNAmet cytidine acetate ligase [EC:6.3.1.22]	9.3e-128
448	KOfam	K09710	ribosome-associated protein	5.4e-50
449	KOfam	K06950	uncharacterized protein	8.8e-11
450	KOfam	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	1.7e-78
451	KOfam	K07574	RNA-binding protein	2.9e-29
452	KOfam	K06948	30S ribosome assembly GTPase	1.3e-156
453	KOfam	K07015	putative phosphatase [EC:3.1.3.-]	2e-66
455	KOfam	K11936	poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	3.3e-67
457	KOfam	K19126	CRISPR system Cascade subunit CasE	6e-59
458	KOfam	K19125	CRISPR system Cascade subunit CasD	1.7e-55
459	KOfam	K19124	CRISPR system Cascade subunit CasC	1.8e-127
460	KOfam	K19046	CRISPR system Cascade subunit CasB	4.6e-30
461	KOfam	K19123	CRISPR system Cascade subunit CasA	5.8e-79
462	KOfam	K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4]	5e-123
462	KOfam	K19123	CRISPR system Cascade subunit CasA	6.7e-92
463	KOfam	K09951	CRISPR-associated protein Cas2	3.6e-44
463	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	5e-35
464	KOfam	K15342	CRISP-associated protein Cas1	1.1e-49
465	KOfam	K01779	aspartate racemase [EC:5.1.1.13]	2.9e-74
468	KOfam	K07478	putative ATPase	2.1e-122
470	KOfam	K02887	large subunit ribosomal protein L20	1.2e-56
471	KOfam	K02916	large subunit ribosomal protein L35	6.8e-10
472	KOfam	K02520	translation initiation factor IF-3	4.5e-79
473	KOfam	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	2e-229
474	KOfam	K11144	primosomal protein DnaI	5.4e-110
475	KOfam	K03346	replication initiation and membrane attachment protein	6.6e-108
476	KOfam	K07738	transcriptional repressor NrdR	1.2e-74
477	KOfam	K00859	dephospho-CoA kinase [EC:2.7.1.24]	1.2e-75
478	KOfam	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	1.6e-99
479	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	0
480	KOfam	K06890	uncharacterized protein	3.2e-61
483	KOfam	K09014	Fe-S cluster assembly protein SufB	1.4e-221
484	KOfam	K04488	nitrogen fixation protein NifU and related proteins	5.8e-53
485	KOfam	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	6.6e-213
486	KOfam	K09015	Fe-S cluster assembly protein SufD	4.9e-91
487	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	4.8e-116
489	KOfam	K04759	ferrous iron transport protein B	3.3e-233
491	KOfam	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	3.7e-144
492	KOfam	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	5.5e-198
495	KOfam	K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	1.5e-50
497	KOfam	K25157	ABC-2 type transport system permease protein	2.6e-121
498	KOfam	K25158	ABC-2 type transport system ATP-binding protein	9.6e-116
499	KOfam	K02503	histidine triad (HIT) family protein [EC:3.9.1.-]	7.9e-34
501	KOfam	K07533	foldase protein PrsA [EC:5.2.1.8]	6.8e-77
503	KOfam	K05910	NADH peroxidase [EC:1.11.1.1]	6.5e-151
505	KOfam	K21562	CRP/FNR family transcriptional regulator, anaerobic regulatory protein	9.7e-62
507	KOfam	K09962	uncharacterized protein	2.8e-57
510	KOfam	K12373	hexosaminidase [EC:3.2.1.52]	2.6e-35
511	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	7.9e-68
512	KOfam	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	2.6e-160
512	KOfam	K01497	GTP cyclohydrolase II [EC:3.5.4.25]	2e-92
513	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	1e-82
514	KOfam	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	9.1e-112
518	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	3.6e-135
